wnba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,id_status,player_1,player_2,team_1,team_2,TEAM_NAME,TEAM_ID,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,unsupported_prop,unsupported_reason,espn_athlete_id,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,fga_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,usage_boost,usage_boost_proj,usage_boost_reason,usage_boost_source,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,usage_bonus,rank_score,tier,composite_hit_rate,tier_encoded,pick_type_encoded,direction_encoded,line_score,def_rank,def_tier_encoded,hit_rate_L5,hit_rate_L10,avg_L5_vs_line,avg_L10_vs_line,prop_score,sport_encoded,minutes_cv,minutes_trend,role_type_encoded,dominance_pct,specialization_rank,minutes_tier_label,floor_clears_line,avg_win_margin,dir_line_gap_norm,opp_hr_historical,player_hr_historical,line_bucket,line_bucket_encoded,context_known,defense_known,minutes_known,ml_prob,edge_score,blended_score,model_dir,final_bet_direction,final_dir_reason
316212,Natasha Howard,F,MIN,TOR,10.5,Points,pts,Standard,11813988,11813988,316212,155439,2026-05-01T20:00:00.000-04:00,,,10.5,0,https://static.prizepicks.com/images/manual/NatashaHoward.png,OK,,,,,Toronto Tempo,131935,,14,Weak,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,,,0,UNKNOWN,UNKNOWN,0,0,,none,0,10.5,10.5,0,UNDER,1,,-2.544210651641051,,0.8,1.03,1,-0.1485730603493804,0,0,0.06,0,-10.5,2.544210651641051,-1.166666666666667,-1.911382128856519,,,,0,0,0.54,0.4945886408403525,0,0.9071907013667498,B,,2,1,0,10.5,14,0,,,,,0.9071907013667498,0,,,0,,99,UNKNOWN,,,0.5,,,high,3,1,1,0,1,2.753569111468845e-05,0.6499999999999999,OVER,OVER,
237839,Kayla McBride,G,MIN,TOR,10.5,Points,pts,Standard,11813989,11813989,237839,155439,2026-05-01T20:00:00.000-04:00,,,10.5,0,https://static.prizepicks.com/images/players/NBA/Kayla_McBride_WNBA_player_FvOOuHYyeeqNMo84Z72C7gxi.webp,OK,,,,,Toronto Tempo,131935,,14,Weak,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,,,0,UNKNOWN,UNKNOWN,0,0,,none,0,10.5,10.5,0,UNDER,1,,-2.544210651641051,,0.8,1.03,1,-0.1485730603493804,0,0,0.06,0,-10.5,2.544210651641051,-1.166666666666667,-1.911382128856519,,,,0,0,0.54,0.4945886408403525,0,0.9071907013667498,B,,2,1,0,10.5,14,0,,,,,0.9071907013667498,0,,,0,,99,UNKNOWN,,,0.5,,,high,3,1,1,0,1,2.753569111468845e-05,0.6499999999999999,OVER,OVER,
315803,Brittney Sykes,G,TOR,MIN,9.5,Points,pts,Standard,11813986,11813986,315803,155439,2026-05-01T20:00:00.000-04:00,,,9.5,0,https://static.prizepicks.com/images/manual/Sykes.png,OK,,,,,Minnesota Lynx,8,,9,Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,,,0,UNKNOWN,UNKNOWN,0,0,,none,0,9.5,9.5,0,UNDER,1,,-2.544210651641051,,0.8,1.03,1,0.00873959178525764,0,0,0.01714285714285714,0,-9.5,2.544210651641051,-0.3333333333333333,-0.347524023428458,,,,0,0,0.54,0.4945886408403525,0,2.195809780239472,A,,3,1,0,9.5,9,1,,,,,2.195809780239472,0,,,0,,99,UNKNOWN,,,0.5,,,high,3,1,1,0,1,7.484622751052772e-05,0.6499999999999999,OVER,OVER,
316211,Lexi Held,G,TOR,MIN,7.5,Points,pts,Standard,11813987,11813987,316211,155439,2026-05-01T20:00:00.000-04:00,,,7.5,0,https://static.prizepicks.com/images/manual/LexiHeld.png,OK,,,,,Minnesota Lynx,8,,9,Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4399342,UNSUPPORTED_PROP,,,,,,,,,,0,UNKNOWN,UNKNOWN,0,0,,none,0,7.5,7.5,0,UNDER,1,,-2.544210651641051,,0.8,1.03,1,0.3233648960545338,0,0,0.01714285714285714,0,-7.5,2.544210651641051,-0.3333333333333333,-0.347524023428458,,,,0,0,0.54,0.4945886408403525,0,2.195809780239472,A,,3,1,0,7.5,9,1,,,,,2.195809780239472,0,,,0,,99,UNKNOWN,,,0.5,,,mid,2,1,1,0,1,0.000552778636923601,0.6499999999999999,OVER,OVER,
237839,Kayla McBride,G,MIN,TOR,2.5,Assists,ast,Standard,11813991,11813991,237839,155439,2026-05-01T20:00:00.000-04:00,,,2.5,0,https://static.prizepicks.com/images/players/NBA/Kayla_McBride_WNBA_player_FvOOuHYyeeqNMo84Z72C7gxi.webp,OK,,,,,Toronto Tempo,131935,,14,Weak,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,,,0,UNKNOWN,UNKNOWN,0,0,,none,0,2.5,2.5,0,UNDER,1,,-2.17895874348904,,0.8,1.05,1,1.109928156727724,0,0,0.06,0,-2.5,2.17895874348904,-1.166666666666667,-1.911382128856519,,,,0,0,0.407,-2.024656478674116,0,-0.7237849609794181,D,,0,1,0,2.5,14,0,,,,,-0.7237849609794181,0,,,0,,99,UNKNOWN,,,0.5,,,low,1,1,1,0,1,0.07585818002124345,0.6499999999999999,OVER,OVER,
315803,Brittney Sykes,G,TOR,MIN,0.5,3-PT Made,3ptmade,Standard,11813992,11813992,315803,155439,2026-05-01T20:00:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/manual/Sykes.png,OK,,,,,Minnesota Lynx,8,,9,Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,,,0,UNKNOWN,UNKNOWN,0,0,,none,0,0.5,0.5,0,UNDER,1,,-0.5547847360339225,,0.8,0.93,1,1.424553460997,0,0,0.01714285714285714,0,-0.5,0.5547847360339225,-0.3333333333333333,-0.347524023428458,,,,0,0,0.455,-1.115455232533557,0,-0.3386872227240611,D,,0,1,0,0.5,9,1,,,,,-0.3386872227240611,0,,,0,,99,UNKNOWN,,,0.5,,,micro,0,1,1,0,1,0.3775406687981454,0.6499999999999999,OVER,OVER,
237852,Kelsey Mitchell,G,IND,,13.5,Points,pts,Standard,11814062,11814062,237852,156265,2026-05-02T19:00:00.000-04:00,,,13.5,0,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,3142191,UNSUPPORTED_PROP,,,,,,,,,,0,UNKNOWN,UNKNOWN,0,0,,none,0,13.5,13.5,0,UNDER,1,,-2.544210651641051,,0.8,1.03,1,-0.6205110167532946,0,0,0,0,-13.5,2.544210651641051,0,0.2780192187427664,,,,0,0,0.54,0.4945886408403525,0,2.711257411788561,A,,3,1,0,13.5,,,,,,,2.711257411788561,0,,,0,,99,UNKNOWN,,,0.5,,,high,3,1,0,0,1,1.370957206980883e-06,0.6499999999999999,OVER,OVER,
237851,Caitlin Clark,G,IND,,12.5,Points,pts,Standard,11814051,11814051,237851,156265,2026-05-02T19:00:00.000-04:00,,,12.5,0,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433403,UNSUPPORTED_PROP,,,,,,,,,,0,UNKNOWN,UNKNOWN,0,0,,none,0,12.5,12.5,0,UNDER,1,,-2.544210651641051,,0.8,1.03,1,-0.4631983646186565,0,0,0,0,-12.5,2.544210651641051,0,0.2780192187427664,,,,0,0,0.54,0.4945886408403525,0,2.711257411788561,A,,3,1,0,12.5,,,,,,,2.711257411788561,0,,,0,,99,UNKNOWN,,,0.5,,,high,3,1,0,0,1,3.726639284162836e-06,0.6499999999999999,OVER,OVER,
239174,Sophie Cunningham,G,IND,,6.5,Points,pts,Standard,11814077,11814077,239174,156265,2026-05-02T19:00:00.000-04:00,,,6.5,0,https://static.prizepicks.com/images/players/NBA/Sophie_Cunningham_WNBA_player_cZAeIhZamNbdXKxGLDTtak3Y.webp,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,3907781,UNSUPPORTED_PROP,,,,,,,,,,0,UNKNOWN,UNKNOWN,0,0,,none,0,6.5,6.5,0,UNDER,1,,-2.544210651641051,,0.8,1.03,1,0.4806775481891718,0,0,0,0,-6.5,2.544210651641051,0,0.2780192187427664,,,,0,0,0.54,0.4945886408403525,0,2.711257411788561,A,,3,1,0,6.5,,,,,,,2.711257411788561,0,,,0,,99,UNKNOWN,,,0.5,,,mid,2,1,0,0,1,0.00150118225673701,0.6499999999999999,OVER,OVER,
237851,Caitlin Clark,G,IND,,6,Assists,ast,Standard,11814052,11814052,237851,156265,2026-05-02T19:00:00.000-04:00,,,6,0,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,4433403,UNSUPPORTED_PROP,,,,,,,,,,0,UNKNOWN,UNKNOWN,0,0,,none,0,6,6,0,UNDER,1,,-2.544210651641051,,0.8,1.05,1,0.5593338742564908,0,0,0,0,-6,2.544210651641051,0,0.2780192187427664,,,,0,0,0.407,-2.024656478674116,0,1.441299499029651,A,,3,1,0,6,,,,,,,1.441299499029651,0,,,0,,99,UNKNOWN,,,0.5,,,mid,2,1,0,0,1,0.002472623156634657,0.6499999999999999,OVER,OVER,
