rank,tier,player,team,opp,is_home,player_role,position_group,prop_display,prop_type,line,direction,composite_hr,hit_rate,hr_L5,hr_L10,hr_L20,hr_season,sample_L5,hit_L5,sample_L10,hit_L10,sample_L20,sample_season,avg_L5,avg_L10,avg_L20,avg_season,gap_vs_line_L5,gap_vs_line_L10,projection,over_L5_raw,under_L5_raw,over_L10_raw,under_L10_raw,last1_raw,last2_raw,last3_raw,games_played,scoring_tier,pp_tier,def_tier,def_rank,opp_gaa,implied_team_total,game_total,opp_saa,opp_shots_allowed_avg,opp_pk_pct,player_avg_shots_L5,player_avg_shots_L10,pts_per_game,pp_pts_per_game,toi_avg_L10,toi_per_game_api,prop_score,edge,abs_edge,ml_prob,edge_score,blended_score,pick_type,Game Date,game_date,Game Time,game_start,game_script_mult,game_script_note,open_line,line_movement,line_direction_shift,rest_days,back_to_back,goalie_name,goalie_sv_pct,line_combo,line_combo_toi_pct,on_pp1_line,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
181,D,Ivan Demidov,MTL,NSH,0,SKATER,F,Goals,goals,0.5,OVER,0.3717,0.3717,0.4,0.4,0.3,0.2667,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,SECONDARY,PP_REGULAR,WEAK,27,3.333,,,0.000,0.0,0.000,,,0.756,0.244,,15.50,0.17480,-0.5000,0.5000,0.2388,,0.1748,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"MTL +1.5 pt margin vs NSH, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00
184,D,Artemi Panarin,LA,UTA,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.3825,0.3825,0.4,0.4,0.35,0.3,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,ELITE,PP_REGULAR,ELITE,4,2.786,,,0.000,0.0,0.000,2.80,2.80,1.038,0.231,,20.70,0.17329,-3.5000,3.5000,0.0851,,0.1733,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",3.50,0.000,stable,,0,,,,,0,1.00,4.00,2.00,5.00,2.00,0.00,3.00,4.00,3.00,4.00
185,D,John Tavares,TOR,STL,0,SKATER,F,Goals,goals,0.5,OVER,0.4242,0.4242,0.4,0.5,0.35,0.3667,5,2/5,10,5/10,20,30,,,,,,,,2,3,5,5,,,,,SECONDARY,PP_REGULAR,AVERAGE,24,3.294,,,0.000,0.0,0.000,,,0.866,0.256,,18.18,0.17329,-0.5000,0.5000,0.2388,,0.1733,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"TOR -1.5 pt margin vs STL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,1.00,1.00,2.00,0.00,1.00,0.00,1.00
186,D,Rickard Rakell,PIT,DAL,0,SKATER,F,Goals,goals,0.5,OVER,0.485,0.485,0.4,0.6,0.5,0.4,5,2/5,10,6/10,20,30,,,,,,,,2,3,6,4,,,,,SECONDARY,PP_REGULAR,ELITE,2,2.721,,,0.000,0.0,0.000,,,0.800,0.267,,18.95,0.17320,-0.5000,0.5000,0.2388,,0.1732,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,2.00,1.00,1.00,1.00,2.00,0.00,2.00
188,D,Nick Schmaltz,UTA,LA,0,SKATER,F,Goals,goals,0.5,OVER,0.41,0.41,0.4,0.5,0.3,0.3,5,2/5,10,5/10,20,30,,,,,,,,2,3,5,5,,,,,ELITE,PP_REGULAR,SOLID,11,3.015,,,0.000,0.0,0.000,,,0.902,0.244,,19.72,0.17222,-0.5000,0.5000,0.2388,,0.1722,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,2.00,0.00,1.00,1.00,0.00,0.00,2.00
190,D,Kyle Connor,WPG,COL,0,SKATER,F,Goals,goals,0.5,OVER,0.4458,0.4458,0.4,0.5,0.45,0.4333,5,2/5,10,5/10,20,30,,,,,,,,2,3,5,5,,,,,ELITE,PP_REGULAR,ELITE,1,2.544,,,0.000,0.0,0.000,,,1.122,0.232,,21.50,0.17180,-0.5000,0.5000,0.2388,,0.1718,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"WPG -1.5 pt margin vs COL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,2.00,2.00,0.00,1.00,1.00,0.00,1.00,0.00
196,D,Sebastian Aho,CAR,NJ,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.2875,0.2875,0.4,0.2,0.25,0.2,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,ELITE,PP_REGULAR,SOLID,12,3.029,,,0.000,0.0,0.000,3.40,2.90,1.013,0.342,,19.62,0.16629,-4.5000,4.5000,0.2388,,0.1663,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,0.000,stable,,0,,,,,0,5.00,3.00,1.00,7.00,1.00,3.00,1.00,3.00,2.00,3.00
198,D,Adrian Kempe,LA,UTA,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.3433,0.3433,0.4,0.3,0.3,0.3333,5,2/5,10,3/10,20,30,,,,,,,,2,3,3,7,,,,,ELITE,PP_OCC,ELITE,4,2.786,,,0.000,0.0,0.000,3.20,2.30,0.901,0.148,,19.30,0.16501,-3.5000,3.5000,0.1818,,0.1650,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",3.50,0.000,stable,,0,,,,,0,3.00,2.00,0.00,7.00,4.00,5.00,1.00,0.00,0.00,1.00
199,D,Sebastian Aho,CAR,NJ,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.3017,0.3017,0.4,0.2,0.3,0.2667,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,ELITE,PP_REGULAR,SOLID,12,3.029,,,0.000,0.0,0.000,3.40,2.90,1.013,0.342,,19.62,0.16202,-3.5000,3.5000,0.1867,,0.1620,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,0.000,stable,,0,,,,,0,5.00,3.00,1.00,7.00,1.00,3.00,1.00,3.00,2.00,3.00
203,D,Nick Schmaltz,UTA,LA,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.3025,0.3025,0.2,0.4,0.35,0.3,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,ELITE,PP_REGULAR,SOLID,11,3.015,,,0.000,0.0,0.000,3.00,3.10,0.902,0.244,,19.72,0.15937,-3.5000,3.5000,0.1867,,0.1594,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",3.50,0.000,stable,,0,,,,,0,3.00,3.00,2.00,4.00,3.00,4.00,1.00,4.00,0.00,7.00
205,D,Dylan Larkin,DET,PHI,0,SKATER,F,Goals,goals,0.5,OVER,0.3783,0.3783,0.4,0.4,0.3,0.3333,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,,,0.000,0.0,0.000,,,0.905,0.324,,20.18,0.15845,-0.5000,0.5000,0.2388,,0.1584,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
207,D,Lawson Crouse,UTA,LA,0,SKATER,F,Goals,goals,0.5,OVER,0.49,0.49,0.6,0.5,0.3,0.3,5,3/5,10,5/10,20,30,,,,,,,,3,2,5,5,,,,,DEPTH,NO_PP,SOLID,11,3.015,,,0.000,0.0,0.000,,,0.543,0.012,,16.60,0.15632,-0.5000,0.5000,0.2388,,0.1563,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00
209,D,Erik Haula,NSH,MTL,0,SKATER,F,Goals,goals,0.5,OVER,0.4025,0.4025,0.6,0.3,0.25,0.2,5,3/5,10,3/10,20,30,,,,,,,,3,2,3,7,,,,,DEPTH,PP_OCC,WEAK,25,3.309,,,0.000,0.0,0.000,,,0.469,0.148,,16.67,0.15518,-0.5000,0.5000,0.2388,,0.1552,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"NSH -1.5 pt margin vs MTL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
211,D,Travis Konecny,PHI,DET,0,SKATER,F,Shots On Goal,shots_on_goal,2.5,OVER,0.3092,0.3092,0.2,0.4,0.35,0.3667,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,SECONDARY,PP_OCC,SOLID,9,2.957,,,0.000,0.0,0.000,1.20,2.10,0.883,0.182,,19.08,0.15273,-2.5000,2.5000,0.2388,,0.1527,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",2.50,0.000,stable,,0,,,,,0,0.00,3.00,0.00,2.00,1.00,5.00,3.00,5.00,2.00,0.00
212,D,Artemi Panarin,LA,UTA,0,SKATER,F,Goals,goals,0.5,OVER,0.4042,0.4042,0.4,0.4,0.45,0.3667,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,ELITE,PP_REGULAR,ELITE,4,2.786,,,0.000,0.0,0.000,,,1.038,0.231,,20.70,0.15262,-0.5000,0.5000,0.2388,,0.1526,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,1.000,"LA +1.5 pt margin vs ARZ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00
219,D,Anthony Mantha,PIT,DAL,0,SKATER,F,Goals,goals,0.5,OVER,0.4458,0.4458,0.4,0.5,0.45,0.4333,5,2/5,10,5/10,20,30,,,,,,,,2,3,5,5,,,,,SECONDARY,PP_OCC,ELITE,2,2.721,,,0.000,0.0,0.000,,,0.790,0.160,,15.18,0.14573,-0.5000,0.5000,0.2388,,0.1457,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,1.00,0.00,1.00,2.00,1.00,0.00,0.00
221,D,Jason Robertson,DAL,PIT,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.2883,0.2883,0.2,0.4,0.3,0.2333,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,ELITE,PP1_STAR,SOLID,15,3.101,,,0.000,0.0,0.000,3.60,4.40,1.171,0.500,,20.25,0.14303,-4.5000,4.5000,0.0851,,0.1430,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"DAL +1.5 pt margin vs PIT, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",4.50,0.000,stable,,0,,,,,0,2.00,2.00,6.00,4.00,4.00,2.00,5.00,5.00,4.00,10.00
229,D,Rickard Rakell,PIT,DAL,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.3258,0.3258,0.4,0.3,0.25,0.2333,5,2/5,10,3/10,20,30,,,,,,,,2,3,3,7,,,,,SECONDARY,PP_REGULAR,ELITE,2,2.721,,,0.000,0.0,0.000,4.00,3.50,0.800,0.267,,18.95,0.13590,-3.5000,3.5000,0.1818,,0.1359,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",3.50,0.000,stable,,0,,,,,0,2.00,2.00,8.00,3.00,5.00,3.00,2.00,3.00,1.00,6.00
231,D,Sebastian Aho,CAR,NJ,0,SKATER,F,Goals,goals,0.5,OVER,0.3358,0.3358,0.4,0.3,0.25,0.3333,5,2/5,10,3/10,20,30,,,,,,,,2,3,3,7,,,,,ELITE,PP_REGULAR,SOLID,12,3.029,,,0.000,0.0,0.000,,,1.013,0.342,,19.62,0.13527,-0.5000,0.5000,0.2388,,0.1353,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,-1.000,moved_down,,0,,,,,0,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
235,D,Connor Brown,NJ,CAR,0,SKATER,F,Goals,goals,0.5,OVER,0.3867,0.3867,0.4,0.4,0.4,0.2667,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,SECONDARY,PP_OCC,SOLID,10,2.971,,,0.000,0.0,0.000,,,0.573,0.107,,17.55,0.13370,-0.5000,0.5000,0.2388,,0.1337,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00
236,D,Seth Jarvis,CAR,NJ,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.3017,0.3017,0.2,0.4,0.3,0.3667,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,ELITE,PP_REGULAR,SOLID,12,3.029,,,0.000,0.0,0.000,2.80,3.20,0.930,0.296,,18.88,0.13306,-3.5000,3.5000,0.0851,,0.1331,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,0.000,stable,,0,,,,,0,2.00,2.00,2.00,6.00,2.00,1.00,5.00,3.00,5.00,4.00
237,D,Patrick Kane,DET,PHI,0,SKATER,F,Goals,goals,0.5,OVER,0.3683,0.3683,0.4,0.4,0.3,0.2333,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,SECONDARY,PP_REGULAR,SOLID,14,3.088,,,0.000,0.0,0.000,,,0.851,0.284,,17.70,0.13305,-0.5000,0.5000,0.2388,,0.1330,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
240,D,Alex DeBrincat,DET,PHI,0,SKATER,F,Goals,goals,0.5,OVER,0.3275,0.3275,0.2,0.4,0.45,0.4,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,,,0.000,0.0,0.000,,,1.037,0.280,,18.50,0.13075,-0.5000,0.5000,0.2388,,0.1307,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,1.000,"DET +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,0.00,0.00,2.00,0.00,1.00,1.00,0.00
241,D,Cody Glass,NJ,CAR,0,SKATER,F,Goals,goals,0.5,OVER,0.4408,0.4408,0.6,0.4,0.25,0.2333,5,3/5,10,4/10,20,30,,,,,,,,3,2,4,6,,,,,DEPTH,NO_PP,SOLID,10,2.971,,,0.000,0.0,0.000,,,0.371,0.029,,13.62,0.13003,-0.5000,0.5000,0.2388,,0.1300,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"NJ -1.5 pt margin vs CAR, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00
243,D,Bryan Rust,PIT,DAL,0,SKATER,F,Goals,goals,0.5,OVER,0.3617,0.3617,0.4,0.3,0.4,0.3667,5,2/5,10,3/10,20,30,,,,,,,,2,3,3,7,,,,,ELITE,PP_REGULAR,ELITE,2,2.721,,,0.000,0.0,0.000,,,0.903,0.333,,19.95,0.12685,-0.5000,0.5000,0.2388,,0.1269,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
247,D,Brayden Schenn,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.2917,0.2917,0.2,0.4,0.3,0.2667,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,SECONDARY,PP_OCC,WEAK,26,3.319,,,0.000,0.0,0.000,,,0.579,0.158,,17.07,0.12452,-0.5000,0.5000,0.2388,,0.1245,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
253,D,Erik Karlsson,PIT,DAL,0,SKATER,D,Goals,goals,0.5,OVER,0.39,0.39,0.4,0.4,0.4,0.3,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,SECONDARY,PP_REGULAR,ELITE,2,2.721,,,0.000,0.0,0.000,,,0.880,0.347,,23.60,0.12243,-0.5000,0.5000,0.2388,,0.1224,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
255,D,William Nylander,TOR,STL,0,SKATER,F,Goals,goals,0.5,OVER,0.2883,0.2883,0.2,0.3,0.4,0.4333,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,ELITE,PP_REGULAR,AVERAGE,24,3.294,,,0.000,0.0,0.000,,,1.215,0.338,,19.42,0.12022,-0.5000,0.5000,0.2388,,0.1202,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,0.980,"TOR -1.5 pt margin vs STL, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00
256,D,Rickard Rakell,PIT,DAL,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.3042,0.3042,0.4,0.3,0.15,0.1667,5,2/5,10,3/10,20,30,,,,,,,,2,3,3,7,,,,,SECONDARY,PP_REGULAR,ELITE,2,2.721,,,0.000,0.0,0.000,4.00,3.50,0.800,0.267,,18.95,0.12013,-4.5000,4.5000,0.1818,,0.1201,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,0.980,"PIT -1.5 pt margin vs DAL, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",4.50,0.000,stable,,0,,,,,0,2.00,2.00,8.00,3.00,5.00,3.00,2.00,3.00,1.00,6.00
257,D,Seth Jarvis,CAR,NJ,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.2458,0.2458,0.2,0.3,0.25,0.2333,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,ELITE,PP_REGULAR,SOLID,12,3.029,,,0.000,0.0,0.000,2.80,3.20,0.930,0.296,,18.88,0.11899,-4.5000,4.5000,0.1818,,0.1190,demon,2026-03-28,2026-03-28,5:00 PM,2026-03-28T17:00:00.000-04:00,1.000,"CAR +1.5 pt margin vs NJ, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",2.50,0.000,stable,,0,,,,,0,2.00,2.00,2.00,6.00,2.00,1.00,5.00,3.00,5.00,4.00
260,D,Christian Dvorak,PHI,DET,0,SKATER,F,Goals,goals,0.5,OVER,0.3575,0.3575,0.4,0.4,0.25,0.2,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,SECONDARY,PP_OCC,SOLID,9,2.957,,,0.000,0.0,0.000,,,0.637,0.062,,18.47,0.11809,-0.5000,0.5000,0.2388,,0.1181,demon,2026-03-28,2026-03-28,8:00 PM,2026-03-28T20:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs DET, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00
268,D,Jimmy Snuggerud,STL,TOR,0,SKATER,F,Goals,goals,0.5,OVER,0.2708,0.2708,0.2,0.3,0.35,0.3333,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,SECONDARY,PP_OCC,WEAK,30,3.500,,,0.000,0.0,0.000,,,0.729,0.129,,16.70,0.11313,-0.5000,0.5000,0.2388,,0.1131,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"STL +1.5 pt margin vs TOR, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
274,D,Clayton Keller,UTA,LA,0,SKATER,F,Goals,goals,0.5,OVER,0.2942,0.2942,0.4,0.2,0.25,0.2667,5,2/5,10,2/10,20,30,,,,,,,,2,3,2,8,,,,,ELITE,PP_REGULAR,SOLID,11,3.015,,,0.000,0.0,0.000,,,1.073,0.329,,19.08,0.11033,-0.5000,0.5000,0.2388,,0.1103,demon,2026-03-28,2026-03-28,9:00 PM,2026-03-28T21:00:00.000-04:00,0.980,"UTA -1.5 pt margin vs ?, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00
279,D,Carter Verhaeghe,FLA,NYI,0,SKATER,F,Goals,goals,0.5,OVER,0.375,0.375,0.4,0.4,0.3,0.3,5,2/5,10,4/10,20,30,,,,,,,,2,3,4,6,,,,,SECONDARY,PP_OCC,ELITE,5,2.826,,,0.000,0.0,0.000,,,0.714,0.143,,17.62,0.10790,-0.5000,0.5000,0.2388,,0.1079,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,0.980,"FLA -1.5 pt margin vs NYI, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,1.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00
288,D,Alex Newhook,MTL,NSH,0,SKATER,F,Goals,goals,0.5,OVER,0.2492,0.2492,0.2,0.3,0.25,0.2667,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,SECONDARY,PP_OCC,WEAK,27,3.333,,,0.000,0.0,0.000,,,0.595,0.071,,14.48,0.10135,-0.5000,0.5000,0.2388,,0.1013,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"MTL +1.5 pt margin vs NSH, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
291,D,Juraj Slafkovský,MTL,NSH,0,SKATER,F,Goals,goals,0.5,OVER,0.2325,0.2325,0.2,0.2,0.35,0.3,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_REGULAR,WEAK,27,3.333,,,0.000,0.0,0.000,,,0.890,0.341,,18.53,0.09889,-0.5000,0.5000,0.2388,,0.0989,demon,2026-03-28,2026-03-28,7:00 PM,2026-03-28T19:00:00.000-04:00,1.000,"MTL +1.5 pt margin vs NSH, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
293,D,Matthew Tkachuk,FLA,NYI,0,SKATER,F,Goals,goals,0.5,OVER,0.2675,0.2675,0.2,0.3,0.35,0.3,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,ELITE,PP1_STAR,ELITE,5,2.826,,,0.000,0.0,0.000,,,1.097,0.419,,18.30,0.09607,-0.5000,0.5000,0.2388,,0.0961,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,0.980,"FLA -1.5 pt margin vs NYI, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,0.00,0.00
294,D,Calum Ritchie,NYI,FLA,0,SKATER,F,Goals,goals,0.5,OVER,0.285,0.285,0.2,0.4,0.3,0.2,5,1/5,10,4/10,20,30,,,,,,,,1,4,4,6,,,,,DEPTH,PP_OCC,WEAK,26,3.319,,,0.000,0.0,0.000,,,0.462,0.169,,13.47,0.09427,-0.5000,0.5000,0.2388,,0.0943,demon,2026-03-28,2026-03-28,1:00 PM,2026-03-28T13:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs FLA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)",0.50,0.000,stable,,0,,,,,0,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
