espn_player_id,player_name,team_abbr,position,jersey,status
4259592,Sean Clifford,CIN,QB,4,Active
4429430,Andrew Coker,CIN,OT,79,Active
5085189,Jack Endries,CIN,TE,84,Active
4646773,Dylan Fairchild,CIN,G,63,Active
11252,Joe Flacco,CIN,QB,16,Active
3707061,Cody Ford,CIN,OT,61,Active
4362769,Javon Foster,CIN,OT,73,Active
3116164,Mike Gesicki,CIN,TE,88,Active
4700712,Cam Grandy,CIN,TE,85,Active
4611995,Jamal Haynes,CIN,RB,24,Active
4239993,Tee Higgins,CIN,WR,5,Active
3050481,Tanner Hudson,CIN,TE,87,Active
4368003,Andrei Iosivas,CIN,WR,80,Active
11394,Josh Johnson,CIN,QB,11,Active
4385430,Xavier Johnson,CIN,WR,18,Active
4257188,Charlie Jones,CIN,WR,15,Active
4686368,Christian Jones,CIN,OT,76,Active
2576188,Ted Karras,CIN,C,64,Active
4819215,Josh Kattus,CIN,TE,48,Active
4870866,Connor Lew,CIN,C,65,Active
4384852,Dohnte Meyers,CIN,WR,81,Active
4429012,Kendall Milton,CIN,RB,36,Active
4431571,Amarius Mims,CIN,OT,71,Active
4594444,Jordan Moore,CIN,WR,14,Active
4689117,Brian Parker II,CIN,OT,62,Active
3116389,Samaje Perine,CIN,RB,34,Active
4035776,Kendric Pryor,CIN,WR,19,Active
3125082,Dalton Risner,CIN,G,66,Active
4429010,Jalen Rivers,CIN,G,74,Active
4705561,Corey Robinson II,CIN,OT,77,Active
3127310,Drew Sample,CIN,TE,89,Active
4718457,Noah Thomas,CIN,WR,17,Active
4690070,Mitchell Tinsley,CIN,WR,82,Active
4570738,Ke'Shawn Williams,CIN,WR,12,Active
5092508,Colbie Young,CIN,WR,86,Active
3054840,Jonathan Allen,CIN,DT,93,Active
4368056,Liam Anderson,CIN,LB,45,Active
4874448,Daijahn Anthony,CIN,S,33,Active
4567098,Jordan Battle,CIN,S,27,Active
4570546,Swayze Bozeman,CIN,LB,47,Active
3051746,Oren Burks,CIN,LB,42,Active
4431519,Barrett Carter,CIN,LB,49,Active
4247726,Bryan Cook,CIN,S,6,Active
4426992,Howard Cross III,CIN,DT,95,Active
3125356,Jalen Davis,CIN,CB,35,Active
4726127,Tacario Davis,CIN,CB,20,Active
4683128,Jack Dingle,CIN,LB,59,Active
4401811,Kyle Dugger,CIN,S,29,Active
4426457,Isaiah Foskey,CIN,DE,51,Active
4602656,Eric Gentry,CIN,LB,58,Active
3917797,Joe Giles-Harris,CIN,LB,43,Active
4360413,Shaka Heyward,CIN,LB,50,Active
3116748,B.J. Hill,CIN,DT,92,Active
4426422,Dax Hill,CIN,CB,23,Active
4710752,Cashius Howell,CIN,DE,55,Active
4362502,DJ Ivey,CIN,CB,38,Active
4692680,McKinnley Jackson,CIN,DT,91,Active
4569448,Jordan Jefferson,CIN,DT,68,Active
4432301,Kris Jenkins Jr.,CIN,DT,90,Active
4430065,Cedric Johnson,CIN,DE,52,Active
4429946,PJ Jules,CIN,S,37,Active
4430819,Jalen Kimber,CIN,CB,40,Active
4427729,Demetrius Knight Jr.,CIN,LB,44,Active
4035483,Dexter Lawrence II,CIN,DT,97,Active
4575559,Bralyn Lux,CIN,CB,21,Active
4240754,Boye Mafe,CIN,DE,53,Active
4428985,Myles Murphy,CIN,DE,99,Active
4365319,Josh Newton,CIN,CB,28,Active
4597253,Isaiah Nwokobia,CIN,S,41,Active
4429009,Antwaun Powell-Ryland,CIN,LB,56,Active
5081542,Landon Robinson,CIN,DT,96,Active
4240612,T.J. Slaton Jr.,CIN,DT,98,Active
4685562,Shemar Stewart,CIN,DE,94,Active
4240434,Ja'Sir Taylor,CIN,CB,26,Active
4572036,DJ Turner II,CIN,CB,0,Active
4431619,Ceyair Wright,CIN,CB,22,Active
4240071,Russ Yeast,CIN,S,39,Active
4360234,Evan McPherson,CIN,PK,2,Active
4608820,Ryan Rehkow,CIN,P,8,Active
4572051,William Wagner,CIN,LS,46,Active
4691138,Aaron Anderson,CLE,WR,,Active
4597310,Austin Barber,CLE,OT,58,Active
4362603,Brenden Bates,CLE,TE,82,Active
4808839,Isaiah Bond,CLE,WR,16,Active
5153650,Davon Booth,CLE,RB,29,Active
4832800,Denzel Boston,CLE,WR,12,Active
4816090,Parker Brailsford,CLE,C,52,Active
2515270,Michael Burton,CLE,FB,34,Active
4575664,Jeremiah Byers,CLE,OT,63,Active
4870653,KC Concepcion,CLE,WR,17,Active
4426955,Jack Conley,CLE,OT,67,Active
4613104,Malachi Corley,CLE,WR,83,Active
4567410,Kingsley Eguakun,CLE,C,65,Active
5083076,Harold Fannin Jr.,CLE,TE,44,Active
4870723,Spencer Fano,CLE,OT,55,Active
4566157,Luke Floriea,CLE,WR,81,Active
4427238,Dillon Gabriel,CLE,QB,8,Active
4240548,Kendrick Green,CLE,G,53,Active
4431325,Taylen Green,CLE,QB,15,Active
5086027,T.J. Harden,CLE,RB,36,Active
3131498,Tytus Howard,CLE,OT,71,Active
3115485,Elgton Jenkins,CLE,C,74,Active
4038457,Teven Jenkins,CLE,G,78,Active
4241463,Jerry Jeudy,CLE,WR,3,Active
4247347,Zion Johnson,CLE,G,77,Active
4427637,Dawand Jones,CLE,OT,79,Active
4685702,Quinshon Judkins,CLE,RB,10,Active
4877203,Gage Larvadain,CLE,WR,84,Active
4373079,KT Leveston,CLE,OT,72,Active
4432374,Ahmani Marshall,CLE,RB,23,Active
5150290,Izavion Miller,CLE,OT,60,Active
4242247,Tyre Phillips,CLE,OT,69,Active
4565859,Joe Royer,CLE,TE,18,Active
4685540,Carsen Ryan,CLE,TE,48,Active
5081397,Dylan Sampson,CLE,RB,22,Active
4601080,Raheim Sanders,CLE,RB,35,Active
4432762,Shedeur Sanders,CLE,QB,2,Active
4034862,Jack Stoll,CLE,TE,89,Active
4428678,Jamari Thrash,CLE,WR,80,Active
4369863,Cedric Tillman,CLE,WR,19,Active
4241424,Tylan Wallace,CLE,WR,15,Active
3122840,Deshaun Watson,CLE,QB,4,Active
4362018,Blake Whiteheart,CLE,TE,86,Active
5096863,Kole Wilson,CLE,WR,38,Active
4430806,Luke Wypler,CLE,C,56,Active
4433963,Zak Zinter,CLE,G,70,Active
4259300,Tre Avery,CLE,CB,11,Active
4039010,Myles Bryant,CLE,CB,27,Active
4379397,Tyson Campbell,CLE,CB,7,Active
4432673,Reid Carrico,CLE,LB,,Active
4429392,Elijah Chatman,CLE,DT,62,Active
5160391,Michael Coats Jr.,CLE,CB,39,Active
3040471,Maliek Collins,CLE,DT,96,Active
4243541,Kalia Davis,CLE,DT,93,Active
4242208,Grant Delpit,CLE,S,9,Active
4572922,Christopher Edmonds,CLE,S,41,Active
4600389,Nate Evans,CLE,CB,43,Active
5080699,Logan Fano,CLE,DE,97,Active
3122132,Myles Garrett,CLE,DE,95,Active
4873232,Mason Graham,CLE,DT,94,Active
4600415,Mike Hall Jr.,CLE,DT,51,Active
4695783,Myles Harden,CLE,CB,26,Active
4427461,Tyron Herring,CLE,CB,,Active
4569620,Ronnie Hickman,CLE,S,33,Active
4605792,Adin Huntington,CLE,DE,98,Active
5150249,Justin Jefferson,CLE,LB,10,Active
4572519,Dom Jones,CLE,CB,37,Active
4033855,Sam Kamara,CLE,DT,92,Active
5085888,Easton Mascarenas-Arnold,CLE,LB,42,Active
4427963,Isaiah McGuire,CLE,DE,57,Active
4686027,Donovan McMillon,CLE,S,31,Active
4837186,Emmanuel McNeil-Warren,CLE,S,28,Active
4046690,Julian Okwara,CLE,DE,99,Active
4251125,Winston Reid,CLE,LB,59,Active
3139389,D'Angelo Ross,CLE,CB,20,Active
4889957,Tyreak Sapp,CLE,DE,64,Active
4876017,Carson Schwesinger,CLE,LB,49,Active
4683129,Khordae Sydnor,CLE,DE,90,Active
4035505,Daniel Thomas,CLE,S,24,Active
4374280,Edefuan Ulofoshio,CLE,LB,54,Active
3915535,Denzel Ward,CLE,CB,21,Active
4709014,Zion Washington,CLE,S,34,Active
4362895,Nathaniel Watson,CLE,LB,40,Active
4373706,Markees Watts,CLE,DE,,Active
3110565,Quincy Williams,CLE,LB,5,Active
4570119,Alex Wright,CLE,DE,91,Active
4039396,Corey Bojorquez,CLE,P,13,Active
4578937,Nik Constantinou,CLE,P,30,Active
4690083,Wes Pahl,CLE,P,36,Active
3913293,Rex Sunahara,CLE,LS,50,Active
4258620,Andre Szmyt,CLE,PK,25,Active
4258599,Jeremiah Owusu-Koramoah,CLE,LB,6,Day-To-Day
4429202,Israel Abanikanda,DAL,RB,30,Active
4685120,T.J. Bass,DAL,G,66,Active
4426663,Cooper Beebe,DAL,C,56,Active
4685279,Jaydon Blue,DAL,RB,23,Active
4685263,Tyler Booker,DAL,G,52,Active
4808759,Camden Brown,DAL,WR,6,Active
4696203,Ajani Cornelius,DAL,OT,69,Active
4240603,Malik Davis,DAL,RB,43,Active
4242442,Princeton Fant,DAL,TE,85,Active
4242355,Jake Ferguson,DAL,TE,87,Active
5083754,Ryan Flournoy,DAL,WR,19,Active
4609048,Tyler Guyton,DAL,OT,60,Active
4044138,Matt Hennessy,DAL,C,72,Active
4429172,Traeshon Holden,DAL,WR,80,Active
4426875,Sam Howell,DAL,QB,13,Active
4685409,Jordan Hudson,DAL,WR,16,Active
4363547,Marcellus Johnson,DAL,OT,79,Active
2310331,Tyler Johnson,DAL,WR,15,Active
4427140,Trevor Keegan,DAL,G,76,Active
4241389,CeeDee Lamb,DAL,WR,88,Active
3920591,Nick Leverett,DAL,G,61,Active
4383396,Hunter Luepke,DAL,RB,40,Active
4431562,Phil Mafah,DAL,RB,37,Active
4360698,Joe Milton III,DAL,QB,10,Active
4426485,Jonathan Mingo,DAL,WR,81,Active
4880106,Shiyazh Pete,DAL,OT,75,Active
4426354,George Pickens,DAL,WR,3,Active
2577417,Dak Prescott,DAL,QB,4,Active
4430689,Dominic Richardson,DAL,RB,43,Active
4710711,DJ Rogers,DAL,TE,49,Active
4372096,Luke Schoonmaker,DAL,TE,86,Active
4685554,Drew Shelton,DAL,OT,67,Active
4685110,Anthony Smith,DAL,WR,83,Active
4568652,Tyler Smith,DAL,G,73,Active
4360967,Brevyn Spann-Ford,DAL,TE,89,Active
3915834,Terence Steele,DAL,OT,78,Active
4428656,Nate Thomas,DAL,OT,71,Active
4594749,Michael Trigg,DAL,TE,46,Active
3676833,KaVontae Turpin,DAL,WR,9,Active
3051738,Marquez Valdes-Scantling,DAL,WR,84,Active
4361579,Javonte Williams,DAL,RB,33,Active
5082352,DJ Wingfield,DAL,G,,Active
4411769,Corey Ballentine,DAL,CB,36,Active
4685266,Jaishawn Barham,DAL,LB,55,Active
4429249,Justin Barron,DAL,LB,45,Active
4241921,Markquese Bell,DAL,S,14,Active
4248911,DaRon Bland,DAL,CB,26,Active
4426513,Trikweze Bridges,DAL,CB,25,Active
2980097,Jonathan Bullard,DAL,DE,98,Active
3929814,Josh Butler,DAL,CB,31,Active
4431006,Caelen Carson,DAL,CB,21,Active
4685841,Zion Childress,DAL,CB,48,Active
4595352,Alijah Clark,DAL,S,38,Active
3122752,Kenny Clark,DAL,DT,95,Active
4870706,Caleb Downs,DAL,S,18,Active
4689364,Tommy Dunn Jr.,DAL,DT,95,Active
4384549,Cobie Durant,DAL,CB,2,Active
4683848,Donovan Ezeiruaku,DAL,DE,41,Active
4046523,Rashan Gary,DAL,LB,7,Active
4431547,Kelvin Gilliam Jr.,DAL,DT,94,Active
3121415,Malik Hooker,DAL,S,28,Active
4240608,James Houston,DAL,DE,53,Active
4685400,Shemar James,DAL,LB,50,Active
4360307,Derion Kendrick,DAL,CB,15,Active
4574551,Isaiah Land,DAL,LB,91,Active
4710067,Malachi Lawrence,DAL,LB,57,Active
4427816,Marist Liufau,DAL,LB,35,Active
3929850,P.J. Locke,DAL,S,1,Active
4702577,Devin Moore,DAL,CB,29,Active
5066095,Adedayo Odeleye,DAL,DE,96,Active
4367210,Otito Ogbonnia,DAL,DT,91,Active
4362088,DeMarvion Overshown,DAL,LB,0,Active
4870960,LT Overton,DAL,DE,99,Active
4557348,Langston Patterson,DAL,LB,47,Active
5095865,Shavon Revel Jr.,DAL,CB,34,Active
4044448,Curtis Robinson,DAL,LB,42,Active
4428584,Reddy Steward,DAL,CB,27,Active
4043089,Jalen Thompson,DAL,S,34,Active
4431603,Jay Toia,DAL,DT,93,Active
4689333,Tyrus Wheat,DAL,DE,90,Active
4040982,Quinnen Williams,DAL,DT,92,Active
4428914,Dee Winters,DAL,LB,53,Active
4682915,D.J. Withers,DAL,DT,59,Active
4872841,Julius Wood,DAL,S,32,Active
14950,Bryan Anger,DAL,P,5,Active
3953687,Brandon Aubrey,DAL,PK,17,Active
3052357,Trent Sieg,DAL,LS,44,Active
4383440,Nate Adkins,DEN,TE,45,Active
4362748,Tyler Badie,DEN,RB,28,Active
4034704,Michael Bandy,DEN,WR,83,Active
5159802,Dallen Bentley,DEN,TE,89,Active
4035662,Garett Bolles,DEN,OT,72,Active
4600981,Pat Bryant,DEN,WR,13,Active
4868598,Kage Casey,DEN,OT,78,Active
4702555,Jonah Coleman,DEN,RB,20,Active
4361691,Frank Crum,DEN,OT,73,Active
3121541,Michael Deiter,DEN,C,,Active
4241985,J.K. Dobbins,DEN,RB,27,Active
4241820,Sam Ehlinger,DEN,QB,4,Active
3051876,Evan Engram,DEN,TE,1,Active
4242503,Alex Forsyth,DEN,C,54,Active
4431280,Troy Franklin,DEN,WR,11,Active
4368033,Nick Gargiulo,DEN,G,66,Active
4568490,RJ Harvey,DEN,RB,12,Active
4039057,Lil'Jordan Humphrey,DEN,WR,,Active
4912052,Justin Joly,DEN,TE,80,Active
4688371,Nash Jones,DEN,G,,Active
5225419,Kolbe Katsis,DEN,WR,81,Active
4685424,Dane Key,DEN,WR,32,Active
4360231,Lucas Krull,DEN,TE,85,Active
4432208,Caleb Lohner,DEN,TE,84,Active
4683227,Joseph Manjack IV,DEN,WR,86,Active
3052885,Mike McGlinchey,DEN,OT,69,Active
4722893,Jaleel McLaughlin,DEN,RB,,Active
4608138,Quinn Meinerz,DEN,G,77,Active
4686442,Tyler Miller,DEN,OT,71,Active
4686472,Marvin Mims Jr.,DEN,WR,19,Active
4426338,Bo Nix,DEN,QB,10,Active
5085625,Gavin Ortega,DEN,OT,68,Active
4240551,Alex Palczewski,DEN,OT,63,Active
3921936,Matt Peart,DEN,OT,79,Active
4037650,Ben Powers,DEN,G,74,Active
3929914,Adam Prentice,DEN,FB,,Active
4569001,Cam Ross,DEN,WR,87,Active
4391845,Cody Schrader,DEN,RB,25,Active
3892775,Jarrett Stidham,DEN,QB,8,Active
3128429,Courtland Sutton,DEN,WR,14,Active
3915147,Calvin Throckmorton,DEN,G,76,Active
3911853,Adam Trautman,DEN,TE,82,Active
4372016,Jaylen Waddle,DEN,WR,17,Active
4039018,Luke Wattenberg,DEN,C,60,Active
4360174,Michael Woods II,DEN,WR,,Active
4429193,Kris Abrams-Draine,DEN,CB,31,Active
3915282,Zach Allen,DEN,DE,99,Active
4257240,Tycen Anderson,DEN,S,,Active
5082398,Brent Austin,DEN,CB,25,Active
4428241,Levelle Bailey,DEN,LB,56,Active
4430925,Jahdae Barron,DEN,CB,23,Active
4360259,Nik Bonitto,DEN,LB,15,Active
4040608,Jonathon Cooper,DEN,LB,0,Active
4687592,Jonah Elliss,DEN,LB,52,Active
4432709,Ahmari Harvey,DEN,CB,32,Active
4242358,Matt Henningsen,DEN,DE,91,Active
4360853,Talanoa Hufanga,DEN,S,9,Active
4261090,Jordan Jackson,DEN,DT,94,Active
4039059,Brandon Jones,DEN,S,22,Active
3894915,D.J. Jones,DEN,DT,93,Active
4603189,Sai'vion Jones,DEN,DE,95,Active
4037559,Devon Key,DEN,S,26,Active
5350837,Paul Manning,DEN,CB,,Active
4685439,Dasan McCullough,DEN,LB,57,Active
4567462,Ja'Quan McMillian,DEN,CB,29,Active
4362524,Jordan Miller,DEN,DT,90,Active
4382401,Riley Moss,DEN,CB,21,Active
4912190,Red Murdock,DEN,LB,50,Active
4683535,Tyler Onyedim,DEN,DT,98,Active
4875336,Karene Reid,DEN,LB,47,Active
4039064,Malcolm Roach,DEN,DT,97,Active
4892440,Parker Robertson,DEN,S,36,Active
4374032,Jaden Robinson,DEN,CB,33,Active
4692048,Que Robinson,DEN,LB,51,Active
4685721,Drew Sanders,DEN,LB,41,Active
4880014,Miles Scott,DEN,S,39,Active
2612151,Alex Singleton,DEN,LB,49,Active
4428503,JL Skinner,DEN,S,34,Active
3919548,Justin Strnad,DEN,LB,40,Active
4372012,Pat Surtain II,DEN,CB,2,Active
4371946,Reese Taylor,DEN,CB,35,Active
5216101,Dondrea Tillman,DEN,LB,92,Active
4693373,Jordan Turner,DEN,LB,55,Active
4066109,Eyioma Uwazurike,DEN,DE,96,Active
4430973,Johnny Walker,DEN,LB,59,Active
4428886,Kristian Williams,DEN,DT,75,Active
4917859,Taurean York,DEN,LB,42,Active
4875296,Luke Basso,DEN,LS,43,Active
4589212,Jeremy Crawshaw,DEN,P,16,Active
3139166,Mitchell Fraboni,DEN,LS,48,Active
2985659,Wil Lutz,DEN,PK,3,Active
4597679,Luke Altmyer,DET,QB,2,Active
4611506,Ben Bartch,DET,G,78,Active
4241217,Larry Borom,DET,OT,79,Active
16728,Teddy Bridgewater,DET,QB,5,Active
4035270,Devin Cochran,DET,OT,77,Active
3915486,Tyler Conklin,DET,TE,83,Active
4240069,Malik Cunningham,DET,WR,15,Active
4037235,Greg Dortch,DET,WR,8,Active
4608890,Miles Frazier,DET,G,71,Active
4429795,Jahmyr Gibbs,DET,RB,0,Active
3046779,Jared Goff,DET,QB,16,Active
4569615,Thomas Gordon,DET,TE,82,Active
4877824,Zach Horton,DET,TE,40,Active
3116136,Justin Jackson,DET,RB,38,Active
3126997,Tom Kennedy,DET,WR,85,Active
5089453,Miles Kitselman,DET,TE,84,Active
4430027,Sam LaPorta,DET,TE,87,Active
4685441,Kendrick Law,DET,WR,88,Active
4596439,Dominic Lovett,DET,WR,19,Active
4427864,Christian Mahogany,DET,G,73,Active
5209589,Giovanni Manu,DET,OT,59,Active
4361788,Cade Mays,DET,C,64,Active
4429187,Seth McLaughlin,DET,C,65,Active
4602788,Jackson Meeks,DET,WR,13,Active
5081450,Blake Miller,DET,OT,76,Active
4693332,Mason Miller,DET,G,63,Active
4051353,Michael Niese,DET,G,62,Active
4361529,Isiah Pacheco,DET,RB,10,Active
4917235,Melvin Priestly,DET,OT,74,Active
4429035,Tate Ratledge,DET,G,69,Active
4880638,Kye Robichaux,DET,RB,34,Active
4383429,Jacob Saylors,DET,RB,25,Active
4361425,Juice Scruggs,DET,G,70,Active
4373825,Penei Sewell,DET,OT,58,Active
4432545,Jabari Small,DET,RB,26,Active
4367775,Colby Sorsdal,DET,OT,75,Active
4374302,Amon-Ra St. Brown,DET,WR,14,Active
5123663,Isaac TeSlaa,DET,WR,18,Active
4912274,Sione Vaki,DET,RB,33,Active
4426388,Jameson Williams,DET,WR,1,Active
4036335,Cedrick Wilson Jr.,DET,WR,,Active
4242392,Brock Wright,DET,TE,89,Active
5093004,Keith Abney II,DET,CB,28,Active
4039164,Myles Adams,DET,DE,96,Active
4592837,Terrion Arnold,DET,CB,6,Active
4036507,Joe Bachie,DET,LB,35,Active
4260409,Derrick Barnes,DET,LB,55,Active
4692025,Brian Branch,DET,S,32,Active
4565445,Aamaris Brown,DET,CB,42,Active
4569465,Jack Campbell,DET,LB,46,Active
3045463,Chuck Clark,DET,S,36,Active
4362636,Damone Clark,DET,LB,11,Active
4027919,Khalil Dorsey,DET,CB,30,Active
5103940,Skyler Gill-Howard,DET,DT,50,Active
4569323,Thomas Harper,DET,S,12,Active
4710422,Ahmed Hassanein,DET,DE,99,Active
4890074,Erick Hunter,DET,LB,48,Active
4372099,Aidan Hutchinson,DET,DE,97,Active
4372459,Christian Izien,DET,S,27,Active
4575115,Dan Jackson,DET,S,17,Active
4360383,Kerby Joseph,DET,S,31,Active
4430121,Aidan Keanaaina,DET,DT,60,Active
4361861,Tyler Lacy,DET,DT,93,Active
4685442,Anthony Lucas,DET,DE,61,Active
3123938,Avonte Maddox,DET,CB,29,Active
4371973,Roger McCreary,DET,CB,21,Active
4361662,Alim McNeill,DET,DT,54,Active
4685461,Derrick Moore,DET,DE,9,Active
5144894,Trevor Nowaske,DET,LB,53,Active
4892218,Eric O'Neill,DET,DE,66,Active
4039020,Levi Onwuzurike,DET,DE,95,Active
4566092,Ennis Rakestraw Jr.,DET,CB,2,Active
3139387,D.J. Reed,DET,CB,4,Active
4241411,Malcolm Rodriguez,DET,LB,44,Active
4896353,Jimmy Rolder,DET,LB,41,Active
4682505,De'Shawn Rucker,DET,CB,43,Active
4367835,Chris Smith,DET,DT,90,Active
4917439,Loren Strickland,DET,S,24,Active
4259647,Jay Tufele,DET,DT,57,Active
4240269,Payton Turner,DET,DE,92,Active
4685609,Tyre West,DET,DT,52,Active
5143915,Nick Whiteside,DET,CB,38,Active
4431615,Tyleik Williams,DET,DT,91,Active
4586333,Mekhi Wingo,DET,DT,94,Active
4038849,DJ Wonnum,DET,LB,98,Active
3910229,Rock Ya-Sin,DET,CB,23,Active
4689936,Jake Bates,DET,PK,39,Active
3916370,Jack Fox,DET,P,3,Active
4571755,Hogan Hatten,DET,LS,49,Active
4242390,Aaron Banks,GB,G,65,Active
4426623,Brant Banks,GB,OT,72,Active
4426638,Karsen Barnhart,GB,G,61,Active
4429248,Dylan Barrett,GB,G,74,Active
4873706,Anthony Belton,GB,OT,71,Active
3149687,Chris Brooks,GB,RB,30,Active
4569661,Jager Burton,GB,C,52,Active
4426972,Dalton Cooper,GB,OT,78,Active
4429466,Drake Dabney,GB,TE,49,Active
4678010,Kyron Drones,GB,QB,13,Active
4687706,Josh Gesky,GB,G,76,Active
4361904,Travis Glover,GB,OT,79,Active
4701936,Matthew Golden,GB,WR,0,Active
4047365,Josh Jacobs,GB,RB,8,Active
4360887,Donovan Jennings,GB,G,67,Active
5178972,Jakobie Keeney-James,GB,WR,84,Active
4362611,Darian Kinnard,GB,OT,70,Active
4572680,Tucker Kraft,GB,TE,85,Active
4429023,MarShawn Lloyd,GB,RB,32,Active
4036378,Jordan Love,GB,QB,10,Active
4808830,Damien Martinez,GB,RB,26,Active
4702913,RJ Maryland,GB,TE,48,Active
4433971,Kyle McCord,GB,QB,18,Active
4428037,Jacob Monk,GB,C,62,Active
4430191,Skyy Moore,GB,WR,23,Active
3821571,Jordan Morgan,GB,G,77,Active
4428085,Luke Musgrave,GB,TE,88,Active
4428116,Isaiah Neyor,GB,WR,80,Active
4683165,Jaden Nixon,GB,RB,35,Active
4362249,Jayden Reed,GB,WR,11,Active
4426411,Sean Rhyan,GB,G,75,Active
4686781,Brenden Rice,GB,WR,89,Active
4608679,Will Sheppard,GB,WR,82,Active
4249836,Pierre Strong Jr.,GB,RB,22,Active
4635009,J. Michael Sturdivant,GB,WR,87,Active
4362770,Messiah Swinson,GB,TE,43,Active
14163,Tyrod Taylor,GB,QB,6,Active
4240435,Zach Tom,GB,OT,50,Active
4581189,Dillon Wade,GB,G,68,Active
4248528,Christian Watson,GB,WR,9,Active
4360086,Josh Whyle,GB,TE,81,Active
2312707,John Williams,GB,G,73,Active
4431487,Savion Williams,GB,WR,83,Active
4709980,Johnathan Baldwin,GB,S,37,Active
5278715,Dante Barnett,GB,DT,69,Active
4371336,Shemar Bartholomew,GB,CB,34,Active
4429136,Warren Brinson,GB,DT,91,Active
4373423,Karl Brooks,GB,DE,94,Active
4688930,Javon Bullard,GB,S,7,Active
4887255,Anthony Campbell,GB,DT,60,Active
5076652,Brandon Cisse,GB,CB,2,Active
4430438,Edgerrin Cooper,GB,LB,56,Active
4361776,Brenton Cox Jr.,GB,DE,57,Active
4362910,Jaden Crumedy,GB,DT,63,Active
4685315,Dani Dennis-Sutton,GB,DE,51,Active
4427068,MJ Devonshire Jr.,GB,CB,28,Active
4259762,Jonathan Ford,GB,DT,64,Active
3124005,Zaire Franklin,GB,LB,44,Active
4427356,Kamal Hadden,GB,CB,36,Active
2983055,Javon Hargrave,GB,DT,98,Active
4567406,Ty'Ron Hopper,GB,LB,59,Active
4685402,Domani Jackson,GB,CB,20,Active
4570773,Marlon Jones,GB,CB,,Active
4726151,Nyjalik Kelly,GB,DE,47,Active
5083167,Murvin Kenion III,GB,S,39,Active
4820574,Chris McClellan,GB,DT,55,Active
4239947,Isaiah McDuffie,GB,LB,58,Active
4241470,Xavier McKinney,GB,S,29,Active
4259305,Bo Melton,GB,CB,16,Active
4242996,Arron Mosby,GB,DE,53,Active
4036141,Nick Niemann,GB,LB,31,Active
4259493,Keisean Nixon,GB,CB,25,Active
4374037,Kitan Oladapo,GB,S,27,Active
4683059,Collin Oliver,GB,DE,45,Active
4361423,Micah Parsons,GB,DE,1,Active
4428223,Mark Perry,GB,S,41,Active
4684030,TJ Quinn,GB,LB,40,Active
4240677,Jordon Riley,GB,DT,97,Active
4567225,Jaylin Simpson,GB,S,38,Active
4683643,Barryn Sorrell,GB,DE,99,Active
4258206,Benjamin St-Juste,GB,CB,21,Active
4429142,Nazir Stackhouse,GB,DT,93,Active
4430965,Carrington Valentine,GB,CB,24,Active
4686906,Lukas Van Ness,GB,DE,90,Active
4036153,Kristian Welch,GB,LB,54,Active
4428863,Evan Williams,GB,S,33,Active
4361791,Devonte Wyatt,GB,DT,95,Active
4245661,Lucas Havrisik,GB,PK,35,Active
4422336,Matt Orzech,GB,LS,42,Active
4869461,Trey Smack,GB,PK,28,Active
4248789,Daniel Whelan,GB,P,19,Active
4362732,Jake Andrews,HOU,C,60,Active
4683159,Lewis Bond,HOU,WR,82,Active
4373273,British Brooks,HOU,RB,44,Active
3128412,Evan Brown,HOU,G,67,Active
3043109,Trent Brown,HOU,OT,77,Active
4258173,Nico Collins,HOU,WR,12,Active
4426981,Eli Cox,HOU,C,65,Active
4366031,Tank Dell,HOU,WR,1,Active
4429693,Aireontae Ersery,HOU,OT,79,Active
4432699,Blake Fisher,HOU,OT,57,Active
4879242,Sam Hagen,HOU,G,76,Active
4877706,Jayden Higgins,HOU,WR,81,Active
4569609,Evan Hull,HOU,RB,42,Active
4686422,Xavier Hutchinson,HOU,WR,19,Active
4242227,Ed Ingram,HOU,G,69,Active
4427575,Jha'Quan Jackson,HOU,WR,,Active
4362504,Brevin Jordan,HOU,TE,9,Active
4429939,Jawhar Jordan,HOU,RB,25,Active
4575558,Josh Kelly,HOU,WR,85,Active
4373474,Jarrett Kingston,HOU,OT,63,Active
4695705,Marlin Klein,HOU,TE,83,Active
4429059,Woody Marks,HOU,RB,4,Active
4426335,Graham Mertz,HOU,QB,18,Active
4242546,Davis Mills,HOU,QB,10,Active
4035538,David Montgomery,HOU,RB,32,Active
3843945,Foster Moreau,HOU,TE,87,Active
5081880,James Neal III,HOU,OT,70,Active
4586312,Jaylin Noel,HOU,WR,13,Active
4880873,Febechi Nwaiwu,HOU,G,64,Active
4372774,Jarrett Patterson,HOU,G,54,Active
5094042,Josh Pitsenberger,HOU,RB,31,Active
4878842,Layne Pryor,HOU,TE,49,Active
4839498,Keylan Rutledge,HOU,G,66,Active
5085942,Treyvohn Saunders,HOU,WR,14,Active
3117256,Dalton Schultz,HOU,TE,86,Active
3121595,Braden Smith,HOU,OT,71,Active
4878293,Daniel Sobkowicz,HOU,WR,17,Active
4244826,Sidy Sow,HOU,G,62,Active
4426496,Cade Stover,HOU,TE,8,Active
4432577,C.J. Stroud,HOU,QB,7,Active
3045474,Wyatt Teller,HOU,G,75,Active
4875788,Jalen Walthall,HOU,WR,16,Active
3118892,Justin Watson,HOU,WR,84,Active
4430681,Jared Wayne,HOU,WR,89,Active
4432631,Noah Whittington,HOU,RB,26,Active
