rank,tier,player,team,opp,is_home,player_role,position_group,prop_display,prop_type,line,direction,composite_hr,hit_rate,hr_L5,hr_L10,hr_L20,hr_season,sample_L5,hit_L5,sample_L10,hit_L10,sample_L20,sample_season,avg_L5,avg_L10,avg_L20,avg_season,gap_vs_line_L5,gap_vs_line_L10,projection,over_L5_raw,under_L5_raw,over_L10_raw,under_L10_raw,last1_raw,last2_raw,last3_raw,games_played,scoring_tier,pp_tier,def_tier,def_rank,opp_gaa,opp_saa,opp_pk_pct,pts_per_game,pp_pts_per_game,toi_avg_L10,toi_per_game_api,prop_score,edge,abs_edge,ml_prob,edge_score,blended_score,pick_type,Game Date,game_date,Game Time,game_start,game_script_mult,game_script_note
125,D,Lane Hutson,MTL,BUF,0,SKATER,D,Blocked Shots,blocked_shots,1.5,OVER,0.54,0.54,0.6,0.5,0.5,0.5,5,3/5,10,5/10,10,10,2.00,1.70,,1.70,0.5,0.2,2.00,3,2,5,5,,,,,ELITE,PP_REGULAR,Elite,7,2.939,0.000,0.000,0.951,0.244,,23.77,0.30617,0.5000,0.5000,0.2388,,0.3062,standard,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.990,"MTL -1.5 pt margin vs BUF, blocked_shots: 0.99x game script (pick; spread_risk 0.98, total_risk 1.00)"
126,D,Jackson LaCombe,ANA,VGK,1,SKATER,D,Time On Ice,time_on_ice,27.0,OVER,0.56,0.56,0.8,0.4,0.4,0.4,5,4/5,10,4/10,10,10,28.00,26.68,,26.68,0.997,-0.315,28.00,4,1,4,6,,,,,SECONDARY,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.707,0.207,,24.25,0.30597,0.9970,0.9970,0.2388,,0.3060,standard,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.983,"ANA -1.5 pt margin vs VGK, time_on_ice: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
127,D,Kaiden Guhle,MTL,BUF,0,SKATER,D,Blocked Shots,blocked_shots,1.5,OVER,0.62,0.62,0.8,0.5,0.5,0.5,5,4/5,10,5/10,10,10,1.80,1.50,,1.50,0.3,0.0,1.80,4,1,5,5,,,,,DEPTH,NO_PP,Elite,7,2.939,0.000,0.000,0.282,0.000,,19.47,0.30222,0.3000,0.3000,0.2388,,0.3022,goblin,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.990,"MTL -1.5 pt margin vs BUF, blocked_shots: 0.99x game script (pick; spread_risk 0.98, total_risk 1.00)"
128,D,Shea Theodore,VGK,ANA,0,SKATER,D,Blocked Shots,blocked_shots,2.5,OVER,0.48,0.48,0.6,0.4,0.4,0.4,5,3/5,10,4/10,10,10,3.40,2.30,,2.30,0.9,-0.2,3.40,3,2,4,6,,,,,SECONDARY,PP_OCC,Weak,29,3.512,0.000,0.000,0.557,0.071,,22.83,0.30062,0.9000,0.9000,0.2388,,0.3006,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, blocked_shots: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
129,D,Jack Eichel,VGK,ANA,0,SKATER,F,Points,points,1.5,OVER,0.46,0.46,0.4,0.5,0.5,0.5,5,2/5,10,5/10,10,10,1.40,1.60,,1.60,-0.1,0.1,1.40,2,3,5,5,,,,,ELITE,PP_REGULAR,Weak,29,3.512,0.000,0.000,1.216,0.378,,21.20,0.29796,-0.1000,0.1000,0.2388,,0.2980,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
130,D,Jack Eichel,VGK,ANA,0,SKATER,F,Assists,assists,1.5,OVER,0.46,0.46,0.4,0.5,0.5,0.5,5,2/5,10,5/10,10,10,1.20,1.30,,1.30,-0.3,-0.2,1.20,2,3,5,5,,,,,ELITE,PP_REGULAR,Weak,29,3.512,0.000,0.000,1.216,0.378,,21.20,0.29796,-0.3000,0.3000,0.2388,,0.2980,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
131,D,Chris Kreider,ANA,VGK,1,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.48,0.48,0.6,0.4,0.4,0.4,5,3/5,10,4/10,10,10,0.60,0.40,,0.40,0.1,-0.1,0.60,3,2,4,6,,,,,SECONDARY,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.667,0.227,,17.05,0.29478,0.1000,0.1000,0.3855,,0.2948,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.983,"ANA -1.5 pt margin vs VGK, plus/minus: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
132,D,Kirby Dach,MTL,BUF,0,SKATER,F,Hits,hits,1.5,OVER,0.6,0.6,0.6,0.6,0.6,0.6,5,3/5,10,6/10,10,10,2.00,1.80,,1.80,0.5,0.3,2.00,3,2,6,4,,,,,DEPTH,PP_OCC,Elite,7,2.939,0.000,0.000,0.405,0.054,,13.65,0.29289,0.5000,0.5000,0.2388,,0.2929,standard,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.983,"MTL -1.5 pt margin vs BUF, hits: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
133,D,Nick Suzuki,MTL,BUF,0,SKATER,F,Assists,assists,0.5,UNDER,0.48,0.48,0.6,0.4,0.4,0.4,5,3/5,10,4/10,10,10,0.40,0.70,,0.70,-0.1,0.2,0.40,2,3,6,4,,,,,ELITE,PP1_STAR,Elite,7,2.939,0.000,0.000,1.232,0.524,,20.82,0.29260,-0.1000,0.1000,0.2388,,0.2926,standard,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.982,"MTL -1.5 pt margin vs BUF, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
134,D,Josh Norris,BUF,MTL,1,SKATER,F,Hits,hits,1.5,OVER,0.54,0.54,0.6,0.5,0.5,0.5,5,3/5,8,4/8,8,8,2.40,1.88,,1.88,0.9,0.375,2.40,3,2,4,4,,,,,SECONDARY,PP_REGULAR,Avg,18,3.122,0.000,0.000,0.773,0.205,,15.83,0.29030,0.9000,0.9000,0.3855,,0.2903,goblin,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, hits: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
135,C,Josh Norris,BUF,MTL,1,SKATER,F,Goals,goals,0.5,OVER,0.54,0.54,0.6,0.5,0.5,0.5,5,3/5,8,4/8,8,8,0.60,0.50,,0.50,0.1,0.0,0.60,3,2,4,4,,,,,SECONDARY,PP_REGULAR,Avg,18,3.122,0.000,0.000,0.773,0.205,,15.83,0.28535,0.1000,0.1000,0.6000,,0.2853,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
136,D,Juraj Slafkovský,MTL,BUF,0,SKATER,F,Shots On Goal,shots_on_goal,2.5,UNDER,0.495,0.495,0.4,0.6,0.5,0.5,5,2/5,10,6/10,20,30,,,,,,,,3,2,4,6,,,,,SECONDARY,PP_REGULAR,Elite,7,2.939,0.000,0.000,0.890,0.341,,18.53,0.28262,-2.5000,2.5000,0.2388,,0.2826,standard,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.980,"MTL -1.5 pt margin vs BUF, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
137,D,Chris Kreider,ANA,VGK,1,SKATER,F,Assists,assists,0.5,OVER,0.46,0.46,0.4,0.5,0.5,0.5,5,2/5,10,5/10,10,10,0.60,0.70,,0.70,0.1,0.2,0.60,2,3,5,5,,,,,SECONDARY,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.667,0.227,,17.05,0.28142,0.1000,0.1000,0.3855,,0.2814,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.982,"ANA -1.5 pt margin vs VGK, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
138,D,Bowen Byram,BUF,MTL,1,SKATER,D,Points,points,0.5,OVER,0.48,0.48,0.6,0.4,0.4,0.4,5,3/5,10,4/10,10,10,1.00,0.60,,0.60,0.5,0.1,1.00,3,2,4,6,,,,,DEPTH,PP_OCC,Avg,18,3.122,0.000,0.000,0.512,0.085,,22.33,0.27993,0.5000,0.5000,0.3855,,0.2799,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
139,D,Cole Smith,VGK,ANA,0,SKATER,F,Points,points,0.5,OVER,0.48,0.48,0.6,0.4,0.4,0.4,5,3/5,10,4/10,10,10,0.60,0.40,,0.40,0.1,-0.1,0.60,3,2,4,6,,,,,SHUTDOWN,NO_PP,Weak,29,3.512,0.000,0.000,0.095,0.000,,11.63,0.27993,0.1000,0.1000,0.3855,,0.2799,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
140,C,Jack Quinn,BUF,MTL,1,SKATER,F,Assists,assists,0.5,OVER,0.34,0.34,0.4,0.3,0.3,0.3,5,2/5,10,3/10,10,10,0.40,0.30,,0.30,-0.1,-0.2,0.40,2,3,3,7,,,,,SECONDARY,PP_OCC,Avg,18,3.122,0.000,0.000,0.622,0.134,,15.65,0.27455,-0.1000,0.1000,0.6000,,0.2746,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
141,D,Mike Matheson,MTL,BUF,0,SKATER,D,Time On Ice,time_on_ice,25.0,OVER,0.6,0.6,0.6,0.6,0.6,0.6,5,3/5,10,6/10,10,10,25.96,24.98,,24.98,0.957,-0.018,25.96,3,2,6,4,,,,,DEPTH,NO_PP,Elite,7,2.939,0.000,0.000,0.474,0.013,,24.17,0.26675,0.9570,0.9570,0.2388,,0.2667,standard,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.983,"MTL -1.5 pt margin vs BUF, time_on_ice: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
142,C,Zach Benson,BUF,MTL,1,SKATER,F,Goals,goals,0.5,OVER,0.4,0.4,0.4,0.4,0.4,0.4,5,2/5,10,4/10,10,10,0.40,0.50,,0.50,-0.1,0.0,0.40,2,3,4,6,,,,,SECONDARY,PP_OCC,Avg,18,3.122,0.000,0.000,0.662,0.077,,15.88,0.26657,-0.1000,0.1000,0.6000,,0.2666,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
143,D,Cutter Gauthier,ANA,VGK,1,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.4,0.4,0.4,0.4,0.4,0.4,5,2/5,10,4/10,10,10,0.20,0.10,,0.10,-0.3,-0.4,0.20,2,3,4,6,,,,,ELITE,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.908,0.250,,17.25,0.26210,-0.3000,0.3000,0.3855,,0.2621,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.983,"ANA -1.5 pt margin vs VGK, plus/minus: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
144,D,Cutter Gauthier,ANA,VGK,1,SKATER,F,Assists,assists,0.5,OVER,0.4,0.4,0.4,0.4,0.4,0.4,5,2/5,10,4/10,10,10,0.40,0.40,,0.40,-0.1,-0.1,0.40,2,3,4,6,,,,,ELITE,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.908,0.250,,17.25,0.26183,-0.1000,0.1000,0.3855,,0.2618,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.982,"ANA -1.5 pt margin vs VGK, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
145,C,Ryan McLeod,BUF,MTL,1,SKATER,F,Points,points,0.5,OVER,0.32,0.32,0.2,0.4,0.4,0.4,5,1/5,10,4/10,10,10,0.20,0.50,,0.50,-0.3,0.0,0.20,1,4,4,6,,,,,SECONDARY,PP_OCC,Avg,18,3.122,0.000,0.000,0.667,0.086,,17.62,0.26125,-0.3000,0.3000,0.6000,,0.2613,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
146,C,Zach Benson,BUF,MTL,1,SKATER,F,Assists,assists,0.5,OVER,0.32,0.32,0.2,0.4,0.4,0.4,5,1/5,10,4/10,10,10,0.20,0.40,,0.40,-0.3,-0.1,0.20,1,4,4,6,,,,,SECONDARY,PP_OCC,Avg,18,3.122,0.000,0.000,0.662,0.077,,15.88,0.26125,-0.3000,0.3000,0.6000,,0.2613,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
147,D,Troy Terry,ANA,VGK,1,SKATER,F,Assists,assists,0.5,OVER,0.4,0.4,0.4,0.4,0.4,0.4,5,2/5,10,4/10,10,10,0.60,0.50,,0.50,0.1,0.0,0.60,2,3,4,6,,,,,ELITE,PP_OCC,Above Avg,13,3.049,0.000,0.000,0.934,0.197,,18.35,0.25530,0.1000,0.1000,0.3855,,0.2553,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.982,"ANA -1.5 pt margin vs VGK, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
148,D,Alex Tuch,BUF,MTL,1,SKATER,F,Assists,assists,0.5,OVER,0.4,0.4,0.4,0.4,0.4,0.4,5,2/5,10,4/10,10,10,0.40,0.40,,0.40,-0.1,-0.1,0.40,2,3,4,6,,,,,SECONDARY,PP_OCC,Avg,18,3.122,0.000,0.000,0.835,0.114,,19.00,0.25333,-0.1000,0.1000,0.3855,,0.2533,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
149,D,Cutter Gauthier,ANA,VGK,1,SKATER,F,Goals,goals,0.5,OVER,0.46,0.46,0.4,0.5,0.5,0.5,5,2/5,10,5/10,10,10,0.40,0.70,,0.70,-0.1,0.2,0.40,2,3,5,5,,,,,ELITE,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.908,0.250,,17.25,0.24644,-0.1000,0.1000,0.3855,,0.2464,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.980,"ANA -1.5 pt margin vs VGK, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
150,D,Brett Howden,VGK,ANA,0,SKATER,F,Goals,goals,0.5,OVER,0.56,0.56,0.8,0.4,0.4,0.4,5,4/5,10,4/10,10,10,1.00,0.50,,0.50,0.5,0.0,1.00,4,1,4,6,,,,,DEPTH,PP_OCC,Weak,29,3.512,0.000,0.000,0.379,0.052,,14.90,0.24423,0.5000,0.5000,0.2388,,0.2442,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
151,D,Ryan McLeod,BUF,MTL,1,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.38,0.38,0.2,0.5,0.5,0.5,5,1/5,10,5/10,10,10,-0.60,0.20,,0.20,-1.1,-0.3,-0.60,1,4,5,5,,,,,SECONDARY,PP_OCC,Avg,18,3.122,0.000,0.000,0.667,0.086,,17.62,0.24003,-1.1000,1.1000,0.3855,,0.2400,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, plus/minus: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
152,D,William Karlsson,VGK,ANA,0,SKATER,F,Points,points,0.5,OVER,0.4422,0.4422,0.4,0.5,0.4286,0.4286,5,2/5,10,5/10,14,14,0.00,0.00,,0.00,,,0.00,2,3,5,5,,,,,DEPTH,PP_OCC,Weak,29,3.512,0.000,0.000,0.500,0.071,,15.15,0.23292,-0.5000,0.5000,0.2388,,0.2329,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
153,A,William Karlsson,VGK,ANA,0,SKATER,F,Shots On Goal,shots_on_goal,2.5,OVER,0.3893,0.3893,0.4,0.4,0.3571,0.3571,5,2/5,10,4/10,14,14,0.00,0.00,,0.00,,,0.00,2,3,4,6,,,,,DEPTH,PP_OCC,Weak,29,3.512,0.000,0.000,0.500,0.071,,15.15,0.22881,-2.5000,2.5000,0.2388,,0.2288,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
154,C,Jeffrey Viel,ANA,VGK,1,SKATER,F,Points,points,0.5,OVER,0.34,0.34,0.4,0.3,0.3,0.3,5,2/5,10,3/10,10,10,0.40,0.30,,0.30,-0.1,-0.2,0.40,2,3,3,7,,,,,DEPTH,NO_PP,Above Avg,13,3.049,0.000,0.000,0.286,0.000,,12.62,0.22367,-0.1000,0.1000,0.6000,,0.2237,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.981,"ANA -1.5 pt margin vs VGK, points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
155,D,Mason McTavish,ANA,VGK,1,SKATER,F,Hits,hits,2.5,OVER,0.4,0.4,0.4,0.4,0.4,0.4,5,2/5,10,4/10,10,10,2.40,2.40,,2.40,-0.1,-0.1,2.40,2,3,4,6,,,,,DEPTH,PP_OCC,Above Avg,13,3.049,0.000,0.000,0.547,0.147,,15.32,0.22288,-0.1000,0.1000,0.3855,,0.2229,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.983,"ANA -1.5 pt margin vs VGK, hits: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
156,D,Leo Carlsson,ANA,VGK,1,SKATER,F,Points,points,1.5,OVER,0.34,0.34,0.4,0.3,0.3,0.3,5,2/5,10,3/10,10,10,1.20,1.00,,1.00,-0.3,-0.5,1.20,2,3,3,7,,,,,ELITE,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.957,0.257,,19.15,0.22242,-0.3000,0.3000,0.3855,,0.2224,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.981,"ANA -1.5 pt margin vs VGK, points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
157,C,Ryan McLeod,BUF,MTL,1,SKATER,F,Assists,assists,0.5,OVER,0.26,0.26,0.2,0.3,0.3,0.3,5,1/5,10,3/10,10,10,0.20,0.30,,0.30,-0.3,-0.2,0.20,1,4,3,7,,,,,SECONDARY,PP_OCC,Avg,18,3.122,0.000,0.000,0.667,0.086,,17.62,0.22135,-0.3000,0.3000,0.6000,,0.2214,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
158,D,Chris Kreider,ANA,VGK,1,SKATER,F,Hits,hits,2.5,OVER,0.34,0.34,0.4,0.3,0.3,0.3,5,2/5,10,3/10,10,10,2.60,2.10,,2.10,0.1,-0.4,2.60,2,3,3,7,,,,,SECONDARY,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.667,0.227,,17.05,0.21438,0.1000,0.1000,0.3855,,0.2144,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.983,"ANA -1.5 pt margin vs VGK, hits: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
159,D,Mikael Granlund,ANA,VGK,1,SKATER,F,Hits,hits,2.5,OVER,0.34,0.34,0.4,0.3,0.3,0.3,5,2/5,10,3/10,10,10,2.40,1.70,,1.70,-0.1,-0.8,2.40,2,3,3,7,,,,,SECONDARY,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.707,0.207,,19.17,0.21438,-0.1000,0.1000,0.3855,,0.2144,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.983,"ANA -1.5 pt margin vs VGK, hits: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
160,D,Leo Carlsson,ANA,VGK,1,SKATER,F,Goals,goals,0.5,OVER,0.4,0.4,0.4,0.4,0.4,0.4,5,2/5,10,4/10,10,10,0.40,0.40,,0.40,-0.1,-0.1,0.40,2,3,4,6,,,,,ELITE,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.957,0.257,,19.15,0.21437,-0.1000,0.1000,0.3855,,0.2144,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.980,"ANA -1.5 pt margin vs VGK, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
161,D,Alexandre Carrier,MTL,BUF,0,SKATER,D,Blocked Shots,blocked_shots,1.5,OVER,0.6686,0.6686,0.6,0.7143,0.7143,0.7143,5,3/5,7,5/7,7,7,2.60,2.71,,2.71,1.1,1.214,2.60,3,2,5,2,,,,,DEPTH,NO_PP,Elite,7,2.939,0.000,0.000,0.301,0.000,,19.08,0.21296,1.1000,1.1000,0.2388,,0.2130,goblin,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,0.990,"MTL -1.5 pt margin vs BUF, blocked_shots: 0.99x game script (pick; spread_risk 0.98, total_risk 1.00)"
162,D,Cutter Gauthier,ANA,VGK,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.3225,0.3225,0.4,0.3,0.25,0.2,5,2/5,10,3/10,20,30,,,,,,,,2,3,3,7,,,,,ELITE,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.908,0.250,,17.25,0.21101,-0.5000,0.5000,0.3855,,0.2110,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.981,"ANA -1.5 pt margin vs VGK, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
163,D,Mikael Granlund,ANA,VGK,1,SKATER,F,Goals,goals,0.5,OVER,0.42,0.42,0.6,0.3,0.3,0.3,5,3/5,10,3/10,10,10,0.60,0.30,,0.30,0.1,-0.2,0.60,3,2,3,7,,,,,SECONDARY,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.707,0.207,,19.17,0.20551,0.1000,0.1000,0.3855,,0.2055,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.980,"ANA -1.5 pt margin vs VGK, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
164,D,Noah Hanifin,VGK,ANA,0,SKATER,D,Assists,assists,0.5,OVER,0.4,0.4,0.4,0.4,0.4,0.4,5,2/5,10,4/10,10,10,0.60,0.70,,0.70,0.1,0.2,0.60,2,3,4,6,,,,,DEPTH,PP_OCC,Weak,29,3.512,0.000,0.000,0.394,0.099,,22.60,0.20486,0.1000,0.1000,0.2388,,0.2049,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
165,D,Noah Hanifin,VGK,ANA,0,SKATER,D,Points,points,0.5,OVER,0.4,0.4,0.4,0.4,0.4,0.4,5,2/5,10,4/10,10,10,0.60,0.70,,0.70,0.1,0.2,0.60,2,3,4,6,,,,,DEPTH,PP_OCC,Weak,29,3.512,0.000,0.000,0.394,0.099,,22.60,0.20486,0.1000,0.1000,0.2388,,0.2049,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
166,A,Jackson LaCombe,ANA,VGK,1,SKATER,D,Points,points,1.5,OVER,0.34,0.34,0.4,0.3,0.3,0.3,5,2/5,10,3/10,10,10,1.20,1.30,,1.30,-0.3,-0.2,1.20,2,3,3,7,,,,,SECONDARY,PP_REGULAR,Above Avg,13,3.049,0.000,0.000,0.707,0.207,,24.25,0.20285,-0.3000,0.3000,0.3855,,0.2029,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.981,"ANA -1.5 pt margin vs VGK, points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
167,C,Peyton Krebs,BUF,MTL,1,SKATER,F,Goals,goals,0.5,OVER,0.34,0.34,0.4,0.3,0.3,0.3,5,2/5,10,3/10,10,10,0.40,0.30,,0.30,-0.1,-0.2,0.40,2,3,3,7,,,,,DEPTH,NO_PP,Avg,18,3.122,0.000,0.000,0.476,0.012,,13.77,0.20060,-0.1000,0.1000,0.6000,,0.2006,demon,2026-05-14,2026-05-14,7:00 PM,2026-05-14T19:00:00.000-04:00,1.000,"BUF +1.5 pt margin vs MTL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
168,D,Beckett Sennecke,ANA,VGK,1,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.34,0.34,0.4,0.3,0.3,0.3,5,2/5,10,3/10,10,10,-0.40,-0.70,,-0.70,-0.9,-1.2,-0.40,2,3,3,7,,,,,SECONDARY,PP_OCC,Above Avg,13,3.049,0.000,0.000,0.732,0.159,,17.45,0.19673,-0.9000,0.9000,0.3855,,0.1967,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,0.983,"ANA -1.5 pt margin vs VGK, plus/minus: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
169,D,Pavel Dorofeyev,VGK,ANA,0,SKATER,F,Goals,goals,0.5,OVER,0.4,0.4,0.4,0.4,0.4,0.4,5,2/5,10,4/10,10,10,0.80,0.60,,0.60,0.3,0.1,0.80,2,3,4,6,,,,,SECONDARY,PP_REGULAR,Weak,29,3.512,0.000,0.000,0.780,0.366,,17.60,0.19023,0.3000,0.3000,0.2388,,0.1902,demon,2026-05-14,2026-05-14,9:30 PM,2026-05-14T21:30:00.000-04:00,1.000,"VGK +1.5 pt margin vs ANA, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
