date,track,slip_id,void_reason,n_legs,leg_void,leg_decided,outage_flag,post_gate_flag
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,3,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,5,1,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,5,1,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,5,1,3,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,5,1,3,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,5,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,5,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,5,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,5,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,5,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,5,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,5,1,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,5,1,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,5,3,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,5,3,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,5,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,5,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,3,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,3,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,3,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,3,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,5,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,3,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,3,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,4,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,1,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,2,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,2,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,2,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,2,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,2,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,2,2,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,1,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,2,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,2,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,1,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,2,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,2,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,1,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,partial,6,0,0,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,1,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|2,no_graded_row,6,1,1,False,False
2026-05-09,MAIN,2026-05-09|MAIN|1,no_graded_row,6,1,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,4,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,4,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,4,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,4,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,4,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,4,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,4,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,4,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,2,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,3,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,4,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,4,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,1,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,2,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,3,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,5,0,4,False,False
2026-05-10,MAIN,2026-05-10|MAIN|1,partial,6,0,5,False,False
2026-05-10,MAIN,2026-05-10|MAIN|2,partial,6,0,5,False,False
