wnba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,game_date,id_status,player_1,player_2,team_1,team_2,TEAM_NAME,TEAM_ID,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,unsupported_prop,unsupported_reason,espn_athlete_id,days_rest,is_back_to_back,opp_days_rest,opp_b2b,usage_pct,usage_tier,min_per_game,team_pace,opp_pace,pace_delta,pace_context,star_tier,is_franchise_star,foul_rate_per_36,foul_trouble_risk,b2b_flag,wnba_b2b_weight,b2b_rest_context,hhs_efg_pct,hhs_ts_pct,hhs_per,wnba_context_source,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,l10_over,l10_under,l10_over_pct,l10_games_played,l10_streak,h2h_avg,h2h_over_pct,h2h_games,h2h_last,open_line,line_movement,line_direction_shift,min_player_avg,fga_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,game_total,spread,usage_boost,usage_boost_proj,usage_boost_reason,usage_boost_source,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,usage_bonus,rank_score,ml_prob,tier_source,tier,model_dir,final_bet_direction,final_dir_reason
237840,Kelsey Plum,G,LAS,,3.5,Assists,ast,Demon,11844622,11844622,237840,155440,2026-05-03T19:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Kelsey_Plum_WNBA_player_1TLFqKeRDxvOfPzSxhKC31Yi.webp,2026-05-03,OK,,,,,,,,,,0,9.0,7.0,7.0,9.0,4.0,2.0,4.0,2.0,8.0,5.0,7.2,5.7,5.7,5.0,0.0,0.0,1.0,1.0,0.0,0.8,0.2,0,,3065570,6,0,-1,0,0.246,medium,35.1,96.84,,,medium,1,True,2.769,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,5.0,0.0,0.0,1.0,0.0,10.0,8.0,2.0,0.0,0.8,0.2,8.0,2.0,0.8,10.0,HOT,,,,,3.5,0.0,stable,5.7,7.2,5.7,LOW,LOW_VOL,SUPPORT,,,0,0,,none,6.450000000000001,2.950000000000001,2.950000000000001,1,OVER,1,,2.508122323229916,0.9,0.75,1.05,0.75,0.2424684936537719,1.392348651488599,-0.2426271306517461,0,6.450000000000001,2.950000000000001,2.508122323229916,0,0.2674093501210283,7.2,5.7,5.7,0.8142857142857144,1.942627394241911,0.593,0.4435462906872628,0,4.053589089613629,0.8047169811320756,ml_prob_fallback,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
237836,Paige Bueckers,G,DAL,LVA,19.5,Points,pts,Demon,11853506,11853506,237836,149152,2026-05-03T19:00:00.000-04:00,,,14.5,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,,,,,,0,24.0,7.0,24.0,5.0,27.0,15.0,20.0,11.0,20.0,24.0,17.4,17.7,17.7,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,0,,4433730,3,0,6,0,0.241,medium,33.3,96.34,94.92,1.4200000000000017,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,3.0,2.0,0.0,0.6,0.4,10.0,6.0,4.0,0.0,0.6,0.4,6.0,4.0,0.6,10.0,NEUTRAL,16.0,0.25,4.0,18.0,19.5,0.0,stable,17.7,17.4,17.7,LOW,HIGH_VOL,PRIMARY,177.5,2.5,0,0,,none,17.55,-1.9499999999999993,1.9499999999999993,1,OVER,0,FORCED_OVER_NEG_EDGE,-1.764125264508114,0.6,0.75,1.03,0.75,0,0,-0.2426271306517461,0,17.55,-1.950000000000003,-1.764125264508114,0,0,17.4,17.7,17.7,-0.1000000000000001,0,0.566,0,0,,0.65,distance,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237843,A'ja Wilson,C,LVA,DAL,15.5,Points,pts,Standard,11844263,11844263,237843,149152,2026-05-03T19:00:00.000-04:00,,,15.5,0,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,24.0,20.0,45.0,22.0,19.0,19.0,18.0,31.0,34.0,28.0,26.0,26.0,26.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,,3149391,6,0,3,0,0.307,high,31.2,94.92,96.34,-1.4200000000000017,medium,1,True,2.192,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,5.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,10.0,HOT,26.0,0.75,4.0,34.0,24.5,0.0,stable,26.0,26.0,26.0,MED,HIGH_VOL,PRIMARY,177.5,2.5,0,0,,none,26,10.5,10.5,0,OVER,1,,2.544210651641051,1,0.8,1.03,1,2.963685844727516,1.955689715079388,4.043785510862524,-0.02571428571428571,25.33142857142857,9.831428571428571,2.544210651641051,-0.5,-1.039925250470666,26,26,26,0.6774193548387096,1.424653895604062,0.566,-0.6542307787637177,0,4.887655417013838,0.8198113207547171,ml_prob,A,OVER,OVER,
237836,Paige Bueckers,G,DAL,LVA,14.5,Points,pts,Standard,11844261,11844261,237836,149152,2026-05-03T19:00:00.000-04:00,,,14.5,0,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,,,,,,0,24.0,7.0,24.0,5.0,27.0,15.0,20.0,11.0,20.0,24.0,17.4,17.7,17.7,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,0,,4433730,3,0,6,0,0.241,medium,33.3,96.34,94.92,1.4200000000000017,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,3.0,2.0,0.0,0.6,0.4,10.0,7.0,3.0,0.0,0.7,0.3,7.0,3.0,0.7,10.0,HOT,16.0,0.75,4.0,18.0,19.5,0.0,stable,17.7,17.4,17.7,LOW,HIGH_VOL,PRIMARY,177.5,2.5,0,0,,none,17.55,3.0500000000000007,3.0500000000000007,0,OVER,1,,2.544210651641051,0.6499999999999999,0.75,1.03,1,0.278511107575277,-0.01600400748837515,-0.2426271306517461,0,17.55,3.049999999999997,2.544210651641051,0,0.2674093501210283,17.4,17.7,17.7,0.2103448275862068,-0.3429990761203442,0.566,-0.6542307787637177,0,1.76941809794629,0.7141509433962264,ml_prob,B,OVER,OVER,
315762,Azzi Fudd,G,DAL,LVA,9.5,Points,pts,Standard,11844262,11844262,315762,149152,2026-05-03T19:00:00.000-04:00,,,9.5,0,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,,,,,,0,24.0,7.0,12.0,4.0,8.0,3.0,12.0,4.0,,,11.0,9.25,9.25,2.0,3.0,0.0,0.4,0.4,0.6,0.375,0.625,0,,4433790,3,0,6,0,,,11.0,96.34,94.92,1.4200000000000017,medium,2,False,,,False,1.0,normal_rest,,,,wnba_api_pace,OK,5.0,2.0,3.0,0.0,0.4,0.6,8.0,3.0,5.0,0.0,0.375,0.625,3.0,5.0,0.375,8.0,NEUTRAL,,,,,9.5,0.0,stable,9.25,11.0,9.25,LOW,MID_VOL,SECONDARY,177.5,2.5,0,0,,none,10.125,0.625,0.625,0,OVER,1,,0.6706532209888976,0.3875,0.75,1.03,1,-0.595522280021256,-1.494774299414196,-0.2426271306517461,0,10.125,0.625,0.6706532209888976,0,0.2674093501210283,11,9.25,9.25,0.06578947368421052,-0.8900717294003624,0.566,-0.6542307787637177,0,-1.588158447829541,0.4877358490566038,ml_prob,D,OVER,OVER,
237844,Jewell Loyd,G,LVA,DAL,9.5,Points,pts,Standard,11844268,11844268,237844,149152,2026-05-03T19:00:00.000-04:00,,,9.5,0,https://static.prizepicks.com/images/players/NBA/Jewell_Loyd_WNBA_player_kl6eTaXsduFI7E6eDj4QuueY.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,10.0,7.0,6.0,11.0,2.0,6.0,9.0,13.0,12.0,16.0,7.2,9.2,9.2,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,0,,2987869,6,0,3,0,0.179,low,28.3,94.92,96.34,-1.4200000000000017,medium,1,True,2.417,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,2.0,3.0,0.0,0.4,0.6,10.0,5.0,5.0,0.0,0.5,0.5,5.0,5.0,0.5,10.0,NEUTRAL,15.4,1.0,5.0,12.0,8.5,0.0,stable,9.2,7.2,9.2,LOW,LOW_VOL,SECONDARY,177.5,2.5,0,0,,none,8.2,-1.3000000000000007,1.3000000000000007,0,UNDER,1,,-1.249832603063642,0.55,0.75,1.03,1,-0.1050724637681158,-0.4722222222222213,-0.2426271306517461,-0.02571428571428571,7.989142857142856,-1.510857142857144,1.420168553115282,0.5,0.5229763603684907,7.2,9.2,9.2,0.1368421052631579,0.0182309591836101,0.54,-0.04798771671657811,0,1.187752789357988,0.6537735849056604,ml_prob,D,UNDER,UNDER,
237836,Paige Bueckers,G,DAL,LVA,9.5,Points,pts,Goblin,11853505,11853505,237836,149152,2026-05-03T19:00:00.000-04:00,,,14.5,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,,,,,,0,24.0,7.0,24.0,5.0,27.0,15.0,20.0,11.0,20.0,24.0,17.4,17.7,17.7,3.0,2.0,0.0,0.6,0.6,0.4,0.8,0.2,0,,4433730,3,0,6,0,0.241,medium,33.3,96.34,94.92,1.4200000000000017,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,3.0,2.0,0.0,0.6,0.4,10.0,8.0,2.0,0.0,0.8,0.2,8.0,2.0,0.8,10.0,HOT,16.0,1.0,4.0,18.0,19.5,0.0,stable,17.7,17.4,17.7,LOW,HIGH_VOL,PRIMARY,177.5,2.5,0,0,,none,17.55,8.05,8.05,1,OVER,1,,2.544210651641051,0.7,0.75,1.03,1.06,2.080641803650605,0.2656665243070198,-0.2426271306517461,0,17.55,8.049999999999997,2.544210651641051,0,0.2674093501210283,17.4,17.7,17.7,0.8473684210526315,2.067829565452619,0.566,-0.6542307787637177,0,4.111088920597169,0.8122641509433963,distance,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
237840,Kelsey Plum,G,LAS,,12.5,Points,pts,Standard,11844266,11844266,237840,155440,2026-05-03T19:00:00.000-04:00,,,12.5,0,https://static.prizepicks.com/images/players/NBA/Kelsey_Plum_WNBA_player_1TLFqKeRDxvOfPzSxhKC31Yi.webp,2026-05-03,OK,,,,,,,,,,0,38.0,16.0,28.0,27.0,25.0,27.0,13.0,22.0,15.0,17.0,26.8,22.8,22.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,,3065570,6,0,-1,0,0.246,medium,35.1,96.84,,,medium,1,True,2.769,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,5.0,0.0,0.0,1.0,0.0,10.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,10.0,HOT,,,,,12.5,0.0,stable,22.8,26.8,22.8,LOW,HIGH_VOL,PRIMARY,,,0,0,,none,24.8,12.3,12.3,0,OVER,1,,2.544210651641051,1,0.75,1.03,1,3.612452895314636,1.955689715079388,-0.2426271306517461,0,24.8,12.3,2.544210651641051,0,0.2674093501210283,26.8,22.8,22.8,0.912,2.312429079936085,0.566,-0.6542307787637177,0,5.546954202607957,0.8349056603773586,ml_prob,A,OVER,OVER,
197034,Cameron Brink,F,LAS,,6.5,Points,pts,Standard,11844264,11844264,197034,155440,2026-05-03T19:00:00.000-04:00,,,6.5,0,https://static.prizepicks.com/images/players/NBA/Cameron_Brink_WNBA_player_iXX6g2ZznhNde3uQhZhdBbZ.webp,2026-05-03,OK,,,,,,,,,,0,16.0,12.0,7.0,10.0,11.0,0.0,0.0,10.0,2.0,4.0,11.2,7.2,7.2,5.0,0.0,0.0,1.0,1.0,0.0,0.6,0.4,0,,4433404,6,0,-1,0,0.198,medium,12.9,96.84,,,medium,3,False,6.977,high,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,5.0,0.0,0.0,1.0,0.0,10.0,6.0,4.0,0.0,0.6,0.4,6.0,4.0,0.6,10.0,NEUTRAL,,,,,6.5,0.0,stable,7.2,11.2,7.2,LOW,MID_VOL,SECONDARY,,,0,0,,none,9.2,2.6999999999999993,2.6999999999999993,0,OVER,1,,2.326265069692687,0.8,0.75,1.03,1,0.1523619588500049,0.8290075878978095,-0.2426271306517461,0,9.2,2.699999999999999,2.326265069692687,0,0.2674093501210283,11.2,7.2,7.2,0.4153846153846154,0.4329781375281792,0.566,-0.6542307787637177,0,2.917856790254587,0.759433962264151,ml_prob,A,OVER,OVER,
237847,Breanna Stewart,F,NYL,,24.5,Points,pts,Demon,11717382,11717382,237847,150439,2026-05-08T19:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,,,,,,0,25.0,14.0,18.0,22.0,16.0,23.0,31.0,4.0,16.0,30.0,19.0,19.9,19.9,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,0,,2998928,8,0,-1,0,0.261,high,30.6,95.75,,,medium,1,True,2.235,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,1.0,4.0,0.0,0.2,0.8,10.0,3.0,7.0,0.0,0.3,0.7,3.0,7.0,0.3,10.0,COLD,,,,,19.5,1.0,moved_up,19.9,19.0,19.9,LOW,HIGH_VOL,PRIMARY,,,0,0,,none,19.45,-5.050000000000001,5.050000000000001,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.25,0.75,1.03,0.75,0,0,-0.2426271306517461,0,19.45,-5.050000000000001,-2.544210651641051,0,0,19,19.9,19.9,-0.2061224489795919,0,0.566,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,24.5,Points,pts,Demon,11717394,11717394,237848,150439,2026-05-08T19:30:00.000-04:00,,,11.5,2,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,11.0,6.0,1.0,22.0,9.0,16.0,11.0,6.0,11.0,16.0,9.8,10.9,10.9,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,0.0,5.0,0.0,0.0,1.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,COLD,,,,,16.5,1.0,moved_up,10.9,9.8,10.9,LOW,MID_VOL,SECONDARY,,,0,0,,none,10.35,-14.15,14.15,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0,0.75,1.03,0.75,0,0,-0.2426271306517461,0,10.35,-14.15,-2.544210651641051,0,0,9.8,10.9,10.9,-0.5775510204081633,0,0.566,0,0,,0.65,distance,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237847,Breanna Stewart,F,NYL,,19.5,Points,pts,Demon,11717381,11717381,237847,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,,,,,,0,25.0,14.0,18.0,22.0,16.0,23.0,31.0,4.0,16.0,30.0,19.0,19.9,19.9,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,0,,2998928,8,0,-1,0,0.261,high,30.6,95.75,,,medium,1,True,2.235,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,2.0,3.0,0.0,0.4,0.6,10.0,5.0,5.0,0.0,0.5,0.5,5.0,5.0,0.5,10.0,NEUTRAL,,,,,19.5,1.0,moved_up,19.9,19.0,19.9,LOW,HIGH_VOL,PRIMARY,,,0,0,,none,19.45,-0.05000000000000071,0.05000000000000071,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.07836542688315493,0.45,0.75,1.03,0.75,0,0,-0.2426271306517461,0,19.45,-0.05000000000000071,-0.07836542688315493,0,0,19,19.9,19.9,-0.0025641025641026,0,0.566,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,19.5,Points,pts,Demon,11717395,11717395,237848,150439,2026-05-08T19:30:00.000-04:00,,,11.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,11.0,6.0,1.0,22.0,9.0,16.0,11.0,6.0,11.0,16.0,9.8,10.9,10.9,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,1.0,4.0,0.0,0.2,0.8,10.0,1.0,9.0,0.0,0.1,0.9,1.0,9.0,0.1,10.0,COLD,,,,,16.5,1.0,moved_up,10.9,9.8,10.9,LOW,MID_VOL,SECONDARY,,,0,0,,none,10.35,-9.15,9.15,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.15,0.75,1.03,0.75,0,0,-0.2426271306517461,0,10.35,-9.15,-2.544210651641051,0,0,9.8,10.9,10.9,-0.4692307692307692,0,0.566,0,0,,0.65,distance,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237847,Breanna Stewart,F,NYL,,14.5,Points,pts,Goblin,11717380,11717380,237847,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,,,,,,0,25.0,14.0,18.0,22.0,16.0,23.0,31.0,4.0,16.0,30.0,19.0,19.9,19.9,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,0,,2998928,8,0,-1,0,0.261,high,30.6,95.75,,,medium,1,True,2.235,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,4.0,1.0,0.0,0.8,0.2,10.0,8.0,2.0,0.0,0.8,0.2,8.0,2.0,0.8,10.0,HOT,,,,,19.5,1.0,moved_up,19.9,19.0,19.9,LOW,HIGH_VOL,PRIMARY,,,0,0,,none,19.45,4.949999999999999,4.949999999999999,1,OVER,1,,2.544210651641051,0.8,0.75,1.03,1.06,0.9633207720839023,0.8290075878978095,-0.2426271306517461,0,19.45,4.949999999999999,2.544210651641051,0,0.2674093501210283,19,19.9,19.9,0.3413793103448275,0.1529035675308467,0.566,-0.6542307787637177,0,3.065849174443086,0.7745283018867926,ml_prob_fallback,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,14.5,Points,pts,Goblin,11717393,11717393,237848,150439,2026-05-08T19:30:00.000-04:00,,,11.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,11.0,6.0,1.0,22.0,9.0,16.0,11.0,6.0,11.0,16.0,9.8,10.9,10.9,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,1.0,4.0,0.0,0.2,0.8,10.0,3.0,7.0,0.0,0.3,0.7,3.0,7.0,0.3,10.0,COLD,,,,,16.5,1.0,moved_up,10.9,9.8,10.9,LOW,MID_VOL,SECONDARY,,,0,0,,none,10.35,-4.15,4.15,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.25,0.75,1.03,1.06,0,0,-0.2426271306517461,0,10.35,-4.15,-2.544210651641051,0,0,9.8,10.9,10.9,-0.2862068965517241,0,0.566,0,0,,0.65,distance,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237847,Breanna Stewart,F,NYL,,9.5,Rebounds,reb,Demon,11717385,11717385,237847,150439,2026-05-08T19:30:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,,,,,,0,7.0,11.0,9.0,7.0,10.0,9.0,10.0,6.0,5.0,9.0,8.8,8.3,8.3,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,0,,2998928,8,0,-1,0,0.261,high,30.6,95.75,,,medium,1,True,2.235,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,2.0,3.0,0.0,0.4,0.6,10.0,3.0,7.0,0.0,0.3,0.7,3.0,7.0,0.3,10.0,COLD,,,,,9.5,0.0,stable,8.3,8.8,8.3,LOW,MID_VOL,SECONDARY,,,0,0,,none,8.55,-0.9499999999999993,0.9499999999999993,1,OVER,0,FORCED_OVER_NEG_EDGE,-0.9573374855389355,0.35,0.75,1.06,0.75,0,0,-0.2426271306517461,0,8.55,-0.9499999999999993,-0.9573374855389355,0,0,8.8,8.3,8.3,-0.09999999999999992,0,0.617,0,0,,0.65,ml_prob_fallback,B,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,9.5,Assists,ast,Demon,11717391,11717391,237848,150439,2026-05-08T19:30:00.000-04:00,,,3.5,2,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,7.0,2.0,4.0,4.0,3.0,7.0,11.0,9.0,9.0,2.0,4.0,5.8,5.8,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,0.0,5.0,0.0,0.0,1.0,10.0,1.0,9.0,0.0,0.1,0.9,1.0,9.0,0.1,10.0,COLD,,,,,6.5,-1.0,moved_down,5.8,4.0,5.8,LOW,LOW_VOL,SUPPORT,,,0,0,,none,4.9,-4.6,4.6,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.544210651641051,0.05,0.75,1.05,0.75,0,0,-0.2426271306517461,0,4.9,-4.6,-2.544210651641051,0,0,4,5.8,5.8,-0.4842105263157895,0,0.593,0,0,,0.65,distance,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
237847,Breanna Stewart,F,NYL,,7.5,Rebounds,reb,Demon,11717384,11717384,237847,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,,,,,,0,7.0,11.0,9.0,7.0,10.0,9.0,10.0,6.0,5.0,9.0,8.8,8.3,8.3,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,0,,2998928,8,0,-1,0,0.261,high,30.6,95.75,,,medium,1,True,2.235,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,3.0,2.0,0.0,0.6,0.4,10.0,6.0,4.0,0.0,0.6,0.4,6.0,4.0,0.6,10.0,NEUTRAL,,,,,7.5,0.0,stable,8.3,8.8,8.3,LOW,MID_VOL,SECONDARY,,,0,0,,none,8.55,1.0500000000000007,1.0500000000000007,1,OVER,1,,1.042343600092494,0.6,0.75,1.06,0.75,-0.4423411708548528,-0.2976745392837694,-0.2426271306517461,0,8.55,1.050000000000001,1.042343600092494,0,0.2674093501210283,8.8,8.3,8.3,0.1400000000000001,-0.6092204953436142,0.617,1.419348130199245,0,0.8260034837070052,0.6160377358490566,ml_prob_fallback,C,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
237848,Sabrina Ionescu,G,NYL,,7.5,Assists,ast,Demon,11717390,11717390,237848,150439,2026-05-08T19:30:00.000-04:00,,,3.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,7.0,2.0,4.0,4.0,3.0,7.0,11.0,9.0,9.0,2.0,4.0,5.8,5.8,0.0,5.0,0.0,0.0,0.0,1.0,0.3,0.7,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls,OK,5.0,0.0,5.0,0.0,0.0,1.0,10.0,3.0,7.0,0.0,0.3,0.7,3.0,7.0,0.3,10.0,COLD,,,,,6.5,-1.0,moved_down,5.8,4.0,5.8,LOW,LOW_VOL,SUPPORT,,,0,0,,none,4.9,-2.5999999999999996,2.5999999999999996,1,OVER,0,FORCED_OVER_NEG_EDGE,-2.25282442339441,0.15,0.75,1.05,0.75,0,0,-0.2426271306517461,0,4.9,-2.6,-2.25282442339441,0,0,4,5.8,5.8,-0.3466666666666667,0,0.593,0,0,,0.65,distance,C,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
