wnba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,game_date,id_status,player_1,player_2,team_1,team_2,TEAM_NAME,TEAM_ID,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,unsupported_prop,unsupported_reason,espn_athlete_id,days_rest,is_back_to_back,opp_days_rest,opp_b2b,usage_pct,usage_tier,min_per_game,team_pace,opp_pace,pace_delta,pace_context,star_tier,is_franchise_star,foul_rate_per_36,foul_trouble_risk,b2b_flag,wnba_b2b_weight,b2b_rest_context,hhs_efg_pct,hhs_ts_pct,hhs_per,wnba_context_source
237848,Sabrina Ionescu,G,NYL,,1.5,3-PT Made,3ptmade,Goblin,11717386,11717386,237848,150439,2026-05-08T19:30:00.000-04:00,,,1.5,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.2,1.1,1.1,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,0,,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237847,Breanna Stewart,F,NYL,,0.5,Double-Double,doubledouble,Demon,11717379,11717379,237847,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Breanna_Stewart_WNBA_player_0QbcmrMWR4KgqkSDi1fYPEeZ.webp,2026-05-03,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:doubledouble,2998928,8,0,-1,0,0.261,high,30.6,95.75,,,medium,1,True,2.235,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237848,Sabrina Ionescu,G,NYL,,0.5,Double-Double,doubledouble,Demon,11717392,11717392,237848,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:doubledouble,4066533,8,0,-1,0,0.273,high,31.4,95.75,,,medium,1,True,1.949,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237835,Arike Ogunbowale,G,DAL,IND,29.5,Pts+Asts,pa,Demon,11717419,11717419,237835,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,3.0,28.0,8.0,7.0,21.0,27.0,14.0,20.0,18.0,14.0,17.0,17.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237852,Kelsey Mitchell,G,IND,DAL,29.5,Points,pts,Demon,11807003,11807003,237852,150721,2026-05-09T13:00:00.000-04:00,,,20.5,2,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,19.0,21.0,17.0,24.0,23.0,30.0,17.0,10.0,18.0,15.0,20.8,19.4,19.4,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,0,,3142191,1,1,3,0,0.264,high,31.4,95.71,96.34,-0.6300000000000097,medium,2,False,2.293,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237835,Arike Ogunbowale,G,DAL,IND,24.5,Points,pts,Demon,11717416,11717416,237835,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,19.0,2.0,23.0,7.0,6.0,20.0,22.0,12.0,17.0,14.0,11.4,14.2,14.2,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237835,Arike Ogunbowale,G,DAL,IND,24.5,Pts+Asts,pa,Demon,11717418,11717418,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,3.0,28.0,8.0,7.0,21.0,27.0,14.0,20.0,18.0,14.0,17.0,17.0,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237851,Caitlin Clark,G,IND,DAL,24.5,Points,pts,Demon,11717434,11717434,237851,150721,2026-05-09T13:00:00.000-04:00,,,19.0,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,22.0,21.0,32.0,24.0,20.0,12.0,21.0,7.0,14.0,14.0,23.8,18.7,18.7,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237852,Kelsey Mitchell,G,IND,DAL,24.5,Points,pts,Demon,11717445,11717445,237852,150721,2026-05-09T13:00:00.000-04:00,,,20.5,1,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,19.0,21.0,17.0,24.0,23.0,30.0,17.0,10.0,18.0,15.0,20.8,19.4,19.4,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,0,,3142191,1,1,3,0,0.264,high,31.4,95.71,96.34,-0.6300000000000097,medium,2,False,2.293,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237836,Paige Bueckers,G,DAL,IND,24.5,Points,pts,Demon,11717462,11717462,237836,150721,2026-05-09T13:00:00.000-04:00,,,14.5,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,7.0,24.0,5.0,27.0,15.0,20.0,11.0,20.0,24.0,17.4,17.7,17.7,1.0,4.0,0.0,0.2,0.2,0.8,0.1,0.9,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237852,Kelsey Mitchell,G,IND,DAL,20.5,Points,pts,Standard,11717446,11717446,237852,150721,2026-05-09T13:00:00.000-04:00,,,20.5,0,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,19.0,21.0,17.0,24.0,23.0,30.0,17.0,10.0,18.0,15.0,20.8,19.4,19.4,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,0,,3142191,1,1,3,0,0.264,high,31.4,95.71,96.34,-0.6300000000000097,medium,2,False,2.293,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237853,Aliyah Boston,C-F,IND,DAL,19.5,Points,pts,Demon,11717402,11717402,237853,150721,2026-05-09T13:00:00.000-04:00,,,15.5,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,20.0,24.0,9.0,4.0,23.0,4.0,11.0,24.0,12.0,10.0,16.0,14.1,14.1,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,0,,4432831,1,1,3,0,0.215,medium,30.2,95.71,96.34,-0.6300000000000097,medium,2,False,3.695,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237835,Arike Ogunbowale,G,DAL,IND,19.5,Points,pts,Demon,11717415,11717415,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,19.0,2.0,23.0,7.0,6.0,20.0,22.0,12.0,17.0,14.0,11.4,14.2,14.2,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237835,Arike Ogunbowale,G,DAL,IND,19.5,Pts+Asts,pa,Goblin,11717417,11717417,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,3.0,28.0,8.0,7.0,21.0,27.0,14.0,20.0,18.0,14.0,17.0,17.0,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
315762,Azzi Fudd,G,DAL,IND,19.5,Points,pts,Demon,11717424,11717424,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,3,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,7.0,12.0,4.0,8.0,3.0,12.0,4.0,,,11.0,9.25,9.25,1.0,4.0,0.0,0.2,0.2,0.8,0.125,0.875,0,,4433790,3,0,1,1,,,11.0,96.34,95.71,0.6300000000000097,medium,2,False,,,False,1.0,normal_rest,,,,wnba_api_pace
198928,Maddy Siegrist,F,DAL,IND,19.5,Points,pts,Demon,11717452,11717452,198928,150721,2026-05-09T13:00:00.000-04:00,,,,3,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,5.0,0.0,8.0,17.0,2.0,7.0,14.0,18.0,10.0,6.4,8.3,8.3,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,4399415,3,0,1,1,0.184,medium,27.0,96.34,95.71,0.6300000000000097,medium,2,False,2.533,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237851,Caitlin Clark,G,IND,DAL,19.0,Points,pts,Standard,11717435,11717435,237851,150721,2026-05-09T13:00:00.000-04:00,,,19.0,0,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,22.0,21.0,32.0,24.0,20.0,12.0,21.0,7.0,14.0,14.0,23.8,18.7,18.7,5.0,0.0,0.0,1.0,1.0,0.0,0.6,0.4,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237836,Paige Bueckers,G,DAL,IND,19.0,Points,pts,Standard,11717463,11717463,237836,150721,2026-05-09T13:00:00.000-04:00,,,14.5,0,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,7.0,24.0,5.0,27.0,15.0,20.0,11.0,20.0,24.0,17.4,17.7,17.7,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
315762,Azzi Fudd,G,DAL,IND,17.5,Points,pts,Demon,11717422,11717422,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,2,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,7.0,12.0,4.0,8.0,3.0,12.0,4.0,,,11.0,9.25,9.25,1.0,4.0,0.0,0.2,0.2,0.8,0.125,0.875,0,,4433790,3,0,1,1,,,11.0,96.34,95.71,0.6300000000000097,medium,2,False,,,False,1.0,normal_rest,,,,wnba_api_pace
237851,Caitlin Clark,G,IND,DAL,17.5,Points,pts,Goblin,11717433,11717433,237851,150721,2026-05-09T13:00:00.000-04:00,,,19.0,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,22.0,21.0,32.0,24.0,20.0,12.0,21.0,7.0,14.0,14.0,23.8,18.7,18.7,5.0,0.0,0.0,1.0,1.0,0.0,0.6,0.4,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
198928,Maddy Siegrist,F,DAL,IND,17.5,Points,pts,Demon,11717451,11717451,198928,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,5.0,0.0,8.0,17.0,2.0,7.0,14.0,18.0,10.0,6.4,8.3,8.3,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,0,,4399415,3,0,1,1,0.184,medium,27.0,96.34,95.71,0.6300000000000097,medium,2,False,2.533,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237853,Aliyah Boston,C-F,IND,DAL,15.5,Points,pts,Standard,11717403,11717403,237853,150721,2026-05-09T13:00:00.000-04:00,,,15.5,0,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,20.0,24.0,9.0,4.0,23.0,4.0,11.0,24.0,12.0,10.0,16.0,14.1,14.1,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,0,,4432831,1,1,3,0,0.215,medium,30.2,95.71,96.34,-0.6300000000000097,medium,2,False,3.695,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237835,Arike Ogunbowale,G,DAL,IND,14.5,Points,pts,Goblin,11717414,11717414,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,19.0,2.0,23.0,7.0,6.0,20.0,22.0,12.0,17.0,14.0,11.4,14.2,14.2,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,0,,3904577,3,0,1,1,0.221,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.811,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
315762,Azzi Fudd,G,DAL,IND,14.5,Points,pts,Demon,11717423,11717423,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,1,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,7.0,12.0,4.0,8.0,3.0,12.0,4.0,,,11.0,9.25,9.25,1.0,4.0,0.0,0.2,0.2,0.8,0.125,0.875,0,,4433790,3,0,1,1,,,11.0,96.34,95.71,0.6300000000000097,medium,2,False,,,False,1.0,normal_rest,,,,wnba_api_pace
237851,Caitlin Clark,G,IND,DAL,14.5,Points,pts,Goblin,11717432,11717432,237851,150721,2026-05-09T13:00:00.000-04:00,,,19.0,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,22.0,21.0,32.0,24.0,20.0,12.0,21.0,7.0,14.0,14.0,23.8,18.7,18.7,5.0,0.0,0.0,1.0,1.0,0.0,0.6,0.4,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
198928,Maddy Siegrist,F,DAL,IND,14.5,Points,pts,Demon,11717450,11717450,198928,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,5.0,0.0,8.0,17.0,2.0,7.0,14.0,18.0,10.0,6.4,8.3,8.3,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,0,,4399415,3,0,1,1,0.184,medium,27.0,96.34,95.71,0.6300000000000097,medium,2,False,2.533,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237836,Paige Bueckers,G,DAL,IND,14.5,Points,pts,Goblin,11717461,11717461,237836,150721,2026-05-09T13:00:00.000-04:00,,,14.5,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,7.0,24.0,5.0,27.0,15.0,20.0,11.0,20.0,24.0,17.4,17.7,17.7,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
315762,Azzi Fudd,G,DAL,IND,12.5,Points,pts,Standard,11717425,11717425,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,0,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,7.0,12.0,4.0,8.0,3.0,12.0,4.0,,,11.0,9.25,9.25,1.0,4.0,0.0,0.2,0.2,0.8,0.125,0.875,0,,4433790,3,0,1,1,,,11.0,96.34,95.71,0.6300000000000097,medium,2,False,,,False,1.0,normal_rest,,,,wnba_api_pace
237853,Aliyah Boston,C-F,IND,DAL,11.5,Rebounds,reb,Demon,11717406,11717406,237853,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,16.0,8.0,4.0,7.0,4.0,1.0,16.0,14.0,8.0,13.0,7.8,9.1,9.1,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,0,,4432831,1,1,3,0,0.215,medium,30.2,95.71,96.34,-0.6300000000000097,medium,2,False,3.695,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
315762,Azzi Fudd,G,DAL,IND,11.5,Points,pts,Goblin,11717421,11717421,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,1,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,7.0,12.0,4.0,8.0,3.0,12.0,4.0,,,11.0,9.25,9.25,2.0,3.0,0.0,0.4,0.4,0.6,0.375,0.625,0,,4433790,3,0,1,1,,,11.0,96.34,95.71,0.6300000000000097,medium,2,False,,,False,1.0,normal_rest,,,,wnba_api_pace
237851,Caitlin Clark,G,IND,DAL,11.5,Assists,ast,Demon,11717430,11717430,237851,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,9.0,10.0,8.0,9.0,7.0,4.0,4.0,4.0,7.0,13.0,8.6,7.5,7.5,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
198928,Maddy Siegrist,F,DAL,IND,11.5,Points,pts,Goblin,11717449,11717449,198928,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,5.0,0.0,8.0,17.0,2.0,7.0,14.0,18.0,10.0,6.4,8.3,8.3,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,0,,4399415,3,0,1,1,0.184,medium,27.0,96.34,95.71,0.6300000000000097,medium,2,False,2.533,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237853,Aliyah Boston,C-F,IND,DAL,9.5,Rebounds,reb,Demon,11717405,11717405,237853,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,16.0,8.0,4.0,7.0,4.0,1.0,16.0,14.0,8.0,13.0,7.8,9.1,9.1,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,0,,4432831,1,1,3,0,0.215,medium,30.2,95.71,96.34,-0.6300000000000097,medium,2,False,3.695,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
315762,Azzi Fudd,G,DAL,IND,9.5,Points,pts,Goblin,11717420,11717420,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,2,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,24.0,7.0,12.0,4.0,8.0,3.0,12.0,4.0,,,11.0,9.25,9.25,2.0,3.0,0.0,0.4,0.4,0.6,0.375,0.625,0,,4433790,3,0,1,1,,,11.0,96.34,95.71,0.6300000000000097,medium,2,False,,,False,1.0,normal_rest,,,,wnba_api_pace
237851,Caitlin Clark,G,IND,DAL,9.5,Assists,ast,Demon,11717431,11717431,237851,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,9.0,10.0,8.0,9.0,7.0,4.0,4.0,4.0,7.0,13.0,8.6,7.5,7.5,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
198928,Maddy Siegrist,F,DAL,IND,9.5,Points,pts,Goblin,11717447,11717447,198928,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,5.0,0.0,8.0,17.0,2.0,7.0,14.0,18.0,10.0,6.4,8.3,8.3,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,0,,4399415,3,0,1,1,0.184,medium,27.0,96.34,95.71,0.6300000000000097,medium,2,False,2.533,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237851,Caitlin Clark,G,IND,DAL,8.5,Rebounds,reb,Demon,11717440,11717440,237851,150721,2026-05-09T13:00:00.000-04:00,,,,3,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,2.0,7.0,4.0,4.0,5.0,2.0,2.0,3.0,8.0,3.0,4.4,4.0,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0,,4433403,1,1,3,0,0.287,high,31.0,95.71,96.34,-0.6300000000000097,medium,2,False,3.135,medium,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
237836,Paige Bueckers,G,DAL,IND,8.5,Assists,ast,Demon,11717460,11717460,237836,150721,2026-05-09T13:00:00.000-04:00,,,3.5,3,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,2.0,7.0,4.0,2.0,8.0,3.0,4.0,9.0,3.0,7.0,4.6,4.9,4.9,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,0,,4433730,3,0,1,1,0.241,medium,33.3,96.34,95.71,0.6300000000000097,medium,2,False,2.486,low,False,1.0,normal_rest,,,,wnba_api_usage;wnba_api_pace;wnba_api_fouls
