wnba_player_id,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,game_date,id_status,player_1,player_2,team_1,team_2,TEAM_NAME,TEAM_ID,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,unsupported_prop,unsupported_reason,espn_athlete_id,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,fga_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,game_total,spread
237848,Sabrina Ionescu,G,NYL,,0.5,Double-Double,doubledouble,Demon,11717392,11717392,237848,150439,2026-05-08T19:30:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Sabrina_Ionescu_WNBA_player_P26gx0GUbxv35lMVCUU4z5Q5.webp,2026-05-03,OK,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:doubledouble,4066533.0,UNSUPPORTED_PROP,,,,,,,,0.5,0.5,UNKNOWN,LOW_VOL,SUPPORT,,
237835,Arike Ogunbowale,G,DAL,IND,29.5,Pts+Asts,pa,Demon,11717419,11717419,237835,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,29.5,29.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237852,Kelsey Mitchell,G,IND,DAL,29.5,Points,pts,Demon,11807003,11807003,237852,150721,2026-05-09T13:00:00.000-04:00,,,20.5,2,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,3142191.0,UNSUPPORTED_PROP,,,,,,,,29.5,29.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237835,Arike Ogunbowale,G,DAL,IND,24.5,Points,pts,Demon,11717416,11717416,237835,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,24.5,24.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237835,Arike Ogunbowale,G,DAL,IND,24.5,Pts+Asts,pa,Demon,11717418,11717418,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,24.5,24.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237851,Caitlin Clark,G,IND,DAL,24.5,Points,pts,Demon,11717434,11717434,237851,150721,2026-05-09T13:00:00.000-04:00,,,19.0,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433403.0,UNSUPPORTED_PROP,,,,,,,,24.5,24.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237852,Kelsey Mitchell,G,IND,DAL,24.5,Points,pts,Demon,11717445,11717445,237852,150721,2026-05-09T13:00:00.000-04:00,,,20.5,1,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,3142191.0,UNSUPPORTED_PROP,,,,,,,,24.5,24.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237836,Paige Bueckers,G,DAL,IND,24.5,Points,pts,Demon,11717462,11717462,237836,150721,2026-05-09T13:00:00.000-04:00,,,14.5,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433730.0,UNSUPPORTED_PROP,,,,,,,,24.5,24.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237852,Kelsey Mitchell,G,IND,DAL,20.5,Points,pts,Standard,11717446,11717446,237852,150721,2026-05-09T13:00:00.000-04:00,,,20.5,0,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,3142191.0,UNSUPPORTED_PROP,,,,,,,,20.5,20.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237853,Aliyah Boston,C-F,IND,DAL,19.5,Points,pts,Demon,11717402,11717402,237853,150721,2026-05-09T13:00:00.000-04:00,,,15.5,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4432831.0,UNSUPPORTED_PROP,,,,,,,,19.5,19.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237835,Arike Ogunbowale,G,DAL,IND,19.5,Points,pts,Demon,11717415,11717415,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,19.5,19.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237835,Arike Ogunbowale,G,DAL,IND,19.5,Pts+Asts,pa,Goblin,11717417,11717417,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,19.5,19.5,UNKNOWN,HIGH_VOL,PRIMARY,,
315762,Azzi Fudd,G,DAL,IND,19.5,Points,pts,Demon,11717424,11717424,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,3,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433790.0,UNSUPPORTED_PROP,,,,,,,,19.5,19.5,UNKNOWN,HIGH_VOL,PRIMARY,,
198928,Maddy Siegrist,F,DAL,IND,19.5,Points,pts,Demon,11717452,11717452,198928,150721,2026-05-09T13:00:00.000-04:00,,,,3,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4399415.0,UNSUPPORTED_PROP,,,,,,,,19.5,19.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237851,Caitlin Clark,G,IND,DAL,19.0,Points,pts,Standard,11717435,11717435,237851,150721,2026-05-09T13:00:00.000-04:00,,,19.0,0,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433403.0,UNSUPPORTED_PROP,,,,,,,,19.0,19.0,UNKNOWN,HIGH_VOL,PRIMARY,,
237836,Paige Bueckers,G,DAL,IND,19.0,Points,pts,Standard,11717463,11717463,237836,150721,2026-05-09T13:00:00.000-04:00,,,14.5,0,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433730.0,UNSUPPORTED_PROP,,,,,,,,19.0,19.0,UNKNOWN,HIGH_VOL,PRIMARY,,
315762,Azzi Fudd,G,DAL,IND,17.5,Points,pts,Demon,11717422,11717422,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,2,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433790.0,UNSUPPORTED_PROP,,,,,,,,17.5,17.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237851,Caitlin Clark,G,IND,DAL,17.5,Points,pts,Goblin,11717433,11717433,237851,150721,2026-05-09T13:00:00.000-04:00,,,19.0,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433403.0,UNSUPPORTED_PROP,,,,,,,,17.5,17.5,UNKNOWN,HIGH_VOL,PRIMARY,,
198928,Maddy Siegrist,F,DAL,IND,17.5,Points,pts,Demon,11717451,11717451,198928,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4399415.0,UNSUPPORTED_PROP,,,,,,,,17.5,17.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237853,Aliyah Boston,C-F,IND,DAL,15.5,Points,pts,Standard,11717403,11717403,237853,150721,2026-05-09T13:00:00.000-04:00,,,15.5,0,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4432831.0,UNSUPPORTED_PROP,,,,,,,,15.5,15.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237835,Arike Ogunbowale,G,DAL,IND,14.5,Points,pts,Goblin,11717414,11717414,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,14.5,14.5,UNKNOWN,HIGH_VOL,PRIMARY,,
315762,Azzi Fudd,G,DAL,IND,14.5,Points,pts,Demon,11717423,11717423,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,1,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433790.0,UNSUPPORTED_PROP,,,,,,,,14.5,14.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237851,Caitlin Clark,G,IND,DAL,14.5,Points,pts,Goblin,11717432,11717432,237851,150721,2026-05-09T13:00:00.000-04:00,,,19.0,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433403.0,UNSUPPORTED_PROP,,,,,,,,14.5,14.5,UNKNOWN,HIGH_VOL,PRIMARY,,
198928,Maddy Siegrist,F,DAL,IND,14.5,Points,pts,Demon,11717450,11717450,198928,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4399415.0,UNSUPPORTED_PROP,,,,,,,,14.5,14.5,UNKNOWN,HIGH_VOL,PRIMARY,,
237836,Paige Bueckers,G,DAL,IND,14.5,Points,pts,Goblin,11717461,11717461,237836,150721,2026-05-09T13:00:00.000-04:00,,,14.5,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433730.0,UNSUPPORTED_PROP,,,,,,,,14.5,14.5,UNKNOWN,HIGH_VOL,PRIMARY,,
315762,Azzi Fudd,G,DAL,IND,12.5,Points,pts,Standard,11717425,11717425,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,0,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433790.0,UNSUPPORTED_PROP,,,,,,,,12.5,12.5,UNKNOWN,MID_VOL,SECONDARY,,
237853,Aliyah Boston,C-F,IND,DAL,11.5,Rebounds,reb,Demon,11717406,11717406,237853,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:reb,4432831.0,UNSUPPORTED_PROP,,,,,,,,11.5,11.5,UNKNOWN,MID_VOL,SECONDARY,,
315762,Azzi Fudd,G,DAL,IND,11.5,Points,pts,Goblin,11717421,11717421,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,1,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433790.0,UNSUPPORTED_PROP,,,,,,,,11.5,11.5,UNKNOWN,MID_VOL,SECONDARY,,
237851,Caitlin Clark,G,IND,DAL,11.5,Assists,ast,Demon,11717430,11717430,237851,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,4433403.0,UNSUPPORTED_PROP,,,,,,,,11.5,11.5,UNKNOWN,MID_VOL,SECONDARY,,
198928,Maddy Siegrist,F,DAL,IND,11.5,Points,pts,Goblin,11717449,11717449,198928,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4399415.0,UNSUPPORTED_PROP,,,,,,,,11.5,11.5,UNKNOWN,MID_VOL,SECONDARY,,
237853,Aliyah Boston,C-F,IND,DAL,9.5,Rebounds,reb,Demon,11717405,11717405,237853,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:reb,4432831.0,UNSUPPORTED_PROP,,,,,,,,9.5,9.5,UNKNOWN,MID_VOL,SECONDARY,,
315762,Azzi Fudd,G,DAL,IND,9.5,Points,pts,Goblin,11717420,11717420,315762,150721,2026-05-09T13:00:00.000-04:00,,,9.5,2,https://static.prizepicks.com/images/manual/Azzi.png,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4433790.0,UNSUPPORTED_PROP,,,,,,,,9.5,9.5,UNKNOWN,MID_VOL,SECONDARY,,
237851,Caitlin Clark,G,IND,DAL,9.5,Assists,ast,Demon,11717431,11717431,237851,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,4433403.0,UNSUPPORTED_PROP,,,,,,,,9.5,9.5,UNKNOWN,MID_VOL,SECONDARY,,
198928,Maddy Siegrist,F,DAL,IND,9.5,Points,pts,Goblin,11717447,11717447,198928,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Maddy_Siegrist_WNBA_player_PvhKfiewQCBz5r4ey5IRM2wR.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:pts,4399415.0,UNSUPPORTED_PROP,,,,,,,,9.5,9.5,UNKNOWN,MID_VOL,SECONDARY,,
237851,Caitlin Clark,G,IND,DAL,8.5,Rebounds,reb,Demon,11717440,11717440,237851,150721,2026-05-09T13:00:00.000-04:00,,,,3,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:reb,4433403.0,UNSUPPORTED_PROP,,,,,,,,8.5,8.5,UNKNOWN,MID_VOL,SECONDARY,,
237836,Paige Bueckers,G,DAL,IND,8.5,Assists,ast,Demon,11717460,11717460,237836,150721,2026-05-09T13:00:00.000-04:00,,,3.5,3,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,4433730.0,UNSUPPORTED_PROP,,,,,,,,8.5,8.5,UNKNOWN,MID_VOL,SECONDARY,,
237853,Aliyah Boston,C-F,IND,DAL,7.5,Rebounds,reb,Goblin,11717404,11717404,237853,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:reb,4432831.0,UNSUPPORTED_PROP,,,,,,,,7.5,7.5,UNKNOWN,LOW_VOL,SECONDARY,,
237835,Arike Ogunbowale,G,DAL,IND,7.5,Assists,ast,Demon,11717413,11717413,237835,150721,2026-05-09T13:00:00.000-04:00,,,,3,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,7.5,7.5,UNKNOWN,LOW_VOL,SECONDARY,,
237851,Caitlin Clark,G,IND,DAL,7.5,Assists,ast,Goblin,11717429,11717429,237851,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,4433403.0,UNSUPPORTED_PROP,,,,,,,,7.5,7.5,UNKNOWN,LOW_VOL,SECONDARY,,
237851,Caitlin Clark,G,IND,DAL,7.5,Rebounds,reb,Demon,11717439,11717439,237851,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:reb,4433403.0,UNSUPPORTED_PROP,,,,,,,,7.5,7.5,UNKNOWN,LOW_VOL,SECONDARY,,
237836,Paige Bueckers,G,DAL,IND,7.5,Assists,ast,Demon,11717459,11717459,237836,150721,2026-05-09T13:00:00.000-04:00,,,3.5,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,4433730.0,UNSUPPORTED_PROP,,,,,,,,7.5,7.5,UNKNOWN,LOW_VOL,SECONDARY,,
237835,Arike Ogunbowale,G,DAL,IND,6.5,Assists,ast,Demon,11717412,11717412,237835,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,6.5,6.5,UNKNOWN,LOW_VOL,SUPPORT,,
237851,Caitlin Clark,G,IND,DAL,6.5,Rebounds,reb,Demon,11717438,11717438,237851,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:reb,4433403.0,UNSUPPORTED_PROP,,,,,,,,6.5,6.5,UNKNOWN,LOW_VOL,SUPPORT,,
237836,Paige Bueckers,G,DAL,IND,6.5,Assists,ast,Demon,11717458,11717458,237836,150721,2026-05-09T13:00:00.000-04:00,,,3.5,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,4433730.0,UNSUPPORTED_PROP,,,,,,,,6.5,6.5,UNKNOWN,LOW_VOL,SUPPORT,,
237836,Paige Bueckers,G,DAL,IND,6.5,Rebounds,reb,Demon,11717465,11717465,237836,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:reb,4433730.0,UNSUPPORTED_PROP,,,,,,,,6.5,6.5,UNKNOWN,LOW_VOL,SUPPORT,,
237853,Aliyah Boston,C-F,IND,DAL,5.5,Assists,ast,Demon,11717399,11717399,237853,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:ast,4432831.0,UNSUPPORTED_PROP,,,,,,,,5.5,5.5,UNKNOWN,LOW_VOL,SUPPORT,,
237835,Arike Ogunbowale,G,DAL,IND,5.5,Assists,ast,Demon,11717411,11717411,237835,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,0,,,MISSING_STAT_VALUES,,,,,,,,5.5,5.5,UNKNOWN,LOW_VOL,SUPPORT,,
237836,Paige Bueckers,G,DAL,IND,5.5,Rebounds,reb,Demon,11717464,11717464,237836,150721,2026-05-09T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,Indiana Fever,5.0,,6.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:reb,4433730.0,UNSUPPORTED_PROP,,,,,,,,5.5,5.5,UNKNOWN,LOW_VOL,SUPPORT,,
237851,Caitlin Clark,G,IND,DAL,4.5,3-PT Made,3ptmade,Demon,11717428,11717428,237851,150721,2026-05-09T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,Dallas Wings,3.0,,4.0,Above Avg,0,,,,,,,,,,,,,,,,,,,,,,1,UNSUPPORTED_PROP:3ptmade,4433403.0,UNSUPPORTED_PROP,,,,,,,,4.5,4.5,UNKNOWN,LOW_VOL,SUPPORT,,
