espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,DEF_TIER,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,opp_team_1,opp_team_2,TEAM_NAME_DEF_1,OVERALL_DEF_RANK_DEF_1,OPP_PPG_DEF_1,opp_gaa_DEF_1,opp_saa_DEF_1,opp_pk_pct_DEF_1,opp_gf_per_game_DEF_1,opp_sf_per_game_DEF_1,opp_pp_pct_DEF_1,opp_wins_DEF_1,opp_gp_DEF_1,def_rank_DEF_1,def_tier_DEF_1,updated_at_DEF_1,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,TEAM_NAME_DEF_2,OVERALL_DEF_RANK_DEF_2,OPP_PPG_DEF_2,opp_gaa_DEF_2,opp_saa_DEF_2,opp_pk_pct_DEF_2,opp_gf_per_game_DEF_2,opp_sf_per_game_DEF_2,opp_pp_pct_DEF_2,opp_wins_DEF_2,opp_gp_DEF_2,def_rank_DEF_2,def_tier_DEF_2,updated_at_DEF_2,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,position_group,starter_tier,minutes_tier,shot_volume,field_involvement,pass_role,is_goalkeeper,shot_role,usage_role,usage_boost,usage_boost_proj,usage_boost_reason,usage_boost_source,projection,edge,abs_edge,player_floor_p10,avg_win_margin,player_hr_historical,opp_hr_historical,floor_clears_line,line_gap,dir_line_gap,dir_line_gap_norm,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,composite_hit_rate,minutes_certainty,prop_weight,reliability_mult,edge_z,line_hit_z,min_z,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,def_rank_z,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,avg_vs_line_z,prop_hr_prior,prop_hr_z,usage_bonus,has_real_stats,rank_score,ml_prob,ml_edge,final_score,consistency_grade,consistency_multiplier,game_script_mult,game_script_note,tier_source,tier,recommended_side,tier_encoded,tier_era,pick_type_encoded,direction_encoded,line_score,def_tier_encoded,hit_rate_L5,hit_rate_L10,avg_L5_vs_line,avg_L10_vs_line,prop_score,sport_encoded,minutes_cv,minutes_trend,role_type_encoded,dominance_pct,specialization_rank,minutes_tier_label,line_bucket,line_bucket_encoded,context_known,defense_known,minutes_known,model_dir,final_bet_direction,final_dir_reason
231603,Pepelu,Midfielder,VALENCIA,UNKNOWN_OPP,SOCCER,1.5,Fouls,fouls,Demon,12068936,12068936,148454,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/3702btkgwxf6tq92ouekd7ro5.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,,,,,0.4,0.333,0.333,0,5,0,0,0,1,0,1,OK,90,,OK,5,0,5,0,0,1,6,0,6,0,0,1,MID,STARTER,0,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,0,,none,0.4,-1.1,1.1,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-1.084385701403318,0,0,1,0.98,0.75,-0.4074846148405337,-1.023672941471927,0.5875689257042324,0,0.4,-1.1,-1.084385701403318,0,0,0.4,0.333,0.333,-0.7556666666666667,-0.6305144091852025,0.44,-0.6074449432181025,0,1,-0.8071455038160914,0.1525423675775528,-0.3474576324224472,-0.8071455038160914,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,1.5,,0,0,-0.7333333333333334,-0.778,-0.8071455038160914,3,,1.201201201201201,0,0.5538790542948795,6,HIGH,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
291435,Largie Ramazani,Attacker,VALENCIA,UNKNOWN_OPP,SOCCER,1.5,Shots,shots,Goblin,12068941,12068941,261423,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Largie Ramazani.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,3,4,3,4,,,,,3.2,3.333,3.333,5,0,0,1,1,0,1,0,OK,90,,OK,5,5,0,0,1,0,6,6,0,0,1,0,FWD,STARTER,0,HIGH_VOL,FRINGE,UNKNOWN,0,HIGH_VOL,FRINGE,0,0,,none,3.2,1.7000000000000002,1.7000000000000002,,,,,,,,0.5,1,OVER,0,VOID_LOW_MINUTES_NON_A,1.569934680005786,1,1,1,1.03,1.06,2.863185478430034,3.024053410368994,0.5875689257042324,0,3.2,1.7,1.569934680005786,0,0,3.2,3.333,3.333,1,2.944297056719229,0.615,2.196559238483387,0,1,5.163094738282656,0.4309392273426056,-0.06906077265739441,5.163094738282656,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,B,OVER,2,0,2,1,1.5,,1,1,1.133333333333334,1.222,5.163094738282656,3,,0.9600960096009601,4,5.206404518008952,1,HIGH,low,1,1,0,1,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
280381,Lucas Beltrán,Attacker,VALENCIA,UNKNOWN_OPP,SOCCER,1.5,Fouls,fouls,Demon,12068942,12068942,261424,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lucas Ezequiel Beltrán.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,,,,,,,1,1,1,1,3,0,0.25,0.25,0.75,0.25,0.75,OK,90,,OK,4,1,3,0,0.25,0.75,4,1,3,0,0.25,0.75,FWD,STARTER,0,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,0,,none,1,-0.5,0.5,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-0.5547847360339225,0.25,0.25,1,0.98,0.75,0.2933732622888738,-0.01174135351169668,0.5875689257042324,0,1,-0.5,-0.5547847360339225,0,0,1,1,1,-0.3333333333333333,0.2294222012763345,0.44,-0.6074449432181025,0,1,-0.09356260771896262,0.1525423675775528,-0.3474576324224472,-0.09356260771896262,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,1.5,,0.25,0.25,-0.3333333333333333,-0.3333333333333333,-0.09356260771896262,3,,1,3,1.663300463347986,3,HIGH,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
199790,Pacha Espino,Defender,RAYO,UNKNOWN_OPP,SOCCER,1.5,Shots,shots,Demon,12068945,12068945,252169,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2qauzcv74cd8uqfv2ibl52ymt.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,1,0,1,,,,0.8,0.714,0.714,1,4,0,0.2,0.2,0.8,0.1428571428571428,0.8571428571428571,OK,45,,OK,5,1,4,0,0.2,0.8,7,1,6,0,0.1428571428571428,0.8571428571428571,DEF,ROTATION,0,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,0,0,,none,0.8,-0.7,0.7,,,,,,,,0.5,1,OVER,0,POSITION_GATE_DEF,-0.7384708111153171,0.1714285714285714,0.1714285714285714,0.9,1.03,0.75,0.05975396991240475,-0.3297769954420549,-0.4467133613230802,0,0.8,-0.7,-0.7384708111153171,0,0,0.8,0.714,0.714,-0.4953333333333333,-0.1004350936599771,0.475,-0.04664410687780408,0,1,-0.3959565738082259,0.06666667014360428,-0.4333333298563957,-0.3642800479035678,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,1.5,,0.2,0.1428571428571428,-0.4666666666666666,-0.524,-0.3959565738082259,3,,1.120448179271709,1,1.042689760570555,14,MEDIUM,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
264177,Luis Rioja,Attacker,VALENCIA,UNKNOWN_OPP,SOCCER,1.5,Fouls,fouls,Demon,12068946,12068946,213778,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/6kc8ieszwg6u00e3sa554y7yt.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,,,,,0.4,0.333,0.333,1,4,0,0.2,0.2,0.8,0.1666666666666666,0.8333333333333334,OK,90,,OK,5,1,4,0,0.2,0.8,6,1,5,0,0.1666666666666666,0.8333333333333334,FWD,STARTER,0,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,0,,none,0.4,-1.1,1.1,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-1.084385701403318,0.1833333333333333,0.1833333333333333,1,0.98,0.75,-0.4074846148405337,-0.2815897769677583,0.5875689257042324,0,0.4,-1.1,-1.084385701403318,0,0,0.4,0.333,0.333,-0.7556666666666667,-0.6305144091852025,0.44,-0.6074449432181025,0,1,-0.5080897082127735,0.1525423675775528,-0.3474576324224472,-0.5080897082127735,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,1.5,,0.2,0.1666666666666666,-0.7333333333333334,-0.778,-0.5080897082127735,3,,1.201201201201201,0,0.5538790542948795,6,HIGH,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
276847,Randy Nteka,Midfielder,RAYO,UNKNOWN_OPP,SOCCER,1.5,Shots,shots,Demon,12068950,12068950,252175,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/a045sz2acqbfgyq9puwsu8sx6.webp,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,3,0,0,0,1,0,1,OK,,,OK,3,0,3,0,0,1,3,0,3,0,0,1,MID,STARTER,0,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0,0,,none,0,-1.5,1.5,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-1.411489234785374,0,0,1,1.03,0.75,-0.8747231995934718,-1.023672941471927,0.5875689257042324,0,0,-1.5,-1.411489234785374,0,0,0,0,0,-1,-1.128015226445113,0.475,-0.04664410687780408,0,1,-0.9255181004382883,0.02272727340459824,-0.4772727265954018,-0.9255181004382883,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,1.5,,0,0,-1,-1,-0.9255181004382883,3,,,0,0,33,HIGH,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
211770,Umar Sadiq,Attacker,VALENCIA,UNKNOWN_OPP,SOCCER,1.5,Shots,shots,Goblin,12068958,12068958,231771,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Umar Sadiq.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,2,2,1,,,,,1.8,1.667,1.667,4,1,0,0.8,0.8,0.2,0.6666666666666666,0.3333333333333333,OK,90,,OK,5,4,1,0,0.8,0.2,6,4,2,0,0.6666666666666666,0.3333333333333333,FWD,STARTER,0,MID_VOL,FRINGE,UNKNOWN,0,MID_VOL,FRINGE,0,0,,none,1.8,0.30000000000000004,0.30000000000000004,,,,,,,,0.5,1,OVER,0,VOID_LOW_MINUTES_NON_A,0.3593793066872108,0.7333333333333334,0.7333333333333334,1,1.03,1.06,1.22785043179475,1.944659716544749,0.5875689257042324,0,1.8,0.3,0.3593793066872108,0,0,1.8,1.667,1.667,0.1556666666666667,1.225102554510016,0.615,2.196559238483387,0,1,2.877066541402605,0.4051531255245209,-0.09484687447547913,2.877066541402605,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,B,OVER,2,0,2,1,1.5,,0.8,0.6666666666666666,0.2,0.1113333333333334,2.877066541402605,3,,1.079784043191362,4,2.603983297786056,3,HIGH,low,1,1,0,1,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Alemão,Attacker,RAYO,UNKNOWN_OPP,SOCCER,1.5,Shots,shots,Goblin,12069792,12069792,262150,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alexandre_Zurawski.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.615,,0.615,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,ROTATION,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,2.5,1.0,1.0,,,,,,,,0.5,1,OVER,0,VOID_LOW_MINUTES_NON_A,1,0.615,0.615,1,1.03,1.06,2.045517955112392,1.46567876491024,0.5875689257042324,0,2.5,1,1,0,0,,,,0,0.9081409151370581,0.615,2.196559238483387,0,1,2.588454903985218,0.4309392273426056,-0.06906077265739441,2.813537939114367,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,B,OVER,2,0,2,1,1.5,,0.615,0.615,,,2.588454903985218,3,,,0,,99,HIGH,low,1,1,0,1,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Alemão,Attacker,RAYO,UNKNOWN_OPP,SOCCER,1.5,Shots On Target,shots_on_target,Demon,12069796,12069796,262150,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alexandre_Zurawski.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.4999999999999999,,0.4999999999999999,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,ROTATION,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,0.5,-1.0,1.0,,,,,,,,0.5,1,OVER,0,VOID_LOW_MINUTES_NON_A,-1,0.4999999999999999,0.4999999999999999,1,1.05,0.75,-0.290674968652299,1.000190234448533,0.5875689257042324,0,0.5,-1,-1,0,0,,,,0,0.9081409151370581,0.4999999999999999,0.3539279190795501,0,1,0.8398400987672335,0.3933253586292267,-0.1066746413707733,0.9128696725730799,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,B,OVER,2,0,0,1,1.5,,0.4999999999999999,0.4999999999999999,,,0.8398400987672335,3,,,0,,99,HIGH,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
,Alemão,Attacker,RAYO,UNKNOWN_OPP,SOCCER,1.5,Tackles,tackles,Demon,12069797,12069797,262150,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alexandre_Zurawski.png,2026-05-14,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.48,,0.48,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,ROTATION,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,0.5,-1.0,1.0,,,,,,,,0.5,1,OVER,0,POSITION_GATE_FWD,-1,0.48,0.48,1,1.01,0.75,-0.290674968652299,0.9192357074117155,0.5875689257042324,0,0.5,-1,-1,0,0,,,,0,0.9081409151370581,0.48,0.03347029831366712,0,1,0.6426116809308082,0.1525423675775528,-0.3474576324224472,0.6984909575334872,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,1.5,,0.48,0.48,,,0.6426116809308082,3,,,0,,99,HIGH,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
287224,Andrei Ratiu,Defender,RAYO,UNKNOWN_OPP,SOCCER,1.5,Shots On Target,shots_on_target,Demon,12069799,12069799,252157,151607,2026-05-14T13:00:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Andrei_Florin_Rațiu.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,,,0.2,0.25,0.25,0,5,0,0,0,1,0,1,OK,90,,OK,5,0,5,0,0,1,8,0,8,0,0,1,DEF,STARTER,0,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,0,,none,0.2,-1.3,1.3,,,,,,,,0.5,1,OVER,0,POSITION_GATE_DEF,-1.249832603063642,0,0,1,1.05,0.75,-0.6411039072170027,-1.023672941471927,0.5875689257042324,0,0.2,-1.3,-1.249832603063642,0,0,0.2,0.25,0.25,-0.8500000000000001,-0.8225918052077874,0.4399999999999999,-0.6074449432181034,0,1,-0.899186204649672,0.2680412232875824,-0.2319587767124176,-0.899186204649672,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,C,OVER,1,0,0,1,1.5,,0,0,-0.8666666666666667,-0.8333333333333334,-0.899186204649672,3,,0.8,1,1.020408163265306,11,HIGH,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
231618,Arnaut Danjuma,Attacker,VALENCIA,UNKNOWN_OPP,SOCCER,1.5,Fouls,fouls,Demon,12069800,12069800,253071,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Arnaut Danjuma Adam Groeneveld.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,,,,,0.2,0.333,0.333,0,5,0,0,0,1,0,1,OK,0,,OK,5,0,5,0,0,1,6,0,6,0,0,1,FWD,ROTATION,0,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,0,,none,0.2,-1.3,1.3,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-1.249832603063642,0,0,0.75,0.98,0.75,-0.6411039072170027,-1.023672941471927,-1.99813679186405,0,0.2,-1.3,-1.249832603063642,0,0,0.2,0.333,0.333,-0.8223333333333334,-0.7662581519573471,0.44,-0.6074449432181025,0,1,-1.295258441736541,0.04494381695985794,-0.4550561830401421,-1.191637766397617,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,1.5,,0,0,-0.8666666666666667,-0.778,-1.295258441736541,3,,0.6006006006006006,0,0.5538790542948795,6,LOW,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
231618,Arnaut Danjuma,Attacker,VALENCIA,UNKNOWN_OPP,SOCCER,1.5,Shots On Target,shots_on_target,Demon,12069802,12069802,253071,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Arnaut Danjuma Adam Groeneveld.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,,,,,0.2,0.167,0.167,0,5,0,0,0,1,0,1,OK,0,,OK,5,0,5,0,0,1,6,0,6,0,0,1,FWD,ROTATION,0,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,0,,none,0.2,-1.3,1.3,,,,,,,,0.5,1,OVER,0,VOID_LOW_MINUTES_NON_A,-1.249832603063642,0,0,0.75,1.05,0.75,-0.6411039072170027,-1.023672941471927,-1.99813679186405,0,0.2,-1.3,-1.249832603063642,0,0,0.2,0.167,0.167,-0.8776666666666666,-0.8789254584582271,0.4999999999999999,0.3539279190795501,0,1,-1.092217865077608,0.2680412232875824,-0.2319587767124176,-1.004840435871399,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,C,OVER,1,0,0,1,1.5,,0,0,-0.8666666666666667,-0.8886666666666666,-1.092217865077608,3,,1.197604790419162,0,0.7727903748264692,12,LOW,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
231618,Arnaut Danjuma,Attacker,VALENCIA,UNKNOWN_OPP,SOCCER,1.5,Tackles,tackles,Demon,12069803,12069803,253071,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Arnaut Danjuma Adam Groeneveld.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.48,,0.48,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,FWD,ROTATION,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,0.5,-1.0,1.0,,,,,,,,0.5,1,OVER,0,POSITION_GATE_FWD,-1,0.48,0.48,1,1.01,0.75,-0.290674968652299,0.9192357074117155,0.5875689257042324,0,0.5,-1,-1,0,0,,,,0,0.9081409151370581,0.48,0.03347029831366712,0,1,0.6426116809308082,0.1525423675775528,-0.3474576324224472,0.6984909575334872,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,1.5,,0.48,0.48,,,0.6426116809308082,3,,,0,,99,HIGH,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
192403,Baptiste Santamaría,Midfielder,VALENCIA,UNKNOWN_OPP,SOCCER,1.5,Shots,shots,Demon,12069808,12069808,252397,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Baptiste Santamaría.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,0,0,5,0,0,0,1,0,1,OK,0,,OK,5,0,5,0,0,1,5,0,5,0,0,1,MID,STARTER,0,LOW_VOL,FRINGE,UNKNOWN,0,LOW_VOL,FRINGE,0,0,,none,0,-1.5,1.5,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-1.411489234785374,0,0,0.75,1.03,0.75,-0.8747231995934718,-1.023672941471927,-1.99813679186405,0,0,-1.5,-1.411489234785374,0,0,0,0,0,-1,-1.128015226445113,0.475,-0.04664410687780408,0,1,-1.24763311743409,0.02272727340459824,-0.4772727265954018,-1.24763311743409,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,1.5,,0,0,-1,-1,-1.24763311743409,3,,,0,0,40,LOW,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
324192,Carlos Martín,Attacker,RAYO,UNKNOWN_OPP,SOCCER,1.5,Shots On Target,shots_on_target,Demon,12069811,12069811,290494,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Carlos_Martín.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,,,,0.4,0.286,0.286,0,5,0,0,0,1,0,1,OK,45,,OK,5,0,5,0,0,1,7,0,7,0,0,1,FWD,ROTATION,0,UNKNOWN,FRINGE,UNKNOWN,0,UNKNOWN,FRINGE,0,0,,none,0.4,-1.1,1.1,,,,,,,,0.5,1,OVER,0,VOID_LOW_MINUTES_NON_A,-1.084385701403318,0,0,0.9,1.05,0.75,-0.4074846148405337,-1.023672941471927,-0.4467133613230802,0,0.4,-1.1,-1.084385701403318,0,0,0.4,0.286,0.286,-0.7713333333333334,-0.6624141887366566,0.4999999999999999,0.3539279190795501,0,1,-0.7557195889050919,0.3768115937709808,-0.1231884062290192,-0.6952620217926846,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,B,OVER,2,0,0,1,1.5,,0,0,-0.7333333333333334,-0.8093333333333333,-0.7557195889050919,3,,1.398601398601399,2,1.16734693877551,8,MEDIUM,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
330552,César Tárrega,Defender,VALENCIA,UNKNOWN_OPP,SOCCER,1.5,Tackles,tackles,Demon,12069814,12069814,213780,151607,2026-05-14T13:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/César Tárrega.png,2026-05-14,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.48,,0.48,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,,DEF,STARTER,0,UNKNOWN,UNKNOWN,UNKNOWN,0,UNKNOWN,UNKNOWN,0,0,,none,0.5,-1.0,1.0,,,,,,,,0.5,1,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,-1,0.48,0.48,1,1.01,0.75,-0.290674968652299,0.9192357074117155,0.5875689257042324,0,0.5,-1,-1,0,0,,,,0,0.9081409151370581,0.48,0.03347029831366712,0,1,0.6984909575334872,0.1525423675775528,-0.3474576324224472,0.6984909575334872,?,0.95,0.97,No spread data: 0.97x default,ml_prob_fallback,D,OVER,0,0,0,1,1.5,,0.48,0.48,,,0.6984909575334872,3,,,0,,99,HIGH,low,1,1,0,1,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
