espn_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,is_combo_player
405624,12088978,12088978,277611,151610,2026-05-14T11:55:00.000-04:00,,,Victor Braga,Goalkeeper,NAJMA,,SOCCER,25.5,Passes Attempted,passes,Standard,25.5,0,https://static.prizepicks.com/images/manual/Victor%20Braga.png,2026-05-14,,,,,OK,0
,12088994,12088994,317932,151610,2026-05-14T11:55:00.000-04:00,,,Jorge Fernandes + Samir,Defender,FATEH/NAJMA,,SOCCER,10.5,Clearances (Combo),clearances (combo),Standard,10.5,0,https://static.prizepicks.com/images/players/placeholder.png,2026-05-14,Jorge Fernandes,Samir,FATEH,NAJMA,UNRESOLVED_COMBO,1
,12088840,12088840,170481,151610,2026-05-14T11:55:00.000-04:00,,,Mourad Batna,Attacker,FATEH,,SOCCER,3.0,Shots,shots,Standard,3.0,0,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088841,12088841,235431,151610,2026-05-14T11:55:00.000-04:00,,,Matías Vargas,Midfielder,FATEH,,SOCCER,2.0,Shots,shots,Standard,2.0,0,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
417354,12088843,12088843,277613,151610,2026-05-14T11:55:00.000-04:00,,,Lázaro,Attacker,NAJMA,,SOCCER,1.5,Shots,shots,Standard,1.5,0,https://static.prizepicks.com/images/manual/Lázaro.png,2026-05-14,,,,,OK,0
,12088844,12088844,277612,151610,2026-05-14T11:55:00.000-04:00,,,Bilal Boutobba,Attacker,NAJMA,,SOCCER,1.5,Shots,shots,Standard,1.5,0,https://static.prizepicks.com/images/manual/IMG_6026.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088993,12088993,317932,151610,2026-05-14T11:55:00.000-04:00,,,Jorge Fernandes + Samir,Defender,FATEH/NAJMA,,SOCCER,77.5,Passes Attempted (Combo),passes attempted (combo),Standard,77.5,0,https://static.prizepicks.com/images/players/placeholder.png,2026-05-14,Jorge Fernandes,Samir,FATEH,NAJMA,UNRESOLVED_COMBO,1
,12010702,12010702,235433,151610,2026-05-14T11:55:00.000-04:00,,,Zaydou Youssouf,Midfielder,FATEH,,SOCCER,51.5,Passes Attempted,passes,Standard,51.5,0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088974,12088974,235436,151610,2026-05-14T11:55:00.000-04:00,,,Jorge Fernandes,Defender,FATEH,,SOCCER,45.5,Passes Attempted,passes,Standard,45.5,0,https://static.prizepicks.com/images/manual/Jorge Fernandes.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088991,12088991,317930,151610,2026-05-14T11:55:00.000-04:00,,,Fernando Pacheco + Victor Braga,Goalkeeper,FATEH/NAJMA,,SOCCER,44.5,Passes Attempted (Combo),passes attempted (combo),Standard,44.5,0,https://static.prizepicks.com/images/players/placeholder.png,2026-05-14,Fernando Pacheco,Victor Braga,FATEH,NAJMA,UNRESOLVED_COMBO,1
,12088992,12088992,317931,151610,2026-05-14T11:55:00.000-04:00,,,Mourad Batna + Felippe Cardoso,Attacker,FATEH/NAJMA,,SOCCER,38.5,Passes Attempted (Combo),passes attempted (combo),Standard,38.5,0,https://static.prizepicks.com/images/players/placeholder.png,2026-05-14,Mourad Batna,Felippe Cardoso,FATEH,NAJMA,UNRESOLVED_COMBO,1
,12024901,12024901,289069,151610,2026-05-14T11:55:00.000-04:00,,,Samir,Defender,NAJMA,,SOCCER,32.5,Passes Attempted,passes,Standard,32.5,0,https://static.prizepicks.com/images/manual/Samir.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12010696,12010696,235431,151610,2026-05-14T11:55:00.000-04:00,,,Matías Vargas,Midfielder,FATEH,,SOCCER,30.5,Passes Attempted,passes,Standard,30.5,0,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
417354,12010693,12010693,277613,151610,2026-05-14T11:55:00.000-04:00,,,Lázaro,Attacker,NAJMA,,SOCCER,25.5,Passes Attempted,passes,Standard,25.5,0,https://static.prizepicks.com/images/manual/Lázaro.png,2026-05-14,,,,,OK,0
,12010699,12010699,170481,151610,2026-05-14T11:55:00.000-04:00,,,Mourad Batna,Attacker,FATEH,,SOCCER,21.5,Passes Attempted,passes,Standard,21.5,0,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088973,12088973,271075,151610,2026-05-14T11:55:00.000-04:00,,,Fernando Pacheco,Goalkeeper,FATEH,,SOCCER,19.5,Passes Attempted,passes,Standard,19.5,0,https://static.prizepicks.com/images/manual/Fernando Pacheco .png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
215386,12023470,12023470,300832,151610,2026-05-14T11:55:00.000-04:00,,,Felippe Cardoso,Attacker,NAJMA,,SOCCER,17.5,Passes Attempted,passes,Standard,17.5,0,https://static.prizepicks.com/images/manual/Felippe_Cardoso.png,2026-05-14,,,,,OK,0
,12088990,12088990,317930,151610,2026-05-14T11:55:00.000-04:00,,,Fernando Pacheco + Victor Braga,Goalkeeper,FATEH/NAJMA,,SOCCER,6.0,Goalie Saves (Combo),saves,Standard,6.0,0,https://static.prizepicks.com/images/players/placeholder.png,2026-05-14,Fernando Pacheco,Victor Braga,FATEH,NAJMA,UNRESOLVED_COMBO,1
,12088954,12088954,235436,151610,2026-05-14T11:55:00.000-04:00,,,Jorge Fernandes,Defender,FATEH,,SOCCER,5.5,Clearances,clearances,Standard,5.5,0,https://static.prizepicks.com/images/manual/Jorge Fernandes.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088955,12088955,289069,151610,2026-05-14T11:55:00.000-04:00,,,Samir,Defender,NAJMA,,SOCCER,5.5,Clearances,clearances,Standard,5.5,0,https://static.prizepicks.com/images/manual/Samir.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088956,12088956,235431,151610,2026-05-14T11:55:00.000-04:00,,,Matías Vargas,Midfielder,FATEH,,SOCCER,4.5,Crosses,crosses,Standard,4.5,0,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
405624,12088837,12088837,277611,151610,2026-05-14T11:55:00.000-04:00,,,Victor Braga,Goalkeeper,NAJMA,,SOCCER,3.5,Goalie Saves,saves,Standard,3.5,0,https://static.prizepicks.com/images/manual/Victor%20Braga.png,2026-05-14,,,,,OK,0
,12024895,12024895,235431,151610,2026-05-14T11:55:00.000-04:00,,,Matías Vargas,Midfielder,FATEH,,SOCCER,2.5,Shots On Target,shots_on_target,Demon,,2,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12024897,12024897,170481,151610,2026-05-14T11:55:00.000-04:00,,,Mourad Batna,Attacker,FATEH,,SOCCER,2.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088836,12088836,271075,151610,2026-05-14T11:55:00.000-04:00,,,Fernando Pacheco,Goalkeeper,FATEH,,SOCCER,2.5,Goalie Saves,saves,Standard,2.5,0,https://static.prizepicks.com/images/manual/Fernando Pacheco .png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088963,12088963,235433,151610,2026-05-14T11:55:00.000-04:00,,,Zaydou Youssouf,Midfielder,FATEH,,SOCCER,2.5,Tackles,tackles,Standard,2.5,0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088964,12088964,175431,151610,2026-05-14T11:55:00.000-04:00,,,Saeed Baattia,Defender,FATEH,,SOCCER,2.5,Tackles,tackles,Standard,2.5,0,https://static.prizepicks.com/images/manual/Saeed Baattia.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12089013,12089013,317933,151610,2026-05-14T11:55:00.000-04:00,,,Mourad Batna + Matías Vargas,Attacker,FATEH,,SOCCER,2.5,Shots On Target (Combo),shots_on_target,Standard,2.5,0,https://static.prizepicks.com/images/players/placeholder.png,2026-05-14,Mourad Batna,Matías Vargas,FATEH,,UNRESOLVED_COMBO,1
,12088959,12088959,235431,151610,2026-05-14T11:55:00.000-04:00,,,Matías Vargas,Midfielder,FATEH,,SOCCER,2.0,Attempted Dribbles,attempted_dribbles,Standard,2.0,0,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12010695,12010695,235431,151610,2026-05-14T11:55:00.000-04:00,,,Matías Vargas,Midfielder,FATEH,,SOCCER,1.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12010698,12010698,170481,151610,2026-05-14T11:55:00.000-04:00,,,Mourad Batna,Attacker,FATEH,,SOCCER,1.5,Goals,goals,Demon,,2,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12023467,12023467,256794,151610,2026-05-14T11:55:00.000-04:00,,,Saad Al Sharfa,Attacker,FATEH,,SOCCER,1.5,Goals,goals,Demon,,2,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12024887,12024887,277612,151610,2026-05-14T11:55:00.000-04:00,,,Bilal Boutobba,Attacker,NAJMA,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,,2,https://static.prizepicks.com/images/manual/IMG_6026.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
417354,12024891,12024891,277613,151610,2026-05-14T11:55:00.000-04:00,,,Lázaro,Attacker,NAJMA,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/Lázaro.png,2026-05-14,,,,,OK,0
,12024894,12024894,235431,151610,2026-05-14T11:55:00.000-04:00,,,Matías Vargas,Midfielder,FATEH,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12024902,12024902,170480,151610,2026-05-14T11:55:00.000-04:00,,,Sofiane Bendebka,Attacker,FATEH,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12026177,12026177,258149,151610,2026-05-14T11:55:00.000-04:00,,,Ali Al Masoud,Attacker,FATEH,,SOCCER,1.5,Goals,goals,Demon,,2,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12079596,12079596,170480,151610,2026-05-14T11:55:00.000-04:00,,,Sofiane Bendebka,Attacker,FATEH,,SOCCER,1.5,Goals,goals,Demon,,2,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088960,12088960,235433,151610,2026-05-14T11:55:00.000-04:00,,,Zaydou Youssouf,Midfielder,FATEH,,SOCCER,1.5,Attempted Dribbles,attempted_dribbles,Standard,1.5,0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12088961,12088961,235431,151610,2026-05-14T11:55:00.000-04:00,,,Matías Vargas,Midfielder,FATEH,,SOCCER,1.5,Shots Assisted,shots_assisted,Standard,1.5,0,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12010688,12010688,277612,151610,2026-05-14T11:55:00.000-04:00,,,Bilal Boutobba,Attacker,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/IMG_6026.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12010690,12010690,256828,151610,2026-05-14T11:55:00.000-04:00,,,David Tijanic,Midfielder,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/David Tijanič.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
417354,12010692,12010692,277613,151610,2026-05-14T11:55:00.000-04:00,,,Lázaro,Attacker,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Lázaro.png,2026-05-14,,,,,OK,0
,12010697,12010697,170481,151610,2026-05-14T11:55:00.000-04:00,,,Mourad Batna,Attacker,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12010700,12010700,170480,151610,2026-05-14T11:55:00.000-04:00,,,Sofiane Bendebka,Attacker,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12010701,12010701,235433,151610,2026-05-14T11:55:00.000-04:00,,,Zaydou Youssouf,Midfielder,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12023462,12023462,261860,151610,2026-05-14T11:55:00.000-04:00,,,Mehdi Al Aboud,Attacker,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12023463,12023463,311942,151610,2026-05-14T11:55:00.000-04:00,,,Mohammed Al Aqel,Attacker,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Mohammed_Al_Aqel.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12023466,12023466,256794,151610,2026-05-14T11:55:00.000-04:00,,,Saad Al Sharfa,Attacker,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
215386,12023469,12023469,300832,151610,2026-05-14T11:55:00.000-04:00,,,Felippe Cardoso,Attacker,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Felippe_Cardoso.png,2026-05-14,,,,,OK,0
,12024888,12024888,256828,151610,2026-05-14T11:55:00.000-04:00,,,David Tijanic,Midfielder,NAJMA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/David Tijanič.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12024889,12024889,257798,151610,2026-05-14T11:55:00.000-04:00,,,Fahad Al Abdulrazzaq,Defender,NAJMA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/Fahad_Abdulrazzaq.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
417354,12024893,12024893,277613,151610,2026-05-14T11:55:00.000-04:00,,,Lázaro,Attacker,NAJMA,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,,1,https://static.prizepicks.com/images/manual/Lázaro.png,2026-05-14,,,,,OK,0
,12024896,12024896,235431,151610,2026-05-14T11:55:00.000-04:00,,,Matías Vargas,Midfielder,FATEH,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,,1,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12024899,12024899,170481,151610,2026-05-14T11:55:00.000-04:00,,,Mourad Batna,Attacker,FATEH,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,,1,https://static.prizepicks.com/images/manual/Mourad_Batna.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12024900,12024900,289069,151610,2026-05-14T11:55:00.000-04:00,,,Samir,Defender,NAJMA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/Samir.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12024903,12024903,170480,151610,2026-05-14T11:55:00.000-04:00,,,Sofiane Bendebka,Attacker,FATEH,,SOCCER,0.5,Shots On Target,shots_on_target,Goblin,,1,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12024904,12024904,235433,151610,2026-05-14T11:55:00.000-04:00,,,Zaydou Youssouf,Midfielder,FATEH,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12026173,12026173,270915,151610,2026-05-14T11:55:00.000-04:00,,,Abdulaziz Al Harabi,Midfielder,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12026175,12026175,258148,151610,2026-05-14T11:55:00.000-04:00,,,Abdullah Al Anazi,Midfielder,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12026179,12026179,263777,151610,2026-05-14T11:55:00.000-04:00,,,Hussain Qassem,Defender,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12026181,12026181,303671,151610,2026-05-14T11:55:00.000-04:00,,,Majed Dawran,Midfielder,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12026183,12026183,291023,151610,2026-05-14T11:55:00.000-04:00,,,Mohammed Al Sarnoukh,Defender,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12026184,12026184,295684,151610,2026-05-14T11:55:00.000-04:00,,,Mohammed Mile,Attacker,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12035014,12035014,170482,151610,2026-05-14T11:55:00.000-04:00,,,Marwane Saâdane,Midfielder,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Marwane Saadane.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12035136,12035136,261859,151610,2026-05-14T11:55:00.000-04:00,,,Abdulaziz Al Fawaz,Midfielder,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12035138,12035138,272533,151610,2026-05-14T11:55:00.000-04:00,,,Muntathir Al Shaqaq,Defender,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12035140,12035140,256834,151610,2026-05-14T11:55:00.000-04:00,,,Omar Al Ruwaili,Attacker,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12035768,12035768,289725,151610,2026-05-14T11:55:00.000-04:00,,,Abdulaziz Al Suwailem,Midfielder,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12035770,12035770,295704,151610,2026-05-14T11:55:00.000-04:00,,,Fawaz Al Hamad,Midfielder,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,https://static.prizepicks.com/images/manual/Fawaz Hamad.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12035772,12035772,295683,151610,2026-05-14T11:55:00.000-04:00,,,Marin Prekodravac,Midfielder,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12051810,12051810,277612,151610,2026-05-14T11:55:00.000-04:00,,,Bilal Boutobba,Attacker,NAJMA,,SOCCER,0.5,Shots On Target,shots_on_target,Demon,,1,https://static.prizepicks.com/images/manual/IMG_6026.png,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12077364,12077364,258149,151610,2026-05-14T11:55:00.000-04:00,,,Ali Al Masoud,Attacker,FATEH,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
,12077684,12077684,316815,151610,2026-05-14T11:55:00.000-04:00,,,Rakan Al Tulayhi,Midfielder,NAJMA,,SOCCER,0.5,Goals,goals,Demon,,1,,2026-05-14,,,,,UNRESOLVED_SINGLE,0
165334|195032,12089572,12089572,317457,151607,2026-05-14T13:00:00.000-04:00,,,Stole Dimitrievski + Augusto Batalla,Goalkeeper,VALENCIA/RAYO,,SOCCER,65.5,Passes Attempted (Combo),passes attempted (combo),Standard,65.5,0,https://static.prizepicks.com/images/players/CMBO_group_Z8fzp3HOjdwA6pxpT0NglE8I.webp,2026-05-14,Stole Dimitrievski,Augusto Batalla,VALENCIA,RAYO,OK,1
195032,12089520,12089520,252972,151607,2026-05-14T13:00:00.000-04:00,,,Augusto Batalla,Goalkeeper,RAYO,,SOCCER,33.5,Passes Attempted,passes,Standard,33.5,0,https://static.prizepicks.com/images/players/soccer/9h6xf4ac4rpsjpummcdx26z9.webp,2026-05-14,,,,,OK,0
165334,12089527,12089527,222140,151607,2026-05-14T13:00:00.000-04:00,,,Stole Dimitrievski,Goalkeeper,VALENCIA,,SOCCER,32.5,Passes Attempted,passes,Standard,32.5,0,https://static.prizepicks.com/images/players/soccer/5dfvefxvwj8kixbajluw25mtx.webp,2026-05-14,,,,,OK,0
330552,12089528,12089528,213780,151607,2026-05-14T13:00:00.000-04:00,,,César Tárrega,Defender,VALENCIA,,SOCCER,5.5,Clearances,clearances,Standard,5.5,0,https://static.prizepicks.com/images/manual/César Tárrega.png,2026-05-14,,,,,OK,0
140754,12089529,12089529,252160,151607,2026-05-14T13:00:00.000-04:00,,,Florian Lejeune,Defender,RAYO,,SOCCER,5.5,Clearances,clearances,Standard,5.5,0,https://static.prizepicks.com/images/players/soccer/533095rnz0k8mxqe6gzn0mfo5.webp,2026-05-14,,,,,OK,0
287224,12089552,12089552,252157,151607,2026-05-14T13:00:00.000-04:00,,,Andrei Ratiu,Defender,RAYO,,SOCCER,3.5,Crosses,crosses,Standard,3.5,0,https://static.prizepicks.com/images/manual/Andrei_Florin_Rațiu.png,2026-05-14,,,,,OK,0
287224,12089553,12089553,252157,151607,2026-05-14T13:00:00.000-04:00,,,Andrei Ratiu,Defender,RAYO,,SOCCER,3.5,Attempted Dribbles,attempted_dribbles,Standard,3.5,0,https://static.prizepicks.com/images/manual/Andrei_Florin_Rațiu.png,2026-05-14,,,,,OK,0
195032,12089043,12089043,252972,151607,2026-05-14T13:00:00.000-04:00,,,Augusto Batalla,Goalkeeper,RAYO,,SOCCER,3.0,Goalie Saves,saves,Standard,3.0,0,https://static.prizepicks.com/images/players/soccer/9h6xf4ac4rpsjpummcdx26z9.webp,2026-05-14,,,,,OK,0
165334,12089042,12089042,222140,151607,2026-05-14T13:00:00.000-04:00,,,Stole Dimitrievski,Goalkeeper,VALENCIA,,SOCCER,2.5,Goalie Saves,saves,Standard,2.5,0,https://static.prizepicks.com/images/players/soccer/5dfvefxvwj8kixbajluw25mtx.webp,2026-05-14,,,,,OK,0
212185,12089565,12089565,297516,151607,2026-05-14T13:00:00.000-04:00,,,Guido Rodríguez,Midfielder,VALENCIA,,SOCCER,2.5,Tackles,tackles,Standard,2.5,0,https://static.prizepicks.com/images/manual/Guido Rodríguez.png,2026-05-14,,,,,OK,0
267477,12089038,12089038,148457,151607,2026-05-14T13:00:00.000-04:00,,,Hugo Duro,Attacker,VALENCIA,,SOCCER,2.0,Shots,shots,Standard,2.0,0,https://static.prizepicks.com/images/players/soccer/7yieh5r0uzk6d6x9o060c2bfu.webp,2026-05-14,,,,,OK,0
287224,12089554,12089554,252157,151607,2026-05-14T13:00:00.000-04:00,,,Andrei Ratiu,Defender,RAYO,,SOCCER,1.5,Shots Assisted,shots_assisted,Standard,1.5,0,https://static.prizepicks.com/images/manual/Andrei_Florin_Rațiu.png,2026-05-14,,,,,OK,0
260740,12089039,12089039,252166,151607,2026-05-14T13:00:00.000-04:00,,,Jorge de Frutos,Attacker,RAYO,,SOCCER,0.5,Shots On Target,shots_on_target,Standard,0.5,0,https://static.prizepicks.com/images/players/soccer/c157xhi78x9cykn7xz816bjd.webp,2026-05-14,,,,,OK,0
231603,12089555,12089555,148454,151607,2026-05-14T13:00:00.000-04:00,,,Pepelu,Midfielder,VALENCIA,,SOCCER,0.5,Shots Assisted,shots_assisted,Standard,0.5,0,https://static.prizepicks.com/images/players/soccer/3702btkgwxf6tq92ouekd7ro5.webp,2026-05-14,,,,,OK,0
140754|231603,12090165,12090165,317936,151607,2026-05-14T13:00:00.000-04:00,,,Florian Lejeune + Pepelu,Defender,RAYO/VALENCIA,,SOCCER,102.5,Passes Attempted (Combo),passes attempted (combo),Standard,102.5,0,https://static.prizepicks.com/images/players/CMBO_group_nX60draqtPmSyT8FYwAWVT9.webp,2026-05-14,Florian Lejeune,Pepelu,RAYO,VALENCIA,OK,1
140754|212185,12090170,12090170,317938,151607,2026-05-14T13:00:00.000-04:00,,,Guido Rodríguez + Florian Lejeune,Midfielder,VALENCIA/RAYO,,SOCCER,100.5,Passes Attempted (Combo),passes attempted (combo),Standard,100.5,0,https://static.prizepicks.com/images/players/placeholder.png,2026-05-14,Guido Rodríguez,Florian Lejeune,VALENCIA,RAYO,OK,1
178747|287224,12090164,12090164,317935,151607,2026-05-14T13:00:00.000-04:00,,,Andrei Ratiu + José Gayà,Defender,RAYO/VALENCIA,,SOCCER,67.5,Passes Attempted (Combo),passes attempted (combo),Standard,67.5,0,https://static.prizepicks.com/images/players/CMBO_group_xp3h2ssCRSyCoaQ1pyuNbDpU.webp,2026-05-14,Andrei Ratiu,José Gayà,RAYO,VALENCIA,OK,1
140754,12011368,12011368,252160,151607,2026-05-14T13:00:00.000-04:00,,,Florian Lejeune,Defender,RAYO,,SOCCER,57.5,Passes Attempted,passes,Standard,57.5,0,https://static.prizepicks.com/images/players/soccer/533095rnz0k8mxqe6gzn0mfo5.webp,2026-05-14,,,,,OK,0
231603,12011417,12011417,148454,151607,2026-05-14T13:00:00.000-04:00,,,Pepelu,Midfielder,VALENCIA,,SOCCER,45.5,Passes Attempted,passes,Standard,45.5,0,https://static.prizepicks.com/images/players/soccer/3702btkgwxf6tq92ouekd7ro5.webp,2026-05-14,,,,,OK,0
212185,12011380,12011380,297516,151607,2026-05-14T13:00:00.000-04:00,,,Guido Rodríguez,Midfielder,VALENCIA,,SOCCER,43.5,Passes Attempted,passes,Standard,43.5,0,https://static.prizepicks.com/images/manual/Guido Rodríguez.png,2026-05-14,,,,,OK,0
330552,12011337,12011337,213780,151607,2026-05-14T13:00:00.000-04:00,,,César Tárrega,Defender,VALENCIA,,SOCCER,40.5,Passes Attempted,passes,Standard,40.5,0,https://static.prizepicks.com/images/manual/César Tárrega.png,2026-05-14,,,,,OK,0
260740|264177,12090169,12090169,317937,151607,2026-05-14T13:00:00.000-04:00,,,Jorge de Frutos + Luis Rioja,Attacker,RAYO/VALENCIA,,SOCCER,37.5,Passes Attempted (Combo),passes attempted (combo),Standard,37.5,0,https://static.prizepicks.com/images/players/CMBO_group_Pdp6qpn6BOea54am0HQXos66.webp,2026-05-14,Jorge de Frutos,Luis Rioja,RAYO,VALENCIA,OK,1
