projection_id,pp_projection_id,player_id,pp_game_id,league,start_time,player,image_url,pos,team,opp_team,pp_home_team,pp_away_team,prop_type,line,standard_line,pick_type,game_date
12088978,12088978,277611,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Victor Braga,https://static.prizepicks.com/images/manual/Victor%20Braga.png,Goalkeeper,NAJMA,,,,Passes Attempted,25.5,25.5,Standard,2026-05-14
12088994,12088994,317932,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Jorge Fernandes + Samir,https://static.prizepicks.com/images/players/placeholder.png,Defender,FATEH/NAJMA,,,,Clearances (Combo),10.5,10.5,Standard,2026-05-14
12088840,12088840,170481,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mourad Batna,https://static.prizepicks.com/images/manual/Mourad_Batna.png,Attacker,FATEH,,,,Shots,3.0,3.0,Standard,2026-05-14
12088841,12088841,235431,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Matías Vargas,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,Midfielder,FATEH,,,,Shots,2.0,2.0,Standard,2026-05-14
12088843,12088843,277613,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Lázaro,https://static.prizepicks.com/images/manual/Lázaro.png,Attacker,NAJMA,,,,Shots,1.5,1.5,Standard,2026-05-14
12088844,12088844,277612,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Bilal Boutobba,https://static.prizepicks.com/images/manual/IMG_6026.png,Attacker,NAJMA,,,,Shots,1.5,1.5,Standard,2026-05-14
12088993,12088993,317932,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Jorge Fernandes + Samir,https://static.prizepicks.com/images/players/placeholder.png,Defender,FATEH/NAJMA,,,,Passes Attempted (Combo),77.5,77.5,Standard,2026-05-14
12010702,12010702,235433,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Zaydou Youssouf,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,Midfielder,FATEH,,,,Passes Attempted,51.5,51.5,Standard,2026-05-14
12088974,12088974,235436,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Jorge Fernandes,https://static.prizepicks.com/images/manual/Jorge Fernandes.png,Defender,FATEH,,,,Passes Attempted,45.5,45.5,Standard,2026-05-14
12088991,12088991,317930,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Fernando Pacheco + Victor Braga,https://static.prizepicks.com/images/players/placeholder.png,Goalkeeper,FATEH/NAJMA,,,,Passes Attempted (Combo),44.5,44.5,Standard,2026-05-14
12088992,12088992,317931,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mourad Batna + Felippe Cardoso,https://static.prizepicks.com/images/players/placeholder.png,Attacker,FATEH/NAJMA,,,,Passes Attempted (Combo),38.5,38.5,Standard,2026-05-14
12024901,12024901,289069,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Samir,https://static.prizepicks.com/images/manual/Samir.png,Defender,NAJMA,,,,Passes Attempted,32.5,32.5,Standard,2026-05-14
12010696,12010696,235431,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Matías Vargas,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,Midfielder,FATEH,,,,Passes Attempted,30.5,30.5,Standard,2026-05-14
12010693,12010693,277613,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Lázaro,https://static.prizepicks.com/images/manual/Lázaro.png,Attacker,NAJMA,,,,Passes Attempted,25.5,25.5,Standard,2026-05-14
12010699,12010699,170481,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mourad Batna,https://static.prizepicks.com/images/manual/Mourad_Batna.png,Attacker,FATEH,,,,Passes Attempted,21.5,21.5,Standard,2026-05-14
12088973,12088973,271075,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Fernando Pacheco,https://static.prizepicks.com/images/manual/Fernando Pacheco .png,Goalkeeper,FATEH,,,,Passes Attempted,19.5,19.5,Standard,2026-05-14
12023470,12023470,300832,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Felippe Cardoso,https://static.prizepicks.com/images/manual/Felippe_Cardoso.png,Attacker,NAJMA,,,,Passes Attempted,17.5,17.5,Standard,2026-05-14
12088990,12088990,317930,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Fernando Pacheco + Victor Braga,https://static.prizepicks.com/images/players/placeholder.png,Goalkeeper,FATEH/NAJMA,,,,Goalie Saves (Combo),6.0,6.0,Standard,2026-05-14
12088954,12088954,235436,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Jorge Fernandes,https://static.prizepicks.com/images/manual/Jorge Fernandes.png,Defender,FATEH,,,,Clearances,5.5,5.5,Standard,2026-05-14
12088955,12088955,289069,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Samir,https://static.prizepicks.com/images/manual/Samir.png,Defender,NAJMA,,,,Clearances,5.5,5.5,Standard,2026-05-14
12088956,12088956,235431,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Matías Vargas,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,Midfielder,FATEH,,,,Crosses,4.5,4.5,Standard,2026-05-14
12088837,12088837,277611,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Victor Braga,https://static.prizepicks.com/images/manual/Victor%20Braga.png,Goalkeeper,NAJMA,,,,Goalie Saves,3.5,3.5,Standard,2026-05-14
12024895,12024895,235431,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Matías Vargas,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,Midfielder,FATEH,,,,Shots On Target,2.5,,Demon,2026-05-14
12024897,12024897,170481,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mourad Batna,https://static.prizepicks.com/images/manual/Mourad_Batna.png,Attacker,FATEH,,,,Shots On Target,2.5,,Demon,2026-05-14
12088836,12088836,271075,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Fernando Pacheco,https://static.prizepicks.com/images/manual/Fernando Pacheco .png,Goalkeeper,FATEH,,,,Goalie Saves,2.5,2.5,Standard,2026-05-14
12088963,12088963,235433,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Zaydou Youssouf,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,Midfielder,FATEH,,,,Tackles,2.5,2.5,Standard,2026-05-14
12088964,12088964,175431,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Saeed Baattia,https://static.prizepicks.com/images/manual/Saeed Baattia.png,Defender,FATEH,,,,Tackles,2.5,2.5,Standard,2026-05-14
12089013,12089013,317933,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mourad Batna + Matías Vargas,https://static.prizepicks.com/images/players/placeholder.png,Attacker,FATEH,,,,Shots On Target (Combo),2.5,2.5,Standard,2026-05-14
12088959,12088959,235431,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Matías Vargas,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,Midfielder,FATEH,,,,Attempted Dribbles,2.0,2.0,Standard,2026-05-14
12010695,12010695,235431,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Matías Vargas,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,Midfielder,FATEH,,,,Goals,1.5,,Demon,2026-05-14
12010698,12010698,170481,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mourad Batna,https://static.prizepicks.com/images/manual/Mourad_Batna.png,Attacker,FATEH,,,,Goals,1.5,,Demon,2026-05-14
12023467,12023467,256794,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Saad Al Sharfa,,Attacker,FATEH,,,,Goals,1.5,,Demon,2026-05-14
12024887,12024887,277612,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Bilal Boutobba,https://static.prizepicks.com/images/manual/IMG_6026.png,Attacker,NAJMA,,,,Shots On Target,1.5,,Demon,2026-05-14
12024891,12024891,277613,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Lázaro,https://static.prizepicks.com/images/manual/Lázaro.png,Attacker,NAJMA,,,,Shots On Target,1.5,,Demon,2026-05-14
12024894,12024894,235431,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Matías Vargas,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,Midfielder,FATEH,,,,Shots On Target,1.5,,Demon,2026-05-14
12024902,12024902,170480,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Sofiane Bendebka,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,Attacker,FATEH,,,,Shots On Target,1.5,,Demon,2026-05-14
12026177,12026177,258149,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Ali Al Masoud,,Attacker,FATEH,,,,Goals,1.5,,Demon,2026-05-14
12079596,12079596,170480,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Sofiane Bendebka,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,Attacker,FATEH,,,,Goals,1.5,,Demon,2026-05-14
12088960,12088960,235433,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Zaydou Youssouf,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,Midfielder,FATEH,,,,Attempted Dribbles,1.5,1.5,Standard,2026-05-14
12088961,12088961,235431,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Matías Vargas,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,Midfielder,FATEH,,,,Shots Assisted,1.5,1.5,Standard,2026-05-14
12010688,12010688,277612,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Bilal Boutobba,https://static.prizepicks.com/images/manual/IMG_6026.png,Attacker,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12010690,12010690,256828,151610,SOCCER,2026-05-14T11:55:00.000-04:00,David Tijanic,https://static.prizepicks.com/images/manual/David Tijanič.png,Midfielder,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12010692,12010692,277613,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Lázaro,https://static.prizepicks.com/images/manual/Lázaro.png,Attacker,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12010697,12010697,170481,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mourad Batna,https://static.prizepicks.com/images/manual/Mourad_Batna.png,Attacker,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12010700,12010700,170480,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Sofiane Bendebka,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,Attacker,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12010701,12010701,235433,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Zaydou Youssouf,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,Midfielder,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12023462,12023462,261860,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mehdi Al Aboud,,Attacker,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12023463,12023463,311942,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mohammed Al Aqel,https://static.prizepicks.com/images/manual/Mohammed_Al_Aqel.png,Attacker,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12023466,12023466,256794,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Saad Al Sharfa,,Attacker,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12023469,12023469,300832,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Felippe Cardoso,https://static.prizepicks.com/images/manual/Felippe_Cardoso.png,Attacker,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12024888,12024888,256828,151610,SOCCER,2026-05-14T11:55:00.000-04:00,David Tijanic,https://static.prizepicks.com/images/manual/David Tijanič.png,Midfielder,NAJMA,,,,Shots On Target,0.5,,Demon,2026-05-14
12024889,12024889,257798,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Fahad Al Abdulrazzaq,https://static.prizepicks.com/images/manual/Fahad_Abdulrazzaq.png,Defender,NAJMA,,,,Shots On Target,0.5,,Demon,2026-05-14
12024893,12024893,277613,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Lázaro,https://static.prizepicks.com/images/manual/Lázaro.png,Attacker,NAJMA,,,,Shots On Target,0.5,,Goblin,2026-05-14
12024896,12024896,235431,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Matías Vargas,https://static.prizepicks.com/images/manual/Mat%C3%ADas%20Vargas.png,Midfielder,FATEH,,,,Shots On Target,0.5,,Goblin,2026-05-14
12024899,12024899,170481,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mourad Batna,https://static.prizepicks.com/images/manual/Mourad_Batna.png,Attacker,FATEH,,,,Shots On Target,0.5,,Goblin,2026-05-14
12024900,12024900,289069,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Samir,https://static.prizepicks.com/images/manual/Samir.png,Defender,NAJMA,,,,Shots On Target,0.5,,Demon,2026-05-14
12024903,12024903,170480,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Sofiane Bendebka,https://static.prizepicks.com/images/manual/Sofiane Bendebka.png,Attacker,FATEH,,,,Shots On Target,0.5,,Goblin,2026-05-14
12024904,12024904,235433,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Zaydou Youssouf,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90046166.png,Midfielder,FATEH,,,,Shots On Target,0.5,,Demon,2026-05-14
12026173,12026173,270915,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Abdulaziz Al Harabi,,Midfielder,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12026175,12026175,258148,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Abdullah Al Anazi,,Midfielder,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12026179,12026179,263777,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Hussain Qassem,,Defender,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12026181,12026181,303671,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Majed Dawran,,Midfielder,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12026183,12026183,291023,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mohammed Al Sarnoukh,,Defender,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12026184,12026184,295684,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Mohammed Mile,,Attacker,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12035014,12035014,170482,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Marwane Saâdane,https://static.prizepicks.com/images/manual/Marwane Saadane.png,Midfielder,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12035136,12035136,261859,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Abdulaziz Al Fawaz,,Midfielder,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12035138,12035138,272533,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Muntathir Al Shaqaq,,Defender,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12035140,12035140,256834,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Omar Al Ruwaili,,Attacker,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12035768,12035768,289725,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Abdulaziz Al Suwailem,,Midfielder,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12035770,12035770,295704,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Fawaz Al Hamad,https://static.prizepicks.com/images/manual/Fawaz Hamad.png,Midfielder,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12035772,12035772,295683,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Marin Prekodravac,,Midfielder,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12051810,12051810,277612,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Bilal Boutobba,https://static.prizepicks.com/images/manual/IMG_6026.png,Attacker,NAJMA,,,,Shots On Target,0.5,,Demon,2026-05-14
12077364,12077364,258149,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Ali Al Masoud,,Attacker,FATEH,,,,Goals,0.5,,Demon,2026-05-14
12077684,12077684,316815,151610,SOCCER,2026-05-14T11:55:00.000-04:00,Rakan Al Tulayhi,,Midfielder,NAJMA,,,,Goals,0.5,,Demon,2026-05-14
12089572,12089572,317457,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Stole Dimitrievski + Augusto Batalla,https://static.prizepicks.com/images/players/CMBO_group_Z8fzp3HOjdwA6pxpT0NglE8I.webp,Goalkeeper,VALENCIA/RAYO,,,,Passes Attempted (Combo),65.5,65.5,Standard,2026-05-14
12089520,12089520,252972,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Augusto Batalla,https://static.prizepicks.com/images/players/soccer/9h6xf4ac4rpsjpummcdx26z9.webp,Goalkeeper,RAYO,,,,Passes Attempted,33.5,33.5,Standard,2026-05-14
12089527,12089527,222140,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Stole Dimitrievski,https://static.prizepicks.com/images/players/soccer/5dfvefxvwj8kixbajluw25mtx.webp,Goalkeeper,VALENCIA,,,,Passes Attempted,32.5,32.5,Standard,2026-05-14
12089528,12089528,213780,151607,SOCCER,2026-05-14T13:00:00.000-04:00,César Tárrega,https://static.prizepicks.com/images/manual/César Tárrega.png,Defender,VALENCIA,,,,Clearances,5.5,5.5,Standard,2026-05-14
12089529,12089529,252160,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Florian Lejeune,https://static.prizepicks.com/images/players/soccer/533095rnz0k8mxqe6gzn0mfo5.webp,Defender,RAYO,,,,Clearances,5.5,5.5,Standard,2026-05-14
12089552,12089552,252157,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Andrei Ratiu,https://static.prizepicks.com/images/manual/Andrei_Florin_Rațiu.png,Defender,RAYO,,,,Crosses,3.5,3.5,Standard,2026-05-14
12089553,12089553,252157,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Andrei Ratiu,https://static.prizepicks.com/images/manual/Andrei_Florin_Rațiu.png,Defender,RAYO,,,,Attempted Dribbles,3.5,3.5,Standard,2026-05-14
12089043,12089043,252972,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Augusto Batalla,https://static.prizepicks.com/images/players/soccer/9h6xf4ac4rpsjpummcdx26z9.webp,Goalkeeper,RAYO,,,,Goalie Saves,3.0,3.0,Standard,2026-05-14
12089042,12089042,222140,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Stole Dimitrievski,https://static.prizepicks.com/images/players/soccer/5dfvefxvwj8kixbajluw25mtx.webp,Goalkeeper,VALENCIA,,,,Goalie Saves,2.5,2.5,Standard,2026-05-14
12089565,12089565,297516,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Guido Rodríguez,https://static.prizepicks.com/images/manual/Guido Rodríguez.png,Midfielder,VALENCIA,,,,Tackles,2.5,2.5,Standard,2026-05-14
12089038,12089038,148457,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Hugo Duro,https://static.prizepicks.com/images/players/soccer/7yieh5r0uzk6d6x9o060c2bfu.webp,Attacker,VALENCIA,,,,Shots,2.0,2.0,Standard,2026-05-14
12089554,12089554,252157,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Andrei Ratiu,https://static.prizepicks.com/images/manual/Andrei_Florin_Rațiu.png,Defender,RAYO,,,,Shots Assisted,1.5,1.5,Standard,2026-05-14
12089039,12089039,252166,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Jorge de Frutos,https://static.prizepicks.com/images/players/soccer/c157xhi78x9cykn7xz816bjd.webp,Attacker,RAYO,,,,Shots On Target,0.5,0.5,Standard,2026-05-14
12089555,12089555,148454,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pepelu,https://static.prizepicks.com/images/players/soccer/3702btkgwxf6tq92ouekd7ro5.webp,Midfielder,VALENCIA,,,,Shots Assisted,0.5,0.5,Standard,2026-05-14
12090165,12090165,317936,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Florian Lejeune + Pepelu,https://static.prizepicks.com/images/players/CMBO_group_nX60draqtPmSyT8FYwAWVT9.webp,Defender,RAYO/VALENCIA,,,,Passes Attempted (Combo),102.5,102.5,Standard,2026-05-14
12090170,12090170,317938,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Guido Rodríguez + Florian Lejeune,https://static.prizepicks.com/images/players/placeholder.png,Midfielder,VALENCIA/RAYO,,,,Passes Attempted (Combo),100.5,100.5,Standard,2026-05-14
12090164,12090164,317935,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Andrei Ratiu + José Gayà,https://static.prizepicks.com/images/players/CMBO_group_xp3h2ssCRSyCoaQ1pyuNbDpU.webp,Defender,RAYO/VALENCIA,,,,Passes Attempted (Combo),67.5,67.5,Standard,2026-05-14
12011368,12011368,252160,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Florian Lejeune,https://static.prizepicks.com/images/players/soccer/533095rnz0k8mxqe6gzn0mfo5.webp,Defender,RAYO,,,,Passes Attempted,57.5,57.5,Standard,2026-05-14
12011417,12011417,148454,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Pepelu,https://static.prizepicks.com/images/players/soccer/3702btkgwxf6tq92ouekd7ro5.webp,Midfielder,VALENCIA,,,,Passes Attempted,45.5,45.5,Standard,2026-05-14
12011380,12011380,297516,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Guido Rodríguez,https://static.prizepicks.com/images/manual/Guido Rodríguez.png,Midfielder,VALENCIA,,,,Passes Attempted,43.5,43.5,Standard,2026-05-14
12011337,12011337,213780,151607,SOCCER,2026-05-14T13:00:00.000-04:00,César Tárrega,https://static.prizepicks.com/images/manual/César Tárrega.png,Defender,VALENCIA,,,,Passes Attempted,40.5,40.5,Standard,2026-05-14
12090169,12090169,317937,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Jorge de Frutos + Luis Rioja,https://static.prizepicks.com/images/players/CMBO_group_Pdp6qpn6BOea54am0HQXos66.webp,Attacker,RAYO/VALENCIA,,,,Passes Attempted (Combo),37.5,37.5,Standard,2026-05-14
12011318,12011318,252157,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Andrei Ratiu,https://static.prizepicks.com/images/manual/Andrei_Florin_Rațiu.png,Defender,RAYO,,,,Passes Attempted,36.5,36.5,Standard,2026-05-14
12011422,12011422,148456,151607,SOCCER,2026-05-14T13:00:00.000-04:00,José Gayà,https://static.prizepicks.com/images/players/soccer/5b1q9bpe23j98eoy4fwi7ld5h.webp,Defender,VALENCIA,,,,Passes Attempted,31.5,31.5,Standard,2026-05-14
12011444,12011444,213778,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Luis Rioja,https://static.prizepicks.com/images/players/soccer/6kc8ieszwg6u00e3sa554y7yt.webp,Attacker,VALENCIA,,,,Passes Attempted,25.5,25.5,Standard,2026-05-14
12011408,12011408,252166,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Jorge de Frutos,https://static.prizepicks.com/images/players/soccer/c157xhi78x9cykn7xz816bjd.webp,Attacker,RAYO,,,,Passes Attempted,12.5,12.5,Standard,2026-05-14
12090296,12090296,317942,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Florian Lejeune + César Tárrega,https://static.prizepicks.com/images/players/placeholder.png,Defender,RAYO/VALENCIA,,,,Clearances (Combo),10.5,10.5,Standard,2026-05-14
12020283,12020283,317457,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Stole Dimitrievski + Augusto Batalla,https://static.prizepicks.com/images/players/CMBO_group_Z8fzp3HOjdwA6pxpT0NglE8I.webp,Goalkeeper,VALENCIA/RAYO,,,,Goalie Saves (Combo),5.5,5.5,Standard,2026-05-14
12069806,12069806,252972,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Augusto Batalla,https://static.prizepicks.com/images/players/soccer/9h6xf4ac4rpsjpummcdx26z9.webp,Goalkeeper,RAYO,,,,Goalie Saves,4.5,,Demon,2026-05-14
12069853,12069853,253212,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Julen Agirrezabala,https://static.prizepicks.com/images/manual/Julen Agirrezabala Astúlez.png,Goalkeeper,VALENCIA,,,,Goalie Saves,4.5,,Demon,2026-05-14
12069882,12069882,222140,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Stole Dimitrievski,https://static.prizepicks.com/images/players/soccer/5dfvefxvwj8kixbajluw25mtx.webp,Goalkeeper,VALENCIA,,,,Goalie Saves,4.5,,Demon,2026-05-14
12074052,12074052,148457,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Hugo Duro,https://static.prizepicks.com/images/players/soccer/7yieh5r0uzk6d6x9o060c2bfu.webp,Attacker,VALENCIA,,,,Shots,4.5,,Demon,2026-05-14
12074190,12074190,254115,151607,SOCCER,2026-05-14T13:00:00.000-04:00,David Otorbi,https://static.prizepicks.com/images/manual/David Otorbi Ejedewawe.png,Attacker,VALENCIA,,,,Shots,4.5,,Demon,2026-05-14
12044716,12044716,252157,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Andrei Ratiu,https://static.prizepicks.com/images/manual/Andrei_Florin_Rațiu.png,Defender,RAYO,,,,Tackles,3.5,,Demon,2026-05-14
12044728,12044728,297516,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Guido Rodríguez,https://static.prizepicks.com/images/manual/Guido Rodríguez.png,Midfielder,VALENCIA,,,,Tackles,3.5,,Demon,2026-05-14
12044729,12044729,148457,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Hugo Duro,https://static.prizepicks.com/images/players/soccer/7yieh5r0uzk6d6x9o060c2bfu.webp,Attacker,VALENCIA,,,,Shots,3.5,,Demon,2026-05-14
12044746,12044746,252176,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Sergio Camello,https://static.prizepicks.com/images/players/soccer/1bdnkqbxm2u5ror7ipig5m73e.webp,Attacker,RAYO,,,,Shots,3.5,,Demon,2026-05-14
12044921,12044921,148456,151607,SOCCER,2026-05-14T13:00:00.000-04:00,José Gayà,https://static.prizepicks.com/images/players/soccer/5b1q9bpe23j98eoy4fwi7ld5h.webp,Defender,VALENCIA,,,,Tackles,3.5,,Demon,2026-05-14
12068934,12068934,252166,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Jorge de Frutos,https://static.prizepicks.com/images/players/soccer/c157xhi78x9cykn7xz816bjd.webp,Attacker,RAYO,,,,Shots,3.5,,Demon,2026-05-14
12068956,12068956,231771,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Umar Sadiq,https://static.prizepicks.com/images/manual/Umar Sadiq.png,Attacker,VALENCIA,,,,Shots,3.5,,Demon,2026-05-14
12069793,12069793,262150,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Alemão,https://static.prizepicks.com/images/manual/Alexandre_Zurawski.png,Attacker,RAYO,,,,Shots,3.5,,Demon,2026-05-14
12069805,12069805,252972,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Augusto Batalla,https://static.prizepicks.com/images/players/soccer/9h6xf4ac4rpsjpummcdx26z9.webp,Goalkeeper,RAYO,,,,Goalie Saves,3.5,,Demon,2026-05-14
12069852,12069852,253212,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Julen Agirrezabala,https://static.prizepicks.com/images/manual/Julen Agirrezabala Astúlez.png,Goalkeeper,VALENCIA,,,,Goalie Saves,3.5,,Demon,2026-05-14
12069858,12069858,261423,151607,SOCCER,2026-05-14T13:00:00.000-04:00,Largie Ramazani,https://static.prizepicks.com/images/manual/Largie Ramazani.png,Attacker,VALENCIA,,,,Shots,3.5,,Demon,2026-05-14
