nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5
1630559,10801730,10801730,173696,138261,2026-03-23T19:00:00.000-04:00,,,Austin Reaves,G,LAL,DET,5.5,Points,pts,Demon,,1,https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4066457,nba1q_db,4.0,2.0,6.0,,,,,,,,4.0,4.0,4.0,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
1629028,10801736,10801736,271626,138261,2026-03-23T19:00:00.000-04:00,,,Deandre Ayton,C,LAL,DET,5.5,Points,pts,Demon,,3,https://static.prizepicks.com/images/manual/Deandre Ayton.png,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4278129,nba1q_db,4.0,6.0,9.0,,,,,,,,6.333,6.333,6.333,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.667,0.333,OK,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333
2544,10803520,10803520,173692,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,5.5,Points,pts,Demon,4.0,2,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,1966,nba1q_db,4.0,4.0,5.0,,,,,,,,4.333,4.333,4.333,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,OK,3.0,0.0,3.0,0.0,0.0,1.0
202699,10803523,10803523,217161,138261,2026-03-23T19:00:00.000-04:00,,,Tobias Harris,F,DET,LAL,5.5,Points,pts,Demon,4.0,2,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,6440,nba1q_db,3.0,6.0,6.0,5.0,7.0,,,,,,5.4,5.4,5.4,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4
1642450,10803851,10803851,279587,138261,2026-03-23T19:00:00.000-04:00,,,Daniss Jenkins,G,DET,LAL,5.5,Points,pts,Demon,3.5,1,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,5107199,nba1q_db,5.0,4.0,7.0,2.0,4.0,,,,,,4.4,4.4,4.4,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,,OK,5.0,1.0,4.0,0.0,0.2,0.8
1631105,10803856,10803856,174247,138261,2026-03-23T19:00:00.000-04:00,,,Jalen Duren,C,DET,LAL,5.5,Rebounds,reb,Demon,,2,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4433621,nba1q_db,3.0,4.0,2.0,,,,,,,,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,OK,3.0,0.0,3.0,0.0,0.0,1.0
1631222,10810560,10810560,272361,138261,2026-03-23T19:00:00.000-04:00,,,Jake LaRavia,F,LAL,DET,5.5,Points,pts,Demon,,3,https://static.prizepicks.com/images/players/NBA/Jake_LaRavia_NBA_player_UfILsUddZdj0bZ7BuLRiZ2SU.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4592691,insufficient_q1_history,2.0,,,,,,,,,,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,,OK,1.0,0.0,1.0,0.0,0.0,1.0
2544,10800566,10800566,173692,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,4.5,Points,pts,Demon,4.0,1,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,1966,nba1q_db,4.0,4.0,5.0,,,,,,,,4.333,4.333,4.333,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
1631105,10801633,10801633,174247,138261,2026-03-23T19:00:00.000-04:00,,,Jalen Duren,C,DET,LAL,4.5,Points,pts,Goblin,6.0,2,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4433621,nba1q_db,4.0,8.0,4.0,6.0,6.0,,,,,,5.6,5.6,5.6,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4
1641709,10801705,10801705,175558,138261,2026-03-23T19:00:00.000-04:00,,,Ausar Thompson,G-F,DET,LAL,4.5,Points,pts,Demon,,2,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4684742,nba1q_db,2.0,2.0,2.0,2.0,,,,,,,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,OK,4.0,0.0,4.0,0.0,0.0,1.0
1629028,10801735,10801735,271626,138261,2026-03-23T19:00:00.000-04:00,,,Deandre Ayton,C,LAL,DET,4.5,Points,pts,Demon,,2,https://static.prizepicks.com/images/manual/Deandre Ayton.png,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4278129,nba1q_db,4.0,6.0,9.0,,,,,,,,6.333,6.333,6.333,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.667,0.333,OK,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333
202699,10803524,10803524,217161,138261,2026-03-23T19:00:00.000-04:00,,,Tobias Harris,F,DET,LAL,4.5,Points,pts,Demon,4.0,1,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,6440,nba1q_db,3.0,6.0,6.0,5.0,7.0,,,,,,5.4,5.4,5.4,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,,OK,5.0,4.0,1.0,0.0,0.8,0.2
1629028,10803854,10803854,271626,138261,2026-03-23T19:00:00.000-04:00,,,Deandre Ayton,C,LAL,DET,4.5,Rebounds,reb,Demon,,3,https://static.prizepicks.com/images/manual/Deandre Ayton.png,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4278129,nba1q_db,5.0,1.0,4.0,,,,,,,,3.333,3.333,3.333,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
1631105,10803855,10803855,174247,138261,2026-03-23T19:00:00.000-04:00,,,Jalen Duren,C,DET,LAL,4.5,Rebounds,reb,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4433621,nba1q_db,3.0,4.0,2.0,,,,,,,,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,OK,3.0,0.0,3.0,0.0,0.0,1.0
1629029,10803879,10803879,227826,138261,2026-03-23T19:00:00.000-04:00,,,Luka Dončić,F-G,LAL,DET,4.5,Rebounds,reb,Demon,2.5,2,https://static.prizepicks.com/images/players/NBA/Luka_Doncic_NBA_player_fKmR8FlizWoOkrLzqVJDKre3.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,3945274,insufficient_q1_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,MISSING_STAT_VALUES,,,,,,
1629029,10807189,10807189,227826,138261,2026-03-23T19:00:00.000-04:00,,,Luka Dončić,F-G,LAL,DET,4.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Luka_Doncic_NBA_player_fKmR8FlizWoOkrLzqVJDKre3.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,3945274,insufficient_q1_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,MISSING_STAT_VALUES,,,,,,
1631222,10810559,10810559,272361,138261,2026-03-23T19:00:00.000-04:00,,,Jake LaRavia,F,LAL,DET,4.5,Points,pts,Demon,,2,https://static.prizepicks.com/images/players/NBA/Jake_LaRavia_NBA_player_UfILsUddZdj0bZ7BuLRiZ2SU.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4592691,insufficient_q1_history,2.0,,,,,,,,,,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,,OK,1.0,0.0,1.0,0.0,0.0,1.0
1642450,10814164,10814164,279587,138261,2026-03-23T19:00:00.000-04:00,,,Daniss Jenkins,G,DET,LAL,4.5,Assists,ast,Demon,,3,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,5107199,nba1q_db,2.0,2.0,3.0,3.0,,,,,,,2.5,2.5,2.5,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,OK,4.0,0.0,4.0,0.0,0.0,1.0
202699,10802139,10802139,217161,138261,2026-03-23T19:00:00.000-04:00,,,Tobias Harris,F,DET,LAL,4.0,Points,pts,Standard,4.0,0,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,6440,nba1q_db,3.0,6.0,6.0,5.0,7.0,,,,,,5.4,5.4,5.4,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,,OK,5.0,4.0,1.0,0.0,0.8,0.2
2544,10802140,10802140,173692,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,4.0,Points,pts,Standard,4.0,0,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,1966,nba1q_db,4.0,4.0,5.0,,,,,,,,4.333,4.333,4.333,1.0,0.0,2.0,0.333,1.0,0.0,1.0,0.0,OK,,OK,3.0,1.0,0.0,2.0,0.3333333333333333,0.0
1642450,10800841,10800841,279587,138261,2026-03-23T19:00:00.000-04:00,,,Daniss Jenkins,G,DET,LAL,3.5,Points,pts,Standard,3.5,0,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,5107199,nba1q_db,5.0,4.0,7.0,2.0,4.0,,,,,,4.4,4.4,4.4,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,,OK,5.0,4.0,1.0,0.0,0.8,0.2
2544,10800905,10800905,173692,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,3.5,Points,pts,Goblin,4.0,1,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,1966,nba1q_db,4.0,4.0,5.0,,,,,,,,4.333,4.333,4.333,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,,OK,3.0,3.0,0.0,0.0,1.0,0.0
1629130,10801418,10801418,272529,138261,2026-03-23T19:00:00.000-04:00,,,Duncan Robinson,F,DET,LAL,3.5,Points,pts,Standard,3.5,0,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,3157465,nba1q_db,3.0,1.0,3.0,,,,,,,,2.333,2.333,2.333,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,OK,3.0,0.0,3.0,0.0,0.0,1.0
1631105,10801632,10801632,174247,138261,2026-03-23T19:00:00.000-04:00,,,Jalen Duren,C,DET,LAL,3.5,Points,pts,Goblin,6.0,3,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4433621,nba1q_db,4.0,8.0,4.0,6.0,6.0,,,,,,5.6,5.6,5.6,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630559,10801734,10801734,173696,138261,2026-03-23T19:00:00.000-04:00,,,Austin Reaves,G,LAL,DET,3.5,Points,pts,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4066457,nba1q_db,4.0,2.0,6.0,,,,,,,,4.0,4.0,4.0,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.667,0.333,OK,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333
1641709,10803845,10803845,175558,138261,2026-03-23T19:00:00.000-04:00,,,Ausar Thompson,G-F,DET,LAL,3.5,Rebounds,reb,Demon,,3,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4684742,nba1q_db,2.0,3.0,,,,,,,,,2.5,2.5,2.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,OK,2.0,0.0,2.0,0.0,0.0,1.0
1642450,10803849,10803849,279587,138261,2026-03-23T19:00:00.000-04:00,,,Daniss Jenkins,G,DET,LAL,3.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,5107199,nba1q_db,2.0,2.0,3.0,3.0,,,,,,,2.5,2.5,2.5,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,OK,4.0,0.0,4.0,0.0,0.0,1.0
1629028,10803853,10803853,271626,138261,2026-03-23T19:00:00.000-04:00,,,Deandre Ayton,C,LAL,DET,3.5,Rebounds,reb,Demon,,2,https://static.prizepicks.com/images/manual/Deandre Ayton.png,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4278129,nba1q_db,5.0,1.0,4.0,,,,,,,,3.333,3.333,3.333,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.667,0.333,OK,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333
2544,10803858,10803858,173692,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,3.5,Assists,ast,Demon,,3,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,1966,nba1q_db,3.0,4.0,3.0,,,,,,,,3.333,3.333,3.333,1.0,2.0,0.0,0.333,0.3333333333333333,0.6666666666666666,0.333,0.667,OK,,OK,3.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666
2544,10803860,10803860,173692,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,3.5,Rebounds,reb,Demon,,3,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,1966,nba1q_db,4.0,3.0,2.0,2.0,,,,,,,2.75,2.75,2.75,1.0,3.0,0.0,0.25,0.25,0.75,0.25,0.75,OK,,OK,4.0,1.0,3.0,0.0,0.25,0.75
202699,10803865,10803865,217161,138261,2026-03-23T19:00:00.000-04:00,,,Tobias Harris,F,DET,LAL,3.5,Rebounds,reb,Demon,,3,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,6440,nba1q_db,4.0,1.0,4.0,1.0,1.0,,,,,,2.2,2.2,2.2,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,,OK,5.0,2.0,3.0,0.0,0.4,0.6
1629029,10803866,10803866,227826,138261,2026-03-23T19:00:00.000-04:00,,,Luka Dončić,F-G,LAL,DET,3.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Luka_Doncic_NBA_player_fKmR8FlizWoOkrLzqVJDKre3.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,3945274,insufficient_q1_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,MISSING_STAT_VALUES,,,,,,
1629029,10803878,10803878,227826,138261,2026-03-23T19:00:00.000-04:00,,,Luka Dončić,F-G,LAL,DET,3.5,Rebounds,reb,Demon,2.5,1,https://static.prizepicks.com/images/players/NBA/Luka_Doncic_NBA_player_fKmR8FlizWoOkrLzqVJDKre3.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,3945274,insufficient_q1_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,MISSING_STAT_VALUES,,,,,,
1631222,10810558,10810558,272361,138261,2026-03-23T19:00:00.000-04:00,,,Jake LaRavia,F,LAL,DET,3.5,Points,pts,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jake_LaRavia_NBA_player_UfILsUddZdj0bZ7BuLRiZ2SU.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4592691,insufficient_q1_history,2.0,,,,,,,,,,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,INSUFFICIENT_GAMES,,OK,1.0,0.0,1.0,0.0,0.0,1.0
1641709,10800808,10800808,175558,138261,2026-03-23T19:00:00.000-04:00,,,Ausar Thompson,G-F,DET,LAL,2.5,Points,pts,Demon,,1,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4684742,nba1q_db,2.0,2.0,2.0,2.0,,,,,,,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,OK,4.0,0.0,4.0,0.0,0.0,1.0
1629028,10800854,10800854,271626,138261,2026-03-23T19:00:00.000-04:00,,,Deandre Ayton,C,LAL,DET,2.5,Points,pts,Demon,,1,https://static.prizepicks.com/images/manual/Deandre Ayton.png,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4278129,nba1q_db,4.0,6.0,9.0,,,,,,,,6.333,6.333,6.333,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,,OK,3.0,3.0,0.0,0.0,1.0,0.0
1629130,10800869,10800869,272529,138261,2026-03-23T19:00:00.000-04:00,,,Duncan Robinson,F,DET,LAL,2.5,Points,pts,Goblin,3.5,1,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,3157465,nba1q_db,3.0,1.0,3.0,,,,,,,,2.333,2.333,2.333,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.667,0.333,OK,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333
1631105,10800892,10800892,174247,138261,2026-03-23T19:00:00.000-04:00,,,Jalen Duren,C,DET,LAL,2.5,Rebounds,reb,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13,14,11,8,18,11,22,22,3,13,14.236559139784946,14,Above Avg,4433621,nba1q_db,3.0,4.0,2.0,,,,,,,,3.0,3.0,3.0,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.667,0.333,OK,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333
1629029,10800921,10800921,227826,138261,2026-03-23T19:00:00.000-04:00,,,Luka Dončić,F-G,LAL,DET,2.5,Rebounds,reb,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Luka_Doncic_NBA_player_fKmR8FlizWoOkrLzqVJDKre3.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,3945274,insufficient_q1_history,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,MISSING_STAT_VALUES,,,,,,
1630559,10801733,10801733,173696,138261,2026-03-23T19:00:00.000-04:00,,,Austin Reaves,G,LAL,DET,2.5,Points,pts,Goblin,,2,https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,4066457,nba1q_db,4.0,2.0,6.0,,,,,,,,4.0,4.0,4.0,2.0,1.0,0.0,0.667,0.6666666666666666,0.3333333333333333,0.667,0.333,OK,,OK,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333
2544,10803519,10803519,173692,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,2.5,Points,pts,Goblin,4.0,2,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite,1966,nba1q_db,4.0,4.0,5.0,,,,,,,,4.333,4.333,4.333,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,,OK,3.0,3.0,0.0,0.0,1.0,0.0
