nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,usage_boost,usage_boost_proj,usage_boost_reason,usage_boost_source,projection,edge,abs_edge,edge_norm,edge_norm_mag,player_floor_p10,avg_win_margin,player_hr_historical,opp_hr_historical,floor_clears_line,line_gap,dir_line_gap,dir_line_gap_norm,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,composite_hit_rate,l5_vs_same_opp_hit_rate,minutes_certainty,prop_weight,reliability_mult,def_adj,ctx_adj,is_playoff_game,rest_adj,pace_adj,opp_prop_adj,projection_adj,edge_adj,edge_adj_norm,edge_adj_dr,def_rank_signal,prop_hr_prior,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,edge_z,line_hit_z,min_z,def_rank_z,avg_vs_line_z,prop_hr_z,intel_shr_z,intel_def_z,intel_cons_z,pace_z,usage_bonus,l5_support_mod,rank_score_raw,rank_score,assist_non_pg_high_var,ml_prob,ml_edge,final_score,consistency_grade,consistency_multiplier,game_script_mult,game_script_note,rank_score_final,tier,tier_encoded,pick_type_encoded,direction_encoded,line_score,def_rank,def_tier_encoded,hit_rate_L5,hit_rate_L10,avg_L5_vs_line,avg_L10_vs_line,prop_score,sport_encoded,minutes_cv,minutes_trend,role_type_encoded,dominance_pct,specialization_rank,minutes_tier_label,model_dir,final_bet_direction,final_dir_reason
1629632,11451242,11451242,302624,152484,2026-04-17T19:30:00.000-04:00,,,Coby White,G,CHA,ORL,9.5,Pts+Rebs+Asts,pra,Standard,9.5,0,https://static.prizepicks.com/images/manual/coby_white.png,2026-04-17,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4395651,nba1h_db,6.0,10.0,17.0,6.0,17.0,14.0,10.0,,,,11.2,11.429,11.429,3.0,2.0,0.0,0.6,0.6,0.4,0.714,0.286,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,11.2,0,UNKNOWN,SECONDARY,0,0,,none,12.106515,2.606515000000002,2.606515000000002,0.2743700000000002,0.2743700000000002,,,,,,,,0.5,0,OVER,0,VOID_LOW_MINUTES_NON_A,0.3331088182770661,0.657,0.657,,0.8,1,1,0.004,0,False,0,0,0,12.15494106,2.654941060000002,0.2794674800000003,0.3383620028708725,0.03448275862068972,0.545,11.2,11.429,11.429,0.191,0.5268106031858587,-0.02473321080070402,0,1.175640685064693,0.2328012201873018,-0.8255553174379648,0,0,0,0,0,0.006262444927559865,0.4786904220843332,0.4851157311936969,0,0.945059061050415,0.445059061050415,0.4851157311936969,?,0.95,1.018,"CHA +3.5 pt margin vs ORL, pra: 1.02x game script (fav; spread_risk 1.02, total_risk 1.00)",0.4851157311936969,C,1,1,1,9.5,16,1,0.6,0.714,0.1789473684210525,0.2030526315789474,0.4851157311936969,0,,0.9799632513780733,0,0.7830978581119045,5,UNKNOWN,OVER,OVER,
1626164,11452535,11452535,55176,152562,2026-04-17T22:00:00.000-04:00,,,Devin Booker,G,PHX,GSW,13.5,Points,pts,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,2026-04-17,,,,,OK,0,115.1,88.5,42.3,36.0,12.8,22.0,16.0,52.5,29.5,58.99999999999999,13,10,9,14,19,18,21,21,6,6,14.763440860215054,13,Above Avg,3136193,nba1h_db,16.0,19.0,20.0,11.0,17.0,14.0,23.0,14.0,6.0,5.0,16.6,14.5,14.5,4.0,1.0,0.0,0.8,0.8,0.2,0.7,0.3,OK,,OK,5.0,4.0,1.0,0.0,0.8,0.2,,16.6,0,UNKNOWN,SECONDARY,0,0,,none,15.55,2.050000000000001,2.050000000000001,0.1518518518518519,0.1518518518518519,,,,,,,,0.5,0,OVER,0,VOID_LOW_MINUTES_NON_A,0.2014684655306145,0.75,0.75,,0.8,1,1,-0.008,0,True,0,0,0,15.4256,1.925600000000001,0.1426370370370371,0.1910281907524664,-0.1724137931034483,0.58,16.6,14.5,14.5,0.1518518518518519,-0.3150351184928226,0.5621184272887281,0,0.4450639736316337,-0.01479871816037443,1.169536699703787,0,0,0,0,0,0.02650812552872697,0.4221295926233245,0.4341230161591667,0,0.9593732357025146,0.4593732357025146,0.4341230161591667,?,0.95,1.02,"PHX +3.5 pt margin vs ?, pts: 1.02x game script (fav; spread_risk 1.02, total_risk 1.00)",0.4341230161591667,C,1,1,1,13.5,13,1,0.8,0.7,0.2296296296296297,0.07407407407407407,0.4341230161591667,0,,1.144827586206897,3,1.545479738227708,2,UNKNOWN,OVER,OVER,
201939,11452452,11452452,54823,152562,2026-04-17T22:00:00.000-04:00,,,Stephen Curry,G,GSW,PHX,18.5,Pts+Rebs+Asts,pra,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/Stephen_Curry_NBA_player_PK7AiNQ1KY7w5YTXVk3VcpgA.webp,2026-04-17,,,,,OK,0,111.3,85.3,40.2,35.0,12.1,23.9,16.4,50.3,28.1,56.2,6,2,5,3,6,8,10,10,18,3,6.924731182795698,6,Elite,3975,nba1h_db,16.0,6.0,12.0,,,,,,,,11.333,11.333,11.333,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,OK,,OK,3.0,0.0,3.0,0.0,0.0,1.0,,11.333,0,UNKNOWN,SECONDARY,0,0,,none,12.12631,6.37369,6.37369,-0.3445237837837838,0.3445237837837838,,,,,,,,0.5,0,UNDER,1,,0.4042372465283726,1,1,,0.8,1,1,-0.036,0,True,0,0,0,11.68976284,-6.81023716,-0.3681209275675675,0.4276534023002501,0.6551724137931034,0.537,11.333,11.333,11.333,0.3874054054054054,1.008850722389555,1.086755119726617,0,0.8340576562282989,1.616139288002179,-2.2677868380553,0,0,0,0,0,0.1038807029629473,0.4260936826843288,0.414243034060457,0,0.9110274910926819,0.4110274910926819,0.414243034060457,?,0.95,0.937,"GSW -3.5 pt margin vs ?, pra: 0.94x game script (dog; spread_risk 0.93, total_risk 1.00)",0.414243034060457,C,1,1,0,18.5,6,4,1,1,-0.3874054054054054,-0.3874054054054054,0.414243034060457,0,,1,1,0.9336216661517867,2,UNKNOWN,OVER,OVER,
1626164,11452537,11452537,55176,152562,2026-04-17T22:00:00.000-04:00,,,Devin Booker,G,PHX,GSW,18.5,Pts+Rebs+Asts,pra,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/Devin_Booker_NBA_player_hFxfQ4HSfTF5eG5yhA81zf4O.webp,2026-04-17,,,,,OK,0,115.1,88.5,42.3,36.0,12.8,22.0,16.0,52.5,29.5,58.99999999999999,13,10,9,14,19,18,21,21,6,6,14.763440860215054,13,Above Avg,3136193,nba1h_db,20.0,26.0,27.0,15.0,24.0,18.0,29.0,20.0,12.0,,22.4,21.222,21.222,4.0,1.0,0.0,0.8,0.8,0.2,0.667,0.333,OK,,OK,5.0,4.0,1.0,0.0,0.8,0.2,,22.4,1,UNKNOWN,PRIMARY,0,0,,none,23.33777,4.837770000000003,4.837770000000003,0.2615010810810812,0.2615010810810812,,,,,,,,0.5,0,OVER,1,,0.3197808594074414,0.7335,0.7335,,0.8,1,1,-0.008,0,True,0,0,0,23.15106784,4.651067840000003,0.2514090724324326,0.3092600372572963,-0.1724137931034483,0.545,22.4,21.222,21.222,0.178972972972973,0.4383857902232781,0.4579995882728613,0,0.4450639736316337,0.1567339911799805,-0.8255553174379648,0,0,0,0,0,0.02699946795485672,0.352899862659741,0.3609537490304624,0,0.9349189400672913,0.4349189400672913,0.3609537490304624,?,0.95,1.018,"PHX +3.5 pt margin vs ?, pra: 1.02x game script (fav; spread_risk 1.02, total_risk 1.00)",0.3609537490304624,D,0,1,1,18.5,13,1,0.8,0.667,0.2108108108108107,0.1471351351351352,0.3609537490304624,0,,1.055508434643295,3,1.552541480115881,1,UNKNOWN,OVER,OVER,
1630591,11451255,11451255,55147,152484,2026-04-17T19:30:00.000-04:00,,,Jalen Suggs,G,ORL,CHA,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,2026-04-17,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.3,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,4432165,nba1h_db,3.0,14.0,3.0,2.0,2.0,6.0,5.0,13.0,13.0,3.0,4.8,6.4,6.4,1.0,4.0,0.0,0.2,0.2,0.8,0.3,0.7,OK,,OK,5.0,1.0,4.0,0.0,0.2,0.8,,4.8,0,UNKNOWN,SUPPORT,0,0,,none,5.600000000000001,0.8999999999999995,0.8999999999999995,-0.1384615384615384,0.1384615384615384,,,,,,,,0.5,0,UNDER,1,,0.1862643665840589,0.75,0.75,,0.8,1,1,-0.032,0,False,0,0,0,5.420800000000001,-1.079199999999999,-0.1660307692307691,0.217350324548497,0.5862068965517242,0.541,4.8,6.4,6.4,0.1384615384615384,-0.4070425329857469,0.01015084034842288,0,0.6255432421712245,-0.4713477103956613,0.3779644730092902,0,0,0,0,0,-0.01459588639593687,0.3781034116480482,0.3545717469591279,0,0.9611548781394958,0.4611548781394958,0.3545717469591279,?,0.95,0.93,"ORL -3.5 pt margin vs CHA, pts: 0.93x game script (dog; spread_risk 0.93, total_risk 1.00)",0.3545717469591279,D,0,1,0,6.5,7,4,0.8,0.7,-0.2615384615384616,-0.01538461538461533,0.3545717469591279,0,,0.7499999999999999,0,0.7225719043721245,4,UNKNOWN,OVER,OVER,
1641706,11451235,11451235,174281,152484,2026-04-17T19:30:00.000-04:00,,,Brandon Miller,F,CHA,ORL,9.5,Points,pts,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/Brandon_Miller_NBA_player_9WQeuljz80xiUpTgVMGct8zK.webp,2026-04-17,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4433287,nba1h_db,3.0,11.0,11.0,10.0,7.0,12.0,12.0,18.0,7.0,18.0,8.4,10.9,10.9,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,8.4,0,UNKNOWN,SUPPORT,0,0,,none,9.65,0.1500000000000004,0.1500000000000004,0.01578947368421056,0.01578947368421056,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0.02941795678841599,0.6499999999999999,0.6499999999999999,,0.8,1,1,0.004,0,False,0,0,0,9.688600000000001,0.188600000000001,0.01985263157894747,0.03573924474922695,0.03448275862068972,0.58,8.4,10.9,10.9,0.01578947368421057,-1.249945845378363,-0.06890483947410289,0,1.175640685064693,-0.8753512101520009,1.169536699703787,0,0,0,0,0,-0.03131867101962097,0.3119625223005433,0.3167210305923393,0,0.9580531716346741,0.4580531716346741,0.3167210305923393,?,0.95,1.02,"CHA +3.5 pt margin vs ORL, pts: 1.02x game script (fav; spread_risk 1.02, total_risk 1.00)",0.3167210305923393,D,0,1,1,9.5,16,1,0.6,0.7,-0.1157894736842105,0.1473684210526316,0.3167210305923393,0,,0.7706422018348624,2,1.172043010752688,2,UNKNOWN,OVER,OVER,
1641706,11451237,11451237,174281,152484,2026-04-17T19:30:00.000-04:00,,,Brandon Miller,F,CHA,ORL,14.5,Pts+Rebs+Asts,pra,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Brandon_Miller_NBA_player_9WQeuljz80xiUpTgVMGct8zK.webp,2026-04-17,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4433287,nba1h_db,7.0,13.0,18.0,17.0,21.0,13.0,19.0,14.0,17.0,,15.2,15.444,15.444,3.0,2.0,0.0,0.6,0.6,0.4,0.556,0.444,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,15.2,1,UNKNOWN,SECONDARY,0,0,,none,16.39454,1.894540000000003,1.894540000000003,0.1306579310344829,0.1306579310344829,,,,,,,,0.5,0,OVER,0,VOID_TIER_D,0.1773027249699567,0.5780000000000001,0.5780000000000001,,0.8,1,1,0.004,0,False,0,0,0,16.46011816,1.960118160000004,0.1351805627586209,0.1825059856447726,0.03448275862068972,0.545,15.2,15.444,15.444,0.0566896551724138,-0.4606626180541474,-0.5232415915433397,0,1.175640685064693,-0.6166702023923287,-0.8255553174379648,0,0,0,0,0,-0.04484904287063483,0.2757368806271585,0.2768451119882281,0,0.9607520699501038,0.4607520699501038,0.2768451119882281,?,0.95,1.018,"CHA +3.5 pt margin vs ORL, pra: 1.02x game script (fav; spread_risk 1.02, total_risk 1.00)",0.2768451119882281,D,0,1,1,14.5,16,1,0.6,0.556,0.04827586206896547,0.06510344827586213,0.2768451119882281,0,,0.9842009842009841,1,1.058199608074219,2,UNKNOWN,OVER,OVER,
1628415,11452591,11452591,271996,152562,2026-04-17T22:00:00.000-04:00,,,Dillon Brooks,G-F,PHX,GSW,8.5,Points,pts,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-17,,,,,OK,0,115.1,88.5,42.3,36.0,12.8,22.0,16.0,52.5,29.5,58.99999999999999,13,10,9,14,19,18,21,21,6,6,14.763440860215054,13,Above Avg,3155526,nba1h_db,7.0,10.0,9.0,3.0,7.0,2.0,,,,,7.2,6.333,6.333,2.0,3.0,0.0,0.4,0.4,0.6,0.333,0.667,OK,,OK,5.0,2.0,3.0,0.0,0.4,0.6,,7.2,0,UNKNOWN,SUPPORT,0,0,,none,6.766500000000001,1.733499999999999,1.733499999999999,-0.2039411764705882,0.2039411764705882,,,,,,,,0.5,0,UNDER,1,,0.2588684851084484,0.6335,0.6335,,0.8,1,1,-0.008,0,True,0,0,0,6.712368000000001,-1.787631999999999,-0.2103096470588235,0.2657237148911166,0.1724137931034483,0.541,7.2,6.333,6.333,0.2039411764705882,0.04288063307722663,-0.4915467538418156,0,-0.6255432421712241,0.07772343034671912,0.3779644730092902,0,0,0,0,0,-0.02110709441331213,0.2695454800763069,0.2730732016204864,0,0.9579268097877502,0.4579268097877502,0.2730732016204864,?,0.95,1.02,"PHX +3.5 pt margin vs ?, pts: 1.02x game script (fav; spread_risk 1.02, total_risk 1.00)",0.2730732016204864,D,0,1,0,8.5,13,1,0.6,0.667,-0.1529411764705882,-0.2549411764705882,0.2730732016204864,0,,1.136901942207485,0,0.6750015987721429,3,UNKNOWN,OVER,OVER,
1642851,11451262,11451262,271907,152484,2026-04-17T19:30:00.000-04:00,,,Kon Knueppel,G-F,CHA,ORL,12.5,Pts+Rebs+Asts,pra,Standard,12.5,0,https://static.prizepicks.com/images/manual/Kon_Knueppel.png,2026-04-17,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,5061575,nba1h_db,11.0,15.0,14.0,15.0,12.0,11.0,15.0,20.0,9.0,7.0,13.4,12.9,12.9,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,13.4,0,UNKNOWN,SECONDARY,0,0,,none,14.0705,1.570500000000001,1.570500000000001,0.1256400000000001,0.1256400000000001,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0.1714978731921593,0.55,0.55,,0.8,1,1,0.004,0,False,0,0,0,14.126782,1.626782,0.13014256,0.1767080944181611,0.03448275862068972,0.545,13.4,12.9,12.9,0.05200000000000002,-0.4951417857277401,-0.6999281062369325,0,1.175640685064693,-0.6463308220254043,-0.8255553174379648,0,0,0,0,0,-0.05427913540418569,0.2664347389430025,0.2665315945278136,0,0.9607520699501038,0.4607520699501038,0.2665315945278136,?,0.95,1.018,"CHA +3.5 pt margin vs ORL, pra: 1.02x game script (fav; spread_risk 1.02, total_risk 1.00)",0.2665315945278136,D,0,1,1,12.5,16,1,0.6,0.5,0.07200000000000002,0.03200000000000003,0.2665315945278136,0,,1.038759689922481,1,0.8838885615227551,4,UNKNOWN,OVER,OVER,
1628970,11451272,11451272,55032,152484,2026-04-17T19:30:00.000-04:00,,,Miles Bridges,F,CHA,ORL,12.5,Pts+Rebs+Asts,pra,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Miles_Bridges_NBA_player_fauJ9jwCuF1qkviRJLIaP9Pl.webp,2026-04-17,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4066383,nba1h_db,4.0,15.0,20.0,16.0,10.0,13.0,12.0,12.0,10.0,18.0,13.0,13.0,13.0,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,13.0,0,UNKNOWN,SECONDARY,0,0,,none,13.91,1.41,1.41,0.1128,0.1128,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0.1564814042210756,0.55,0.55,,0.8,1,1,0.004,0,False,0,0,0,13.96564,1.46564,0.1172512,0.161714775334582,0.03448275862068972,0.545,13,13,13,0.04,-0.5833678912454613,-0.6999281062369325,0,1.175640685064693,-0.722227113439451,-0.8255553174379648,0,0,0,0,0,-0.05670781672943519,0.2487788179403066,0.2487569439423566,0,0.9529719352722168,0.4529719352722168,0.2487569439423566,?,0.95,1.018,"CHA +3.5 pt margin vs ORL, pra: 1.02x game script (fav; spread_risk 1.02, total_risk 1.00)",0.2487569439423566,D,0,1,1,12.5,16,1,0.6,0.5,0.04,0.04,0.2487569439423566,0,,1,1,0.8907404108368849,3,UNKNOWN,OVER,OVER,
203110,11452540,11452540,54825,152562,2026-04-17T22:00:00.000-04:00,,,Draymond Green,F,GSW,PHX,4.5,Points,pts,Standard,4.5,0,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,2026-04-17,,,,,OK,0,111.3,85.3,40.2,35.0,12.1,23.9,16.4,50.3,28.1,56.2,6,2,5,3,6,8,10,10,18,3,6.924731182795698,6,Elite,6589,nba1h_db,5.0,5.0,1.0,5.0,3.0,5.0,10.0,2.0,2.0,9.0,3.8,4.7,4.7,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,3.8,0,UNKNOWN,SUPPORT,0,0,,none,4.25,0.25,0.25,-0.05555555555555555,0.05555555555555555,,,,,,,,0.5,0,UNDER,1,,0.08570740987090403,0.4,0.4,,0.8,1,1,-0.036,0,True,0,0,0,4.097,-0.4030000000000005,-0.08955555555555567,0.1286111591625461,0.6551724137931034,0.541,3.8,4.7,4.7,0.05555555555555555,-0.9767054610164004,-1.497095150781048,0,0.8340576562282989,-1.166545240386052,0.3779644730092902,0,0,0,0,0,-0.109190014929844,0.2716519071596561,0.2433604880117824,0,0.9580531716346741,0.4580531716346741,0.2433604880117824,?,0.95,0.93,"GSW -3.5 pt margin vs ?, pts: 0.93x game script (dog; spread_risk 0.93, total_risk 1.00)",0.2433604880117824,D,0,1,0,4.5,6,4,0.4,0.4,-0.1555555555555556,0.04444444444444448,0.2433604880117824,0,,0.8085106382978723,0,0.6134969325153374,4,UNKNOWN,OVER,OVER,
1641764,11452532,11452532,181477,152562,2026-04-17T22:00:00.000-04:00,,,Brandin Podziemski,G,GSW,PHX,11.5,Pts+Rebs+Asts,pra,Standard,11.5,0,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,2026-04-17,,,,,OK,0,111.3,85.3,40.2,35.0,12.1,23.9,16.4,50.3,28.1,56.2,6,2,5,3,6,8,10,10,18,3,6.924731182795698,6,Elite,4709138,nba1h_db,12.0,13.0,12.0,12.0,18.0,15.0,21.0,15.0,,,13.4,14.75,14.75,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,,OK,5.0,5.0,0.0,0.0,1.0,0.0,,13.4,0,UNKNOWN,SECONDARY,0,0,,none,15.06025,3.56025,3.56025,0.3095869565217391,0.3095869565217391,,,,,,,,0.5,0,OVER,0,VOID_TIER_D;VOID_LOW_MINUTES_NON_A,0.3691180276282963,1,1,,0.8,1,1,-0.036,0,True,0,0,0,14.518081,3.018080999999999,0.2624418260869564,0.3207584404970363,-0.6551724137931034,0.545,13.4,14.75,14.75,0.2239130434782609,0.7687930737543885,2.139676594195804,0,-1.259615019712171,0.4409660484497414,-0.8255553174379648,0,0,0,0,0,0.1168153900717903,0.1459655631404785,0.1421042713058556,0,0.936470091342926,0.436470091342926,0.1421042713058556,?,0.95,0.937,"GSW -3.5 pt margin vs ?, pra: 0.94x game script (dog; spread_risk 0.93, total_risk 1.00)",0.1421042713058556,D,0,1,1,11.5,6,4,1,1,0.1652173913043478,0.2826086956521739,0.1421042713058556,0,,0.9084745762711864,2,1.21511687776748,1,UNKNOWN,OVER,OVER,
1628970,11451270,11451270,55032,152484,2026-04-17T19:30:00.000-04:00,,,Miles Bridges,F,CHA,ORL,8.5,Points,pts,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/Miles_Bridges_NBA_player_fauJ9jwCuF1qkviRJLIaP9Pl.webp,2026-04-17,,,,,OK,0,115.4,87.8,41.9,34.0,12.0,25.1,14.7,53.8,29.9,59.8,15,1,3,8,14,22,25,25,25,13,15.0,16,Avg,4066383,nba1h_db,3.0,2.0,8.0,9.0,12.0,6.0,9.0,10.0,10.0,6.0,6.8,7.5,7.5,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,OK,,OK,5.0,2.0,3.0,0.0,0.4,0.6,,6.8,0,UNKNOWN,SUPPORT,0,0,,none,7.15,1.35,1.35,-0.1588235294117647,0.1588235294117647,,,,,,,,0.5,0,UNDER,1,,0.2093040424887791,0.55,0.55,,0.8,1,1,0.004,0,False,0,0,0,7.1786,-1.3214,-0.1554588235294117,0.2055289815703362,-0.03448275862068972,0.541,6.8,7.5,7.5,0.1588235294117647,-0.2671313832874963,-0.8511325831541319,0,-1.251086484342449,-0.3006048361408954,0.3779644730092902,0,0,0,0,0,-0.05047371874790699,0.1138734064233905,0.1140648760282693,0,0.949616014957428,0.449616014957428,0.1140648760282693,?,0.95,1.02,"CHA +3.5 pt margin vs ORL, pts: 1.02x game script (fav; spread_risk 1.02, total_risk 1.00)",0.1140648760282693,D,0,1,0,8.5,16,1,0.6,0.5,-0.2,-0.1176470588235294,0.1140648760282693,0,,0.9066666666666666,1,0.8064516129032258,5,UNKNOWN,OVER,OVER,
1630217,11451247,11451247,271922,152484,2026-04-17T19:30:00.000-04:00,,,Desmond Bane,G,ORL,CHA,13.5,Pts+Rebs+Asts,pra,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,2026-04-17,,,,,OK,0,111.3,87.9,41.0,35.6,12.8,20.5,12.6,52.3,28.2,56.4,6,10,8,9,8,16,12,12,1,27,7.720430107526882,7,Elite,4066320,nba1h_db,23.0,10.0,16.0,17.0,15.0,14.0,16.0,12.0,,,16.2,15.375,15.375,4.0,1.0,0.0,0.8,0.8,0.2,0.75,0.25,OK,,OK,5.0,4.0,1.0,0.0,0.8,0.2,,16.2,1,UNKNOWN,SECONDARY,0,0,,none,16.892625,3.392624999999999,3.392624999999999,0.2513055555555554,0.2513055555555554,,,,,,,,0.5,0,OVER,0,VOID_TIER_D,0.309151797612599,0.775,0.775,,0.8,1,1,-0.032,0,False,0,0,0,16.352061,2.852060999999999,0.2112637777777777,0.2667480696364051,-0.5862068965517242,0.545,16.2,15.375,15.375,0.1694444444444444,0.3683303766077288,0.7198742439794358,0,-1.016089449234485,0.09646899301762553,-0.8255553174379648,0,0,0,0,0,0.03764097148757694,0.1019736253271053,0.09663227706041887,0,0.9572914242744446,0.4572914242744446,0.09663227706041887,?,0.95,0.937,"ORL -3.5 pt margin vs CHA, pra: 0.94x game script (dog; spread_risk 0.93, total_risk 1.00)",0.09663227706041887,D,0,1,1,13.5,7,4,0.8,0.75,0.2,0.1388888888888889,0.09663227706041887,0,,1.053658536585366,1,1.026574080256393,2,UNKNOWN,OVER,OVER,
1628415,11452446,11452446,271996,152562,2026-04-17T22:00:00.000-04:00,,,Dillon Brooks,G-F,PHX,GSW,10.5,Pts+Rebs+Asts,pra,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Dillon_Brooks_NBA_player_doYyaSQoRd6hmm42xjHs1oP.webp,2026-04-17,,,,,OK,0,115.1,88.5,42.3,36.0,12.8,22.0,16.0,52.5,29.5,58.99999999999999,13,10,9,14,19,18,21,21,6,6,14.763440860215054,13,Above Avg,3155526,nba1h_db,12.0,12.0,14.0,5.0,10.0,,,,,,10.6,10.6,10.6,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,10.6,0,UNKNOWN,SECONDARY,0,0,,none,11.342,0.8420000000000023,0.8420000000000023,0.08019047619047641,0.08019047619047641,,,,,,,,0.5,0,OVER,0,VOID_LOW_MINUTES_NON_A,0.1170858393397535,0.6,0.6,,0.8,1,1,-0.008,0,True,0,0,0,11.251264,0.7512640000000026,0.07154895238095263,0.1062705155132368,-0.1724137931034483,0.545,10.6,10.6,10.6,0.00952380952380949,-0.8074341909730046,-0.3844164728555177,0,0.4450639736316337,-0.9149795995703632,-0.8255553174379648,0,0,0,0,0,-0.04773133788331647,0.0952600230427206,0.09593213134199473,0,0.9635794758796692,0.4635794758796692,0.09593213134199473,?,0.95,1.018,"PHX +3.5 pt margin vs ?, pra: 1.02x game script (fav; spread_risk 1.02, total_risk 1.00)",0.09593213134199473,D,0,1,1,10.5,13,1,0.6,0.6,0.00952380952380949,0.00952380952380949,0.09593213134199473,0,,1,0,0.7754660111784156,3,UNKNOWN,OVER,OVER,
