nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5
1629640,10796558,10796558,55148,138259,2026-03-23T19:00:00.000-04:00,,,Keldon Johnson,F-G,SAS,MIA,9.5,Pts+Rebs+Asts,pra,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.9,57.8,19.0,20.0,27.0,28.0,21.0,22.0,15.0,15.0,7.0,8.0,18.827956989247312,20.0,Avg,4395723,32.0,11.0,20.0,13.0,18.0,15.0,14.0,23.0,16.0,13.0,18.8,17.5,17.5,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,21.6,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630577,10796585,10796585,127858,138259,2026-03-23T19:00:00.000-04:00,,,Julian Champagnie,F,SAS,MIA,9.5,Pts+Rebs+Asts,pra,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.9,57.8,19.0,20.0,27.0,28.0,21.0,22.0,15.0,15.0,7.0,8.0,18.827956989247312,20.0,Avg,4592479,19.0,18.0,19.0,16.0,15.0,16.0,5.0,20.0,30.0,24.0,17.4,18.2,18.2,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,29.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
1628368,10796546,10796546,226914,138259,2026-03-23T19:00:00.000-04:00,,,De'Aaron Fox,G,SAS,MIA,9.0,Points,pts,Standard,9.0,0,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.9,57.8,19.0,20.0,27.0,28.0,21.0,22.0,15.0,15.0,7.0,8.0,18.827956989247312,20.0,Avg,4066259,14.0,23.0,15.0,18.0,17.0,27.0,25.0,20.0,19.0,29.0,17.4,20.7,20.7,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,29.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1626181,10797225,10797225,271925,138259,2026-03-23T19:00:00.000-04:00,,,Norman Powell,G,MIA,SAS,9.0,Points,pts,Standard,9.0,0,https://static.prizepicks.com/images/players/NBA/Norman_Powell_NBA_player_iZ2Zi8YLXUk9dnKXL0euVv1I.webp,,,,,OK,0,111.8,90.9,41.0,36.5,12.9,21.3,13.3,54.400000000000006,28.1,56.2,7.0,12.0,13.0,25.0,8.0,25.0,11.0,11.0,2.0,24.0,9.903225806451612,9.0,Above Avg,2595516,20.0,17.0,20.0,3.0,26.0,25.0,15.0,5.0,0.0,21.0,17.2,15.2,15.2,4,1,0,0.8,0.8,0.2,0.7,0.3,OK,27.0,OK,5.0,4.0,1.0,0.0,0.8,0.2
1641796,10797232,10797232,233792,138259,2026-03-23T19:00:00.000-04:00,,,Pelle Larsson,G,MIA,SAS,9.0,Pts+Rebs+Asts,pra,Standard,9.0,0,https://static.prizepicks.com/images/players/NBA/Pelle_Larsson_NBA_player_Jx5ZqeLyqZECGQziJT6zXdNr.webp,,,,,OK,0,111.8,90.9,41.0,36.5,12.9,21.3,13.3,54.400000000000006,28.1,56.2,7.0,12.0,13.0,25.0,8.0,25.0,11.0,11.0,2.0,24.0,9.903225806451612,9.0,Above Avg,4601025,27.0,18.0,16.0,21.0,40.0,13.0,20.0,17.0,21.0,8.0,24.4,20.1,20.1,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,33.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630558,10800330,10800330,228081,138259,2026-03-23T19:00:00.000-04:00,,,Davion Mitchell,G,MIA,SAS,9.0,Pts+Rebs+Asts,pra,Standard,9.0,0,https://static.prizepicks.com/images/players/NBA/Davion_Mitchell_NBA_player_ZoDFOmDX207i6ik62UoG3uK.webp,,,,,OK,0,111.8,90.9,41.0,36.5,12.9,21.3,13.3,54.400000000000006,28.1,56.2,7.0,12.0,13.0,25.0,8.0,25.0,11.0,11.0,2.0,24.0,9.903225806451612,9.0,Above Avg,4278053,25.0,25.0,12.0,20.0,23.0,24.0,14.0,22.0,8.0,15.0,21.0,18.8,18.8,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,29.6,OK,5.0,5.0,0.0,0.0,1.0,0.0
1642264,10796561,10796561,217805,138259,2026-03-23T19:00:00.000-04:00,,,Stephon Castle,G,SAS,MIA,8.5,Points,pts,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.9,57.8,19.0,20.0,27.0,28.0,21.0,22.0,15.0,15.0,7.0,8.0,18.827956989247312,20.0,Avg,4845367,3.0,23.0,15.0,30.0,18.0,23.0,6.0,11.0,15.0,13.0,17.8,15.7,15.7,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,31.2,OK,5.0,4.0,1.0,0.0,0.8,0.2
1630170,10796551,10796551,56348,138259,2026-03-23T19:00:00.000-04:00,,,Devin Vassell,G-F,SAS,MIA,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.9,57.8,19.0,20.0,27.0,28.0,21.0,22.0,15.0,15.0,7.0,8.0,18.827956989247312,20.0,Avg,4395630,12.0,20.0,9.0,18.0,14.0,5.0,11.0,8.0,22.0,18.0,14.6,13.7,13.7,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,33.2,OK,5.0,5.0,0.0,0.0,1.0,0.0
1629640,10796556,10796556,55148,138259,2026-03-23T19:00:00.000-04:00,,,Keldon Johnson,F-G,SAS,MIA,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Keldon_Johnson_NBA_player_ytnN6jT7zYkcukGvVWoYp2zk.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.9,57.8,19.0,20.0,27.0,28.0,21.0,22.0,15.0,15.0,7.0,8.0,18.827956989247312,20.0,Avg,4395723,24.0,6.0,18.0,8.0,13.0,5.0,8.0,20.0,10.0,8.0,13.8,12.0,12.0,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,21.6,OK,5.0,4.0,1.0,0.0,0.8,0.2
203952,10797215,10797215,227726,138259,2026-03-23T19:00:00.000-04:00,,,Andrew Wiggins,F,MIA,SAS,6.5,Points,pts,Standard,6.5,0,https://static.prizepicks.com/images/players/NBA/Andrew_Wiggins_NBA_player_yKQK0gmYfGjWuANzVD4ek19k.webp,,,,,OK,0,111.8,90.9,41.0,36.5,12.9,21.3,13.3,54.400000000000006,28.1,56.2,7.0,12.0,13.0,25.0,8.0,25.0,11.0,11.0,2.0,24.0,9.903225806451612,9.0,Above Avg,3059319,8.0,13.0,12.0,18.0,16.0,28.0,13.0,26.0,11.0,26.0,13.4,17.1,17.1,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,29.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1631170,10800333,10800333,177663,138259,2026-03-23T19:00:00.000-04:00,,,Jaime Jaquez,G,MIA,SAS,6.0,Points,pts,Standard,6.0,0,https://static.prizepicks.com/images/players/NBA/Jaime_Jaquez_NBA_player_93WtzdYg1jI8Uxy2vKBQ4a6X.webp,,,,,OK,0,111.8,90.9,41.0,36.5,12.9,21.3,13.3,54.400000000000006,28.1,56.2,7.0,12.0,13.0,25.0,8.0,25.0,11.0,11.0,2.0,24.0,9.903225806451612,9.0,Above Avg,4432848,6.0,22.0,6.0,5.0,19.0,21.0,18.0,20.0,14.0,19.0,11.6,15.0,15.0,2,1,2,0.4,0.6666666666666666,0.3333333333333333,0.875,0.125,OK,27.8,OK,5.0,2.0,1.0,2.0,0.4,0.2
1641796,10797230,10797230,233792,138259,2026-03-23T19:00:00.000-04:00,,,Pelle Larsson,G,MIA,SAS,5.5,Points,pts,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Pelle_Larsson_NBA_player_Jx5ZqeLyqZECGQziJT6zXdNr.webp,,,,,OK,0,111.8,90.9,41.0,36.5,12.9,21.3,13.3,54.400000000000006,28.1,56.2,7.0,12.0,13.0,25.0,8.0,25.0,11.0,11.0,2.0,24.0,9.903225806451612,9.0,Above Avg,4601025,19.0,11.0,14.0,15.0,28.0,10.0,10.0,11.0,16.0,3.0,17.4,13.7,13.7,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,33.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630577,10797331,10797331,127858,138259,2026-03-23T19:00:00.000-04:00,,,Julian Champagnie,F,SAS,MIA,5.5,Points,pts,Standard,5.5,0,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,,,,,OK,0,116.6,93.0,42.6,39.3,13.7,22.1,15.7,53.7,28.9,57.8,19.0,20.0,27.0,28.0,21.0,22.0,15.0,15.0,7.0,8.0,18.827956989247312,20.0,Avg,4592479,10.0,14.0,17.0,7.0,9.0,8.0,0.0,11.0,20.0,16.0,11.4,11.2,11.2,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,29.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630558,10800328,10800328,228081,138259,2026-03-23T19:00:00.000-04:00,,,Davion Mitchell,G,MIA,SAS,4.5,Points,pts,Standard,4.5,0,https://static.prizepicks.com/images/players/NBA/Davion_Mitchell_NBA_player_ZoDFOmDX207i6ik62UoG3uK.webp,,,,,OK,0,111.8,90.9,41.0,36.5,12.9,21.3,13.3,54.400000000000006,28.1,56.2,7.0,12.0,13.0,25.0,8.0,25.0,11.0,11.0,2.0,24.0,9.903225806451612,9.0,Above Avg,4278053,15.0,16.0,4.0,14.0,13.0,12.0,8.0,13.0,2.0,8.0,12.4,10.5,10.5,4,1,0,0.8,0.8,0.2,0.8,0.2,OK,29.6,OK,5.0,4.0,1.0,0.0,0.8,0.2
1631094,10806948,10806948,87329,138260,2026-03-23T19:00:00.000-04:00,,,Paolo Banchero,F,ORL,,23.5,Fantasy Score,fantasy,Standard,23.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4432573,46.0,43.6,64.5,50.5,50.1,46.5,49.6,52.0,56.0,53.4,50.94,51.22,51.22,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,34.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1631094,10800023,10800023,87329,138260,2026-03-23T19:00:00.000-04:00,,,Paolo Banchero,F,ORL,,20.5,Pts+Rebs+Asts,pra,Standard,20.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4432573,27.0,30.0,47.0,31.0,42.0,33.0,40.0,41.0,43.0,34.0,35.4,36.8,36.8,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,34.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630217,10806942,10806942,271922,138260,2026-03-23T19:00:00.000-04:00,,,Desmond Bane,G,ORL,,20.0,Fantasy Score,fantasy,Standard,20.0,0,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4066320,38.8,43.4,30.6,34.9,38.3,46.2,59.7,53.0,46.1,32.6,37.2,42.36,42.36,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,33.2,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630217,10800013,10800013,271922,138260,2026-03-23T19:00:00.000-04:00,,,Desmond Bane,G,ORL,,16.5,Pts+Rebs+Asts,pra,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4066320,21.0,33.0,20.0,24.0,29.0,29.0,47.0,32.0,37.0,25.0,25.4,29.7,29.7,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,33.2,OK,5.0,5.0,0.0,0.0,1.0,0.0
1628976,10806949,10806949,55143,138260,2026-03-23T19:00:00.000-04:00,,,Wendell Carter,C-F,ORL,,15.5,Fantasy Score,fantasy,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4277847,34.3,28.5,29.6,32.1,59.2,44.2,26.5,31.7,35.9,25.8,36.74,34.78,34.78,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,31.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1631094,10800021,10800021,87329,138260,2026-03-23T19:00:00.000-04:00,,,Paolo Banchero,F,ORL,,12.5,Points,pts,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4432573,16.0,20.0,32.0,18.0,27.0,18.0,25.0,33.0,25.0,16.0,22.6,23.0,23.0,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,34.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1628976,10800038,10800038,55143,138260,2026-03-23T19:00:00.000-04:00,,,Wendell Carter,C-F,ORL,,11.5,Pts+Rebs+Asts,pra,Standard,11.5,0,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4277847,24.0,19.0,21.0,25.0,33.0,26.0,16.0,19.0,23.0,15.0,24.4,22.1,22.1,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,31.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1628975,10806947,10806947,303016,138260,2026-03-23T19:00:00.000-04:00,,,Jevon Carter,G,ORL,,11.5,Fantasy Score,fantasy,Standard,11.5,0,https://static.prizepicks.com/images/manual/Jevon_carter.png,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,3133635,25.4,31.8,25.8,30.1,13.9,15.4,18.5,10.4,13.9,16.9,25.4,20.21,20.21,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,18.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630217,10800011,10800011,271922,138260,2026-03-23T19:00:00.000-04:00,,,Desmond Bane,G,ORL,,10.5,Points,pts,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4066320,12.0,24.0,16.0,18.0,21.0,22.0,35.0,18.0,30.0,14.0,18.2,21.0,21.0,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,33.2,OK,5.0,5.0,0.0,0.0,1.0,0.0
1628975,10800103,10800103,303016,138260,2026-03-23T19:00:00.000-04:00,,,Jevon Carter,G,ORL,,9.5,Pts+Rebs+Asts,pra,Standard,9.5,0,https://static.prizepicks.com/images/manual/Jevon_carter.png,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,3133635,16.0,18.0,16.0,18.0,12.0,10.0,11.0,9.0,12.0,14.0,16.0,13.6,13.6,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,18.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1628976,10800036,10800036,55143,138260,2026-03-23T19:00:00.000-04:00,,,Wendell Carter,C-F,ORL,,6.0,Points,pts,Standard,6.0,0,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,4277847,13.0,11.0,17.0,15.0,19.0,11.0,9.0,10.0,15.0,4.0,15.0,12.4,12.4,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,31.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1628975,10802054,10802054,303016,138260,2026-03-23T19:00:00.000-04:00,,,Jevon Carter,G,ORL,,5.5,Points,pts,Standard,5.5,0,https://static.prizepicks.com/images/manual/Jevon_carter.png,,,,,OK,0,,,,,,,,,,,,,,,,,,,,,,,,3133635,13.0,11.0,11.0,13.0,7.0,6.0,9.0,5.0,6.0,8.0,11.0,8.9,8.9,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,18.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1629029,10807122,10807122,227711,138261,2026-03-23T19:00:00.000-04:00,,,Luka Dončić,F-G,LAL,DET,29.0,Fantasy Score,fantasy,Standard,29.0,0,https://static.prizepicks.com/images/players/NBA/Luka_Doncic_NBA_player_fKmR8FlizWoOkrLzqVJDKre3.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3.0,8.0,13.0,1.0,1.0,4.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,3945274,70.0,95.9,80.3,59.7,90.2,103.0,86.2,60.6,83.8,73.2,79.22,80.29,80.29,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,39.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
1629029,10800637,10800637,227711,138261,2026-03-23T19:00:00.000-04:00,,,Luka Dončić,F-G,LAL,DET,25.5,Pts+Rebs+Asts,pra,Standard,25.5,0,https://static.prizepicks.com/images/players/NBA/Luka_Doncic_NBA_player_fKmR8FlizWoOkrLzqVJDKre3.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3.0,8.0,13.0,1.0,1.0,4.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,3945274,46.0,70.0,59.0,46.0,54.0,70.0,53.0,47.0,58.0,45.0,55.0,54.8,54.8,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,39.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
1631105,10807117,10807117,91832,138261,2026-03-23T19:00:00.000-04:00,,,Jalen Duren,C,DET,LAL,22.0,Fantasy Score,fantasy,Standard,22.0,0,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,4433621,38.2,53.2,66.4,43.2,63.6,42.5,50.3,38.5,58.8,17.9,52.92,47.26,47.26,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,28.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
1631105,10801019,10801019,91832,138261,2026-03-23T19:00:00.000-04:00,,,Jalen Duren,C,DET,LAL,18.5,Pts+Rebs+Asts,pra,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,4433621,30.0,35.0,50.0,31.0,43.0,26.0,32.0,30.0,33.0,16.0,37.8,32.6,32.6,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,28.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
2544,10807121,10807121,54824,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,18.5,Fantasy Score,fantasy,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3.0,8.0,13.0,1.0,1.0,4.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,1966,38.2,67.0,49.5,42.0,40.2,48.4,50.0,48.4,46.2,51.4,47.38,48.13,48.13,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,35.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630559,10807120,10807120,55935,138261,2026-03-23T19:00:00.000-04:00,,,Austin Reaves,G,LAL,DET,18.0,Fantasy Score,fantasy,Standard,18.0,0,https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3.0,8.0,13.0,1.0,1.0,4.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,4066457,54.9,34.5,37.1,45.1,59.9,54.5,57.4,54.8,32.4,46.5,46.3,47.71,47.71,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,41.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
1629029,10800635,10800635,227711,138261,2026-03-23T19:00:00.000-04:00,,,Luka Dončić,F-G,LAL,DET,17.5,Points,pts,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/Luka_Doncic_NBA_player_fKmR8FlizWoOkrLzqVJDKre3.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3.0,8.0,13.0,1.0,1.0,4.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,3945274,33.0,60.0,40.0,36.0,30.0,51.0,31.0,35.0,44.0,27.0,39.8,38.7,38.7,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,39.4,OK,5.0,5.0,0.0,0.0,1.0,0.0
1630559,10800624,10800624,55935,138261,2026-03-23T19:00:00.000-04:00,,,Austin Reaves,G,LAL,DET,15.5,Pts+Rebs+Asts,pra,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Austin_Reaves_NBA_player_dbtdqki4v3xim48StrN2BdAW.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3.0,8.0,13.0,1.0,1.0,4.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,4066457,38.0,27.0,25.0,23.0,45.0,42.0,46.0,34.0,26.0,28.0,31.6,33.4,33.4,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,41.0,OK,5.0,5.0,0.0,0.0,1.0,0.0
2544,10800632,10800632,54824,138261,2026-03-23T19:00:00.000-04:00,,,LeBron James,F,LAL,DET,15.5,Pts+Rebs+Asts,pra,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/LeBron_James_NBA_player_LItcyUXdmrL8VccUHVupA0OC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.6,24.9,49.8,3.0,8.0,13.0,1.0,1.0,4.0,3.0,3.0,30.0,1.0,5.21505376344086,2.0,Elite,1966,22.0,44.0,37.0,28.0,28.0,32.0,29.0,35.0,30.0,38.0,31.8,32.3,32.3,5,0,0,1.0,1.0,0.0,1.0,0.0,OK,35.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1642450,10807110,10807110,279583,138261,2026-03-23T19:00:00.000-04:00,,,Daniss Jenkins,G,DET,LAL,15.0,Fantasy Score,fantasy,Standard,15.0,0,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,5107199,48.9,22.9,41.9,24.3,14.4,45.1,18.3,34.7,1.0,8.2,30.48,25.97,25.97,4,1,0,0.8,0.8,0.2,0.7,0.3,OK,26.8,OK,5.0,4.0,1.0,0.0,0.8,0.2
202699,10807119,10807119,216581,138261,2026-03-23T19:00:00.000-04:00,,,Tobias Harris,F,DET,LAL,14.0,Fantasy Score,fantasy,Standard,14.0,0,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,6440,35.2,28.4,37.5,35.5,32.0,8.4,19.2,42.5,21.8,30.0,33.72,29.05,29.05,5,0,0,1.0,1.0,0.0,0.9,0.1,OK,25.8,OK,5.0,5.0,0.0,0.0,1.0,0.0
1641709,10807106,10807106,173790,138261,2026-03-23T19:00:00.000-04:00,,,Ausar Thompson,G-F,DET,LAL,13.5,Fantasy Score,fantasy,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,4684742,39.1,37.8,16.9,15.2,2.5,51.2,47.7,48.1,44.3,14.8,22.3,31.76,31.76,4,1,0,0.8,0.8,0.2,0.9,0.1,OK,20.4,OK,5.0,4.0,1.0,0.0,0.8,0.2
1642450,10801012,10801012,279583,138261,2026-03-23T19:00:00.000-04:00,,,Daniss Jenkins,G,DET,LAL,12.5,Pts+Rebs+Asts,pra,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.9,87.8,42.5,36.4,13.0,21.4,14.8,51.4,29.5,59.0,13.0,14.0,11.0,8.0,18.0,11.0,22.0,22.0,3.0,13.0,14.236559139784946,14.0,Above Avg,5107199,37.0,16.0,24.0,15.0,11.0,23.0,10.0,21.0,1.0,7.0,20.6,16.5,16.5,4,1,0,0.8,0.8,0.2,0.6,0.4,OK,26.8,OK,5.0,4.0,1.0,0.0,0.8,0.2
