projection_id,pp_projection_id,player_id,pp_game_id,start_time,player,pos,team,opp_team,prop_type,line,standard_line,pick_type,pp_home_team,pp_away_team,image_url,game_date
11826496,11826496,316310,156226,2026-05-04T21:30:00.000-04:00,Victor Wembanyama + Ayo Dosunmu,F-C,SAS/MIN,,3-PT Made (Combo),4.0,4.0,Standard,,,https://static.prizepicks.com/images/manual/Victor Wembanyama + Ayo Dosunmu.png,2026-05-04
11844717,11844717,216220,156675,2026-05-04T20:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Pts+Rebs,30.5,30.5,Standard,,,https://static.prizepicks.com/images/manual/Karl-Anthony_Townss.png,2026-05-04
11855254,11855254,188005,156675,2026-05-04T20:00:00.000-04:00,Tyrese Maxey,G,PHI,,Pts+Asts,30.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-04
11844200,11844200,188005,156675,2026-05-04T20:00:00.000-04:00,Tyrese Maxey,G,PHI,,Pts+Rebs,28.5,28.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-04
11844192,11844192,188005,156675,2026-05-04T20:00:00.000-04:00,Tyrese Maxey,G,PHI,,Points,24.5,24.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-04
11848350,11848350,183158,156675,2026-05-04T20:00:00.000-04:00,OG Anunoby,F-G,NYK,,Pts+Rebs,23.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-04
11844170,11844170,217536,156675,2026-05-04T20:00:00.000-04:00,Paul George,F,PHI,,Pts+Rebs,19.5,19.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-04
11847714,11847714,188005,156675,2026-05-04T20:00:00.000-04:00,Tyrese Maxey,G,PHI,,FG Attempted,19.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-04
11859326,11859326,183158,156675,2026-05-04T20:00:00.000-04:00,OG Anunoby,F-G,NYK,,Pts+Asts,19.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-04
11844169,11844169,217536,156675,2026-05-04T20:00:00.000-04:00,Paul George,F,PHI,,Pts+Asts,17.5,17.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-04
