team,opp_team,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source
CHA,ORL,218.5,-3.5,111.0,False,False,NORMAL,live
ORL,CHA,218.5,3.5,107.5,False,False,NORMAL,live
ORL/CHA,,218.5,3.5,107.5,False,False,NORMAL,live
PHX/GSW,,219.5,-3.5,111.5,False,False,NORMAL,live
PHX,GSW,219.5,-3.5,111.5,False,False,NORMAL,live
GSW,PHX,219.5,3.5,108.0,False,False,NORMAL,live
