nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,usage_boost,usage_boost_proj,usage_boost_reason,usage_boost_source,projection,edge,abs_edge,edge_norm,edge_norm_mag,player_floor_p10,avg_win_margin,player_hr_historical,opp_hr_historical,floor_clears_line,line_gap,dir_line_gap,dir_line_gap_norm,forced_over_only,bet_direction,eligible,void_reason,rank_cohort,edge_dr,line_hit_rate,composite_hit_rate,l5_vs_same_opp_hit_rate,minutes_certainty,prop_weight,reliability_mult,def_adj,ctx_adj,is_playoff_game,rest_adj,pace_adj,opp_prop_adj,projection_adj,edge_adj,edge_adj_norm,edge_adj_dr,def_rank_signal,prop_hr_prior,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,edge_z,line_hit_z,min_z,def_rank_z,avg_vs_line_z,prop_hr_z,intel_shr_z,intel_def_z,intel_cons_z,pace_z,usage_bonus,l5_support_mod,rank_score_raw,rank_score,assist_non_pg_high_var,ml_prob,ml_edge,final_score,consistency_grade,consistency_multiplier,game_script_mult,game_script_note,rank_score_final,cohort_pct,tier_source,tier,tier_encoded,tier_era,pick_type_encoded,direction_encoded,line_score,def_rank,def_tier_encoded,hit_rate_L5,hit_rate_L10,avg_L5_vs_line,avg_L10_vs_line,prop_score,sport_encoded,minutes_cv,minutes_trend,role_type_encoded,dominance_pct,specialization_rank,minutes_tier_label,line_bucket,line_bucket_encoded,context_known,defense_known,minutes_known,model_dir,final_bet_direction,final_dir_reason
1629675,11813324,11813324,56962,156226,2026-05-04T21:30:00.000-04:00,,,Naz Reid,C-F,MIN,SAS,9.5,Pts+Rebs+Asts,pra,Standard,9.5,0,https://static.prizepicks.com/images/players/NBA/Naz_Reid_NBA_player_aXWF5rxMP0McOCw8Jq9XpFvp.webp,2026-05-04,,,,,OK,0,111.5,91.1,41.0,36.9,13.0,20.8,13.0,54.2,28.0,56.0,8,15,17,23,8,24,9,9,2,26,10.010752688172042,10,Above Avg,4396971,nba1h_db,15.0,15.0,10.0,9.0,20.0,10.0,9.0,12.0,8.0,,13.8,12.0,12.0,4.0,1.0,0.0,0.8,0.8,0.2,0.667,0.333,OK,,OK,5.0,4.0,1.0,0.0,0.8,0.2,,13.8,0,UNKNOWN,SECONDARY,0,0,,none,13.803,4.303000000000001,4.303000000000001,0.4529473684210527,0.4529473684210527,,,,,,,,0.5,0,OVER,1,,std_over,0.5100826829170736,0.7335,0.7335,,0.8,1,1,-0.02,0,False,0,0,0,13.52694,4.02694,0.4238884210526315,0.4821296277560429,-0.3793103448275862,0.545,13.8,12,12,0.3578947368421053,0.9675558184226873,0.4890315600018676,0,-0.2525422075208216,0.7870967959114461,-0.9044584638234844,0,0,0,0,0,0.04866061234925592,0.471896542549182,1.545454545454545,0,0.9665646553039551,0.4665646553039551,0.4607335200548052,?,0.95,0.97,No spread data: 0.97x default,0.4607335200548052,0.696969696969697,ml_prob,A,3,0,1,1,9.5,10,2,0.8,0.667,0.4526315789473685,0.2631578947368421,1.545454545454545,5,,1.15,1,0.8982035928143713,4,UNKNOWN,high,3,1,1,0,OVER,OVER,
1628404,11844900,11844900,123698,156675,2026-05-04T20:00:00.000-04:00,,,Josh Hart,G,NYK,PHI,12.5,Pts+Rebs+Asts,pra,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-04,,,,,OK,0,116.1,89.6,41.8,37.9,13.4,24.2,15.4,51.7,28.4,56.8,19,17,19,19,15,12,13,13,21,9,17.129032258064516,20,Below Avg,3062679,nba1h_db,12.0,14.0,17.0,21.0,12.0,4.0,14.0,14.0,11.0,12.0,15.2,13.1,13.1,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,15.2,0,UNKNOWN,SECONDARY,0,0,,none,15.1405,2.640499999999999,2.640499999999999,0.21124,0.21124,,,,,,,,0.5,0,OVER,1,,std_over,0.2667225502575417,0.55,0.55,,0.8,1,1,0.02,0,True,0,0,0,15.44331,2.94331,0.2354648,0.2925075592586128,0.3103448275862069,0.545,15.2,13.1,13.1,0.132,-0.1505035573193374,-0.554136508897771,0,1.447261112330861,-0.3251204038183903,-0.9044584638234844,0,0,0,0,0,-0.0370024053492815,0.4319300950526855,1.5,0,0.9515910148620605,0.4515910148620605,0.4114948741896187,?,0.95,0.97,No spread data: 0.97x default,0.4114948741896187,0.6666666666666666,ml_prob,A,3,0,1,1,12.5,20,0.5,0.6,0.5,0.2159999999999999,0.04799999999999997,1.5,5,,1.16030534351145,0,0.7794093148337656,5,UNKNOWN,high,3,1,1,0,OVER,OVER,
1642844,11813690,11813690,271984,156226,2026-05-04T21:30:00.000-04:00,,,Dylan Harper,G,SAS,MIN,8.0,Pts+Rebs+Asts,pra,Standard,8.0,0,https://static.prizepicks.com/images/manual/DylanHarper.png,2026-05-04,,,,,OK,0,114.6,89.7,41.4,34.0,12.1,25.3,15.0,55.7,29.3,58.6,11,1,2,20,12,28,15,15,26,10,13.043010752688172,11,Above Avg,5037871,nba1h_db,12.0,10.0,7.0,7.0,9.0,15.0,14.0,11.0,11.0,13.0,9.0,10.9,10.9,3.0,2.0,0.0,0.6,0.6,0.4,0.8,0.2,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,9.0,0,UNKNOWN,SUPPORT,0,0,,none,10.6465,2.6465,2.6465,0.3308125,0.3308125,,,,,,,,0.5,0,OVER,1,,std_over,0.3905212085305728,0.7,0.7,,0.8,1,1,-0.016,0,False,0,0,0,10.476156,2.476156,0.3095194999999999,0.3690496628249089,-0.3103448275862069,0.545,9,10.9,10.9,0.24375,0.4025997906639461,0.298589432982042,0,-0.08256187553565328,0.2250928229584913,-0.9044584638234844,0,0,0,0,0,0.02153526311780974,0.3441661884005559,1.454545454545455,0,0.9515910148620605,0.4515910148620605,0.3343054716520754,?,0.95,0.97,No spread data: 0.97x default,0.3343054716520754,0.6363636363636364,ml_prob,A,3,0,1,1,8,11,2,0.6,0.8,0.125,0.3625,1.454545454545455,5,,0.8256880733944953,0,0.7066985077207352,6,UNKNOWN,high,3,1,1,0,OVER,OVER,
1628973,11844866,11844866,87377,156675,2026-05-04T20:00:00.000-04:00,,,Jalen Brunson,G,NYK,PHI,13.5,Points,pts,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,2026-05-04,,,,,OK,0,116.1,89.6,41.8,37.9,13.4,24.2,15.4,51.7,28.4,56.8,19,17,19,19,15,12,13,13,21,9,17.129032258064516,20,Below Avg,3934672,nba1h_db,13.0,17.0,10.0,12.0,22.0,13.0,16.0,6.0,9.0,7.0,14.8,12.5,12.5,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,,OK,5.0,2.0,3.0,0.0,0.4,0.6,,14.8,0,UNKNOWN,SECONDARY,0,0,,none,13.65,0.1500000000000004,0.1500000000000004,0.01111111111111114,0.01111111111111114,,,,,,,,0.5,0,OVER,1,,std_over,0.02182196560786786,0.35,0.35,,0.8,1,1,0.02,0,True,0,0,0,13.923,0.423,0.03133333333333334,0.05267512914443968,0.3103448275862069,0.58,14.8,12.5,12.5,0.01111111111111114,-1.076234460935294,-1.69110443140419,0,1.447261112330861,-0.9203299397202013,1.074044425790409,0,0,0,0,0,-0.1106235707784475,0.327709019916764,1.409090909090909,0,0.9392107725143433,0.4392107725143433,0.3038267625658558,?,0.95,0.97,No spread data: 0.97x default,0.3038267625658558,0.6060606060606061,ml_prob,A,3,0,1,1,13.5,20,0.5,0.4,0.3,0.09629629629629635,-0.07407407407407407,1.409090909090909,5,,1.184,2,1.304801670146138,1,UNKNOWN,high,3,1,1,0,OVER,OVER,
1642264,11813332,11813332,217805,156226,2026-05-04T21:30:00.000-04:00,,,Stephon Castle,G,SAS,MIN,15.5,Pts+Rebs+Asts,pra,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,2026-05-04,,,,,OK,0,114.6,89.7,41.4,34.0,12.1,25.3,15.0,55.7,29.3,58.6,11,1,2,20,12,28,15,15,26,10,13.043010752688172,11,Above Avg,4845367,nba1h_db,24.0,19.0,16.0,9.0,23.0,17.0,15.0,23.0,27.0,20.0,18.2,19.3,19.3,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,,OK,5.0,4.0,1.0,0.0,0.8,0.2,,18.2,1,UNKNOWN,PRIMARY,0,0,,none,20.0625,4.5625,4.5625,0.2943548387096774,0.2943548387096774,,,,,,,,0.5,0,OVER,1,,std_over,0.3536229985222194,0.8,0.8,,0.8,1,1,-0.016,0,False,0,0,0,19.7415,4.241499999999998,0.2736451612903225,0.3323606557717675,-0.3103448275862069,0.545,18.2,19.3,19.3,0.2096774193548387,0.233958551923283,0.8670733942352516,0,-0.08256187553565328,0.05733278231965717,-0.9044584638234844,0,0,0,0,0,0.0434541719575211,0.305610946948603,1.363636363636364,0,0.93861323595047,0.43861323595047,0.3004374657643866,?,0.95,0.97,No spread data: 0.97x default,0.3004374657643866,0.5757575757575758,ml_prob,A,3,0,1,1,15.5,11,2,0.8,0.8,0.1741935483870967,0.2451612903225807,1.363636363636364,5,,0.9430051813471502,2,1.251310201744054,2,UNKNOWN,xl,4,1,1,0,OVER,OVER,
203497,11812828,11812828,87388,156226,2026-05-04T21:30:00.000-04:00,,,Rudy Gobert,C,MIN,SAS,11.0,Pts+Rebs+Asts,pra,Standard,11.0,0,https://static.prizepicks.com/images/players/NBA/Rudy_Gobert_NBA_player_2ozGrrcD59T4wVpCbCelKQUm.webp,2026-05-04,,,,,OK,0,111.5,91.1,41.0,36.9,13.0,20.8,13.0,54.2,28.0,56.0,8,15,17,23,8,24,9,9,2,26,10.010752688172042,10,Above Avg,3032976,nba1h_db,12.0,10.0,16.0,12.0,16.0,17.0,,,,,13.2,13.833,13.833,4.0,1.0,0.0,0.8,0.8,0.2,0.833,0.167,OK,,OK,5.0,4.0,1.0,0.0,0.8,0.2,,13.2,0,UNKNOWN,SECONDARY,0,0,,none,14.462655,3.462655000000002,3.462655000000002,0.3147868181818183,0.3147868181818183,,,,,,,,0.5,0,OVER,1,,std_over,0.3743812216812977,0.8165,0.8165,,0.8,1,1,-0.02,0,False,0,0,0,14.1734019,3.173401900000002,0.288491081818182,0.347626225914689,-0.3793103448275862,0.545,13.2,13.833,13.833,0.2287727272727273,0.3284702185018595,0.9608732478420309,0,-0.2525422075208216,0.151350598747394,-0.9044584638234844,0,0,0,0,0,0.05096513505633409,0.3033035130984366,1.318181818181818,0,0.9663270711898804,0.4663270711898804,0.2992564175561913,?,0.95,0.97,No spread data: 0.97x default,0.2992564175561913,0.5454545454545454,ml_prob,A,3,0,1,1,11,10,2,0.8,0.833,0.1999999999999999,0.2575454545454546,1.318181818181818,5,,0.9542398612014746,1,1.035404191616766,2,UNKNOWN,high,3,1,1,0,OVER,OVER,
1642845,11844259,11844259,271939,156675,2026-05-04T20:00:00.000-04:00,,,VJ Edgecombe,G,PHI,NYK,11.5,Pts+Rebs+Asts,pra,Standard,11.5,0,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-04,,,,,OK,0,110.1,85.5,39.3,38.4,13.9,22.7,14.4,47.1,25.4,50.8,5,21,22,3,4,1,4,4,11,18,6.64516129032258,3,Elite,5124612,nba1h_db,19.0,11.0,6.0,14.0,29.0,14.0,12.0,18.0,17.0,16.0,15.8,15.6,15.6,3.0,2.0,0.0,0.6,0.6,0.4,0.8,0.2,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,15.8,1,UNKNOWN,SECONDARY,0,0,,none,16.799,5.298999999999999,5.298999999999999,0.4607826086956521,0.4607826086956521,,,,,,,,0.5,0,OVER,1,,std_over,0.5175730651672632,0.7,0.7,,0.8,1,1,-0.048,0,True,0,0,0,15.992648,4.492647999999999,0.3906650434782608,0.4498149335548322,-0.8620689655172413,0.545,15.8,15.6,15.6,0.3652173913043479,1.003799081950124,0.298589432982042,0,-1.442404531416999,0.8231506781507536,-0.9044584638234844,0,0,0,0,0,0.04067311448396214,0.2632590557981025,1.272727272727273,0,0.9526073336601257,0.4526073336601257,0.2557312050816014,?,0.95,0.97,No spread data: 0.97x default,0.2557312050816014,0.5151515151515151,ml_prob,A,3,0,1,1,11.5,3,4,0.6,0.8,0.3739130434782609,0.3565217391304348,1.272727272727273,5,,1.012820512820513,1,0.9069767441860466,3,UNKNOWN,high,3,1,1,0,OVER,OVER,
1642844,11813311,11813311,271984,156226,2026-05-04T21:30:00.000-04:00,,,Dylan Harper,G,SAS,MIN,5.0,Points,pts,Standard,5.0,0,https://static.prizepicks.com/images/manual/DylanHarper.png,2026-05-04,,,,,OK,0,114.6,89.7,41.4,34.0,12.1,25.3,15.0,55.7,29.3,58.6,11,1,2,20,12,28,15,15,26,10,13.043010752688172,11,Above Avg,5037871,nba1h_db,9.0,5.0,4.0,2.0,4.0,6.0,9.0,9.0,7.0,9.0,4.8,6.4,6.4,1.0,3.0,1.0,0.2,0.25,0.75,0.667,0.333,OK,,OK,5.0,1.0,3.0,1.0,0.2,0.6,,4.8,0,UNKNOWN,SUPPORT,0,0,,none,5.600000000000001,0.6000000000000005,0.6000000000000005,0.1200000000000001,0.1200000000000001,,,,,,,,0.5,0,OVER,1,,std_over,0.1649316710383225,0.4585,0.4585,,0.8,1,1,-0.016,0,False,0,0,0,5.510400000000001,0.5104000000000006,0.1020800000000001,0.1437472556700588,-0.3103448275862069,0.58,4.8,6.4,6.4,0.12,-0.5725500100571718,-1.074299333444457,0,-0.08256187553565328,-0.384203703338055,1.074044425790409,0,0,0,0,0,-0.06386088651215172,0.256774198501511,1.227272727272727,0,0.944489598274231,0.444489598274231,0.2416022138237855,?,0.95,0.97,No spread data: 0.97x default,0.2416022138237855,0.4848484848484849,ml_prob,A,3,0,1,1,5,11,2,0.25,0.667,-0.04000000000000004,0.2800000000000001,1.227272727272727,5,,0.7499999999999999,0,0.735632183908046,5,UNKNOWN,mid,2,1,1,0,OVER,OVER,
1630170,11813684,11813684,56348,156226,2026-05-04T21:30:00.000-04:00,,,Devin Vassell,G-F,SAS,MIN,10.0,Pts+Rebs+Asts,pra,Standard,10.0,0,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,2026-05-04,,,,,OK,0,114.6,89.7,41.4,34.0,12.1,25.3,15.0,55.7,29.3,58.6,11,1,2,20,12,28,15,15,26,10,13.043010752688172,11,Above Avg,4395630,nba1h_db,6.0,12.0,13.0,17.0,9.0,9.0,9.0,15.0,7.0,19.0,11.4,11.6,11.6,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,11.4,0,UNKNOWN,SECONDARY,0,0,,none,12.305,2.305000000000001,2.305000000000001,0.2305000000000001,0.2305000000000001,,,,,,,,0.5,0,OVER,1,,std_over,0.2872567815325276,0.55,0.55,,0.8,1,1,-0.016,0,False,0,0,0,12.10812,2.108120000000001,0.2108120000000001,0.2662631277027693,-0.3103448275862069,0.545,11.4,11.6,11.6,0.15,-0.06141308516095523,-0.554136508897771,0,-0.08256187553565328,-0.2364954545388923,-0.9044584638234844,0,0,0,0,0,-0.03416640697233756,0.2062700719836242,1.181818181818182,0,0.9675372838973999,0.4675372838973999,0.1966930064659262,?,0.95,0.97,No spread data: 0.97x default,0.1966930064659262,0.4545454545454545,ml_prob,A,3,0,1,1,10,11,2,0.6,0.5,0.14,0.16,1.181818181818182,5,,0.9827586206896552,0,0.7520828155560118,4,UNKNOWN,high,3,1,1,0,OVER,OVER,
1628368,11813305,11813305,226914,156226,2026-05-04T21:30:00.000-04:00,,,De'Aaron Fox,G,SAS,MIN,13.5,Pts+Rebs+Asts,pra,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,2026-05-04,,,,,OK,0,114.6,89.7,41.4,34.0,12.1,25.3,15.0,55.7,29.3,58.6,11,1,2,20,12,28,15,15,26,10,13.043010752688172,11,Above Avg,4066259,nba1h_db,14.0,14.0,18.0,11.0,16.0,22.0,13.0,30.0,13.0,7.0,14.6,15.8,15.8,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,,OK,5.0,4.0,1.0,0.0,0.8,0.2,,14.6,1,UNKNOWN,SECONDARY,0,0,,none,16.264,2.763999999999999,2.763999999999999,0.2047407407407407,0.2047407407407407,,,,,,,,0.5,0,OVER,1,,std_over,0.2597309055428789,0.7,0.7,,0.8,1,1,-0.016,0,False,0,0,0,16.003776,2.503775999999998,0.1854648888888888,0.2387934709028089,-0.3103448275862069,0.545,14.6,15.8,15.8,0.1259259259259259,-0.180567008829573,0.298589432982042,0,-0.08256187553565328,-0.3550267653036525,-0.9044584638234844,0,0,0,0,0,0.002971436293421137,0.1811399481268891,1.136363636363636,0,0.937338650226593,0.437338650226593,0.1758073608562961,?,0.95,0.97,No spread data: 0.97x default,0.1758073608562961,0.4242424242424243,ml_prob,A,3,0,1,1,13.5,11,2,0.8,0.6,0.08148148148148146,0.1703703703703704,1.136363636363636,5,,0.9240506329113923,1,1.024388662567671,3,UNKNOWN,high,3,1,1,0,OVER,OVER,
1626157,11844868,11844868,216407,156675,2026-05-04T20:00:00.000-04:00,,,Karl-Anthony Towns,C-F,NYK,PHI,17.5,Pts+Rebs+Asts,pra,Standard,17.5,0,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-04,,,,,OK,0,116.1,89.6,41.8,37.9,13.4,24.2,15.4,51.7,28.4,56.8,19,17,19,19,15,12,13,13,21,9,17.129032258064516,20,Below Avg,3136195,nba1h_db,17.0,26.0,18.0,8.0,13.0,26.0,14.0,14.0,25.0,9.0,16.4,17.0,17.0,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,,OK,5.0,2.0,3.0,0.0,0.4,0.6,,16.4,1,UNKNOWN,SECONDARY,0,0,,none,17.869,0.3689999999999998,0.3689999999999998,0.02108571428571427,0.02108571428571427,,,,,,,,0.5,0,OVER,1,,std_over,0.03761751214446666,0.4,0.4,,0.8,1,1,0.02,0,True,0,0,0,18.22638,0.7263799999999989,0.04150742857142851,0.0668970481502055,0.3103448275862069,0.545,16.4,17,17,-0.04571428571428576,-1.030095203073514,-1.406862450777585,0,1.447261112330861,-1.200115934800097,-0.9044584638234844,0,0,0,0,0,-0.1059331075509272,0.1589597711140296,1.090909090909091,0,0.949944257736206,0.4499442577362061,0.1484584384617919,?,0.95,0.97,No spread data: 0.97x default,0.1484584384617919,0.3939393939393939,ml_prob,A,3,0,1,1,17.5,20,0.5,0.4,0.4,-0.06285714285714294,-0.02857142857142857,1.090909090909091,5,,0.9647058823529411,1,1.011447202456032,3,UNKNOWN,xl,4,1,1,0,OVER,OVER,
203944,11812819,11812819,216423,156226,2026-05-04T21:30:00.000-04:00,,,Julius Randle,F-C,MIN,SAS,10.5,Points,pts,Standard,10.5,0,https://static.prizepicks.com/images/players/NBA/Julius_Randle_NBA_player_wdsPCeOajEY6c6aD3jSNasmp.webp,2026-05-04,,,,,OK,0,111.5,91.1,41.0,36.9,13.0,20.8,13.0,54.2,28.0,56.0,8,15,17,23,8,24,9,9,2,26,10.010752688172042,10,Above Avg,3064514,nba1h_db,12.0,14.0,3.0,18.0,6.0,14.0,14.0,7.0,12.0,14.0,10.6,11.4,11.4,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,10.6,0,UNKNOWN,SECONDARY,0,0,,none,11,0.5,0.5,0.04761904761904762,0.04761904761904762,,,,,,,,0.5,0,OVER,1,,std_over,0.07518195235832036,0.6499999999999999,0.6499999999999999,,0.8,1,1,-0.02,0,False,0,0,0,10.78,0.2799999999999994,0.02666666666666661,0.04592756520567273,-0.3793103448275862,0.58,10.6,11.4,11.4,0.04761904761904762,-0.9073606654513755,0.01434745235543728,0,-0.2525422075208216,-0.7405791607582574,1.074044425790409,0,0,0,0,0,-0.02300985543120325,0.131209414298619,1.045454545454545,0,0.9469240307807922,0.4469240307807922,0.1266001331535212,?,0.95,0.97,No spread data: 0.97x default,0.1266001331535212,0.3636363636363636,ml_prob,A,3,0,1,1,10.5,10,2,0.6,0.7,0.00952380952380949,0.08571428571428574,1.045454545454545,5,,0.9298245614035087,2,1.345926800472255,1,UNKNOWN,high,3,1,1,0,OVER,OVER,
1630245,11812811,11812811,299534,156226,2026-05-04T21:30:00.000-04:00,,,Ayo Dosunmu,G,MIN,SAS,8.5,Points,pts,Standard,8.5,0,https://static.prizepicks.com/images/manual/Ayo DosunmuMIN.png,2026-05-04,,,,,OK,0,111.5,91.1,41.0,36.9,13.0,20.8,13.0,54.2,28.0,56.0,8,15,17,23,8,24,9,9,2,26,10.010752688172042,10,Above Avg,4397002,nba1h_db,6.0,16.0,5.0,8.0,11.0,13.0,4.0,6.0,9.0,,9.2,8.667,8.667,2.0,3.0,0.0,0.4,0.4,0.6,0.444,0.556,OK,,OK,5.0,2.0,3.0,0.0,0.4,0.6,,9.2,0,UNKNOWN,SUPPORT,0,0,,none,8.933499999999999,0.4334999999999987,0.4334999999999987,0.05099999999999984,0.05099999999999984,,,,,,,,0.5,0,OVER,1,,std_over,0.07969565597957495,0.422,0.422,,0.8,1,1,-0.02,0,False,0,0,0,8.754829999999998,0.2548299999999983,0.02997999999999981,0.05073490882368339,-0.3793103448275862,0.58,9.2,8.667,8.667,0.05099999999999994,-0.8917214835217786,-1.281795979301879,0,-0.2525422075208216,-0.7239326755761297,1.074044425790409,0,0,0,0,0,-0.08469205262492632,0.1282057578609225,1,0,0.9364402890205383,0.4364402890205383,0.119991280155686,?,0.95,0.97,No spread data: 0.97x default,0.119991280155686,0.3333333333333333,ml_prob,A,3,0,1,1,8.5,10,2,0.4,0.444,0.0823529411764705,0.01964705882352939,1,5,,1.061497634706357,1,1.023258559622196,3,UNKNOWN,high,3,1,1,0,OVER,OVER,
1628368,11813682,11813682,226914,156226,2026-05-04T21:30:00.000-04:00,,,De'Aaron Fox,G,SAS,MIN,8.5,Points,pts,Standard,8.5,0,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,2026-05-04,,,,,OK,0,114.6,89.7,41.4,34.0,12.1,25.3,15.0,55.7,29.3,58.6,11,1,2,20,12,28,15,15,26,10,13.043010752688172,11,Above Avg,4066259,nba1h_db,5.0,10.0,10.0,7.0,10.0,14.0,4.0,16.0,6.0,8.0,8.4,9.0,9.0,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,,OK,5.0,3.0,2.0,0.0,0.6,0.4,,8.4,0,UNKNOWN,SUPPORT,0,0,,none,8.700000000000001,0.2000000000000011,0.2000000000000011,0.02352941176470601,0.02352941176470601,,,,,,,,0.5,0,OVER,1,,std_over,0.04129233189973985,0.55,0.55,,0.8,1,1,-0.016,0,False,0,0,0,8.5608,0.06080000000000041,0.007152941176470636,0.01500762452311586,-0.3103448275862069,0.58,8.4,9,9,0.0235294117647059,-1.018791456333347,-0.554136508897771,0,-0.08256187553565328,-0.8591870916334018,1.074044425790409,0,0,0,0,0,-0.05409253935936187,0.1133226316155509,0.9545454545454546,0,0.9359750151634216,0.4359750151634216,0.1078633346421907,?,0.95,0.97,No spread data: 0.97x default,0.1078633346421907,0.303030303030303,ml_prob,A,3,0,1,1,8.5,11,2,0.6,0.5,-0.0117647058823529,0.05882352941176471,0.9545454545454546,5,,0.9333333333333333,1,1.03448275862069,3,UNKNOWN,high,3,1,1,0,OVER,OVER,
1630183,11813313,11813313,55417,156226,2026-05-04T21:30:00.000-04:00,,,Jaden McDaniels,F,MIN,SAS,12.5,Pts+Rebs+Asts,pra,Standard,12.5,0,https://static.prizepicks.com/images/players/NBA/Jaden_McDaniels_NBA_player_5g61PFxozCBSlBXJV6b3TEWs.webp,2026-05-04,,,,,OK,0,111.5,91.1,41.0,36.9,13.0,20.8,13.0,54.2,28.0,56.0,8,15,17,23,8,24,9,9,2,26,10.010752688172042,10,Above Avg,4431671,nba1h_db,20.0,9.0,10.0,16.0,11.0,16.0,,,,,13.2,13.667,13.667,2.0,3.0,0.0,0.4,0.4,0.6,0.5,0.5,OK,,OK,5.0,2.0,3.0,0.0,0.4,0.6,,13.2,0,UNKNOWN,SECONDARY,0,0,,none,14.373845,1.873844999999999,1.873844999999999,0.1499075999999999,0.1499075999999999,,,,,,,,0.5,0,OVER,1,,std_over,0.1992737545710298,0.45,0.45,,0.8,1,1,-0.02,0,False,0,0,0,14.0863681,1.5863681,0.126909448,0.1729696321665444,-0.3793103448275862,0.545,13.2,13.667,13.667,0.07467999999999997,-0.434207216437027,-1.12262047015098,0,-0.2525422075208216,-0.6073416311906571,-0.9044584638234844,0,0,0,0,0,-0.07332071476534809,0.07321443412865536,0.9090909090909091,0,0.9536163210868835,0.4536163210868835,0.0688479488078212,?,0.95,0.97,No spread data: 0.97x default,0.0688479488078212,0.2727272727272727,ml_prob,A,3,0,1,1,12.5,10,2,0.4,0.5,0.05599999999999995,0.09335999999999998,0.9090909090909091,5,,0.9658301017048364,1,1.022979041916168,3,UNKNOWN,high,3,1,1,0,OVER,OVER,
