projection_id,pp_projection_id,player_id,pp_game_id,start_time,player,pos,team,opp_team,prop_type,line,standard_line,pick_type,pp_home_team,pp_away_team,image_url,game_date
11878889,11878889,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Points,7.0,7.0,Standard,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11878981,11878981,64152,156676,2026-05-06T19:00:00.000-04:00,Tyrese Maxey,G,PHI,,Points,6.5,6.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-06
11881732,11881732,218115,156676,2026-05-06T19:00:00.000-04:00,Paul George,F,PHI,,Points,6.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-06
11879443,11879443,174288,156676,2026-05-06T19:00:00.000-04:00,Jalen Brunson,G,NYK,,Points,5.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,2026-05-06
11879450,11879450,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Points,5.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11879452,11879452,177944,156676,2026-05-06T19:00:00.000-04:00,Josh Hart,G,NYK,,Points,5.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-06
11879455,11879455,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Points,5.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11879460,11879460,175557,156676,2026-05-06T19:00:00.000-04:00,Kelly Oubre,F-G,PHI,,Points,5.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,2026-05-06
11879464,11879464,216798,156676,2026-05-06T19:00:00.000-04:00,Mikal Bridges,G-F,NYK,,Points,5.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,2026-05-06
11879477,11879477,183319,156676,2026-05-06T19:00:00.000-04:00,OG Anunoby,F-G,NYK,,Points,5.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-06
11879480,11879480,218115,156676,2026-05-06T19:00:00.000-04:00,Paul George,F,PHI,,Points,5.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-06
11879485,11879485,64152,156676,2026-05-06T19:00:00.000-04:00,Tyrese Maxey,G,PHI,,Points,5.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-06
11879487,11879487,271632,156676,2026-05-06T19:00:00.000-04:00,VJ Edgecombe,G,PHI,,Points,5.5,,Demon,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-06
11883470,11883470,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Rebounds,5.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11883477,11883477,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Rebounds,5.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11883737,11883737,192248,156676,2026-05-06T19:00:00.000-04:00,Miles McBride,G,NYK,,Points,5.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Miles_McBride_NBA_player_8YvNuEefdumSLGKRMx4kSzCH.webp,2026-05-06
11878956,11878956,183319,156676,2026-05-06T19:00:00.000-04:00,OG Anunoby,F-G,NYK,,Points,4.5,4.5,Standard,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-06
11879456,11879456,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Points,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11881715,11881715,174288,156676,2026-05-06T19:00:00.000-04:00,Jalen Brunson,G,NYK,,Points,4.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,2026-05-06
11881717,11881717,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Points,4.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11881721,11881721,175557,156676,2026-05-06T19:00:00.000-04:00,Kelly Oubre,F-G,PHI,,Points,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,2026-05-06
11881724,11881724,216798,156676,2026-05-06T19:00:00.000-04:00,Mikal Bridges,G-F,NYK,,Points,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,2026-05-06
11881738,11881738,64152,156676,2026-05-06T19:00:00.000-04:00,Tyrese Maxey,G,PHI,,Points,4.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-06
11883469,11883469,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Rebounds,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11883473,11883473,177944,156676,2026-05-06T19:00:00.000-04:00,Josh Hart,G,NYK,,Rebounds,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-06
11883475,11883475,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Rebounds,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11883481,11883481,175557,156676,2026-05-06T19:00:00.000-04:00,Kelly Oubre,F-G,PHI,,Rebounds,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,2026-05-06
11883485,11883485,183319,156676,2026-05-06T19:00:00.000-04:00,OG Anunoby,F-G,NYK,,Rebounds,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-06
11886893,11886893,174288,156676,2026-05-06T19:00:00.000-04:00,Jalen Brunson,G,NYK,,Assists,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,2026-05-06
11889212,11889212,174294,156676,2026-05-06T19:00:00.000-04:00,Mitchell Robinson,C-F,NYK,,Rebounds,4.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,2026-05-06
11917541,11917541,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Points,4.0,4.0,Standard,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11878916,11878916,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Points,3.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11878967,11878967,218115,156676,2026-05-06T19:00:00.000-04:00,Paul George,F,PHI,,Points,3.5,3.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-06
11879451,11879451,177944,156676,2026-05-06T19:00:00.000-04:00,Josh Hart,G,NYK,,Points,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-06
11879459,11879459,175557,156676,2026-05-06T19:00:00.000-04:00,Kelly Oubre,F-G,PHI,,Points,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,2026-05-06
11879463,11879463,216798,156676,2026-05-06T19:00:00.000-04:00,Mikal Bridges,G-F,NYK,,Points,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,2026-05-06
11879479,11879479,183319,156676,2026-05-06T19:00:00.000-04:00,OG Anunoby,F-G,NYK,,Points,3.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-06
11879486,11879486,271632,156676,2026-05-06T19:00:00.000-04:00,VJ Edgecombe,G,PHI,,Points,3.5,,Demon,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-06
11881718,11881718,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Points,3.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11881739,11881739,64152,156676,2026-05-06T19:00:00.000-04:00,Tyrese Maxey,G,PHI,,Points,3.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-06
11883468,11883468,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Rebounds,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11883472,11883472,177944,156676,2026-05-06T19:00:00.000-04:00,Josh Hart,G,NYK,,Rebounds,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-06
11883476,11883476,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Rebounds,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11883480,11883480,175557,156676,2026-05-06T19:00:00.000-04:00,Kelly Oubre,F-G,PHI,,Rebounds,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,2026-05-06
11883484,11883484,183319,156676,2026-05-06T19:00:00.000-04:00,OG Anunoby,F-G,NYK,,Rebounds,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-06
11883488,11883488,218115,156676,2026-05-06T19:00:00.000-04:00,Paul George,F,PHI,,Rebounds,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-06
11883595,11883595,192248,156676,2026-05-06T19:00:00.000-04:00,Miles McBride,G,NYK,,Points,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Miles_McBride_NBA_player_8YvNuEefdumSLGKRMx4kSzCH.webp,2026-05-06
11884181,11884181,64152,156676,2026-05-06T19:00:00.000-04:00,Tyrese Maxey,G,PHI,,Assists,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-06
11886765,11886765,174288,156676,2026-05-06T19:00:00.000-04:00,Jalen Brunson,G,NYK,,Assists,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,2026-05-06
11886767,11886767,177944,156676,2026-05-06T19:00:00.000-04:00,Josh Hart,G,NYK,,Assists,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-06
11886896,11886896,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Assists,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11889211,11889211,174294,156676,2026-05-06T19:00:00.000-04:00,Mitchell Robinson,C-F,NYK,,Rebounds,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,2026-05-06
11899235,11899235,271632,156676,2026-05-06T19:00:00.000-04:00,VJ Edgecombe,G,PHI,,Rebounds,3.5,,Demon,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-06
11900048,11900048,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Assists,3.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11904401,11904401,228125,156676,2026-05-06T19:00:00.000-04:00,Quentin Grimes,G,PHI,,Points,3.5,,Demon,,,https://static.prizepicks.com/images/manual/Quentin_Grimes.png,2026-05-06
11917542,11917542,216798,156676,2026-05-06T19:00:00.000-04:00,Mikal Bridges,G-F,NYK,,Points,3.0,3.0,Standard,,,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,2026-05-06
11878902,11878902,177944,156676,2026-05-06T19:00:00.000-04:00,Josh Hart,G,NYK,,Points,2.5,2.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-06
11878928,11878928,175557,156676,2026-05-06T19:00:00.000-04:00,Kelly Oubre,F-G,PHI,,Points,2.5,2.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,2026-05-06
11878936,11878936,216798,156676,2026-05-06T19:00:00.000-04:00,Mikal Bridges,G-F,NYK,,Points,2.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,2026-05-06
11880692,11880692,271632,156676,2026-05-06T19:00:00.000-04:00,VJ Edgecombe,G,PHI,,Points,2.5,2.5,Standard,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-06
11881730,11881730,183319,156676,2026-05-06T19:00:00.000-04:00,OG Anunoby,F-G,NYK,,Points,2.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-06
11881735,11881735,218115,156676,2026-05-06T19:00:00.000-04:00,Paul George,F,PHI,,Points,2.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-06
11882524,11882524,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Rebounds,2.5,2.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11882535,11882535,177944,156676,2026-05-06T19:00:00.000-04:00,Josh Hart,G,NYK,,Rebounds,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-06
11882543,11882543,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Rebounds,2.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11882670,11882670,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Points,2.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11883479,11883479,175557,156676,2026-05-06T19:00:00.000-04:00,Kelly Oubre,F-G,PHI,,Rebounds,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,2026-05-06
11883483,11883483,183319,156676,2026-05-06T19:00:00.000-04:00,OG Anunoby,F-G,NYK,,Rebounds,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-06
11883487,11883487,218115,156676,2026-05-06T19:00:00.000-04:00,Paul George,F,PHI,,Rebounds,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-06
11883490,11883490,64152,156676,2026-05-06T19:00:00.000-04:00,Tyrese Maxey,G,PHI,,Rebounds,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-06
11883651,11883651,271632,156676,2026-05-06T19:00:00.000-04:00,VJ Edgecombe,G,PHI,,Rebounds,2.5,,Demon,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-06
11884180,11884180,64152,156676,2026-05-06T19:00:00.000-04:00,Tyrese Maxey,G,PHI,,Assists,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Tyrese_Maxey_NBA_player_2Em7ba9RgTz4wL2vdHJo0xwR.webp,2026-05-06
11886764,11886764,174288,156676,2026-05-06T19:00:00.000-04:00,Jalen Brunson,G,NYK,,Assists,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,2026-05-06
11886766,11886766,177944,156676,2026-05-06T19:00:00.000-04:00,Josh Hart,G,NYK,,Assists,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-06
11886768,11886768,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Assists,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11889210,11889210,174294,156676,2026-05-06T19:00:00.000-04:00,Mitchell Robinson,C-F,NYK,,Rebounds,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Mitchell_Robinson_NBA_player_Vlje4U1sWQAEhuYQgdbVebrG.webp,2026-05-06
11899369,11899369,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Assists,2.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11879453,11879453,177944,156676,2026-05-06T19:00:00.000-04:00,Josh Hart,G,NYK,,Points,1.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-06
11879461,11879461,175557,156676,2026-05-06T19:00:00.000-04:00,Kelly Oubre,F-G,PHI,,Points,1.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,2026-05-06
11879465,11879465,216798,156676,2026-05-06T19:00:00.000-04:00,Mikal Bridges,G-F,NYK,,Points,1.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Mikal_Bridges_NBA_player_GWFvIk1UqZwpQez5aYd322k.webp,2026-05-06
11879488,11879488,271632,156676,2026-05-06T19:00:00.000-04:00,VJ Edgecombe,G,PHI,,Points,1.5,,Goblin,,,https://static.prizepicks.com/images/manual/VJ_Edgecomb.png,2026-05-06
11881731,11881731,183319,156676,2026-05-06T19:00:00.000-04:00,OG Anunoby,F-G,NYK,,Points,1.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/OG_Anunoby_NBA_player_7g4oOE9EMB4tFkaOcu1UCAZ0.webp,2026-05-06
11881733,11881733,218115,156676,2026-05-06T19:00:00.000-04:00,Paul George,F,PHI,,Points,1.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Paul_George_NBA_player_H4SFculbifsDYkJeMUCIHqCm.webp,2026-05-06
11882505,11882505,174288,156676,2026-05-06T19:00:00.000-04:00,Jalen Brunson,G,NYK,,Assists,1.5,,Goblin,,,https://static.prizepicks.com/images/players/NBA/Jalen_Brunson_NBA_player_yiwlT8GHgktYu1WBoRvjpRr8.webp,2026-05-06
11882517,11882517,64150,156676,2026-05-06T19:00:00.000-04:00,Joel Embiid,C-F,PHI,,Assists,1.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Joel_Embiid_NBA_player_UhZzicEIsGHhbOqDDZRX5V6V.webp,2026-05-06
11882529,11882529,177944,156676,2026-05-06T19:00:00.000-04:00,Josh Hart,G,NYK,,Assists,1.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Josh_Hart_NBA_player_H4eKetTATQuBYqjr3k7PBmJd.webp,2026-05-06
11882539,11882539,216799,156676,2026-05-06T19:00:00.000-04:00,Karl-Anthony Towns,C-F,NYK,,Assists,1.5,,Demon,,,https://static.prizepicks.com/images/players/NBA/Karl-Anthony_Towns_NBA_player_qsD13lWREH4SgwkL0ZD1D8gt.webp,2026-05-06
11882554,11882554,175557,156676,2026-05-06T19:00:00.000-04:00,Kelly Oubre,F-G,PHI,,Rebounds,1.5,1.5,Standard,,,https://static.prizepicks.com/images/players/NBA/Kelly_Oubre_Jr._NBA_player_XUGImHjsqxeRtcBiPgSDXMYm.webp,2026-05-06
