nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,player_1,player_2,team_1,team_2,id_status,is_combo_player
1630595,11801661,11801661,55724,155968,2026-05-01T19:00:00.000-04:00,,,Cade Cunningham,G,DET,ORL,27.0,Fantasy Score,fantasy,Standard,27.0,0,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-05-01,,,,,OK,0
1630595,11784344,11784344,55724,155968,2026-05-01T19:00:00.000-04:00,,,Cade Cunningham,G,DET,ORL,23.0,Pts+Rebs+Asts,pra,Standard,23.0,0,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-05-01,,,,,OK,0
1631094,11801665,11801665,87329,155968,2026-05-01T19:00:00.000-04:00,,,Paolo Banchero,F,ORL,DET,22.0,Fantasy Score,fantasy,Standard,22.0,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,2026-05-01,,,,,OK,0
1631094,11784361,11784361,87329,155968,2026-05-01T19:00:00.000-04:00,,,Paolo Banchero,F,ORL,DET,18.5,Pts+Rebs+Asts,pra,Standard,18.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,2026-05-01,,,,,OK,0
202699,11801668,11801668,216581,155968,2026-05-01T19:00:00.000-04:00,,,Tobias Harris,F,DET,ORL,16.5,Fantasy Score,fantasy,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,2026-05-01,,,,,OK,0
1630217,11801670,11801670,271922,155968,2026-05-01T19:00:00.000-04:00,,,Desmond Bane,G,ORL,DET,16.5,Fantasy Score,fantasy,Standard,16.5,0,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,2026-05-01,,,,,OK,0
1631105,11801672,11801672,91832,155968,2026-05-01T19:00:00.000-04:00,,,Jalen Duren,C,DET,ORL,16.0,Fantasy Score,fantasy,Standard,16.0,0,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,2026-05-01,,,,,OK,0
1641709,11801674,11801674,173790,155968,2026-05-01T19:00:00.000-04:00,,,Ausar Thompson,G-F,DET,ORL,15.5,Fantasy Score,fantasy,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,2026-05-01,,,,,OK,0
1630591,11801677,11801677,55147,155968,2026-05-01T19:00:00.000-04:00,,,Jalen Suggs,G,ORL,DET,15.5,Fantasy Score,fantasy,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/Jalen_Suggs_NBA_player_I7jpOaNuORX9n8iyAuZi5K2s.webp,2026-05-01,,,,,OK,0
1630595,11784342,11784342,55724,155968,2026-05-01T19:00:00.000-04:00,,,Cade Cunningham,G,DET,ORL,14.5,Points,pts,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Cade_Cunningham_NBA_player_mq8YRxGgt7Csv81PJK3QsXJu.webp,2026-05-01,,,,,OK,0
1628976,11801679,11801679,55143,155968,2026-05-01T19:00:00.000-04:00,,,Wendell Carter,C-F,ORL,DET,14.5,Fantasy Score,fantasy,Standard,14.5,0,https://static.prizepicks.com/images/players/NBA/Wendell_Carter_NBA_player_D8fHvKLdHu6fJ37Fbvf4voGd.webp,2026-05-01,,,,,OK,0
1630217,11784349,11784349,271922,155968,2026-05-01T19:00:00.000-04:00,,,Desmond Bane,G,ORL,DET,13.5,Pts+Rebs+Asts,pra,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Desmond_Bane_NBA_player_9SEjqOvpojg4UyUy0gX8SNQS.webp,2026-05-01,,,,,OK,0
1641710,11801680,11801680,176104,155968,2026-05-01T19:00:00.000-04:00,,,Anthony Black,G,ORL,DET,13.5,Fantasy Score,fantasy,Standard,13.5,0,https://static.prizepicks.com/images/players/NBA/Anthony_Black_NBA_player_suwF3Oh8vV0aS9mPHjiv2L8n.webp,2026-05-01,,,,,OK,0
1631105,11784353,11784353,91832,155968,2026-05-01T19:00:00.000-04:00,,,Jalen Duren,C,DET,ORL,13.0,Pts+Rebs+Asts,pra,Standard,13.0,0,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,2026-05-01,,,,,OK,0
202699,11784366,11784366,216581,155968,2026-05-01T19:00:00.000-04:00,,,Tobias Harris,F,DET,ORL,13.0,Pts+Rebs+Asts,pra,Standard,13.0,0,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,2026-05-01,,,,,OK,0
1631094,11784359,11784359,87329,155968,2026-05-01T19:00:00.000-04:00,,,Paolo Banchero,F,ORL,DET,11.5,Points,pts,Standard,11.5,0,https://static.prizepicks.com/images/players/NBA/Paolo_Banchero_NBA_player_cSms4hTTjMfoXUcRKPQkTQDA.webp,2026-05-01,,,,,OK,0
