player,team,prop_type,actual
Alperen Sengun,HOU,Blocked Shots,1.0
Alperen Sengun,HOU,Steals,3.0
Alperen Sengun,HOU,Turnovers,2.0
Alperen Sengun,HOU,Offensive Rebounds,0.0
Alperen Sengun,HOU,Defensive Rebounds,2.0
Alperen Sengun,HOU,Personal Fouls,2.0
Alperen Sengun,HOU,Pts+Rebs+Asts,22.0
Alperen Sengun,HOU,PRA,22.0
Alperen Sengun,HOU,Pts+Rebs,15.0
Alperen Sengun,HOU,Pts+Asts,20.0
Alperen Sengun,HOU,Rebs+Asts,9.0
Alperen Sengun,HOU,Blks+Stls,4.0
Amen Thompson,HOU,Points,9.0
Amen Thompson,HOU,Rebounds,7.0
Amen Thompson,HOU,Assists,2.0
Amen Thompson,HOU,Blocked Shots,1.0
Amen Thompson,HOU,Steals,4.0
Amen Thompson,HOU,Turnovers,3.0
Amen Thompson,HOU,Offensive Rebounds,3.0
Amen Thompson,HOU,Defensive Rebounds,4.0
Amen Thompson,HOU,Personal Fouls,4.0
Amen Thompson,HOU,Pts+Rebs+Asts,18.0
Amen Thompson,HOU,PRA,18.0
Amen Thompson,HOU,Pts+Rebs,16.0
Amen Thompson,HOU,Pts+Asts,11.0
Amen Thompson,HOU,Rebs+Asts,9.0
Amen Thompson,HOU,Blks+Stls,5.0
Dorian Finney-Smith,HOU,Points,8.0
Dorian Finney-Smith,HOU,Rebounds,4.0
Dorian Finney-Smith,HOU,Assists,1.0
Dorian Finney-Smith,HOU,Blocked Shots,0.0
Dorian Finney-Smith,HOU,Steals,1.0
Dorian Finney-Smith,HOU,Turnovers,2.0
Dorian Finney-Smith,HOU,Offensive Rebounds,2.0
Dorian Finney-Smith,HOU,Defensive Rebounds,2.0
Dorian Finney-Smith,HOU,Personal Fouls,1.0
Dorian Finney-Smith,HOU,Pts+Rebs+Asts,13.0
Dorian Finney-Smith,HOU,PRA,13.0
Dorian Finney-Smith,HOU,Pts+Rebs,12.0
Dorian Finney-Smith,HOU,Pts+Asts,9.0
Dorian Finney-Smith,HOU,Rebs+Asts,5.0
Dorian Finney-Smith,HOU,Blks+Stls,1.0
Jae'Sean Tate,HOU,Points,7.0
Jae'Sean Tate,HOU,Rebounds,0.0
Jae'Sean Tate,HOU,Assists,1.0
Jae'Sean Tate,HOU,Blocked Shots,0.0
Jae'Sean Tate,HOU,Steals,1.0
Jae'Sean Tate,HOU,Turnovers,0.0
Jae'Sean Tate,HOU,Offensive Rebounds,0.0
Jae'Sean Tate,HOU,Defensive Rebounds,0.0
Jae'Sean Tate,HOU,Personal Fouls,1.0
Jae'Sean Tate,HOU,Pts+Rebs+Asts,8.0
Jae'Sean Tate,HOU,PRA,8.0
Jae'Sean Tate,HOU,Pts+Rebs,7.0
Jae'Sean Tate,HOU,Pts+Asts,8.0
Jae'Sean Tate,HOU,Rebs+Asts,1.0
Jae'Sean Tate,HOU,Blks+Stls,1.0
Clint Capela,HOU,Points,0.0
Clint Capela,HOU,Rebounds,4.0
Clint Capela,HOU,Assists,0.0
Clint Capela,HOU,Blocked Shots,0.0
Clint Capela,HOU,Steals,0.0
Clint Capela,HOU,Turnovers,0.0
Clint Capela,HOU,Offensive Rebounds,1.0
Clint Capela,HOU,Defensive Rebounds,3.0
Clint Capela,HOU,Personal Fouls,1.0
Clint Capela,HOU,Pts+Rebs+Asts,4.0
Clint Capela,HOU,PRA,4.0
Clint Capela,HOU,Pts+Rebs,4.0
Clint Capela,HOU,Pts+Asts,0.0
Clint Capela,HOU,Rebs+Asts,4.0
Clint Capela,HOU,Blks+Stls,0.0
Reed Sheppard,HOU,Points,13.0
Reed Sheppard,HOU,Rebounds,4.0
Reed Sheppard,HOU,Assists,3.0
Reed Sheppard,HOU,Blocked Shots,2.0
Reed Sheppard,HOU,Steals,1.0
Reed Sheppard,HOU,Turnovers,2.0
Reed Sheppard,HOU,Offensive Rebounds,0.0
Reed Sheppard,HOU,Defensive Rebounds,4.0
Reed Sheppard,HOU,Personal Fouls,1.0
Reed Sheppard,HOU,Pts+Rebs+Asts,20.0
Reed Sheppard,HOU,PRA,20.0
Reed Sheppard,HOU,Pts+Rebs,17.0
Reed Sheppard,HOU,Pts+Asts,16.0
Reed Sheppard,HOU,Rebs+Asts,7.0
Reed Sheppard,HOU,Blks+Stls,3.0
Grant Williams,CHA,Points,20.0
Grant Williams,CHA,Rebounds,9.0
Grant Williams,CHA,Assists,1.0
Grant Williams,CHA,Blocked Shots,0.0
Grant Williams,CHA,Steals,0.0
Grant Williams,CHA,Turnovers,2.0
Grant Williams,CHA,Offensive Rebounds,6.0
Grant Williams,CHA,Defensive Rebounds,3.0
Grant Williams,CHA,Personal Fouls,2.0
Grant Williams,CHA,Pts+Rebs+Asts,30.0
Grant Williams,CHA,PRA,30.0
Grant Williams,CHA,Pts+Rebs,29.0
Grant Williams,CHA,Pts+Asts,21.0
Grant Williams,CHA,Rebs+Asts,10.0
Grant Williams,CHA,Blks+Stls,0.0
Brandon Miller,CHA,Points,17.0
Brandon Miller,CHA,Rebounds,4.0
Brandon Miller,CHA,Assists,7.0
Brandon Miller,CHA,Blocked Shots,0.0
Brandon Miller,CHA,Steals,1.0
Brandon Miller,CHA,Turnovers,3.0
Brandon Miller,CHA,Offensive Rebounds,1.0
Brandon Miller,CHA,Defensive Rebounds,3.0
Brandon Miller,CHA,Personal Fouls,1.0
Brandon Miller,CHA,Pts+Rebs+Asts,28.0
Brandon Miller,CHA,PRA,28.0
Brandon Miller,CHA,Pts+Rebs,21.0
Brandon Miller,CHA,Pts+Asts,24.0
Brandon Miller,CHA,Rebs+Asts,11.0
Brandon Miller,CHA,Blks+Stls,1.0
Ryan Kalkbrenner,CHA,Points,12.0
Ryan Kalkbrenner,CHA,Rebounds,4.0
Ryan Kalkbrenner,CHA,Assists,4.0
Ryan Kalkbrenner,CHA,Blocked Shots,1.0
Ryan Kalkbrenner,CHA,Steals,0.0
Ryan Kalkbrenner,CHA,Turnovers,2.0
Ryan Kalkbrenner,CHA,Offensive Rebounds,3.0
Ryan Kalkbrenner,CHA,Defensive Rebounds,1.0
Ryan Kalkbrenner,CHA,Personal Fouls,1.0
Ryan Kalkbrenner,CHA,Pts+Rebs+Asts,20.0
Ryan Kalkbrenner,CHA,PRA,20.0
Ryan Kalkbrenner,CHA,Pts+Rebs,16.0
Ryan Kalkbrenner,CHA,Pts+Asts,16.0
Ryan Kalkbrenner,CHA,Rebs+Asts,8.0
Ryan Kalkbrenner,CHA,Blks+Stls,1.0
LaMelo Ball,CHA,Points,11.0
LaMelo Ball,CHA,Rebounds,7.0
LaMelo Ball,CHA,Assists,7.0
LaMelo Ball,CHA,Blocked Shots,0.0
LaMelo Ball,CHA,Steals,1.0
LaMelo Ball,CHA,Turnovers,1.0
LaMelo Ball,CHA,Offensive Rebounds,0.0
LaMelo Ball,CHA,Defensive Rebounds,7.0
LaMelo Ball,CHA,Personal Fouls,1.0
LaMelo Ball,CHA,Pts+Rebs+Asts,25.0
LaMelo Ball,CHA,PRA,25.0
LaMelo Ball,CHA,Pts+Rebs,18.0
LaMelo Ball,CHA,Pts+Asts,18.0
LaMelo Ball,CHA,Rebs+Asts,14.0
LaMelo Ball,CHA,Blks+Stls,1.0
Kon Knueppel,CHA,Points,15.0
Kon Knueppel,CHA,Rebounds,5.0
Kon Knueppel,CHA,Assists,4.0
Kon Knueppel,CHA,Blocked Shots,0.0
Kon Knueppel,CHA,Steals,1.0
Kon Knueppel,CHA,Turnovers,5.0
Kon Knueppel,CHA,Offensive Rebounds,1.0
Kon Knueppel,CHA,Defensive Rebounds,4.0
Kon Knueppel,CHA,Personal Fouls,1.0
Kon Knueppel,CHA,Pts+Rebs+Asts,24.0
Kon Knueppel,CHA,PRA,24.0
Kon Knueppel,CHA,Pts+Rebs,20.0
Kon Knueppel,CHA,Pts+Asts,19.0
Kon Knueppel,CHA,Rebs+Asts,9.0
Kon Knueppel,CHA,Blks+Stls,1.0
Xavier Tillman,CHA,Points,0.0
Xavier Tillman,CHA,Rebounds,0.0
Xavier Tillman,CHA,Assists,0.0
Xavier Tillman,CHA,Blocked Shots,0.0
Xavier Tillman,CHA,Steals,0.0
Xavier Tillman,CHA,Turnovers,0.0
Xavier Tillman,CHA,Offensive Rebounds,0.0
Xavier Tillman,CHA,Defensive Rebounds,0.0
Xavier Tillman,CHA,Personal Fouls,0.0
Xavier Tillman,CHA,Pts+Rebs+Asts,0.0
Xavier Tillman,CHA,PRA,0.0
Xavier Tillman,CHA,Pts+Rebs,0.0
Xavier Tillman,CHA,Pts+Asts,0.0
Xavier Tillman,CHA,Rebs+Asts,0.0
Xavier Tillman,CHA,Blks+Stls,0.0
Tidjane Salaun,CHA,Points,9.0
Tidjane Salaun,CHA,Rebounds,4.0
Tidjane Salaun,CHA,Assists,0.0
Tidjane Salaun,CHA,Blocked Shots,0.0
Tidjane Salaun,CHA,Steals,2.0
Tidjane Salaun,CHA,Turnovers,1.0
Tidjane Salaun,CHA,Offensive Rebounds,0.0
Tidjane Salaun,CHA,Defensive Rebounds,4.0
Tidjane Salaun,CHA,Personal Fouls,2.0
Tidjane Salaun,CHA,Pts+Rebs+Asts,13.0
Tidjane Salaun,CHA,PRA,13.0
Tidjane Salaun,CHA,Pts+Rebs,13.0
Tidjane Salaun,CHA,Pts+Asts,9.0
Tidjane Salaun,CHA,Rebs+Asts,4.0
Tidjane Salaun,CHA,Blks+Stls,2.0
PJ Hall,CHA,Points,2.0
PJ Hall,CHA,Rebounds,4.0
PJ Hall,CHA,Assists,1.0
PJ Hall,CHA,Blocked Shots,1.0
PJ Hall,CHA,Steals,0.0
PJ Hall,CHA,Turnovers,1.0
PJ Hall,CHA,Offensive Rebounds,1.0
PJ Hall,CHA,Defensive Rebounds,3.0
PJ Hall,CHA,Personal Fouls,1.0
PJ Hall,CHA,Pts+Rebs+Asts,7.0
PJ Hall,CHA,PRA,7.0
PJ Hall,CHA,Pts+Rebs,6.0
PJ Hall,CHA,Pts+Asts,3.0
PJ Hall,CHA,Rebs+Asts,5.0
PJ Hall,CHA,Blks+Stls,1.0
Josh Green,CHA,Points,2.0
Josh Green,CHA,Rebounds,2.0
Josh Green,CHA,Assists,0.0
Josh Green,CHA,Blocked Shots,0.0
Josh Green,CHA,Steals,1.0
Josh Green,CHA,Turnovers,1.0
Josh Green,CHA,Offensive Rebounds,0.0
Josh Green,CHA,Defensive Rebounds,2.0
Josh Green,CHA,Personal Fouls,0.0
Josh Green,CHA,Pts+Rebs+Asts,4.0
Josh Green,CHA,PRA,4.0
Josh Green,CHA,Pts+Rebs,4.0
Josh Green,CHA,Pts+Asts,2.0
Josh Green,CHA,Rebs+Asts,2.0
Josh Green,CHA,Blks+Stls,1.0
Tre Mann,CHA,Points,5.0
Tre Mann,CHA,Rebounds,3.0
Tre Mann,CHA,Assists,0.0
Tre Mann,CHA,Blocked Shots,0.0
Tre Mann,CHA,Steals,1.0
Tre Mann,CHA,Turnovers,0.0
Tre Mann,CHA,Offensive Rebounds,0.0
Tre Mann,CHA,Defensive Rebounds,3.0
Tre Mann,CHA,Personal Fouls,0.0
Tre Mann,CHA,Pts+Rebs+Asts,8.0
Tre Mann,CHA,PRA,8.0
Tre Mann,CHA,Pts+Rebs,8.0
Tre Mann,CHA,Pts+Asts,5.0
Tre Mann,CHA,Rebs+Asts,3.0
Tre Mann,CHA,Blks+Stls,1.0
Sion James,CHA,Points,8.0
Sion James,CHA,Rebounds,4.0
Sion James,CHA,Assists,1.0
Sion James,CHA,Blocked Shots,0.0
Sion James,CHA,Steals,0.0
Sion James,CHA,Turnovers,0.0
Sion James,CHA,Offensive Rebounds,0.0
Sion James,CHA,Defensive Rebounds,4.0
Sion James,CHA,Personal Fouls,3.0
Sion James,CHA,Pts+Rebs+Asts,13.0
Sion James,CHA,PRA,13.0
Sion James,CHA,Pts+Rebs,12.0
Sion James,CHA,Pts+Asts,9.0
Sion James,CHA,Rebs+Asts,5.0
Sion James,CHA,Blks+Stls,0.0
Michael Porter Jr.,BKN,Points,14.0
Michael Porter Jr.,BKN,Rebounds,5.0
Michael Porter Jr.,BKN,Assists,2.0
Michael Porter Jr.,BKN,Blocked Shots,1.0
Michael Porter Jr.,BKN,Steals,0.0
Michael Porter Jr.,BKN,Turnovers,0.0
Michael Porter Jr.,BKN,Offensive Rebounds,0.0
Michael Porter Jr.,BKN,Defensive Rebounds,5.0
Michael Porter Jr.,BKN,Personal Fouls,2.0
Michael Porter Jr.,BKN,Pts+Rebs+Asts,21.0
Michael Porter Jr.,BKN,PRA,21.0
Michael Porter Jr.,BKN,Pts+Rebs,19.0
Michael Porter Jr.,BKN,Pts+Asts,16.0
Michael Porter Jr.,BKN,Rebs+Asts,7.0
Michael Porter Jr.,BKN,Blks+Stls,1.0
Noah Clowney,BKN,Points,8.0
Noah Clowney,BKN,Rebounds,1.0
Noah Clowney,BKN,Assists,2.0
Noah Clowney,BKN,Blocked Shots,0.0
Noah Clowney,BKN,Steals,0.0
Noah Clowney,BKN,Turnovers,1.0
Noah Clowney,BKN,Offensive Rebounds,0.0
Noah Clowney,BKN,Defensive Rebounds,1.0
Noah Clowney,BKN,Personal Fouls,2.0
Noah Clowney,BKN,Pts+Rebs+Asts,11.0
Noah Clowney,BKN,PRA,11.0
Noah Clowney,BKN,Pts+Rebs,9.0
Noah Clowney,BKN,Pts+Asts,10.0
Noah Clowney,BKN,Rebs+Asts,3.0
Noah Clowney,BKN,Blks+Stls,0.0
Day'Ron Sharpe,BKN,Points,4.0
Day'Ron Sharpe,BKN,Rebounds,5.0
Day'Ron Sharpe,BKN,Assists,3.0
Day'Ron Sharpe,BKN,Blocked Shots,0.0
Day'Ron Sharpe,BKN,Steals,0.0
Day'Ron Sharpe,BKN,Turnovers,0.0
Day'Ron Sharpe,BKN,Offensive Rebounds,4.0
Day'Ron Sharpe,BKN,Defensive Rebounds,1.0
Day'Ron Sharpe,BKN,Personal Fouls,1.0
Day'Ron Sharpe,BKN,Pts+Rebs+Asts,12.0
Day'Ron Sharpe,BKN,PRA,12.0
Day'Ron Sharpe,BKN,Pts+Rebs,9.0
Day'Ron Sharpe,BKN,Pts+Asts,7.0
Day'Ron Sharpe,BKN,Rebs+Asts,8.0
Day'Ron Sharpe,BKN,Blks+Stls,0.0
Egor Demin,BKN,Points,10.0
Egor Demin,BKN,Rebounds,5.0
Egor Demin,BKN,Assists,1.0
Egor Demin,BKN,Blocked Shots,0.0
Egor Demin,BKN,Steals,1.0
Egor Demin,BKN,Turnovers,1.0
Egor Demin,BKN,Offensive Rebounds,0.0
Egor Demin,BKN,Defensive Rebounds,5.0
Egor Demin,BKN,Personal Fouls,4.0
Egor Demin,BKN,Pts+Rebs+Asts,16.0
Egor Demin,BKN,PRA,16.0
Egor Demin,BKN,Pts+Rebs,15.0
Egor Demin,BKN,Pts+Asts,11.0
Egor Demin,BKN,Rebs+Asts,6.0
Egor Demin,BKN,Blks+Stls,1.0
Nolan Traore,BKN,Points,8.0
Nolan Traore,BKN,Rebounds,1.0
Nolan Traore,BKN,Assists,5.0
Nolan Traore,BKN,Blocked Shots,0.0
Nolan Traore,BKN,Steals,2.0
Nolan Traore,BKN,Turnovers,4.0
Nolan Traore,BKN,Offensive Rebounds,0.0
Nolan Traore,BKN,Defensive Rebounds,1.0
Nolan Traore,BKN,Personal Fouls,2.0
Nolan Traore,BKN,Pts+Rebs+Asts,14.0
Nolan Traore,BKN,PRA,14.0
Nolan Traore,BKN,Pts+Rebs,9.0
Nolan Traore,BKN,Pts+Asts,13.0
Nolan Traore,BKN,Rebs+Asts,6.0
Nolan Traore,BKN,Blks+Stls,2.0
Jalen Wilson,BKN,Points,3.0
Jalen Wilson,BKN,Rebounds,3.0
Jalen Wilson,BKN,Assists,0.0
Jalen Wilson,BKN,Blocked Shots,0.0
Jalen Wilson,BKN,Steals,0.0
Jalen Wilson,BKN,Turnovers,0.0
Jalen Wilson,BKN,Offensive Rebounds,0.0
Jalen Wilson,BKN,Defensive Rebounds,3.0
Jalen Wilson,BKN,Personal Fouls,0.0
Jalen Wilson,BKN,Pts+Rebs+Asts,6.0
Jalen Wilson,BKN,PRA,6.0
Jalen Wilson,BKN,Pts+Rebs,6.0
Jalen Wilson,BKN,Pts+Asts,3.0
Jalen Wilson,BKN,Rebs+Asts,3.0
Jalen Wilson,BKN,Blks+Stls,0.0
Ziaire Williams,BKN,Points,2.0
Ziaire Williams,BKN,Rebounds,2.0
Ziaire Williams,BKN,Assists,1.0
Ziaire Williams,BKN,Blocked Shots,0.0
Ziaire Williams,BKN,Steals,1.0
Ziaire Williams,BKN,Turnovers,1.0
Ziaire Williams,BKN,Offensive Rebounds,0.0
Ziaire Williams,BKN,Defensive Rebounds,2.0
Ziaire Williams,BKN,Personal Fouls,0.0
Ziaire Williams,BKN,Pts+Rebs+Asts,5.0
Ziaire Williams,BKN,PRA,5.0
Ziaire Williams,BKN,Pts+Rebs,4.0
Ziaire Williams,BKN,Pts+Asts,3.0
Ziaire Williams,BKN,Rebs+Asts,3.0
Ziaire Williams,BKN,Blks+Stls,1.0
Danny Wolf,BKN,Points,11.0
Danny Wolf,BKN,Rebounds,6.0
Danny Wolf,BKN,Assists,7.0
Danny Wolf,BKN,Blocked Shots,2.0
Danny Wolf,BKN,Steals,1.0
Danny Wolf,BKN,Turnovers,3.0
Danny Wolf,BKN,Offensive Rebounds,1.0
Danny Wolf,BKN,Defensive Rebounds,5.0
Danny Wolf,BKN,Personal Fouls,3.0
Danny Wolf,BKN,Pts+Rebs+Asts,24.0
Danny Wolf,BKN,PRA,24.0
Danny Wolf,BKN,Pts+Rebs,17.0
Danny Wolf,BKN,Pts+Asts,18.0
Danny Wolf,BKN,Rebs+Asts,13.0
Danny Wolf,BKN,Blks+Stls,3.0
Terance Mann,BKN,Points,9.0
Terance Mann,BKN,Rebounds,3.0
Terance Mann,BKN,Assists,0.0
Terance Mann,BKN,Blocked Shots,0.0
Terance Mann,BKN,Steals,1.0
Terance Mann,BKN,Turnovers,1.0
Terance Mann,BKN,Offensive Rebounds,1.0
Terance Mann,BKN,Defensive Rebounds,2.0
Terance Mann,BKN,Personal Fouls,1.0
Terance Mann,BKN,Pts+Rebs+Asts,12.0
Terance Mann,BKN,PRA,12.0
Terance Mann,BKN,Pts+Rebs,12.0
Terance Mann,BKN,Pts+Asts,9.0
Terance Mann,BKN,Rebs+Asts,3.0
Terance Mann,BKN,Blks+Stls,1.0
Ochai Agbaji,BKN,Points,13.0
Ochai Agbaji,BKN,Rebounds,3.0
Ochai Agbaji,BKN,Assists,3.0
Ochai Agbaji,BKN,Blocked Shots,1.0
Ochai Agbaji,BKN,Steals,0.0
Ochai Agbaji,BKN,Turnovers,0.0
Ochai Agbaji,BKN,Offensive Rebounds,0.0
Ochai Agbaji,BKN,Defensive Rebounds,3.0
Ochai Agbaji,BKN,Personal Fouls,2.0
Ochai Agbaji,BKN,Pts+Rebs+Asts,19.0
Ochai Agbaji,BKN,PRA,19.0
Ochai Agbaji,BKN,Pts+Rebs,16.0
Ochai Agbaji,BKN,Pts+Asts,16.0
Ochai Agbaji,BKN,Rebs+Asts,6.0
Ochai Agbaji,BKN,Blks+Stls,1.0
Drake Powell,BKN,Points,2.0
Drake Powell,BKN,Rebounds,2.0
Drake Powell,BKN,Assists,1.0
Drake Powell,BKN,Blocked Shots,0.0
Drake Powell,BKN,Steals,2.0
Drake Powell,BKN,Turnovers,0.0
Drake Powell,BKN,Offensive Rebounds,0.0
Drake Powell,BKN,Defensive Rebounds,2.0
Drake Powell,BKN,Personal Fouls,2.0
Drake Powell,BKN,Pts+Rebs+Asts,5.0
Drake Powell,BKN,PRA,5.0
Drake Powell,BKN,Pts+Rebs,4.0
Drake Powell,BKN,Pts+Asts,3.0
Drake Powell,BKN,Rebs+Asts,3.0
Drake Powell,BKN,Blks+Stls,2.0
Dean Wade,CLE,Points,11.0
Dean Wade,CLE,Rebounds,5.0
Dean Wade,CLE,Assists,0.0
Dean Wade,CLE,Blocked Shots,0.0
Dean Wade,CLE,Steals,0.0
Dean Wade,CLE,Turnovers,0.0
Dean Wade,CLE,Offensive Rebounds,1.0
Dean Wade,CLE,Defensive Rebounds,4.0
Dean Wade,CLE,Personal Fouls,0.0
Dean Wade,CLE,Pts+Rebs+Asts,16.0
Dean Wade,CLE,PRA,16.0
Dean Wade,CLE,Pts+Rebs,16.0
Dean Wade,CLE,Pts+Asts,11.0
Dean Wade,CLE,Rebs+Asts,5.0
Dean Wade,CLE,Blks+Stls,0.0
Jarrett Allen,CLE,Points,15.0
Jarrett Allen,CLE,Rebounds,10.0
Jarrett Allen,CLE,Assists,1.0
Jarrett Allen,CLE,Blocked Shots,2.0
Jarrett Allen,CLE,Steals,1.0
Jarrett Allen,CLE,Turnovers,0.0
Jarrett Allen,CLE,Offensive Rebounds,2.0
Jarrett Allen,CLE,Defensive Rebounds,8.0
Jarrett Allen,CLE,Personal Fouls,2.0
Jarrett Allen,CLE,Pts+Rebs+Asts,26.0
Jarrett Allen,CLE,PRA,26.0
Jarrett Allen,CLE,Pts+Rebs,25.0
Jarrett Allen,CLE,Pts+Asts,16.0
Jarrett Allen,CLE,Rebs+Asts,11.0
Jarrett Allen,CLE,Blks+Stls,3.0
Evan Mobley,CLE,Points,10.0
Evan Mobley,CLE,Rebounds,9.0
Evan Mobley,CLE,Assists,2.0
Evan Mobley,CLE,Blocked Shots,1.0
Evan Mobley,CLE,Steals,0.0
Evan Mobley,CLE,Turnovers,2.0
Evan Mobley,CLE,Offensive Rebounds,1.0
Evan Mobley,CLE,Defensive Rebounds,8.0
Evan Mobley,CLE,Personal Fouls,1.0
Evan Mobley,CLE,Pts+Rebs+Asts,21.0
Evan Mobley,CLE,PRA,21.0
Evan Mobley,CLE,Pts+Rebs,19.0
Evan Mobley,CLE,Pts+Asts,12.0
Evan Mobley,CLE,Rebs+Asts,11.0
Evan Mobley,CLE,Blks+Stls,1.0
James Harden,CLE,Points,16.0
James Harden,CLE,Rebounds,5.0
James Harden,CLE,Assists,9.0
James Harden,CLE,Blocked Shots,0.0
James Harden,CLE,Steals,3.0
James Harden,CLE,Turnovers,2.0
James Harden,CLE,Offensive Rebounds,0.0
James Harden,CLE,Defensive Rebounds,5.0
James Harden,CLE,Personal Fouls,2.0
James Harden,CLE,Pts+Rebs+Asts,30.0
James Harden,CLE,PRA,30.0
James Harden,CLE,Pts+Rebs,21.0
James Harden,CLE,Pts+Asts,25.0
James Harden,CLE,Rebs+Asts,14.0
James Harden,CLE,Blks+Stls,3.0
Donovan Mitchell,CLE,Points,17.0
Donovan Mitchell,CLE,Rebounds,3.0
Donovan Mitchell,CLE,Assists,5.0
Donovan Mitchell,CLE,Blocked Shots,0.0
Donovan Mitchell,CLE,Steals,0.0
Donovan Mitchell,CLE,Turnovers,2.0
Donovan Mitchell,CLE,Offensive Rebounds,0.0
Donovan Mitchell,CLE,Defensive Rebounds,3.0
Donovan Mitchell,CLE,Personal Fouls,0.0
Donovan Mitchell,CLE,Pts+Rebs+Asts,25.0
Donovan Mitchell,CLE,PRA,25.0
Donovan Mitchell,CLE,Pts+Rebs,20.0
Donovan Mitchell,CLE,Pts+Asts,22.0
Donovan Mitchell,CLE,Rebs+Asts,8.0
Donovan Mitchell,CLE,Blks+Stls,0.0
Larry Nance Jr.,CLE,Points,0.0
Larry Nance Jr.,CLE,Rebounds,5.0
Larry Nance Jr.,CLE,Assists,0.0
Larry Nance Jr.,CLE,Blocked Shots,0.0
Larry Nance Jr.,CLE,Steals,0.0
Larry Nance Jr.,CLE,Turnovers,1.0
Larry Nance Jr.,CLE,Offensive Rebounds,2.0
Larry Nance Jr.,CLE,Defensive Rebounds,3.0
Larry Nance Jr.,CLE,Personal Fouls,2.0
Larry Nance Jr.,CLE,Pts+Rebs+Asts,5.0
Larry Nance Jr.,CLE,PRA,5.0
Larry Nance Jr.,CLE,Pts+Rebs,5.0
Larry Nance Jr.,CLE,Pts+Asts,0.0
Larry Nance Jr.,CLE,Rebs+Asts,5.0
Larry Nance Jr.,CLE,Blks+Stls,0.0
Tristan Enaruna,CLE,Points,2.0
Tristan Enaruna,CLE,Rebounds,1.0
Tristan Enaruna,CLE,Assists,0.0
Tristan Enaruna,CLE,Blocked Shots,0.0
Tristan Enaruna,CLE,Steals,0.0
Tristan Enaruna,CLE,Turnovers,1.0
Tristan Enaruna,CLE,Offensive Rebounds,0.0
Tristan Enaruna,CLE,Defensive Rebounds,1.0
Tristan Enaruna,CLE,Personal Fouls,0.0
Tristan Enaruna,CLE,Pts+Rebs+Asts,3.0
Tristan Enaruna,CLE,PRA,3.0
Tristan Enaruna,CLE,Pts+Rebs,3.0
Tristan Enaruna,CLE,Pts+Asts,2.0
Tristan Enaruna,CLE,Rebs+Asts,1.0
Tristan Enaruna,CLE,Blks+Stls,0.0
Dennis Schroder,CLE,Points,12.0
Dennis Schroder,CLE,Rebounds,3.0
Dennis Schroder,CLE,Assists,3.0
Dennis Schroder,CLE,Blocked Shots,0.0
Dennis Schroder,CLE,Steals,1.0
Dennis Schroder,CLE,Turnovers,1.0
Dennis Schroder,CLE,Offensive Rebounds,0.0
Dennis Schroder,CLE,Defensive Rebounds,3.0
Dennis Schroder,CLE,Personal Fouls,1.0
Dennis Schroder,CLE,Pts+Rebs+Asts,18.0
Dennis Schroder,CLE,PRA,18.0
Dennis Schroder,CLE,Pts+Rebs,15.0
