player,team,prop_type,actual
Barry Evans,VCU,Turnovers,3.0
Barry Evans,VCU,FG Made,1.0
Barry Evans,VCU,FG Attempted,4.0
Barry Evans,VCU,3-PT Made,1.0
Barry Evans,VCU,3-PT Attempted,2.0
Barry Evans,VCU,Two Pointers Made,0.0
Barry Evans,VCU,Two Pointers Attempted,2.0
Barry Evans,VCU,Free Throws Made,3.0
Barry Evans,VCU,Free Throws Attempted,4.0
Barry Evans,VCU,Offensive Rebounds,3.0
Barry Evans,VCU,Defensive Rebounds,5.0
Barry Evans,VCU,Personal Fouls,3.0
Barry Evans,VCU,Fantasy Score,16.5
Barry Evans,VCU,Pts+Rebs+Asts,15.0
Barry Evans,VCU,PRA,15.0
Barry Evans,VCU,Pts+Rebs,14.0
Barry Evans,VCU,Pts+Asts,7.0
Barry Evans,VCU,Rebs+Asts,9.0
Barry Evans,VCU,Blks+Stls,0.0
Nyk Lewis,VCU,Points,9.0
Nyk Lewis,VCU,Rebounds,8.0
Nyk Lewis,VCU,Assists,0.0
Nyk Lewis,VCU,Blocked Shots,0.0
Nyk Lewis,VCU,Steals,3.0
Nyk Lewis,VCU,Turnovers,3.0
Nyk Lewis,VCU,FG Made,2.0
Nyk Lewis,VCU,FG Attempted,10.0
Nyk Lewis,VCU,3-PT Made,1.0
Nyk Lewis,VCU,3-PT Attempted,2.0
Nyk Lewis,VCU,Two Pointers Made,1.0
Nyk Lewis,VCU,Two Pointers Attempted,8.0
Nyk Lewis,VCU,Free Throws Made,4.0
Nyk Lewis,VCU,Free Throws Attempted,7.0
Nyk Lewis,VCU,Offensive Rebounds,6.0
Nyk Lewis,VCU,Defensive Rebounds,2.0
Nyk Lewis,VCU,Personal Fouls,1.0
Nyk Lewis,VCU,Fantasy Score,24.0
Nyk Lewis,VCU,Pts+Rebs+Asts,17.0
Nyk Lewis,VCU,PRA,17.0
Nyk Lewis,VCU,Pts+Rebs,17.0
Nyk Lewis,VCU,Pts+Asts,9.0
Nyk Lewis,VCU,Rebs+Asts,8.0
Nyk Lewis,VCU,Blks+Stls,3.0
Brandon Jennings,VCU,Points,18.0
Brandon Jennings,VCU,Rebounds,7.0
Brandon Jennings,VCU,Assists,3.0
Brandon Jennings,VCU,Blocked Shots,1.0
Brandon Jennings,VCU,Steals,4.0
Brandon Jennings,VCU,Turnovers,1.0
Brandon Jennings,VCU,FG Made,5.0
Brandon Jennings,VCU,FG Attempted,11.0
Brandon Jennings,VCU,3-PT Made,2.0
Brandon Jennings,VCU,3-PT Attempted,6.0
Brandon Jennings,VCU,Two Pointers Made,3.0
Brandon Jennings,VCU,Two Pointers Attempted,5.0
Brandon Jennings,VCU,Free Throws Made,6.0
Brandon Jennings,VCU,Free Throws Attempted,7.0
Brandon Jennings,VCU,Offensive Rebounds,2.0
Brandon Jennings,VCU,Defensive Rebounds,5.0
Brandon Jennings,VCU,Personal Fouls,2.0
Brandon Jennings,VCU,Fantasy Score,46.2
Brandon Jennings,VCU,Pts+Rebs+Asts,28.0
Brandon Jennings,VCU,PRA,28.0
Brandon Jennings,VCU,Pts+Rebs,25.0
Brandon Jennings,VCU,Pts+Asts,21.0
Brandon Jennings,VCU,Rebs+Asts,10.0
Brandon Jennings,VCU,Blks+Stls,5.0
Jadrian Tracey,VCU,Points,7.0
Jadrian Tracey,VCU,Rebounds,2.0
Jadrian Tracey,VCU,Assists,2.0
Jadrian Tracey,VCU,Blocked Shots,0.0
Jadrian Tracey,VCU,Steals,1.0
Jadrian Tracey,VCU,Turnovers,0.0
Jadrian Tracey,VCU,FG Made,2.0
Jadrian Tracey,VCU,FG Attempted,5.0
Jadrian Tracey,VCU,3-PT Made,1.0
Jadrian Tracey,VCU,3-PT Attempted,2.0
Jadrian Tracey,VCU,Two Pointers Made,1.0
Jadrian Tracey,VCU,Two Pointers Attempted,3.0
Jadrian Tracey,VCU,Free Throws Made,2.0
Jadrian Tracey,VCU,Free Throws Attempted,2.0
Jadrian Tracey,VCU,Offensive Rebounds,0.0
Jadrian Tracey,VCU,Defensive Rebounds,2.0
Jadrian Tracey,VCU,Personal Fouls,4.0
Jadrian Tracey,VCU,Fantasy Score,15.0
Jadrian Tracey,VCU,Pts+Rebs+Asts,11.0
Jadrian Tracey,VCU,PRA,11.0
Jadrian Tracey,VCU,Pts+Rebs,9.0
Jadrian Tracey,VCU,Pts+Asts,9.0
Jadrian Tracey,VCU,Rebs+Asts,4.0
Jadrian Tracey,VCU,Blks+Stls,1.0
Michael Belle,VCU,Points,7.0
Michael Belle,VCU,Rebounds,6.0
Michael Belle,VCU,Assists,0.0
Michael Belle,VCU,Blocked Shots,0.0
Michael Belle,VCU,Steals,1.0
Michael Belle,VCU,Turnovers,2.0
Michael Belle,VCU,FG Made,3.0
Michael Belle,VCU,FG Attempted,7.0
Michael Belle,VCU,3-PT Made,1.0
Michael Belle,VCU,3-PT Attempted,3.0
Michael Belle,VCU,Two Pointers Made,2.0
Michael Belle,VCU,Two Pointers Attempted,4.0
Michael Belle,VCU,Free Throws Made,0.0
Michael Belle,VCU,Free Throws Attempted,0.0
Michael Belle,VCU,Offensive Rebounds,2.0
Michael Belle,VCU,Defensive Rebounds,4.0
Michael Belle,VCU,Personal Fouls,2.0
Michael Belle,VCU,Fantasy Score,16.0
Michael Belle,VCU,Pts+Rebs+Asts,13.0
Michael Belle,VCU,PRA,13.0
Michael Belle,VCU,Pts+Rebs,13.0
Michael Belle,VCU,Pts+Asts,7.0
Michael Belle,VCU,Rebs+Asts,6.0
Michael Belle,VCU,Blks+Stls,1.0
Terrence Hill Jr.,VCU,Points,6.0
Terrence Hill Jr.,VCU,Rebounds,1.0
Terrence Hill Jr.,VCU,Assists,3.0
Terrence Hill Jr.,VCU,Blocked Shots,0.0
Terrence Hill Jr.,VCU,Steals,0.0
Terrence Hill Jr.,VCU,Turnovers,1.0
Terrence Hill Jr.,VCU,FG Made,1.0
Terrence Hill Jr.,VCU,FG Attempted,11.0
Terrence Hill Jr.,VCU,3-PT Made,0.0
Terrence Hill Jr.,VCU,3-PT Attempted,7.0
Terrence Hill Jr.,VCU,Two Pointers Made,1.0
Terrence Hill Jr.,VCU,Two Pointers Attempted,4.0
Terrence Hill Jr.,VCU,Free Throws Made,4.0
Terrence Hill Jr.,VCU,Free Throws Attempted,5.0
Terrence Hill Jr.,VCU,Offensive Rebounds,0.0
Terrence Hill Jr.,VCU,Defensive Rebounds,1.0
Terrence Hill Jr.,VCU,Personal Fouls,1.0
Terrence Hill Jr.,VCU,Fantasy Score,11.2
Terrence Hill Jr.,VCU,Pts+Rebs+Asts,10.0
Terrence Hill Jr.,VCU,PRA,10.0
Terrence Hill Jr.,VCU,Pts+Rebs,7.0
Terrence Hill Jr.,VCU,Pts+Asts,9.0
Terrence Hill Jr.,VCU,Rebs+Asts,4.0
Terrence Hill Jr.,VCU,Blks+Stls,0.0
Tyrell Ward,VCU,Points,3.0
Tyrell Ward,VCU,Rebounds,0.0
Tyrell Ward,VCU,Assists,0.0
Tyrell Ward,VCU,Blocked Shots,0.0
Tyrell Ward,VCU,Steals,0.0
Tyrell Ward,VCU,Turnovers,1.0
Tyrell Ward,VCU,FG Made,1.0
Tyrell Ward,VCU,FG Attempted,3.0
Tyrell Ward,VCU,3-PT Made,1.0
Tyrell Ward,VCU,3-PT Attempted,1.0
Tyrell Ward,VCU,Two Pointers Made,0.0
Tyrell Ward,VCU,Two Pointers Attempted,2.0
Tyrell Ward,VCU,Free Throws Made,0.0
Tyrell Ward,VCU,Free Throws Attempted,0.0
Tyrell Ward,VCU,Offensive Rebounds,0.0
Tyrell Ward,VCU,Defensive Rebounds,0.0
Tyrell Ward,VCU,Personal Fouls,0.0
Tyrell Ward,VCU,Fantasy Score,3.0
Tyrell Ward,VCU,Pts+Rebs+Asts,3.0
Tyrell Ward,VCU,PRA,3.0
Tyrell Ward,VCU,Pts+Rebs,3.0
Tyrell Ward,VCU,Pts+Asts,3.0
Tyrell Ward,VCU,Rebs+Asts,0.0
Tyrell Ward,VCU,Blks+Stls,0.0
Robbie Avila,SLU,Points,13.0
Robbie Avila,SLU,Rebounds,4.0
Robbie Avila,SLU,Assists,2.0
Robbie Avila,SLU,Blocked Shots,1.0
Robbie Avila,SLU,Steals,1.0
Robbie Avila,SLU,Turnovers,2.0
Robbie Avila,SLU,FG Made,5.0
Robbie Avila,SLU,FG Attempted,8.0
Robbie Avila,SLU,3-PT Made,2.0
Robbie Avila,SLU,3-PT Attempted,4.0
Robbie Avila,SLU,Two Pointers Made,3.0
Robbie Avila,SLU,Two Pointers Attempted,4.0
Robbie Avila,SLU,Free Throws Made,1.0
Robbie Avila,SLU,Free Throws Attempted,1.0
Robbie Avila,SLU,Offensive Rebounds,1.0
Robbie Avila,SLU,Defensive Rebounds,3.0
Robbie Avila,SLU,Personal Fouls,1.0
Robbie Avila,SLU,Fantasy Score,29.5
Robbie Avila,SLU,Pts+Rebs+Asts,19.0
Robbie Avila,SLU,PRA,19.0
Robbie Avila,SLU,Pts+Rebs,17.0
Robbie Avila,SLU,Pts+Asts,15.0
Robbie Avila,SLU,Rebs+Asts,6.0
Robbie Avila,SLU,Blks+Stls,2.0
Amari McCottry,SLU,Points,13.0
Amari McCottry,SLU,Rebounds,5.0
Amari McCottry,SLU,Assists,2.0
Amari McCottry,SLU,Blocked Shots,1.0
Amari McCottry,SLU,Steals,1.0
Amari McCottry,SLU,Turnovers,2.0
Amari McCottry,SLU,FG Made,6.0
Amari McCottry,SLU,FG Attempted,13.0
Amari McCottry,SLU,3-PT Made,0.0
Amari McCottry,SLU,3-PT Attempted,3.0
Amari McCottry,SLU,Two Pointers Made,6.0
Amari McCottry,SLU,Two Pointers Attempted,10.0
Amari McCottry,SLU,Free Throws Made,1.0
Amari McCottry,SLU,Free Throws Attempted,6.0
Amari McCottry,SLU,Offensive Rebounds,1.0
Amari McCottry,SLU,Defensive Rebounds,4.0
Amari McCottry,SLU,Personal Fouls,4.0
Amari McCottry,SLU,Fantasy Score,29.8
Amari McCottry,SLU,Pts+Rebs+Asts,20.0
Amari McCottry,SLU,PRA,20.0
Amari McCottry,SLU,Pts+Rebs,18.0
Amari McCottry,SLU,Pts+Asts,15.0
Amari McCottry,SLU,Rebs+Asts,7.0
Amari McCottry,SLU,Blks+Stls,2.0
Quentin Jones,SLU,Points,11.0
Quentin Jones,SLU,Rebounds,4.0
Quentin Jones,SLU,Assists,3.0
Quentin Jones,SLU,Blocked Shots,0.0
Quentin Jones,SLU,Steals,0.0
Quentin Jones,SLU,Turnovers,3.0
Quentin Jones,SLU,FG Made,5.0
Quentin Jones,SLU,FG Attempted,8.0
Quentin Jones,SLU,3-PT Made,1.0
Quentin Jones,SLU,3-PT Attempted,1.0
Quentin Jones,SLU,Two Pointers Made,4.0
Quentin Jones,SLU,Two Pointers Attempted,7.0
Quentin Jones,SLU,Free Throws Made,0.0
Quentin Jones,SLU,Free Throws Attempted,0.0
Quentin Jones,SLU,Offensive Rebounds,1.0
Quentin Jones,SLU,Defensive Rebounds,3.0
Quentin Jones,SLU,Personal Fouls,4.0
Quentin Jones,SLU,Fantasy Score,24.0
Quentin Jones,SLU,Pts+Rebs+Asts,18.0
Quentin Jones,SLU,PRA,18.0
Quentin Jones,SLU,Pts+Rebs,15.0
Quentin Jones,SLU,Pts+Asts,14.0
Quentin Jones,SLU,Rebs+Asts,7.0
Quentin Jones,SLU,Blks+Stls,0.0
Dion Brown,SLU,Points,6.0
Dion Brown,SLU,Rebounds,7.0
Dion Brown,SLU,Assists,2.0
Dion Brown,SLU,Blocked Shots,0.0
Dion Brown,SLU,Steals,0.0
Dion Brown,SLU,Turnovers,2.0
Dion Brown,SLU,FG Made,3.0
Dion Brown,SLU,FG Attempted,9.0
Dion Brown,SLU,3-PT Made,0.0
Dion Brown,SLU,3-PT Attempted,1.0
Dion Brown,SLU,Two Pointers Made,3.0
Dion Brown,SLU,Two Pointers Attempted,8.0
Dion Brown,SLU,Free Throws Made,0.0
Dion Brown,SLU,Free Throws Attempted,0.0
Dion Brown,SLU,Offensive Rebounds,3.0
Dion Brown,SLU,Defensive Rebounds,4.0
Dion Brown,SLU,Personal Fouls,3.0
Dion Brown,SLU,Fantasy Score,16.8
Dion Brown,SLU,Pts+Rebs+Asts,15.0
Dion Brown,SLU,PRA,15.0
Dion Brown,SLU,Pts+Rebs,13.0
Dion Brown,SLU,Pts+Asts,8.0
Dion Brown,SLU,Rebs+Asts,9.0
Dion Brown,SLU,Blks+Stls,0.0
Trey Green,SLU,Points,9.0
Trey Green,SLU,Rebounds,2.0
Trey Green,SLU,Assists,1.0
Trey Green,SLU,Blocked Shots,0.0
Trey Green,SLU,Steals,1.0
Trey Green,SLU,Turnovers,1.0
Trey Green,SLU,FG Made,3.0
Trey Green,SLU,FG Attempted,6.0
Trey Green,SLU,3-PT Made,3.0
Trey Green,SLU,3-PT Attempted,6.0
Trey Green,SLU,Two Pointers Made,0.0
Trey Green,SLU,Two Pointers Attempted,0.0
Trey Green,SLU,Free Throws Made,0.0
Trey Green,SLU,Free Throws Attempted,0.0
Trey Green,SLU,Offensive Rebounds,1.0
Trey Green,SLU,Defensive Rebounds,1.0
Trey Green,SLU,Personal Fouls,2.0
Trey Green,SLU,Fantasy Score,16.0
Trey Green,SLU,Pts+Rebs+Asts,12.0
Trey Green,SLU,PRA,12.0
Trey Green,SLU,Pts+Rebs,11.0
Trey Green,SLU,Pts+Asts,10.0
Trey Green,SLU,Rebs+Asts,3.0
Trey Green,SLU,Blks+Stls,1.0
Ishan Sharma,SLU,Points,13.0
Ishan Sharma,SLU,Rebounds,4.0
Ishan Sharma,SLU,Assists,3.0
Ishan Sharma,SLU,Blocked Shots,0.0
Ishan Sharma,SLU,Steals,0.0
Ishan Sharma,SLU,Turnovers,2.0
Ishan Sharma,SLU,FG Made,4.0
Ishan Sharma,SLU,FG Attempted,7.0
Ishan Sharma,SLU,3-PT Made,4.0
Ishan Sharma,SLU,3-PT Attempted,6.0
Ishan Sharma,SLU,Two Pointers Made,0.0
Ishan Sharma,SLU,Two Pointers Attempted,1.0
Ishan Sharma,SLU,Free Throws Made,1.0
Ishan Sharma,SLU,Free Throws Attempted,2.0
Ishan Sharma,SLU,Offensive Rebounds,0.0
Ishan Sharma,SLU,Defensive Rebounds,4.0
Ishan Sharma,SLU,Personal Fouls,0.0
Ishan Sharma,SLU,Fantasy Score,28.0
Ishan Sharma,SLU,Pts+Rebs+Asts,20.0
Ishan Sharma,SLU,PRA,20.0
Ishan Sharma,SLU,Pts+Rebs,17.0
Ishan Sharma,SLU,Pts+Asts,16.0
Ishan Sharma,SLU,Rebs+Asts,7.0
Ishan Sharma,SLU,Blks+Stls,0.0
Paul Otieno,SLU,Points,7.0
Paul Otieno,SLU,Rebounds,8.0
Paul Otieno,SLU,Assists,1.0
Paul Otieno,SLU,Blocked Shots,0.0
Paul Otieno,SLU,Steals,1.0
Paul Otieno,SLU,Turnovers,0.0
Paul Otieno,SLU,FG Made,1.0
Paul Otieno,SLU,FG Attempted,2.0
Paul Otieno,SLU,3-PT Made,0.0
Paul Otieno,SLU,3-PT Attempted,0.0
Paul Otieno,SLU,Two Pointers Made,1.0
Paul Otieno,SLU,Two Pointers Attempted,2.0
Paul Otieno,SLU,Free Throws Made,5.0
Paul Otieno,SLU,Free Throws Attempted,6.0
Paul Otieno,SLU,Offensive Rebounds,5.0
Paul Otieno,SLU,Defensive Rebounds,3.0
Paul Otieno,SLU,Personal Fouls,5.0
Paul Otieno,SLU,Fantasy Score,20.5
Paul Otieno,SLU,Pts+Rebs+Asts,16.0
Paul Otieno,SLU,PRA,16.0
Paul Otieno,SLU,Pts+Rebs,15.0
Paul Otieno,SLU,Pts+Asts,8.0
Paul Otieno,SLU,Rebs+Asts,9.0
Paul Otieno,SLU,Blks+Stls,1.0
Brady Dunlap,SLU,Points,0.0
Brady Dunlap,SLU,Rebounds,2.0
Brady Dunlap,SLU,Assists,2.0
Brady Dunlap,SLU,Blocked Shots,1.0
Brady Dunlap,SLU,Steals,0.0
Brady Dunlap,SLU,Turnovers,1.0
Brady Dunlap,SLU,FG Made,0.0
Brady Dunlap,SLU,FG Attempted,5.0
Brady Dunlap,SLU,3-PT Made,0.0
Brady Dunlap,SLU,3-PT Attempted,4.0
Brady Dunlap,SLU,Two Pointers Made,0.0
Brady Dunlap,SLU,Two Pointers Attempted,1.0
Brady Dunlap,SLU,Free Throws Made,0.0
Brady Dunlap,SLU,Free Throws Attempted,0.0
Brady Dunlap,SLU,Offensive Rebounds,0.0
Brady Dunlap,SLU,Defensive Rebounds,2.0
Brady Dunlap,SLU,Personal Fouls,1.0
Brady Dunlap,SLU,Fantasy Score,7.0
Brady Dunlap,SLU,Pts+Rebs+Asts,4.0
Brady Dunlap,SLU,PRA,4.0
Brady Dunlap,SLU,Pts+Rebs,2.0
Brady Dunlap,SLU,Pts+Asts,2.0
Brady Dunlap,SLU,Rebs+Asts,4.0
Brady Dunlap,SLU,Blks+Stls,1.0
Kellen Thames,SLU,Points,16.0
Kellen Thames,SLU,Rebounds,4.0
Kellen Thames,SLU,Assists,0.0
Kellen Thames,SLU,Blocked Shots,1.0
Kellen Thames,SLU,Steals,5.0
Kellen Thames,SLU,Turnovers,3.0
Kellen Thames,SLU,FG Made,7.0
Kellen Thames,SLU,FG Attempted,8.0
Kellen Thames,SLU,3-PT Made,0.0
Kellen Thames,SLU,3-PT Attempted,0.0
Kellen Thames,SLU,Two Pointers Made,7.0
Kellen Thames,SLU,Two Pointers Attempted,8.0
Kellen Thames,SLU,Free Throws Made,2.0
Kellen Thames,SLU,Free Throws Attempted,4.0
Kellen Thames,SLU,Offensive Rebounds,1.0
Kellen Thames,SLU,Defensive Rebounds,3.0
Kellen Thames,SLU,Personal Fouls,1.0
Kellen Thames,SLU,Fantasy Score,36.0
Kellen Thames,SLU,Pts+Rebs+Asts,20.0
Kellen Thames,SLU,PRA,20.0
Kellen Thames,SLU,Pts+Rebs,20.0
Kellen Thames,SLU,Pts+Asts,16.0
Kellen Thames,SLU,Rebs+Asts,4.0
Kellen Thames,SLU,Blks+Stls,6.0
Troy Glover II,BGSU,Points,9.0
Troy Glover II,BGSU,Rebounds,6.0
Troy Glover II,BGSU,Assists,0.0
Troy Glover II,BGSU,Blocked Shots,0.0
Troy Glover II,BGSU,Steals,0.0
Troy Glover II,BGSU,Turnovers,2.0
Troy Glover II,BGSU,FG Made,4.0
Troy Glover II,BGSU,FG Attempted,6.0
Troy Glover II,BGSU,3-PT Made,0.0
Troy Glover II,BGSU,3-PT Attempted,0.0
Troy Glover II,BGSU,Two Pointers Made,4.0
Troy Glover II,BGSU,Two Pointers Attempted,6.0
Troy Glover II,BGSU,Free Throws Made,1.0
Troy Glover II,BGSU,Free Throws Attempted,2.0
Troy Glover II,BGSU,Offensive Rebounds,3.0
Troy Glover II,BGSU,Defensive Rebounds,3.0
Troy Glover II,BGSU,Personal Fouls,4.0
Troy Glover II,BGSU,Fantasy Score,15.5
Troy Glover II,BGSU,Pts+Rebs+Asts,15.0
Troy Glover II,BGSU,PRA,15.0
Troy Glover II,BGSU,Pts+Rebs,15.0
Troy Glover II,BGSU,Pts+Asts,9.0
Troy Glover II,BGSU,Rebs+Asts,6.0
Troy Glover II,BGSU,Blks+Stls,0.0
Sam Towns,BGSU,Points,5.0
Sam Towns,BGSU,Rebounds,6.0
Sam Towns,BGSU,Assists,3.0
Sam Towns,BGSU,Blocked Shots,1.0
Sam Towns,BGSU,Steals,0.0
Sam Towns,BGSU,Turnovers,1.0
Sam Towns,BGSU,FG Made,2.0
Sam Towns,BGSU,FG Attempted,6.0
Sam Towns,BGSU,3-PT Made,1.0
Sam Towns,BGSU,3-PT Attempted,4.0
Sam Towns,BGSU,Two Pointers Made,1.0
Sam Towns,BGSU,Two Pointers Attempted,2.0
Sam Towns,BGSU,Free Throws Made,0.0
Sam Towns,BGSU,Free Throws Attempted,0.0
Sam Towns,BGSU,Offensive Rebounds,1.0
Sam Towns,BGSU,Defensive Rebounds,5.0
Sam Towns,BGSU,Personal Fouls,3.0
Sam Towns,BGSU,Fantasy Score,19.0
Sam Towns,BGSU,Pts+Rebs+Asts,14.0
Sam Towns,BGSU,PRA,14.0
Sam Towns,BGSU,Pts+Rebs,11.0
Sam Towns,BGSU,Pts+Asts,8.0
Sam Towns,BGSU,Rebs+Asts,9.0
Sam Towns,BGSU,Blks+Stls,1.0
Josiah Shackelford,BGSU,Points,12.0
Josiah Shackelford,BGSU,Rebounds,4.0
Josiah Shackelford,BGSU,Assists,0.0
Josiah Shackelford,BGSU,Blocked Shots,0.0
Josiah Shackelford,BGSU,Steals,0.0
Josiah Shackelford,BGSU,Turnovers,0.0
Josiah Shackelford,BGSU,FG Made,4.0
Josiah Shackelford,BGSU,FG Attempted,9.0
Josiah Shackelford,BGSU,3-PT Made,3.0
Josiah Shackelford,BGSU,3-PT Attempted,5.0
Josiah Shackelford,BGSU,Two Pointers Made,1.0
Josiah Shackelford,BGSU,Two Pointers Attempted,4.0
Josiah Shackelford,BGSU,Free Throws Made,1.0
Josiah Shackelford,BGSU,Free Throws Attempted,2.0
Josiah Shackelford,BGSU,Offensive Rebounds,0.0
Josiah Shackelford,BGSU,Defensive Rebounds,4.0
Josiah Shackelford,BGSU,Personal Fouls,3.0
Josiah Shackelford,BGSU,Fantasy Score,23.0
Josiah Shackelford,BGSU,Pts+Rebs+Asts,16.0
Josiah Shackelford,BGSU,PRA,16.0
Josiah Shackelford,BGSU,Pts+Rebs,16.0
Josiah Shackelford,BGSU,Pts+Asts,12.0
Josiah Shackelford,BGSU,Rebs+Asts,4.0
Josiah Shackelford,BGSU,Blks+Stls,0.0
Javontae Campbell,BGSU,Points,24.0
Javontae Campbell,BGSU,Rebounds,6.0
Javontae Campbell,BGSU,Assists,6.0
Javontae Campbell,BGSU,Blocked Shots,0.0
Javontae Campbell,BGSU,Steals,2.0
Javontae Campbell,BGSU,Turnovers,3.0
Javontae Campbell,BGSU,FG Made,9.0
Javontae Campbell,BGSU,FG Attempted,18.0
Javontae Campbell,BGSU,3-PT Made,2.0
Javontae Campbell,BGSU,3-PT Attempted,3.0
Javontae Campbell,BGSU,Two Pointers Made,7.0
Javontae Campbell,BGSU,Two Pointers Attempted,15.0
Javontae Campbell,BGSU,Free Throws Made,4.0
Javontae Campbell,BGSU,Free Throws Attempted,6.0
Javontae Campbell,BGSU,Offensive Rebounds,2.0
Javontae Campbell,BGSU,Defensive Rebounds,4.0
Javontae Campbell,BGSU,Personal Fouls,5.0
Javontae Campbell,BGSU,Fantasy Score,48.5
Javontae Campbell,BGSU,Pts+Rebs+Asts,36.0
Javontae Campbell,BGSU,PRA,36.0
Javontae Campbell,BGSU,Pts+Rebs,30.0
Javontae Campbell,BGSU,Pts+Asts,30.0
Javontae Campbell,BGSU,Rebs+Asts,12.0
Javontae Campbell,BGSU,Blks+Stls,2.0
Justin Thomas,BGSU,Points,4.0
Justin Thomas,BGSU,Rebounds,3.0
Justin Thomas,BGSU,Assists,2.0
Justin Thomas,BGSU,Blocked Shots,0.0
Justin Thomas,BGSU,Steals,1.0
Justin Thomas,BGSU,Turnovers,1.0
Justin Thomas,BGSU,FG Made,2.0
Justin Thomas,BGSU,FG Attempted,6.0
Justin Thomas,BGSU,3-PT Made,0.0
Justin Thomas,BGSU,3-PT Attempted,2.0
Justin Thomas,BGSU,Two Pointers Made,2.0
Justin Thomas,BGSU,Two Pointers Attempted,4.0
Justin Thomas,BGSU,Free Throws Made,0.0
Justin Thomas,BGSU,Free Throws Attempted,0.0
Justin Thomas,BGSU,Offensive Rebounds,1.0
Justin Thomas,BGSU,Defensive Rebounds,2.0
Justin Thomas,BGSU,Personal Fouls,0.0
Justin Thomas,BGSU,Fantasy Score,12.2
Justin Thomas,BGSU,Pts+Rebs+Asts,9.0
Justin Thomas,BGSU,PRA,9.0
Justin Thomas,BGSU,Pts+Rebs,7.0
Justin Thomas,BGSU,Pts+Asts,6.0
Justin Thomas,BGSU,Rebs+Asts,5.0
Justin Thomas,BGSU,Blks+Stls,1.0
Aiden Goins,BGSU,Points,2.0
Aiden Goins,BGSU,Rebounds,0.0
Aiden Goins,BGSU,Assists,0.0
Aiden Goins,BGSU,Blocked Shots,0.0
Aiden Goins,BGSU,Steals,0.0
Aiden Goins,BGSU,Turnovers,1.0
Aiden Goins,BGSU,FG Made,0.0
Aiden Goins,BGSU,FG Attempted,0.0
Aiden Goins,BGSU,3-PT Made,0.0
Aiden Goins,BGSU,3-PT Attempted,0.0
Aiden Goins,BGSU,Two Pointers Made,0.0
Aiden Goins,BGSU,Two Pointers Attempted,0.0
Aiden Goins,BGSU,Free Throws Made,2.0
Aiden Goins,BGSU,Free Throws Attempted,2.0
Aiden Goins,BGSU,Offensive Rebounds,0.0
Aiden Goins,BGSU,Defensive Rebounds,0.0
Aiden Goins,BGSU,Personal Fouls,2.0
Aiden Goins,BGSU,Fantasy Score,1.5
Aiden Goins,BGSU,Pts+Rebs+Asts,2.0
Aiden Goins,BGSU,PRA,2.0
Aiden Goins,BGSU,Pts+Rebs,2.0
Aiden Goins,BGSU,Pts+Asts,2.0
Aiden Goins,BGSU,Rebs+Asts,0.0
Aiden Goins,BGSU,Blks+Stls,0.0
Mayar Wol,BGSU,Points,15.0
Mayar Wol,BGSU,Rebounds,4.0
Mayar Wol,BGSU,Assists,1.0
Mayar Wol,BGSU,Blocked Shots,0.0
Mayar Wol,BGSU,Steals,2.0
Mayar Wol,BGSU,Turnovers,4.0
Mayar Wol,BGSU,FG Made,6.0
Mayar Wol,BGSU,FG Attempted,12.0
Mayar Wol,BGSU,3-PT Made,3.0
Mayar Wol,BGSU,3-PT Attempted,6.0
Mayar Wol,BGSU,Two Pointers Made,3.0
Mayar Wol,BGSU,Two Pointers Attempted,6.0
Mayar Wol,BGSU,Free Throws Made,0.0
Mayar Wol,BGSU,Free Throws Attempted,0.0
Mayar Wol,BGSU,Offensive Rebounds,1.0
Mayar Wol,BGSU,Defensive Rebounds,3.0
Mayar Wol,BGSU,Personal Fouls,2.0
Mayar Wol,BGSU,Fantasy Score,29.5
Mayar Wol,BGSU,Pts+Rebs+Asts,20.0
Mayar Wol,BGSU,PRA,20.0
Mayar Wol,BGSU,Pts+Rebs,19.0
Mayar Wol,BGSU,Pts+Asts,16.0
Mayar Wol,BGSU,Rebs+Asts,5.0
Mayar Wol,BGSU,Blks+Stls,2.0
Makhi Leach,BGSU,Points,0.0
Makhi Leach,BGSU,Rebounds,0.0
Makhi Leach,BGSU,Assists,0.0
Makhi Leach,BGSU,Blocked Shots,0.0
Makhi Leach,BGSU,Steals,0.0
Makhi Leach,BGSU,Turnovers,0.0
Makhi Leach,BGSU,FG Made,0.0
Makhi Leach,BGSU,FG Attempted,0.0
Makhi Leach,BGSU,3-PT Made,0.0
Makhi Leach,BGSU,3-PT Attempted,0.0
Makhi Leach,BGSU,Two Pointers Made,0.0
Makhi Leach,BGSU,Two Pointers Attempted,0.0
Makhi Leach,BGSU,Free Throws Made,0.0
Makhi Leach,BGSU,Free Throws Attempted,0.0
Makhi Leach,BGSU,Offensive Rebounds,0.0
Makhi Leach,BGSU,Defensive Rebounds,0.0
Makhi Leach,BGSU,Personal Fouls,0.0
Makhi Leach,BGSU,Fantasy Score,0.0
Makhi Leach,BGSU,Pts+Rebs+Asts,0.0
Makhi Leach,BGSU,PRA,0.0
Makhi Leach,BGSU,Pts+Rebs,0.0
Makhi Leach,BGSU,Pts+Asts,0.0
Makhi Leach,BGSU,Rebs+Asts,0.0
Makhi Leach,BGSU,Blks+Stls,0.0
Javon Ruffin,BGSU,Points,6.0
Javon Ruffin,BGSU,Rebounds,3.0
Javon Ruffin,BGSU,Assists,0.0
