sport,direction,pick_type,prop,bin_index,mean_pred,mean_true,gap,n_stratum
MLB,OVER,Goblin,Runs,0,0.37727792207792205,0.5194805194805194,0.14220259740259739,374
MLB,OVER,Goblin,Runs,1,0.5040411764705881,0.5588235294117647,0.054782352941176615,374
MLB,OVER,Goblin,Runs,2,0.5385559999999997,0.58,0.04144400000000026,374
MLB,OVER,Goblin,Runs,3,0.5783541666666668,0.5416666666666666,0.036687500000000206,374
MLB,OVER,Goblin,Runs,4,0.7176724137931031,0.5862068965517241,0.131465517241379,374
MLB,OVER,Goblin,Runs,5,0.7906999999999996,0.7407407407407407,0.049959259259258926,374
MLB,OVER,Goblin,Runs,6,0.9713703703703706,0.5185185185185185,0.45285185185185206,374
MLB,OVER,Goblin,Singles,0,0.3938999999999999,0.4782608695652174,0.08436086956521749,439
MLB,OVER,Goblin,Singles,1,0.46464347826086955,0.391304347826087,0.07333913043478257,439
MLB,OVER,Goblin,Singles,2,0.669147872340426,0.44680851063829785,0.2223393617021282,439
MLB,OVER,Goblin,Singles,3,0.7899323943661966,0.5211267605633803,0.2688056338028163,439
MLB,OVER,Goblin,Singles,4,0.7926000000000001,0.7058823529411765,0.08671764705882357,439
MLB,OVER,Goblin,Singles,5,0.9962121212121212,0.5333333333333333,0.4628787878787879,439
MLB,OVER,Goblin,Total Bases,0,0.3639633670033861,0.5851851851851851,0.22122181818179903,11960
MLB,OVER,Goblin,Total Bases,1,0.4985946206896604,0.6110344827586207,0.11243986206896034,11960
MLB,OVER,Goblin,Total Bases,2,0.5535653197157909,0.5759325044404974,0.022367184724706446,11960
MLB,OVER,Goblin,Total Bases,3,0.5618857142857141,0.40476190476190477,0.15712380952380933,11960
MLB,OVER,Goblin,Total Bases,4,0.5882855108877661,0.6323283082077052,0.0440427973199391,11960
MLB,OVER,Goblin,Total Bases,5,0.7135675763482819,0.5679012345679012,0.14566634178038074,11960
MLB,OVER,Goblin,Total Bases,6,0.8350696655132721,0.5570934256055363,0.2779762399077358,11960
MLB,OVER,Goblin,Total Bases,7,0.973798776887389,0.5972163644032054,0.37658241248418367,11960
MLB,OVER,Goblin,Walks,0,0.3776118421052631,0.5657894736842105,0.1881776315789474,156
MLB,OVER,Goblin,Walks,1,0.451,1.0,0.5489999999999999,156
MLB,OVER,Goblin,Walks,2,0.5293249999999998,0.3611111111111111,0.16821388888888872,156
MLB,OVER,Goblin,Walks,3,0.5479454545454544,0.45454545454545453,0.09339999999999987,156
MLB,OVER,Goblin,Walks,4,0.7140799999999999,0.4666666666666667,0.24741333333333326,156
MLB,OVER,Goblin,Walks,5,0.9739374999999999,0.5625,0.4114374999999999,156
MLB,OVER,Goblin,Walks Allowed,0,0.34730370370370367,0.6851851851851852,0.33788148148148156,592
MLB,OVER,Goblin,Walks Allowed,1,0.43749090909090904,0.5454545454545454,0.10796363636363637,592
MLB,OVER,Goblin,Walks Allowed,2,0.5155533333333341,0.6952380952380952,0.17968476190476113,592
MLB,OVER,Goblin,Walks Allowed,3,0.5209,0.6428571428571429,0.12195714285714288,592
MLB,OVER,Goblin,Walks Allowed,4,0.5430559322033895,0.7966101694915254,0.25355423728813586,592
MLB,OVER,Goblin,Walks Allowed,5,0.5990879310344823,0.6379310344827587,0.03884310344827635,592
MLB,OVER,Goblin,Walks Allowed,6,0.7557382352941173,0.6470588235294118,0.10867941176470552,592
MLB,OVER,Goblin,Walks Allowed,7,0.8601884615384615,0.6730769230769231,0.18711153846153838,592
MLB,OVER,Goblin,Walks Allowed,8,0.9830871794871794,0.7350427350427351,0.2480444444444443,592
MLB,OVER,Standard,Hits,0,0.21050289855072452,0.391304347826087,0.18080144927536246,543
MLB,OVER,Standard,Hits,1,0.28013170731707315,0.5121951219512195,0.23206341463414637,543
MLB,OVER,Standard,Hits,2,0.41348599999999974,0.43,0.01651400000000025,543
MLB,OVER,Standard,Hits,3,0.44770909090909095,0.5454545454545454,0.09774545454545447,543
MLB,OVER,Standard,Hits,4,0.47927636363636344,0.5636363636363636,0.08436000000000016,543
MLB,OVER,Standard,Hits,5,0.5008037037037041,0.5,0.000803703703704084,543
MLB,OVER,Standard,Hits,6,0.5545857142857143,0.4380952380952381,0.11649047619047626,543
MLB,OVER,Standard,Hits,7,0.5832814814814813,0.46296296296296297,0.12031851851851832,543
MLB,OVER,Standard,Hits,8,0.7110537037037038,0.5555555555555556,0.15549814814814822,543
MLB,OVER,Standard,Hits Allowed,0,0.18951666666666667,0.7777777777777778,0.5882611111111111,142
MLB,OVER,Standard,Hits Allowed,1,0.24959090909090909,0.36363636363636365,0.11404545454545456,142
MLB,OVER,Standard,Hits Allowed,2,0.3217875,0.4375,0.1157125,142
MLB,OVER,Standard,Hits Allowed,3,0.36290833333333333,0.3333333333333333,0.029575000000000018,142
MLB,OVER,Standard,Hits Allowed,4,0.44051428571428575,0.35714285714285715,0.0833714285714286,142
MLB,OVER,Standard,Hits Allowed,5,0.5217631578947369,0.47368421052631576,0.048078947368421165,142
MLB,OVER,Standard,Hits Allowed,6,0.5321666666666666,0.5555555555555556,0.023388888888889015,142
MLB,OVER,Standard,Hits Allowed,7,0.554796,0.44,0.11479599999999995,142
MLB,OVER,Standard,Hits Allowed,8,0.5874,0.0,0.5874,142
MLB,OVER,Standard,Hits Allowed,9,0.7663666666666668,0.3333333333333333,0.43303333333333344,142
MLB,OVER,Standard,Hits+Runs+RBIs,0,0.4812907407407406,0.48148148148148145,0.0001907407407408801,505
MLB,OVER,Standard,Hits+Runs+RBIs,1,0.5004702127659574,0.5106382978723404,0.010168085106383007,505
MLB,OVER,Standard,Hits+Runs+RBIs,2,0.5163881355932204,0.5254237288135594,0.009035593220338978,505
MLB,OVER,Standard,Hits+Runs+RBIs,3,0.5499679999999999,0.62,0.0700320000000001,505
MLB,OVER,Standard,Hits+Runs+RBIs,4,0.5811511363636371,0.3977272727272727,0.18342386363636443,505
MLB,OVER,Standard,Hits+Runs+RBIs,5,0.5839,0.5,0.08389999999999997,505
MLB,OVER,Standard,Hits+Runs+RBIs,6,0.5847906976744188,0.5348837209302325,0.049906976744186315,505
MLB,OVER,Standard,Hits+Runs+RBIs,7,0.5886933333333328,0.4222222222222222,0.16647111111111063,505
MLB,OVER,Standard,Hits+Runs+RBIs,8,0.6276162790697675,0.4883720930232558,0.13924418604651168,505
MLB,OVER,Standard,Hitter Strikeouts,0,0.2310892857142858,0.40476190476190477,0.17367261904761896,746
MLB,OVER,Standard,Hitter Strikeouts,1,0.26139545454545465,0.4090909090909091,0.14769545454545446,746
MLB,OVER,Standard,Hitter Strikeouts,2,0.3085405405405406,0.35135135135135137,0.042810810810810784,746
MLB,OVER,Standard,Hitter Strikeouts,3,0.3806160000000001,0.4533333333333333,0.07271733333333319,746
MLB,OVER,Standard,Hitter Strikeouts,4,0.47710263157894756,0.4605263157894737,0.016576315789473883,746
MLB,OVER,Standard,Hitter Strikeouts,5,0.5044243589743588,0.5384615384615384,0.03403717948717966,746
MLB,OVER,Standard,Hitter Strikeouts,6,0.5195082191780825,0.5205479452054794,0.0010397260273968811,746
MLB,OVER,Standard,Hitter Strikeouts,7,0.5540338028169015,0.5915492957746479,0.037515492957746366,746
MLB,OVER,Standard,Hitter Strikeouts,8,0.5888573333333339,0.56,0.028857333333333846,746
MLB,OVER,Standard,Hitter Strikeouts,9,0.6193189189189189,0.5135135135135135,0.1058054054054054,746
MLB,OVER,Standard,Pitcher Fantasy Score,0,0.47854666666666656,0.4666666666666667,0.01187999999999989,125
MLB,OVER,Standard,Pitcher Fantasy Score,1,0.49347272727272723,0.45454545454545453,0.0389272727272727,125
MLB,OVER,Standard,Pitcher Fantasy Score,2,0.5123615384615385,0.5384615384615384,0.0260999999999999,125
MLB,OVER,Standard,Pitcher Fantasy Score,3,0.5189157894736842,0.3684210526315789,0.1504947368421053,125
MLB,OVER,Standard,Pitcher Fantasy Score,4,0.5221,0.5,0.02210000000000001,125
MLB,OVER,Standard,Pitcher Fantasy Score,5,0.5262571428571426,0.2857142857142857,0.24054285714285695,125
MLB,OVER,Standard,Pitcher Fantasy Score,6,0.5290999999999999,0.46153846153846156,0.06756153846153834,125
MLB,OVER,Standard,Pitcher Fantasy Score,7,0.5300666666666668,0.6666666666666666,0.13659999999999983,125
MLB,OVER,Standard,Pitcher Fantasy Score,8,0.5349833333333334,0.4166666666666667,0.11831666666666668,125
MLB,OVER,Standard,Pitcher Fantasy Score,9,0.5491076923076924,0.46153846153846156,0.08756923076923084,125
MLB,OVER,Standard,Pitcher Strikeouts,0,0.18963404255319144,0.46808510638297873,0.2784510638297873,439
MLB,OVER,Standard,Pitcher Strikeouts,1,0.3004170731707317,0.5365853658536586,0.23616829268292688,439
MLB,OVER,Standard,Pitcher Strikeouts,2,0.36249583333333324,0.4444444444444444,0.08194861111111118,439
MLB,OVER,Standard,Pitcher Strikeouts,3,0.37981875,0.5,0.12018125000000002,439
MLB,OVER,Standard,Pitcher Strikeouts,4,0.4056818181818183,0.6136363636363636,0.20795454545454534,439
MLB,OVER,Standard,Pitcher Strikeouts,5,0.48961999999999994,0.5555555555555556,0.06593555555555564,439
MLB,OVER,Standard,Pitcher Strikeouts,6,0.5321613636363637,0.6590909090909091,0.12692954545454538,439
MLB,OVER,Standard,Pitcher Strikeouts,7,0.5522357142857145,0.21428571428571427,0.3379500000000002,439
MLB,OVER,Standard,Pitcher Strikeouts,8,0.6168529411764708,0.39705882352941174,0.21979411764705908,439
MLB,OVER,Standard,Pitcher Strikeouts,9,0.7335450000000001,0.4,0.3335450000000001,439
MLB,OVER,Standard,Pitches Thrown,0,0.22173846153846155,0.46153846153846156,0.2398,128
MLB,OVER,Standard,Pitches Thrown,1,0.28523846153846155,0.5384615384615384,0.2532230769230769,128
MLB,OVER,Standard,Pitches Thrown,2,0.37093076923076923,0.38461538461538464,0.013684615384615406,128
MLB,OVER,Standard,Pitches Thrown,3,0.4887187499999999,0.5625,0.07378125000000008,128
MLB,OVER,Standard,Pitches Thrown,4,0.5091222222222223,0.4444444444444444,0.06467777777777783,128
MLB,OVER,Standard,Pitches Thrown,5,0.5199705882352942,0.35294117647058826,0.16702941176470593,128
MLB,OVER,Standard,Pitches Thrown,6,0.5222125,0.375,0.14721249999999997,128
MLB,OVER,Standard,Pitches Thrown,7,0.5357999999999999,0.38461538461538464,0.1511846153846153,128
MLB,OVER,Standard,Pitches Thrown,8,0.5614315789473683,0.3684210526315789,0.19301052631578935,128
MLB,OVER,Standard,Pitches Thrown,9,0.6105142857142857,0.0,0.6105142857142857,128
MLB,OVER,Standard,Pitching Outs,0,0.2033066666666667,0.6,0.3966933333333333,145
MLB,OVER,Standard,Pitching Outs,1,0.3698074074074074,0.5185185185185185,0.14871111111111107,145
MLB,OVER,Standard,Pitching Outs,2,0.38219999999999993,0.0,0.38219999999999993,145
MLB,OVER,Standard,Pitching Outs,3,0.43763846153846153,0.38461538461538464,0.053023076923076895,145
MLB,OVER,Standard,Pitching Outs,4,0.5132705882352941,0.47058823529411764,0.042682352941176505,145
MLB,OVER,Standard,Pitching Outs,5,0.5319318181818183,0.45454545454545453,0.07738636363636381,145
MLB,OVER,Standard,Pitching Outs,6,0.5419625,0.375,0.1669625,145
MLB,OVER,Standard,Pitching Outs,7,0.5488583333333333,0.3333333333333333,0.21552500000000002,145
MLB,OVER,Standard,Pitching Outs,8,0.591912,0.52,0.07191199999999998,145
MLB,OVER,Standard,Pitching Outs,9,0.8268333333333334,0.6666666666666666,0.1601666666666668,145
MLB,OVER,Standard,Runs,0,0.22764857142857134,0.35714285714285715,0.1294942857142858,695
MLB,OVER,Standard,Runs,1,0.27708831168831166,0.3246753246753247,0.04758701298701301,695
MLB,OVER,Standard,Runs,2,0.334136507936508,0.4126984126984127,0.07856190476190467,695
MLB,OVER,Standard,Runs,3,0.45087920792079245,0.43564356435643564,0.015235643564356804,695
MLB,OVER,Standard,Runs,4,0.48103500000000016,0.425,0.05603500000000017,695
MLB,OVER,Standard,Runs,5,0.5003202898550726,0.4782608695652174,0.02205942028985519,695
MLB,OVER,Standard,Runs,6,0.5369941176470582,0.4019607843137255,0.13503333333333267,695
MLB,OVER,Standard,Runs,7,0.5545485714285713,0.34285714285714286,0.21169142857142842,695
MLB,OVER,Standard,Runs,8,0.589416304347826,0.45652173913043476,0.13289456521739124,695
MLB,OVER,Standard,Runs,9,0.7001065217391305,0.34782608695652173,0.35228043478260873,695
MLB,OVER,Standard,Singles,0,0.3075956521739131,0.5362318840579711,0.22863623188405796,640
MLB,OVER,Standard,Singles,1,0.3546916666666665,0.5,0.14530833333333348,640
MLB,OVER,Standard,Singles,2,0.3765384615384615,0.4307692307692308,0.054230769230769305,640
MLB,OVER,Standard,Singles,3,0.48076666666666656,0.5303030303030303,0.04953636363636371,640
MLB,OVER,Standard,Singles,4,0.517022222222222,0.4444444444444444,0.07257777777777763,640
MLB,OVER,Standard,Singles,5,0.5493265624999994,0.40625,0.14307656249999945,640
MLB,OVER,Standard,Singles,6,0.5810088235294123,0.45588235294117646,0.12512647058823584,640
MLB,OVER,Standard,Singles,7,0.5899884615384615,0.6346153846153846,0.044626923076923064,640
MLB,OVER,Standard,Singles,8,0.5913636363636362,0.5,0.0913636363636362,640
MLB,OVER,Standard,Singles,9,0.6276862068965517,0.46551724137931033,0.16216896551724141,640
MLB,OVER,Standard,Total Bases,0,0.17528904109589036,0.3835616438356164,0.20827260273972606,1216
MLB,OVER,Standard,Total Bases,1,0.24427102803738307,0.3364485981308411,0.09217757009345803,1216
MLB,OVER,Standard,Total Bases,2,0.340698275862069,0.39655172413793105,0.05585344827586203,1216
MLB,OVER,Standard,Total Bases,3,0.4285483870967747,0.5161290322580645,0.08758064516128983,1216
MLB,OVER,Standard,Total Bases,4,0.46926923076923055,0.49572649572649574,0.026457264957265192,1216
MLB,OVER,Standard,Total Bases,5,0.5040041666666663,0.4666666666666667,0.03733749999999958,1216
MLB,OVER,Standard,Total Bases,6,0.5526750000000005,0.43548387096774194,0.11719112903225853,1216
MLB,OVER,Standard,Total Bases,7,0.5830769230769232,0.4700854700854701,0.11299145299145308,1216
MLB,OVER,Standard,Total Bases,8,0.8226355371900824,0.48760330578512395,0.33503223140495847,1216
MLB,OVER,Standard,Walks,0,0.23587222222222223,0.5555555555555556,0.3196833333333333,170
MLB,OVER,Standard,Walks,1,0.3166444444444444,0.5,0.1833555555555556,170
MLB,OVER,Standard,Walks,2,0.42028235294117655,0.5882352941176471,0.16795294117647053,170
MLB,OVER,Standard,Walks,3,0.45966774193548426,0.45161290322580644,0.008054838709677825,170
MLB,OVER,Standard,Walks,4,0.4703,0.0,0.4703,170
MLB,OVER,Standard,Walks,5,0.4952647058823531,0.47058823529411764,0.024676470588235466,170
MLB,OVER,Standard,Walks,6,0.5309517241379309,0.6206896551724138,0.08973793103448291,170
MLB,OVER,Standard,Walks,7,0.54948,0.8,0.2505200000000001,170
MLB,OVER,Standard,Walks,8,0.5853368421052633,0.42105263157894735,0.16428421052631592,170
MLB,OVER,Standard,Walks,9,0.63692,0.6,0.036920000000000064,170
MLB,OVER,Standard,Walks Allowed,0,0.19977692307692305,0.6923076923076923,0.4925307692307692,119
MLB,OVER,Standard,Walks Allowed,1,0.3099,0.4,0.09010000000000001,119
MLB,OVER,Standard,Walks Allowed,2,0.3659375,0.625,0.2590625,119
MLB,OVER,Standard,Walks Allowed,3,0.47022307692307697,0.6153846153846154,0.14516153846153845,119
MLB,OVER,Standard,Walks Allowed,4,0.49703636363636367,0.36363636363636365,0.13340000000000002,119
MLB,OVER,Standard,Walks Allowed,5,0.5190470588235292,0.4117647058823529,0.10728235294117627,119
MLB,OVER,Standard,Walks Allowed,6,0.5322428571428571,0.2857142857142857,0.24652857142857143,119
MLB,OVER,Standard,Walks Allowed,7,0.5639090909090909,0.5454545454545454,0.0184545454545455,119
MLB,OVER,Standard,Walks Allowed,8,0.5900642857142857,0.5714285714285714,0.01863571428571431,119
MLB,OVER,Standard,Walks Allowed,9,0.6700900000000001,0.7,0.02990999999999988,119
MLB,UNDER,Standard,Hits,0,0.40529705882352923,0.5,0.09470294117647077,545
MLB,UNDER,Standard,Hits,1,0.46594090909090924,0.5681818181818182,0.102240909090909,545
MLB,UNDER,Standard,Hits,2,0.4906192307692304,0.6346153846153846,0.14399615384615416,545
MLB,UNDER,Standard,Hits,3,0.5049111111111114,0.5396825396825397,0.03477142857142823,545
MLB,UNDER,Standard,Hits,4,0.5145042553191488,0.44680851063829785,0.06769574468085093,545
MLB,UNDER,Standard,Hits,5,0.5307535714285713,0.6428571428571429,0.11210357142857164,545
MLB,UNDER,Standard,Hits,6,0.5513058823529415,0.43137254901960786,0.11993333333333367,545
MLB,UNDER,Standard,Hits,7,0.5745362068965517,0.603448275862069,0.028912068965517235,545
MLB,UNDER,Standard,Hits,8,0.6023909090909091,0.6909090909090909,0.08851818181818183,545
MLB,UNDER,Standard,Hits,9,0.6716509803921572,0.4117647058823529,0.2598862745098043,545
MLB,UNDER,Standard,Hits Allowed,0,0.23372941176470588,0.8235294117647058,0.5898,164
MLB,UNDER,Standard,Hits Allowed,1,0.3841058823529412,0.47058823529411764,0.08648235294117645,164
MLB,UNDER,Standard,Hits Allowed,2,0.40257333333333334,0.5333333333333333,0.13076,164
MLB,UNDER,Standard,Hits Allowed,3,0.4177333333333334,0.5,0.0822666666666666,164
MLB,UNDER,Standard,Hits Allowed,4,0.4286533333333333,0.6666666666666666,0.23801333333333335,164
MLB,UNDER,Standard,Hits Allowed,5,0.4369764705882353,0.4117647058823529,0.025211764705882378,164
MLB,UNDER,Standard,Hits Allowed,6,0.4520624999999999,0.5,0.04793750000000008,164
MLB,UNDER,Standard,Hits Allowed,7,0.4885750000000001,0.3125,0.1760750000000001,164
MLB,UNDER,Standard,Hits Allowed,8,0.5542444444444445,0.3888888888888889,0.16535555555555564,164
MLB,UNDER,Standard,Hits Allowed,9,0.6413999999999999,0.4666666666666667,0.17473333333333319,164
MLB,UNDER,Standard,Hits+Runs+RBIs,0,0.43043399999999993,0.42,0.010433999999999943,357
MLB,UNDER,Standard,Hits+Runs+RBIs,1,0.4586599999999999,0.55,0.09134000000000014,357
MLB,UNDER,Standard,Hits+Runs+RBIs,2,0.4691185185185184,0.48148148148148145,0.012362962962963076,357
MLB,UNDER,Standard,Hits+Runs+RBIs,3,0.4710303030303027,0.45454545454545453,0.016484848484848158,357
MLB,UNDER,Standard,Hits+Runs+RBIs,4,0.47350937500000034,0.53125,0.05774062499999966,357
MLB,UNDER,Standard,Hits+Runs+RBIs,5,0.4798615384615385,0.41025641025641024,0.06960512820512826,357
MLB,UNDER,Standard,Hits+Runs+RBIs,6,0.48427818181818166,0.4909090909090909,0.006630909090909243,357
MLB,UNDER,Standard,Hits+Runs+RBIs,7,0.48622499999999996,0.75,0.26377500000000004,357
MLB,UNDER,Standard,Hits+Runs+RBIs,8,0.4937199999999998,0.65,0.1562800000000002,357
MLB,UNDER,Standard,Hits+Runs+RBIs,9,0.505044827586207,0.4482758620689655,0.05676896551724142,357
MLB,UNDER,Standard,Hitter Strikeouts,0,0.4430842105263159,0.6140350877192983,0.17095087719298235,539
MLB,UNDER,Standard,Hitter Strikeouts,1,0.48143281250000003,0.390625,0.09080781250000003,539
MLB,UNDER,Standard,Hitter Strikeouts,2,0.49718888888888874,0.4888888888888889,0.008299999999999863,539
MLB,UNDER,Standard,Hitter Strikeouts,3,0.5201127272727273,0.4909090909090909,0.029203636363636376,539
MLB,UNDER,Standard,Hitter Strikeouts,4,0.5465928571428574,0.5357142857142857,0.010878571428571737,539
MLB,UNDER,Standard,Hitter Strikeouts,5,0.5648934782608693,0.5,0.06489347826086933,539
MLB,UNDER,Standard,Hitter Strikeouts,6,0.5848428571428567,0.625,0.040157142857143335,539
MLB,UNDER,Standard,Hitter Strikeouts,7,0.6280490909090913,0.4727272727272727,0.15532181818181862,539
MLB,UNDER,Standard,Hitter Strikeouts,8,0.6974766666666664,0.6333333333333333,0.06414333333333311,539
MLB,UNDER,Standard,Hitter Strikeouts,9,0.7292600000000002,0.6222222222222222,0.10703777777777801,539
MLB,UNDER,Standard,Pitcher Strikeouts,0,0.18865952380952383,0.47619047619047616,0.28753095238095233,331
MLB,UNDER,Standard,Pitcher Strikeouts,1,0.29679999999999995,0.68,0.3832000000000001,331
MLB,UNDER,Standard,Pitcher Strikeouts,2,0.3721666666666664,0.42424242424242425,0.05207575757575783,331
MLB,UNDER,Standard,Pitcher Strikeouts,3,0.4125057142857143,0.6571428571428571,0.24463714285714283,331
MLB,UNDER,Standard,Pitcher Strikeouts,4,0.4301794117647058,0.5,0.06982058823529419,331
MLB,UNDER,Standard,Pitcher Strikeouts,5,0.45163030303030305,0.48484848484848486,0.03321818181818181,331
MLB,UNDER,Standard,Pitcher Strikeouts,6,0.4649566666666667,0.6333333333333333,0.16837666666666662,331
MLB,UNDER,Standard,Pitcher Strikeouts,7,0.4971545454545454,0.3939393939393939,0.10321515151515148,331
MLB,UNDER,Standard,Pitcher Strikeouts,8,0.5446882352941175,0.7352941176470589,0.1906058823529414,331
MLB,UNDER,Standard,Pitcher Strikeouts,9,0.6434937500000001,0.53125,0.11224375000000009,331
MLB,UNDER,Standard,Pitches Thrown,0,0.25361200000000006,0.52,0.26638799999999996,245
MLB,UNDER,Standard,Pitches Thrown,1,0.35435000000000005,0.38461538461538464,0.030265384615384583,245
MLB,UNDER,Standard,Pitches Thrown,2,0.3852968749999999,0.5625,0.17720312500000007,245
MLB,UNDER,Standard,Pitches Thrown,3,0.39105333333333336,0.26666666666666666,0.1243866666666667,245
MLB,UNDER,Standard,Pitches Thrown,4,0.3994720000000001,0.72,0.32052799999999987,245
MLB,UNDER,Standard,Pitches Thrown,5,0.414148,0.72,0.30585199999999996,245
MLB,UNDER,Standard,Pitches Thrown,6,0.4216913043478261,0.6086956521739131,0.187004347826087,245
MLB,UNDER,Standard,Pitches Thrown,7,0.4320108695652172,0.5652173913043478,0.13320652173913056,245
MLB,UNDER,Standard,Pitches Thrown,8,0.438025,0.75,0.311975,245
MLB,UNDER,Standard,Pitches Thrown,9,0.5315416666666667,0.4583333333333333,0.07320833333333338,245
MLB,UNDER,Standard,Pitching Outs,0,0.14343333333333333,0.4,0.2565666666666667,142
MLB,UNDER,Standard,Pitching Outs,1,0.24523333333333336,0.26666666666666666,0.021433333333333304,142
MLB,UNDER,Standard,Pitching Outs,2,0.34577272727272723,0.6363636363636364,0.2905909090909091,142
MLB,UNDER,Standard,Pitching Outs,3,0.39131250000000006,0.5,0.10868749999999994,142
MLB,UNDER,Standard,Pitching Outs,4,0.3955636363636364,0.5454545454545454,0.14989090909090902,142
MLB,UNDER,Standard,Pitching Outs,5,0.4044714285714286,0.42857142857142855,0.024099999999999955,142
MLB,UNDER,Standard,Pitching Outs,6,0.4180214285714286,0.6428571428571429,0.2248357142857143,142
MLB,UNDER,Standard,Pitching Outs,7,0.4274666666666666,0.4666666666666667,0.03920000000000007,142
MLB,UNDER,Standard,Pitching Outs,8,0.43235384615384626,0.5384615384615384,0.10610769230769218,142
MLB,UNDER,Standard,Pitching Outs,9,0.44894,0.6666666666666666,0.21772666666666662,142
MLB,UNDER,Standard,Runs,0,0.4143677966101699,0.4915254237288136,0.07715762711864366,552
MLB,UNDER,Standard,Runs,1,0.4772012658227851,0.4936708860759494,0.016469620253164285,552
MLB,UNDER,Standard,Runs,2,0.4858142857142857,0.4642857142857143,0.021528571428571397,552
MLB,UNDER,Standard,Runs,3,0.492092727272727,0.6363636363636364,0.14427090909090934,552
MLB,UNDER,Standard,Runs,4,0.5014563636363636,0.5818181818181818,0.0803618181818182,552
MLB,UNDER,Standard,Runs,5,0.5172813559322033,0.6440677966101694,0.12678644067796618,552
MLB,UNDER,Standard,Runs,6,0.5393465517241381,0.5344827586206896,0.004863793103448533,552
MLB,UNDER,Standard,Runs,7,0.5557196428571431,0.5357142857142857,0.02000535714285745,552
MLB,UNDER,Standard,Runs,8,0.5792833333333329,0.5625,0.016783333333332928,552
MLB,UNDER,Standard,Runs,9,0.6365436363636369,0.4727272727272727,0.16381636363636415,552
MLB,UNDER,Standard,Singles,0,0.2978217391304348,0.34782608695652173,0.050004347826086926,442
MLB,UNDER,Standard,Singles,1,0.3794272727272727,0.6818181818181818,0.30239090909090904,442
MLB,UNDER,Standard,Singles,2,0.4178326086956522,0.6304347826086957,0.21260217391304348,442
MLB,UNDER,Standard,Singles,3,0.4374392156862749,0.5686274509803921,0.13118823529411722,442
MLB,UNDER,Standard,Singles,4,0.4546333333333334,0.6388888888888888,0.18425555555555545,442
MLB,UNDER,Standard,Singles,5,0.47014666666666693,0.5333333333333333,0.06318666666666639,442
MLB,UNDER,Standard,Singles,6,0.4870777777777777,0.5333333333333333,0.046255555555555605,442
MLB,UNDER,Standard,Singles,7,0.4955127659574468,0.6170212765957447,0.12150851063829787,442
MLB,UNDER,Standard,Singles,8,0.5003078947368421,0.631578947368421,0.1312710526315789,442
MLB,UNDER,Standard,Singles,9,0.5157250000000002,0.5909090909090909,0.07518409090909073,442
MLB,UNDER,Standard,Total Bases,0,0.3728779411764705,0.45588235294117646,0.08300441176470597,680
MLB,UNDER,Standard,Total Bases,1,0.44279855072463814,0.5217391304347826,0.07894057971014445,680
MLB,UNDER,Standard,Total Bases,2,0.4749369863013699,0.5616438356164384,0.0867068493150685,680
MLB,UNDER,Standard,Total Bases,3,0.4925164179104475,0.5373134328358209,0.04479701492537341,680
MLB,UNDER,Standard,Total Bases,4,0.5059200000000004,0.5384615384615384,0.032541538461538067,680
MLB,UNDER,Standard,Total Bases,5,0.528851388888889,0.4722222222222222,0.05662916666666684,680
MLB,UNDER,Standard,Total Bases,6,0.5511322580645163,0.46774193548387094,0.08339032258064533,680
MLB,UNDER,Standard,Total Bases,7,0.5728542857142851,0.5571428571428572,0.015711428571427932,680
MLB,UNDER,Standard,Total Bases,8,0.6070986301369862,0.684931506849315,0.07783287671232886,680
MLB,UNDER,Standard,Total Bases,9,0.6659442622950821,0.5081967213114754,0.15774754098360666,680
MLB,UNDER,Standard,Walks,0,0.35853749999999995,0.5,0.14146250000000005,223
MLB,UNDER,Standard,Walks,1,0.4827640000000001,0.44,0.04276400000000008,223
MLB,UNDER,Standard,Walks,2,0.4988346153846155,0.5,0.0011653846153845127,223
MLB,UNDER,Standard,Walks,3,0.5106714285714287,0.6428571428571429,0.13218571428571424,223
MLB,UNDER,Standard,Walks,4,0.524104347826087,0.5217391304347826,0.002365217391304353,223
MLB,UNDER,Standard,Walks,5,0.5413240000000001,0.28,0.2613240000000001,223
MLB,UNDER,Standard,Walks,6,0.5543542857142858,0.4857142857142857,0.06864000000000009,223
MLB,UNDER,Standard,Walks,7,0.5625666666666667,0.3333333333333333,0.22923333333333334,223
MLB,UNDER,Standard,Walks,8,0.6195032258064516,0.7096774193548387,0.09017419354838718,223
MLB,UNDER,Standard,Walks,9,0.7140928571428571,0.5714285714285714,0.1426642857142857,223
NBA,OVER,Goblin,3-PT Attempted,0,0.3884928862598815,0.6785714285714286,0.2900785423115471,261
NBA,OVER,Goblin,3-PT Attempted,1,0.5580892813242401,0.6538461538461539,0.09575687252191378,261
NBA,OVER,Goblin,3-PT Attempted,2,0.5715614833412171,0.56,0.011561483341217094,261
NBA,OVER,Goblin,3-PT Attempted,3,0.5922976113796234,0.5769230769230769,0.015374534456546574,261
NBA,OVER,Goblin,3-PT Attempted,4,0.6521612544821154,0.46153846153846156,0.1906227929436538,261
NBA,OVER,Goblin,3-PT Attempted,5,0.7091565518158534,0.7307692307692307,0.021612678953377373,261
NBA,OVER,Goblin,3-PT Attempted,6,0.8579414833755044,0.4074074074074074,0.45053407596809697,261
NBA,OVER,Goblin,3-PT Attempted,7,0.9076905054403313,0.36,0.5476905054403313,261
