proj_id,player_id,player,team,pp_team,pp_opp_team,pp_game_id,pos,stat_type,line,odds_type,start_time,league_id,duration,line_num
10806392,300001,Cayden Boozer,DUKE,DUKE,SJU,146433,G,Turnovers,1.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806395,278361,Dame Sarr,DUKE,DUKE,SJU,146433,G-F,Turnovers,1.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806401,275918,Joson Sanon,SJU,SJU,DUKE,146433,G,Rebounds,1.5,standard,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806403,275919,Oziyah Sellers,SJU,SJU,DUKE,146433,G,Rebounds,1.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806406,274124,Patrick Ngongba,DUKE,DUKE,SJU,146433,C,Turnovers,1.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806824,274122,Cameron Boozer,DUKE,DUKE,SJU,146433,F,Steals,1.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806829,300001,Cayden Boozer,DUKE,DUKE,SJU,146433,G,Steals,1.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806834,278361,Dame Sarr,DUKE,DUKE,SJU,146433,G-F,Steals,1.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806844,221498,Isaiah Evans,DUKE,DUKE,SJU,146433,G-F,Steals,1.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806847,275919,Oziyah Sellers,SJU,SJU,DUKE,146433,G,Assists,1.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806855,307368,Ruben Prey,SJU,SJU,DUKE,146433,F,Rebounds,1.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10807321,274122,Cameron Boozer,DUKE,DUKE,SJU,146433,F,Blks+Stls,1.5,standard,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10807328,278361,Dame Sarr,DUKE,DUKE,SJU,146433,G-F,3-PT Made,1.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10807330,278361,Dame Sarr,DUKE,DUKE,SJU,146433,G-F,Blks+Stls,1.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10807337,221498,Isaiah Evans,DUKE,DUKE,SJU,146433,G-F,Assists,1.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10807341,275918,Joson Sanon,SJU,SJU,DUKE,146433,G,3-PT Made,1.5,standard,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10807342,275919,Oziyah Sellers,SJU,SJU,DUKE,146433,G,3-PT Made,1.5,standard,2026-03-27T19:10:00.000-04:00,20,Full,1.5
10806388,274122,Cameron Boozer,DUKE,DUKE,SJU,146433,F,Steals,0.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10806391,300001,Cayden Boozer,DUKE,DUKE,SJU,146433,G,Steals,0.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10806394,278361,Dame Sarr,DUKE,DUKE,SJU,146433,G-F,Steals,0.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10806400,221498,Isaiah Evans,DUKE,DUKE,SJU,146433,G-F,Steals,0.5,standard,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10806402,275919,Oziyah Sellers,SJU,SJU,DUKE,146433,G,Assists,0.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10806814,280140,Bryce Hopkins,SJU,SJU,DUKE,146433,F-G,Assists,0.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10807320,274122,Cameron Boozer,DUKE,DUKE,SJU,146433,F,3-PT Made,0.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10807322,274122,Cameron Boozer,DUKE,DUKE,SJU,146433,F,Blocked Shots,0.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10807324,300001,Cayden Boozer,DUKE,DUKE,SJU,146433,G,3-PT Made,0.5,standard,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10807329,278361,Dame Sarr,DUKE,DUKE,SJU,146433,G-F,Assists,0.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10807331,278361,Dame Sarr,DUKE,DUKE,SJU,146433,G-F,Blocked Shots,0.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10807333,277970,Dillon Mitchell,SJU,SJU,DUKE,146433,F,3-PT Made,0.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10807347,274124,Patrick Ngongba,DUKE,DUKE,SJU,146433,C,3-PT Made,0.5,demon,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10807348,274124,Patrick Ngongba,DUKE,DUKE,SJU,146433,C,Blocked Shots,0.5,standard,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10807353,219194,Zuby Ejiofor,SJU,SJU,DUKE,146433,F,3-PT Made,0.5,goblin,2026-03-27T19:10:00.000-04:00,20,Full,0.5
10806359,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Pts+Rebs+Asts,29.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,29.5
10807368,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Pts+Rebs+Asts,27.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,27.5
10806452,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Pts+Rebs,26.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,26.5
10807366,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Pts+Rebs+Asts,25.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,25.5
10807367,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Pts+Rebs+Asts,23.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,23.5
10807386,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Pts+Rebs+Asts,23.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,23.5
10807427,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Points,22.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,22.5
10806412,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Pts+Rebs+Asts,21.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,21.5
10807384,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Pts+Rebs+Asts,21.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,21.5
10807447,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Points,21.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,21.5
10807364,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Points,20.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,20.5
10807425,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Points,20.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,20.5
10806355,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Pts+Rebs,19.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,19.5
10807369,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Pts+Rebs+Asts,19.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,19.5
10807385,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Pts+Rebs+Asts,19.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,19.5
10807445,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Points,19.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,19.5
10806357,224757,Coen Carr,MSU,MSU,CONN,146436,F,Pts+Rebs+Asts,18.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,18.5
10806441,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Pts+Rebs,18.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,18.5
10807362,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Points,18.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,18.5
10807382,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Points,18.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,18.5
10807426,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Points,18.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,18.5
10806420,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Pts+Rebs+Asts,17.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,17.5
10806432,224757,Coen Carr,MSU,MSU,CONN,146436,F,Pts+Rebs,17.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,17.5
10806436,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Pts+Rebs,17.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,17.5
10807406,224757,Coen Carr,MSU,MSU,CONN,146436,F,Points,17.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,17.5
10807446,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Points,17.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,17.5
10806354,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Pts+Asts,16.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,16.5
10806427,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Pts+Rebs,16.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,16.5
10806440,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Points,16.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,16.5
10807363,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Points,16.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,16.5
10807380,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Points,16.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,16.5
10807417,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Points,16.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,16.5
10806419,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Pts+Rebs,15.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,15.5
10806451,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Points,15.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,15.5
10807387,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Pts+Rebs+Asts,15.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,15.5
10807405,224757,Coen Carr,MSU,MSU,CONN,146436,F,Points,15.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,15.5
10806353,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Points,14.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,14.5
10807381,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Points,14.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,14.5
10807416,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Points,14.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,14.5
10807428,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Points,14.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,14.5
10807450,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Rebounds,14.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,14.5
10806418,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Pts+Asts,13.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,13.5
10807395,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Points,13.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,13.5
10807404,224757,Coen Carr,MSU,MSU,CONN,146436,F,Points,13.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,13.5
10807448,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Points,13.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,13.5
10806356,224757,Coen Carr,MSU,MSU,CONN,146436,F,Pts+Asts,12.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,12.5
10806417,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Points,12.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,12.5
10807365,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Points,12.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,12.5
10807393,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Points,12.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,12.5
10807415,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Points,12.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,12.5
10807449,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Rebounds,12.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,12.5
10806358,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Pts+Asts,11.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,11.5
10806431,224757,Coen Carr,MSU,MSU,CONN,146436,F,Points,11.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,11.5
10807394,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Points,11.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,11.5
10807383,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Points,10.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,10.5
10807421,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Rebounds,10.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,10.5
10806426,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Points,9.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,9.5
10807399,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Rebounds,9.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,9.5
10807407,224757,Coen Carr,MSU,MSU,CONN,146436,F,Points,9.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,9.5
10807419,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Rebounds,9.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,9.5
10807438,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Points,9.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,9.5
10807396,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Points,8.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,8.5
10807397,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Rebounds,8.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,8.5
10807410,224757,Coen Carr,MSU,MSU,CONN,146436,F,Rebounds,8.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,8.5
10807418,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Points,8.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,8.5
10807420,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Rebounds,8.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,8.5
10807436,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Points,8.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,8.5
10807451,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Rebounds,8.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,8.5
10806437,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Rebounds,7.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,7.5
10807372,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Rebounds,7.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,7.5
10807398,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Rebounds,7.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,7.5
10807408,224757,Coen Carr,MSU,MSU,CONN,146436,F,Rebounds,7.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,7.5
10807437,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Points,7.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,7.5
10806413,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Rebs+Asts,6.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,6.5
10807370,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Rebounds,6.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,6.5
10807409,224757,Coen Carr,MSU,MSU,CONN,146436,F,Rebounds,6.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,6.5
10807422,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Rebounds,6.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,6.5
10807371,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Rebounds,5.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,5.5
10807389,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Rebounds,5.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,5.5
10807400,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Rebounds,5.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,5.5
10806421,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Rebs+Asts,4.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,4.5
10807357,92177,Alex Karaban,CONN,CONN,MSU,146436,F,3-PT Made,4.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,4.5
10807376,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,3-PT Made,4.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,4.5
10807388,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Rebounds,4.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,4.5
10807411,224757,Coen Carr,MSU,MSU,CONN,146436,F,Rebounds,4.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,4.5
10807430,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Rebounds,4.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,4.5
10807439,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Points,4.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,4.5
10807441,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Rebounds,4.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,4.5
10806444,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Turnovers,3.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,3.5
10807356,92177,Alex Karaban,CONN,CONN,MSU,146436,F,3-PT Made,3.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,3.5
10807360,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Assists,3.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,3.5
10807373,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Rebounds,3.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,3.5
10807375,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,3-PT Made,3.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,3.5
10807429,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Rebounds,3.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,3.5
10807440,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Rebounds,3.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,3.5
10807444,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Blocked Shots,3.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,3.5
10806409,92177,Alex Karaban,CONN,CONN,MSU,146436,F,3-PT Made,2.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10806442,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Rebounds,2.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10806448,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Rebounds,2.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10806449,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Blks+Stls,2.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10807359,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Assists,2.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10807378,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Assists,2.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10807390,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Rebounds,2.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10807413,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,3-PT Made,2.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10807423,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,3-PT Made,2.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10807434,297324,Jordan Scott,MSU,MSU,CONN,146436,F,3-PT Made,2.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10807443,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Blocked Shots,2.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,2.5
10806410,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Assists,1.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806415,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Turnovers,1.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806416,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Assists,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806423,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Turnovers,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806424,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Blks+Stls,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806428,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Turnovers,1.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806434,224757,Coen Carr,MSU,MSU,CONN,146436,F,Turnovers,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806435,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,3-PT Made,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806438,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,Turnovers,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806439,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,3-PT Made,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806446,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Blks+Stls,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806450,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Blocked Shots,1.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806453,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Turnovers,1.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807358,92177,Alex Karaban,CONN,CONN,MSU,146436,F,3-PT Made,1.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807361,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Blocked Shots,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807374,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Steals,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807377,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,3-PT Made,1.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807391,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Steals,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807392,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Blocked Shots,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807401,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Steals,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807402,224757,Coen Carr,MSU,MSU,CONN,146436,F,3-PT Made,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807403,224757,Coen Carr,MSU,MSU,CONN,146436,F,Blocked Shots,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807412,224757,Coen Carr,MSU,MSU,CONN,146436,F,Steals,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807431,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Rebounds,1.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807432,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Steals,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807433,297324,Jordan Scott,MSU,MSU,CONN,146436,F,3-PT Made,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807435,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Blocked Shots,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807442,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Steals,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10807452,230288,Tarris Reed,CONN,CONN,MSU,146436,C,Steals,1.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,1.5
10806411,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Blocked Shots,0.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10806414,92177,Alex Karaban,CONN,CONN,MSU,146436,F,Steals,0.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10806422,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Steals,0.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10806425,232618,Carson Cooper,MSU,MSU,CONN,146436,C,Blocked Shots,0.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10806429,224757,Coen Carr,MSU,MSU,CONN,146436,F,3-PT Made,0.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10806430,224757,Coen Carr,MSU,MSU,CONN,146436,F,Blks+Stls,0.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10806433,224757,Coen Carr,MSU,MSU,CONN,146436,F,Steals,0.5,demon,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10806443,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,Steals,0.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10806445,297324,Jordan Scott,MSU,MSU,CONN,146436,F,3-PT Made,0.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10806447,297324,Jordan Scott,MSU,MSU,CONN,146436,F,Blocked Shots,0.5,standard,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10807379,286915,Braylon Mullins,CONN,CONN,MSU,146436,G,Assists,0.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10807414,126548,Jaxon Kohler,MSU,MSU,CONN,146436,F,3-PT Made,0.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10807424,219002,Jeremy Fears,MSU,MSU,CONN,146436,G,3-PT Made,0.5,goblin,2026-03-27T21:45:00.000-04:00,20,Full,0.5
10800709,276670,Nate Ament,TENN,TENN,ISU,146434,F,Pts+Rebs+Asts,24.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,24.5
10806498,276669,Ja'Kobi Gillespie,TENN,TENN,ISU,146434,G,Points,24.5,demon,2026-03-27T22:10:00.000-04:00,20,Full,24.5
10801006,95070,Tamin Lipsey,ISU,ISU,TENN,146434,G,Pts+Rebs+Asts,23.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,23.5
10804028,276670,Nate Ament,TENN,TENN,ISU,146434,F,Pts+Rebs,22.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,22.5
10806497,276669,Ja'Kobi Gillespie,TENN,TENN,ISU,146434,G,Points,22.5,demon,2026-03-27T22:10:00.000-04:00,20,Full,22.5
10800655,276669,Ja'Kobi Gillespie,TENN,TENN,ISU,146434,G,Pts+Rebs,21.5,standard,2026-03-27T22:10:00.000-04:00,20,Full,21.5
