proj_id,player_id,cbb_player_key,player,player_norm,team_abbr,opp_team_abbr,pp_team,pp_opp_team,pos,prop_type,prop_norm,pick_type,line,start_time,pp_game_id,league_id,team,stat_type,odds_type,duration,line_num
10806340,298406,uriah tenette|UNM,Uriah Tenette,uriah tenette,UNM,,UNM,,G,Pts+Asts,pa,Standard,16.5,2026-03-24T21:00:00.000-04:00,146471,20,UNM,Pts+Asts,standard,Full,16.5
10791750,277636,keaton wagler|ILL,Keaton Wagler,keaton wagler,ILL,HOU,ILL,HOU,G,Points,pts,Demon,24.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,24.5
10791756,278364,kingston flemings|HOU,Kingston Flemings,kingston flemings,HOU,ILL,HOU,ILL,G,Points,pts,Demon,24.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,24.5
10793982,182904,emanuel sharp|HOU,Emanuel Sharp,emanuel sharp,HOU,ILL,HOU,ILL,G,Points,pts,Demon,24.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,24.5
10795298,278362,chris cenac|HOU,Chris Cenac,chris cenac,HOU,ILL,HOU,ILL,F-C,Pts+Rebs,pr,Demon,24.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Pts+Rebs,demon,Full,24.5
10795301,225269,joseph tugler|HOU,Joseph Tugler,joseph tugler,HOU,ILL,HOU,ILL,F,Pts+Rebs,pr,Demon,24.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Pts+Rebs,demon,Full,24.5
10795303,278364,kingston flemings|HOU,Kingston Flemings,kingston flemings,HOU,ILL,HOU,ILL,G,Pts+Rebs,pr,Demon,24.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Pts+Rebs,demon,Full,24.5
10791706,282286,andrej stojakovic|ILL,Andrej Stojakovic,andrej stojakovic,ILL,HOU,ILL,HOU,G,Points,pts,Demon,19.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,19.5
10791725,277634,david mirkovic|ILL,David Mirkovic,david mirkovic,ILL,HOU,ILL,HOU,F,Points,pts,Demon,19.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,19.5
10791732,182904,emanuel sharp|HOU,Emanuel Sharp,emanuel sharp,HOU,ILL,HOU,ILL,G,Points,pts,Demon,19.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,19.5
10791749,277636,keaton wagler|ILL,Keaton Wagler,keaton wagler,ILL,HOU,ILL,HOU,G,Points,pts,Demon,19.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,19.5
10791755,278364,kingston flemings|HOU,Kingston Flemings,kingston flemings,HOU,ILL,HOU,ILL,G,Points,pts,Demon,19.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,19.5
10793986,218833,milos uzan|HOU,Milos Uzan,milos uzan,HOU,ILL,HOU,ILL,G,Points,pts,Demon,19.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,19.5
10795297,278362,chris cenac|HOU,Chris Cenac,chris cenac,HOU,ILL,HOU,ILL,F-C,Pts+Rebs,pr,Demon,19.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Pts+Rebs,demon,Full,19.5
10795300,225269,joseph tugler|HOU,Joseph Tugler,joseph tugler,HOU,ILL,HOU,ILL,F,Pts+Rebs,pr,Demon,19.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Pts+Rebs,demon,Full,19.5
10795305,219212,tomislav ivisic|ILL,Tomislav Ivisic,tomislav ivisic,ILL,HOU,ILL,HOU,C,Pts+Rebs,pr,Demon,19.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Pts+Rebs,demon,Full,19.5
10795203,282286,andrej stojakovic|ILL,Andrej Stojakovic,andrej stojakovic,ILL,HOU,ILL,HOU,G,Points,pts,Demon,17.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,17.5
10795207,277634,david mirkovic|ILL,David Mirkovic,david mirkovic,ILL,HOU,ILL,HOU,F,Points,pts,Demon,17.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,17.5
10795211,225269,joseph tugler|HOU,Joseph Tugler,joseph tugler,HOU,ILL,HOU,ILL,F,Points,pts,Demon,17.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,17.5
10795213,277636,keaton wagler|ILL,Keaton Wagler,keaton wagler,ILL,HOU,ILL,HOU,G,Points,pts,Demon,17.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,17.5
10795215,278364,kingston flemings|HOU,Kingston Flemings,kingston flemings,HOU,ILL,HOU,ILL,G,Points,pts,Demon,17.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,17.5
10795218,219869,kylan boswell|ILL,Kylan Boswell,kylan boswell,ILL,HOU,ILL,HOU,G,Points,pts,Demon,17.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,17.5
10786779,278364,kingston flemings|HOU,Kingston Flemings,kingston flemings,HOU,ILL,HOU,ILL,G,Points,pts,Standard,15.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,standard,Full,15.5
10786778,277636,keaton wagler|ILL,Keaton Wagler,keaton wagler,ILL,HOU,ILL,HOU,G,Points,pts,Standard,15.0,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,standard,Full,15.0
10791705,282286,andrej stojakovic|ILL,Andrej Stojakovic,andrej stojakovic,ILL,HOU,ILL,HOU,G,Points,pts,Demon,14.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,14.5
10791717,278362,chris cenac|HOU,Chris Cenac,chris cenac,HOU,ILL,HOU,ILL,F-C,Points,pts,Demon,14.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,14.5
10791743,225269,joseph tugler|HOU,Joseph Tugler,joseph tugler,HOU,ILL,HOU,ILL,F,Points,pts,Demon,14.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,14.5
10791762,219869,kylan boswell|ILL,Kylan Boswell,kylan boswell,ILL,HOU,ILL,HOU,G,Points,pts,Demon,14.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,14.5
10791768,308538,mercy miller|HOU,Mercy Miller,mercy miller,HOU,ILL,HOU,ILL,G,Points,pts,Demon,14.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,14.5
10791774,218833,milos uzan|HOU,Milos Uzan,milos uzan,HOU,ILL,HOU,ILL,G,Points,pts,Demon,14.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,14.5
10791782,219212,tomislav ivisic|ILL,Tomislav Ivisic,tomislav ivisic,ILL,HOU,ILL,HOU,C,Points,pts,Demon,14.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,14.5
10794035,277634,david mirkovic|ILL,David Mirkovic,david mirkovic,ILL,HOU,ILL,HOU,F,Points,pts,Demon,14.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,14.5
10795296,278362,chris cenac|HOU,Chris Cenac,chris cenac,HOU,ILL,HOU,ILL,F-C,Pts+Rebs,pr,Goblin,14.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Pts+Rebs,goblin,Full,14.5
10786775,182904,emanuel sharp|HOU,Emanuel Sharp,emanuel sharp,HOU,ILL,HOU,ILL,G,Points,pts,Standard,14.0,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,standard,Full,14.0
10786773,277634,david mirkovic|ILL,David Mirkovic,david mirkovic,ILL,HOU,ILL,HOU,F,Points,pts,Standard,13.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,standard,Full,13.5
10791720,278362,chris cenac|HOU,Chris Cenac,chris cenac,HOU,ILL,HOU,ILL,F-C,Rebounds,reb,Demon,12.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Rebounds,demon,Full,12.5
10791729,277634,david mirkovic|ILL,David Mirkovic,david mirkovic,ILL,HOU,ILL,HOU,F,Rebounds,reb,Demon,12.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Rebounds,demon,Full,12.5
10794045,278362,chris cenac|HOU,Chris Cenac,chris cenac,HOU,ILL,HOU,ILL,F-C,Rebounds,reb,Demon,11.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Rebounds,demon,Full,11.5
10795205,278362,chris cenac|HOU,Chris Cenac,chris cenac,HOU,ILL,HOU,ILL,F-C,Points,pts,Demon,11.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,11.5
10795208,277634,david mirkovic|ILL,David Mirkovic,david mirkovic,ILL,HOU,ILL,HOU,F,Points,pts,Goblin,11.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,goblin,Full,11.5
10795209,182904,emanuel sharp|HOU,Emanuel Sharp,emanuel sharp,HOU,ILL,HOU,ILL,G,Points,pts,Goblin,11.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,goblin,Full,11.5
10795210,225269,joseph tugler|HOU,Joseph Tugler,joseph tugler,HOU,ILL,HOU,ILL,F,Points,pts,Demon,11.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,11.5
10795214,277636,keaton wagler|ILL,Keaton Wagler,keaton wagler,ILL,HOU,ILL,HOU,G,Points,pts,Goblin,11.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,goblin,Full,11.5
10795216,278364,kingston flemings|HOU,Kingston Flemings,kingston flemings,HOU,ILL,HOU,ILL,G,Points,pts,Goblin,11.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,goblin,Full,11.5
10795217,219869,kylan boswell|ILL,Kylan Boswell,kylan boswell,ILL,HOU,ILL,HOU,G,Points,pts,Demon,11.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,11.5
10795220,218833,milos uzan|HOU,Milos Uzan,milos uzan,HOU,ILL,HOU,ILL,G,Points,pts,Demon,11.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,11.5
10795222,219212,tomislav ivisic|ILL,Tomislav Ivisic,tomislav ivisic,ILL,HOU,ILL,HOU,C,Points,pts,Demon,11.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,11.5
10786772,282286,andrej stojakovic|ILL,Andrej Stojakovic,andrej stojakovic,ILL,HOU,ILL,HOU,G,Points,pts,Standard,10.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,standard,Full,10.5
10791761,219869,kylan boswell|ILL,Kylan Boswell,kylan boswell,ILL,HOU,ILL,HOU,G,Points,pts,Standard,10.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,standard,Full,10.5
10786776,225269,joseph tugler|HOU,Joseph Tugler,joseph tugler,HOU,ILL,HOU,ILL,F,Points,pts,Standard,10.0,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,standard,Full,10.0
10791775,218833,milos uzan|HOU,Milos Uzan,milos uzan,HOU,ILL,HOU,ILL,G,Points,pts,Standard,10.0,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,standard,Full,10.0
10791704,282286,andrej stojakovic|ILL,Andrej Stojakovic,andrej stojakovic,ILL,HOU,ILL,HOU,G,Points,pts,Goblin,9.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,goblin,Full,9.5
10791710,219209,ben humrichous|ILL,Ben Humrichous,ben humrichous,ILL,HOU,ILL,HOU,F,Points,pts,Demon,9.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,9.5
10791716,278362,chris cenac|HOU,Chris Cenac,chris cenac,HOU,ILL,HOU,ILL,F-C,Points,pts,Standard,9.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,standard,Full,9.5
10791719,278362,chris cenac|HOU,Chris Cenac,chris cenac,HOU,ILL,HOU,ILL,F-C,Rebounds,reb,Demon,9.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Rebounds,demon,Full,9.5
10791724,277634,david mirkovic|ILL,David Mirkovic,david mirkovic,ILL,HOU,ILL,HOU,F,Points,pts,Goblin,9.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,goblin,Full,9.5
10791728,277634,david mirkovic|ILL,David Mirkovic,david mirkovic,ILL,HOU,ILL,HOU,F,Rebounds,reb,Demon,9.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Rebounds,demon,Full,9.5
10791737,277635,jake davis|ILL,Jake Davis,jake davis,ILL,HOU,ILL,HOU,F,Points,pts,Demon,9.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,9.5
10791745,225269,joseph tugler|HOU,Joseph Tugler,joseph tugler,HOU,ILL,HOU,ILL,F,Rebounds,reb,Demon,9.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Rebounds,demon,Full,9.5
10791767,308538,mercy miller|HOU,Mercy Miller,mercy miller,HOU,ILL,HOU,ILL,G,Points,pts,Demon,9.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,demon,Full,9.5
10791781,219212,tomislav ivisic|ILL,Tomislav Ivisic,tomislav ivisic,ILL,HOU,ILL,HOU,C,Points,pts,Demon,9.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,9.5
10791785,219212,tomislav ivisic|ILL,Tomislav Ivisic,tomislav ivisic,ILL,HOU,ILL,HOU,C,Rebounds,reb,Demon,9.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Rebounds,demon,Full,9.5
10791787,279058,zvonimir ivisic|ILL,Zvonimir Ivisic,zvonimir ivisic,ILL,HOU,ILL,HOU,F-C,Points,pts,Demon,9.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,demon,Full,9.5
10794036,182904,emanuel sharp|HOU,Emanuel Sharp,emanuel sharp,HOU,ILL,HOU,ILL,G,Points,pts,Goblin,9.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Points,goblin,Full,9.5
10786774,277634,david mirkovic|ILL,David Mirkovic,david mirkovic,ILL,HOU,ILL,HOU,F,Rebounds,reb,Demon,8.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Rebounds,demon,Full,8.5
10791783,219212,tomislav ivisic|ILL,Tomislav Ivisic,tomislav ivisic,ILL,HOU,ILL,HOU,C,Points,pts,Standard,8.5,2026-03-26T13:00:00.000-04:00,146296,20,ILL,Points,standard,Full,8.5
10795302,225269,joseph tugler|HOU,Joseph Tugler,joseph tugler,HOU,ILL,HOU,ILL,F,Rebounds,reb,Demon,8.5,2026-03-26T13:00:00.000-04:00,146296,20,HOU,Rebounds,demon,Full,8.5
