mlb_player_id,player,pos,player_type,team,opp_team,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,player_name,image_url,line_score,sport,game_date,player_1,player_2,team_1,team_2,id_status,OVERALL_DEF_RANK,ERA_RANK,WHIP_RANK,OBP_ALLOWED_RANK,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,reliability_note,player_type_norm,pos_norm,minutes_tier,batting_order_tier,pitcher_role
691785.0,Marcelo Mayer,IF,hitter,BOS,,0.5,Hits,hits,Goblin,11466563,11466563,240033,145122,2026-04-17T19:15:00.000-04:00,,,,1,Marcelo Mayer,https://static.prizepicks.com/images/players/MLB/Marcelo_Mayer_MLB_player_HNIK85ByGZAYRdZzKsr6dp4-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.8,0.8,0.8,3.0,2.0,0.0,0.6,0.5917,0.4083,0.6,0.4,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,,hitter,IF,HIGH,MID,N/A
663837.0,Matt Vierling,OF,hitter,DET,,0.5,Hits,hits,Goblin,11466564,11466564,127198,145122,2026-04-17T19:15:00.000-04:00,,,,1,Matt Vierling,https://static.prizepicks.com/images/players/MLB/Matthew_Vierling_MLB_player_BGnqYRrfCqvuaHdLUJuYaUW7-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9,0.9,4.0,1.0,0.0,0.8,0.7583,0.2417,0.8,0.2,OK,BLENDED_n5,5.0,4.0,1.0,0.0,0.7583,0.2417,,hitter,OF,HIGH,MID,N/A
663837.0,Matt Vierling,OF,hitter,DET,,0.5,Runs,runs,Demon,11466566,11466566,127198,145122,2026-04-17T19:15:00.000-04:00,,,,1,Matt Vierling,https://static.prizepicks.com/images/players/MLB/Matthew_Vierling_MLB_player_BGnqYRrfCqvuaHdLUJuYaUW7-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.3,0.3,2.0,3.0,0.0,0.4,0.425,0.575,0.3,0.7,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.425,0.575,,hitter,OF,HIGH,MID,N/A
679529.0,Spencer Torkelson,IF,hitter,DET,,0.5,Home Runs,home_runs,Demon,11466576,11466576,68434,145122,2026-04-17T19:15:00.000-04:00,,,,1,Spencer Torkelson,https://static.prizepicks.com/images/players/MLB/Spencer_Torkelson_MLB_player_TqH00BJfzWjKPIVJLtWXHNMc-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,5.0,0.0,0.0,0.0917,0.9083,0.2,0.8,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,,hitter,IF,HIGH,MID,N/A
679529.0,Spencer Torkelson,IF,hitter,DET,,0.5,Runs,runs,Demon,11466578,11466578,68434,145122,2026-04-17T19:15:00.000-04:00,,,,1,Spencer Torkelson,https://static.prizepicks.com/images/players/MLB/Spencer_Torkelson_MLB_player_TqH00BJfzWjKPIVJLtWXHNMc-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3,0.3,0.0,5.0,0.0,0.0,0.0917,0.9083,0.3,0.7,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,,hitter,IF,HIGH,MID,N/A
672761.0,Wenceel Pérez,OF,hitter,DET,,0.5,Hits,hits,Goblin,11466579,11466579,195620,145122,2026-04-17T19:15:00.000-04:00,,,,1,Wenceel Pérez,https://static.prizepicks.com/images/players/MLB/Wenceel_P%C3%A9rez_MLB_player_AJKs3frDX5m32I28WfZSZRRW-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6,0.5,0.5,3.0,2.0,0.0,0.6,0.5917,0.4083,0.5,0.5,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,,hitter,OF,HIGH,MID,N/A
672761.0,Wenceel Pérez,OF,hitter,DET,,0.5,Home Runs,home_runs,Demon,11466580,11466580,195620,145122,2026-04-17T19:15:00.000-04:00,,,,1,Wenceel Pérez,https://static.prizepicks.com/images/players/MLB/Wenceel_P%C3%A9rez_MLB_player_AJKs3frDX5m32I28WfZSZRRW-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,1.0,4.0,0.0,0.2,0.2583,0.7417,0.1,0.9,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,,hitter,OF,HIGH,MID,N/A
672761.0,Wenceel Pérez,OF,hitter,DET,,0.5,Runs,runs,Demon,11466582,11466582,195620,145122,2026-04-17T19:15:00.000-04:00,,,,1,Wenceel Pérez,https://static.prizepicks.com/images/players/MLB/Wenceel_P%C3%A9rez_MLB_player_AJKs3frDX5m32I28WfZSZRRW-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,2.0,3.0,0.0,0.4,0.425,0.575,0.2,0.8,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.425,0.575,,hitter,OF,HIGH,MID,N/A
672761.0,Wenceel Pérez,OF,hitter,DET,,0.5,Stolen Bases,stolen_bases,Demon,11466583,11466583,195620,145122,2026-04-17T19:15:00.000-04:00,,,,1,Wenceel Pérez,https://static.prizepicks.com/images/players/MLB/Wenceel_P%C3%A9rez_MLB_player_AJKs3frDX5m32I28WfZSZRRW-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,5.0,0.0,0.0,0.0917,0.9083,0.1,0.9,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,,hitter,OF,HIGH,MID,N/A
575929.0,Willson Contreras,IF,hitter,BOS,,0.5,Runs,runs,Demon,11466584,11466584,308709,145122,2026-04-17T19:15:00.000-04:00,,,,1,Willson Contreras,https://static.prizepicks.com/images/manual/Willson_Contreras-.png,0.5,MLB,2026-04-17,,,,,OK,,,,,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.5,0.5,4.0,1.0,0.0,0.8,0.7583,0.2417,0.5,0.5,OK,BLENDED_n5,5.0,4.0,1.0,0.0,0.7583,0.2417,,hitter,IF,HIGH,MID,N/A
663554.0,Casey Mize,P,pitcher,DET,,0.5,Walks Allowed,walks_allowed,Goblin,11467350,11467350,191051,145122,2026-04-17T19:15:00.000-04:00,,,1.5,1,Casey Mize,https://static.prizepicks.com/images/players/MLB/Casey_Mize_MLB_player_JnjH9uj1ZBHcG6NtjiWrLPFs-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.8,1.0,1.0,2.0,3.0,0.0,0.4,0.4562,0.5438,0.6,0.4,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.4562,0.5438,,pitcher,P,LOW,UNKNOWN,RP
693307.0,Dillon Dingler,C,hitter,DET,,0.5,Total Bases,total_bases,Goblin,11467360,11467360,191208,145122,2026-04-17T19:15:00.000-04:00,,,,1,Dillon Dingler,https://static.prizepicks.com/images/players/MLB/Francis_Dingler_MLB_player_mVau03uxSwBdvCsJlJSOMSn1-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,1.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,1.2,1.2,1.2,4.0,1.0,0.0,0.8,0.7583,0.2417,0.6,0.4,OK,BLENDED_n5,5.0,4.0,1.0,0.0,0.7583,0.2417,,hitter,C,HIGH,MID,N/A
693307.0,Dillon Dingler,C,hitter,DET,,0.5,Walks,walks,Demon,11467362,11467362,191208,145122,2026-04-17T19:15:00.000-04:00,,,,1,Dillon Dingler,https://static.prizepicks.com/images/players/MLB/Francis_Dingler_MLB_player_mVau03uxSwBdvCsJlJSOMSn1-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,0.3,0.3,2.0,3.0,0.0,0.4,0.425,0.575,0.3,0.7,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.425,0.575,,hitter,C,HIGH,MID,N/A
650402.0,Gleyber Torres,IF,hitter,DET,,0.5,Total Bases,total_bases,Goblin,11467371,11467371,233407,145122,2026-04-17T19:15:00.000-04:00,,,,1,Gleyber Torres,https://static.prizepicks.com/images/players/MLB/Gleyber_Torres_MLB_player_b1eZdNNzVgo5E5NtEPbqDT5E-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,0.6,1.2,1.2,3.0,2.0,0.0,0.6,0.5917,0.4083,0.7,0.3,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,,hitter,IF,HIGH,MID,N/A
650402.0,Gleyber Torres,IF,hitter,DET,,0.5,Walks,walks,Demon,11467373,11467373,233407,145122,2026-04-17T19:15:00.000-04:00,,,,1,Gleyber Torres,https://static.prizepicks.com/images/players/MLB/Gleyber_Torres_MLB_player_b1eZdNNzVgo5E5NtEPbqDT5E-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.3,0.3,0.0,5.0,0.0,0.0,0.0917,0.9083,0.2,0.8,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,,hitter,IF,HIGH,MID,N/A
663330.0,Jahmai Jones,OF,hitter,DET,,0.5,Total Bases,total_bases,Goblin,11467382,11467382,241592,145122,2026-04-17T19:15:00.000-04:00,,,,1,Jahmai Jones,https://static.prizepicks.com/images/players/MLB/Jahmai_Jones_MLB_player_Wp699z1rdf4PHTsZ55HTnURE-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.6,1.1,1.1,3.0,2.0,0.0,0.6,0.5917,0.4083,0.4,0.6,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,,hitter,OF,HIGH,MID,N/A
663330.0,Jahmai Jones,OF,hitter,DET,,0.5,Walks,walks,Demon,11467384,11467384,241592,145122,2026-04-17T19:15:00.000-04:00,,,,1,Jahmai Jones,https://static.prizepicks.com/images/players/MLB/Jahmai_Jones_MLB_player_Wp699z1rdf4PHTsZ55HTnURE-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.4,0.5,0.5,2.0,3.0,0.0,0.4,0.425,0.575,0.4,0.6,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.425,0.575,,hitter,OF,HIGH,MID,N/A
595879.0,Javier Báez,OF,hitter,DET,,0.5,Total Bases,total_bases,Goblin,11467392,11467392,67494,145122,2026-04-17T19:15:00.000-04:00,,,,1,Javier Báez,https://static.prizepicks.com/images/players/MLB/Ednel_B%C3%A1ez_MLB_player_XE8WbMUUxkOKtOb0OUgFCdaV-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8,1.0,1.0,4.0,1.0,0.0,0.8,0.7583,0.2417,0.5,0.5,OK,BLENDED_n5,5.0,4.0,1.0,0.0,0.7583,0.2417,,hitter,OF,HIGH,MID,N/A
805808.0,Kevin McGonigle,IF,hitter,DET,,0.5,Total Bases,total_bases,Goblin,11467400,11467400,309859,145122,2026-04-17T19:15:00.000-04:00,,,,1,Kevin McGonigle,https://static.prizepicks.com/images/manual/McGonigle.png,0.5,MLB,2026-04-17,,,,,OK,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,,hitter,IF,HIGH,MID,N/A
805808.0,Kevin McGonigle,IF,hitter,DET,,0.5,Walks,walks,Demon,11467402,11467402,309859,145122,2026-04-17T19:15:00.000-04:00,,,,1,Kevin McGonigle,https://static.prizepicks.com/images/manual/McGonigle.png,0.5,MLB,2026-04-17,,,,,OK,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,,hitter,IF,HIGH,MID,N/A
663837.0,Matt Vierling,OF,hitter,DET,,0.5,Home Runs,home_runs,Demon,11467409,11467409,127198,145122,2026-04-17T19:15:00.000-04:00,,,,1,Matt Vierling,https://static.prizepicks.com/images/players/MLB/Matthew_Vierling_MLB_player_BGnqYRrfCqvuaHdLUJuYaUW7-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,1.0,4.0,0.0,0.2,0.2583,0.7417,0.1,0.9,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,,hitter,OF,HIGH,MID,N/A
663837.0,Matt Vierling,OF,hitter,DET,,0.5,Total Bases,total_bases,Goblin,11467411,11467411,127198,145122,2026-04-17T19:15:00.000-04:00,,,,1,Matt Vierling,https://static.prizepicks.com/images/players/MLB/Matthew_Vierling_MLB_player_BGnqYRrfCqvuaHdLUJuYaUW7-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,1.8,1.4,1.4,4.0,1.0,0.0,0.8,0.7583,0.2417,0.8,0.2,OK,BLENDED_n5,5.0,4.0,1.0,0.0,0.7583,0.2417,,hitter,OF,HIGH,MID,N/A
663837.0,Matt Vierling,OF,hitter,DET,,0.5,Walks,walks,Demon,11467413,11467413,127198,145122,2026-04-17T19:15:00.000-04:00,,,,1,Matt Vierling,https://static.prizepicks.com/images/players/MLB/Matthew_Vierling_MLB_player_BGnqYRrfCqvuaHdLUJuYaUW7-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,,hitter,OF,HIGH,MID,N/A
679529.0,Spencer Torkelson,IF,hitter,DET,,0.5,Walks,walks,Demon,11467434,11467434,68434,145122,2026-04-17T19:15:00.000-04:00,,,,1,Spencer Torkelson,https://static.prizepicks.com/images/players/MLB/Spencer_Torkelson_MLB_player_TqH00BJfzWjKPIVJLtWXHNMc-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6,0.4,0.4,3.0,2.0,0.0,0.6,0.5917,0.4083,0.4,0.6,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,,hitter,IF,HIGH,MID,N/A
672761.0,Wenceel Pérez,OF,hitter,DET,,0.5,Total Bases,total_bases,Goblin,11467443,11467443,195620,145122,2026-04-17T19:15:00.000-04:00,,,,1,Wenceel Pérez,https://static.prizepicks.com/images/players/MLB/Wenceel_P%C3%A9rez_MLB_player_AJKs3frDX5m32I28WfZSZRRW-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1.2,0.9,0.9,3.0,2.0,0.0,0.6,0.5917,0.4083,0.5,0.5,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,,hitter,OF,HIGH,MID,N/A
672761.0,Wenceel Pérez,OF,hitter,DET,,0.5,Walks,walks,Demon,11467445,11467445,195620,145122,2026-04-17T19:15:00.000-04:00,,,,1,Wenceel Pérez,https://static.prizepicks.com/images/players/MLB/Wenceel_P%C3%A9rez_MLB_player_AJKs3frDX5m32I28WfZSZRRW-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,0.5,0.5,3.0,2.0,0.0,0.6,0.5917,0.4083,0.4,0.6,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,,hitter,OF,HIGH,MID,N/A
679529.0,Spencer Torkelson,IF,hitter,DET,,0.5,Hits,hits,Goblin,11470958,11470958,68434,145122,2026-04-17T19:15:00.000-04:00,,,,1,Spencer Torkelson,https://static.prizepicks.com/images/players/MLB/Spencer_Torkelson_MLB_player_TqH00BJfzWjKPIVJLtWXHNMc-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.6,0.8,0.8,2.0,3.0,0.0,0.4,0.425,0.575,0.5,0.5,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.425,0.575,,hitter,IF,HIGH,MID,N/A
805808.0,Kevin McGonigle,IF,hitter,DET,,0.5,Home Runs,home_runs,Demon,11472085,11472085,309859,145122,2026-04-17T19:15:00.000-04:00,,,,1,Kevin McGonigle,https://static.prizepicks.com/images/manual/McGonigle.png,0.5,MLB,2026-04-17,,,,,OK,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,,hitter,IF,HIGH,MID,N/A
691785.0,Marcelo Mayer,IF,hitter,BOS,,0.5,Home Runs,home_runs,Demon,11472086,11472086,240033,145122,2026-04-17T19:15:00.000-04:00,,,,1,Marcelo Mayer,https://static.prizepicks.com/images/players/MLB/Marcelo_Mayer_MLB_player_HNIK85ByGZAYRdZzKsr6dp4-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,,hitter,IF,HIGH,MID,N/A
679529.0,Spencer Torkelson,IF,hitter,DET,,0.5,Total Bases,total_bases,Goblin,11474985,11474985,68434,145122,2026-04-17T19:15:00.000-04:00,,,,1,Spencer Torkelson,https://static.prizepicks.com/images/players/MLB/Spencer_Torkelson_MLB_player_TqH00BJfzWjKPIVJLtWXHNMc-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,4.0,3.0,0.0,0.6,1.5,1.5,2.0,3.0,0.0,0.4,0.425,0.575,0.5,0.5,OK,BLENDED_n5,5.0,2.0,3.0,0.0,0.425,0.575,,hitter,IF,HIGH,MID,N/A
691785.0,Marcelo Mayer,IF,hitter,BOS,,0.5,Total Bases,total_bases,Goblin,11475751,11475751,240033,145122,2026-04-17T19:15:00.000-04:00,,,,1,Marcelo Mayer,https://static.prizepicks.com/images/players/MLB/Marcelo_Mayer_MLB_player_HNIK85ByGZAYRdZzKsr6dp4-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.1,1.1,3.0,2.0,0.0,0.6,0.5917,0.4083,0.6,0.4,OK,BLENDED_n5,5.0,3.0,2.0,0.0,0.5917,0.4083,,hitter,IF,HIGH,MID,N/A
595879.0,Javier Báez,OF,hitter,DET,,0.5,Walks,walks,Demon,11477270,11477270,67494,145122,2026-04-17T19:15:00.000-04:00,,,,1,Javier Báez,https://static.prizepicks.com/images/players/MLB/Ednel_B%C3%A1ez_MLB_player_XE8WbMUUxkOKtOb0OUgFCdaV-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0917,0.9083,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.0917,0.9083,,hitter,OF,HIGH,MID,N/A
657136.0,Connor Wong,C,hitter,BOS,,0.5,Runs,runs,Demon,11479108,11479108,78167,145122,2026-04-17T19:15:00.000-04:00,,,,1,Connor Wong,https://static.prizepicks.com/images/players/MLB/Connor_Wong_MLB_player_dRr5NXnyWwgxmcDpnll3Q0EY-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,1.0,4.0,0.0,0.2,0.2583,0.7417,0.1,0.9,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,,hitter,C,HIGH,MID,N/A
657136.0,Connor Wong,C,hitter,BOS,,0.5,Walks,walks,Demon,11479114,11479114,78167,145122,2026-04-17T19:15:00.000-04:00,,,,1,Connor Wong,https://static.prizepicks.com/images/players/MLB/Connor_Wong_MLB_player_dRr5NXnyWwgxmcDpnll3Q0EY-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,1.0,4.0,0.0,0.2,0.2583,0.7417,0.1,0.9,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.2583,0.7417,,hitter,C,HIGH,MID,N/A
701678.0,Hao-Yu Lee,IF,hitter,DET,,0.5,Hits,hits,Goblin,11482388,11482388,314332,145122,2026-04-17T19:15:00.000-04:00,,,,1,Hao-Yu Lee,https://static.prizepicks.com/images/players/MLB/Hao-Yu_Lee_MLB_player_ONUIjTJa25Ie4bRMnkOkdIMT-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,,hitter,IF,HIGH,MID,N/A
701678.0,Hao-Yu Lee,IF,hitter,DET,,0.5,Runs,runs,Demon,11482394,11482394,314332,145122,2026-04-17T19:15:00.000-04:00,,,,1,Hao-Yu Lee,https://static.prizepicks.com/images/players/MLB/Hao-Yu_Lee_MLB_player_ONUIjTJa25Ie4bRMnkOkdIMT-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,,hitter,IF,HIGH,MID,N/A
701678.0,Hao-Yu Lee,IF,hitter,DET,,0.5,Total Bases,total_bases,Goblin,11482395,11482395,314332,145122,2026-04-17T19:15:00.000-04:00,,,,1,Hao-Yu Lee,https://static.prizepicks.com/images/players/MLB/Hao-Yu_Lee_MLB_player_ONUIjTJa25Ie4bRMnkOkdIMT-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,,hitter,IF,HIGH,MID,N/A
701678.0,Hao-Yu Lee,IF,hitter,DET,,0.5,Walks,walks,Demon,11482622,11482622,314332,145122,2026-04-17T19:15:00.000-04:00,,,,1,Hao-Yu Lee,https://static.prizepicks.com/images/players/MLB/Hao-Yu_Lee_MLB_player_ONUIjTJa25Ie4bRMnkOkdIMT-450.webp,0.5,MLB,2026-04-17,,,,,OK,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,,hitter,IF,HIGH,MID,N/A
657746.0,Joe Ryan,P,pitcher,MIN,,18.5,Pitching Outs,pitching_outs,Demon,11476566,11476566,68117,145296,2026-04-17T20:10:00.000-04:00,,,,1,Joe Ryan,https://static.prizepicks.com/images/players/MLB/Joseph_Ryan_MLB_player_Wk1F58U6w1xH6pJ1xzWrinQ-450.webp,18.5,MLB,2026-04-17,,,,,OK,,,,,0,15.0,15.0,12.0,6.0,21.0,15.0,12.0,20.0,15.0,18.0,13.8,14.9,14.9,1.0,4.0,0.0,0.2,0.3313,0.6688,0.2,0.8,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.3313,0.6688,,pitcher,P,HIGH,UNKNOWN,SP
657746.0,Joe Ryan,P,pitcher,MIN,,17.5,Pitching Outs,pitching_outs,Goblin,11466019,11466019,68117,145296,2026-04-17T20:10:00.000-04:00,,,,1,Joe Ryan,https://static.prizepicks.com/images/players/MLB/Joseph_Ryan_MLB_player_Wk1F58U6w1xH6pJ1xzWrinQ-450.webp,17.5,MLB,2026-04-17,,,,,OK,,,,,0,15.0,15.0,12.0,6.0,21.0,15.0,12.0,20.0,15.0,18.0,13.8,14.9,14.9,1.0,4.0,0.0,0.2,0.3313,0.6688,0.3,0.7,OK,BLENDED_n5,5.0,1.0,4.0,0.0,0.3313,0.6688,,pitcher,P,HIGH,UNKNOWN,SP
682227.0,Brandon Williamson,P,pitcher,CIN,,15.5,Pitching Outs,pitching_outs,Demon,11471508,11471508,141429,145296,2026-04-17T20:10:00.000-04:00,,,,1,Brandon Williamson,https://static.prizepicks.com/images/players/MLB/Brandon_Williamson_MLB_player_P0gAPndgrPbC5ePmBZM6iTcj-450.webp,15.5,MLB,2026-04-17,,,,,OK,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,,pitcher,P,UNKNOWN,UNKNOWN,UNKNOWN
682227.0,Brandon Williamson,P,pitcher,CIN,,14.5,Pitching Outs,pitching_outs,Goblin,11465949,11465949,141429,145296,2026-04-17T20:10:00.000-04:00,,,,1,Brandon Williamson,https://static.prizepicks.com/images/players/MLB/Brandon_Williamson_MLB_player_P0gAPndgrPbC5ePmBZM6iTcj-450.webp,14.5,MLB,2026-04-17,,,,,OK,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_CACHE_DATA,MISSING_STAT_VALUES,,,,,,,,pitcher,P,UNKNOWN,UNKNOWN,UNKNOWN
657746.0,Joe Ryan,P,pitcher,MIN,,9.5,Pitcher Strikeouts,strikeouts,Demon,11466607,11466607,68117,145296,2026-04-17T20:10:00.000-04:00,,,7.0,3,Joe Ryan,https://static.prizepicks.com/images/players/MLB/Joseph_Ryan_MLB_player_Wk1F58U6w1xH6pJ1xzWrinQ-450.webp,9.5,MLB,2026-04-17,,,,,OK,,,,,0,9.0,5.0,4.0,2.0,8.0,7.0,6.0,7.0,5.0,4.0,5.6,5.7,5.7,0.0,5.0,0.0,0.0,0.2062,0.7938,0.0,1.0,OK,BLENDED_n5,5.0,0.0,5.0,0.0,0.2062,0.7938,,pitcher,P,HIGH,UNKNOWN,SP
