sport,player,prop_type,direction,pick_type,line,edge,rank_score,tier,hit_prob_over,hit_prob_under,hit_prob_selected,hit_prob_actionable,leg_prob_used,prop_quality_score,rank_read_score,data_completeness_score,pick_type_eligible,distribution_std,distribution_n,std_norm,confidence_score,calibration_bucket,calibration_actual_hit_rate,calibration_n,read_fields_missing
MLB,Zack Gelof,Total Bases,OVER,Goblin,0.5,1.9,4.26,B,1.0,0.0,1.0,1.0,1.0,0.5217029538956958,0.5934666666666666,0.8,True,1.9493588689617927,10,0.7806186925240561,0.5574413607324795,,,,"[""confidence_score"", ""calibration_bucket""]"
MLB,Shea Langeliers,Hitter Fantasy Score,OVER,Goblin,2.5,13.5,4.26,B,1.0,0.0,1.0,1.0,1.0,0.6918362872290291,0.81,0.8,True,8.888756943465156,10,0.9003472643822112,0.5870558844346074,,,,"[""confidence_score"", ""calibration_bucket""]"
MLB,Michael Busch,Hitter Fantasy Score,OVER,Standard,4.5,8.1,4.26,B,0.8,0.2,0.8,0.8,0.8,0.646136287229029,0.7395999999999999,0.8,True,8.768694315575152,10,0.8881860522731575,0.5741011874618709,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Andrew Benintendi,Hitter Fantasy Score,OVER,Goblin,1.5,4.3,4.26,B,0.8,0.2,0.8,0.8,0.8,0.5904029538956957,0.6686666666666666,0.8,True,4.521061822182927,10,0.45794093252800955,0.6621558007314912,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Andrew Benintendi,Hits+Runs+RBIs,OVER,Goblin,0.5,1.5,4.26,B,0.8,0.2,0.8,0.8,0.8,0.549336287229029,0.6164,0.8,True,1.7,10,0.6409122055386156,0.6020396491455063,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Ramón Laureano,Hitter Strikeouts,OVER,Goblin,0.5,0.5,4.25,B,1.0,0.0,1.0,1.0,1.0,0.5010652803166263,0.6793333333333333,0.8,True,0.6403124237432849,10,0.5841582557850189,0.5993332841645646,,,,"[""confidence_score"", ""calibration_bucket""]"
MLB,Edwin Arroyo,Hitter Strikeouts,OVER,Goblin,0.5,2.5,4.24,B,0.2,0.0,0.2,0.2,0.2,0.3824502345799803,0.3202666666666667,0.8,False,0.0,1,0.0,0.7038575821029931,0,0.170044,18113.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Kyle Stowers,Hits+Runs+RBIs,OVER,Goblin,0.5,1.5,4.24,B,0.6,0.4,0.6,0.6,0.6,0.5026273179133136,0.5347999999999999,0.8,True,1.9595917942265426,10,0.7387801757606508,0.5612245173294971,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Liam Hicks,Hits+Runs+RBIs,OVER,Goblin,0.5,2.1,4.23,B,0.6,0.4,0.6,0.6,0.6,0.5113223996586975,0.546,0.8,True,2.5317977802344322,10,0.9545059407693066,0.5103363546882176,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Ceddanne Rafaela,Hitter Fantasy Score,OVER,Standard,5.0,8.4,4.23,B,0.8,0.0,0.8,0.8,0.8,0.5808605575534345,0.7452,0.8,True,8.2516664983505,10,0.8358160095541977,0.5643471927551527,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Bobby Witt Jr.,Hitter Fantasy Score,OVER,Standard,7.0,5.2,4.23,B,0.8,0.2,0.8,0.8,0.8,0.6032890663253643,0.6854666666666667,0.8,True,6.945502141674136,10,0.7035138763260314,0.6052727041323698,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Ezequiel Duran,Hitter Fantasy Score,OVER,Goblin,1.5,10.7,4.23,B,0.8,0.2,0.8,0.8,0.8,0.6839557329920309,0.7881333333333332,0.8,True,8.038034585643432,10,0.8141771111779793,0.605840228752716,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Seiya Suzuki,Hits,OVER,Goblin,0.5,0.5,4.23,B,0.8,0.2,0.8,0.8,0.8,0.5343557329920309,0.5977333333333333,0.8,True,0.8306623862918074,10,0.7020378500174637,0.5815150440428449,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
MLB,Josh Naylor,Hitter Fantasy Score,OVER,Goblin,2.5,10.9,4.23,B,1.0,0.0,1.0,1.0,1.0,0.6533890663253643,0.7614666666666667,0.8,True,9.446692542895635,10,0.9568608797103916,0.5594709532862797,,,,"[""confidence_score"", ""calibration_bucket""]"
MLB,Alex Bregman,Hitter Fantasy Score,OVER,Goblin,2.5,2.1,4.21,B,0.8,0.2,0.8,0.8,0.8,0.55761169416723,0.6275999999999999,0.8,True,3.0919249667480613,10,0.3131828447096056,0.6868683817811292,5,0.566788,5510.0,"[""confidence_score"", ""calibration_bucket""]"
Tennis,Leyre Romero Gormaz,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Miriana Tona,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Andreea Prisacariu,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Giorgia Pedone,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Katie Swan,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Gabriela Knutson,Aces,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Xiaodi You,Aces,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Leyre Romero Gormaz,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Viola Turini,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Viola Turini,Aces,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Katie Swan,Aces,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Gabriela Knutson,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Nika Radisic,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Andreea Prisacariu,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Tatiana Prozorova,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Viola Turini,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Nuria Brancaccio,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Greet Minnen,Aces,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Greet Minnen,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Nao Hibino,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Nao Hibino,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Harriet Dart,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Lucia Bronzetti,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Celine Naef,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Despina Papamichail,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Chloe Paquet,Aces,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Nao Hibino,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Nao Hibino,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Lucia Bronzetti,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Sara Sorribes Tormo,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Polona Hercog,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Vittoria Paganetti,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Lisa Zaar,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Ana Konjuh,Aces,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Celine Naef,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Celine Naef,Aces,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Ana Konjuh,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Ana Konjuh,Aces,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Celine Naef,Aces,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Celine Naef,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Celine Naef,Aces,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Katie Swan,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Tyra Caterina Grant,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Lisa Zaar,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Gabriela Knutson,Aces,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Xiaodi You,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Leyre Romero Gormaz,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Xiaodi You,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Miriana Tona,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Carlota Martinez Cirez,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Nika Radisic,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Tatiana Prozorova,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Andreea Prisacariu,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Tatiana Prozorova,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Tatiana Prozorova,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Nuria Brancaccio,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Greet Minnen,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Greet Minnen,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Jule Niemeier,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Akasha Urhobo,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Chloe Paquet,Aces,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Greet Minnen,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Harriet Dart,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Alice Tubello,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Polona Hercog,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Alicia Dudeney,Aces,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Laura Mair,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Tyra Caterina Grant,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Lucia Bronzetti,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Sara Sorribes Tormo,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Polona Hercog,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Polona Hercog,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Yiming Dang,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Laura Mair,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Bolelli S / Vavassori A,Fantasy Score,OVER,Standard,20.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Bolelli S / Vavassori A,Total Games,OVER,Standard,22.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Teodora Kostovic,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Celine Naef,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Katie Swan,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Erika Andreeva,Total Games,OVER,Standard,21.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Viola Turini,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Viola Turini,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Miriana Tona,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Nika Radisic,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Greet Minnen,Fantasy Score,OVER,Standard,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Alice Tubello,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Harriet Dart,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Greet Minnen,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Celine Naef,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Leyre Romero Gormaz,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Sara Sorribes Tormo,Total Games,OVER,Standard,20.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Taylah Preston,Fantasy Score,OVER,Standard,16.0,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Andreea Prisacariu,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Giorgia Pedone,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,False,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Despina Papamichail,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Noma Noha Akugue,Total Games,OVER,Standard,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Harriet Dart,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Harriet Dart,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Tereza Martincova,Aces,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Tereza Martincova,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Xiaodi You,Total Games Won,OVER,Standard,9.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
Tennis,Leyre Romero Gormaz,Total Games,OVER,Standard,20.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.9,True,,0,0.5,0.6504470671780184,,,,"[""confidence_score""]"
