sport,player,prop_type,direction,pick_type,line,edge,rank_score,tier,hit_prob_over,hit_prob_under,hit_prob_selected,hit_prob_actionable,leg_prob_used,prop_quality_score,rank_read_score,data_completeness_score,pick_type_eligible,distribution_std,distribution_n,std_norm,confidence_score,calibration_bucket,calibration_actual_hit_rate,calibration_n,read_fields_missing
WNBA,Odyssey Sims,Points,OVER,Goblin,4.5,10.45,6.45,A,1.0,0.0,1.0,1.0,1.0,0.9191793204881034,0.8450666666666667,0.8,True,6.299999999999999,10,0.8554225783848701,0.6778571175746188,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Shakira Austin,Points,OVER,Goblin,9.5,6.1,6.37,A,1.0,0.0,1.0,1.0,1.0,0.8549544742480208,0.8266666666666667,0.8,True,5.946427498927402,10,0.8074140227478054,0.667380560299856,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Angel Reese,Assists,OVER,Goblin,1.5,1.35,6.28,C,1.0,0.0,1.0,1.0,1.0,0.7547957589164893,0.7152,0.8,True,1.044030650891055,10,0.34738708374053684,0.7473317446856371,,,,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Patrick Schulte,Goalie Saves,OVER,Goblin,1.5,1.5,6.27,D,1.0,0.0,1.0,1.0,1.0,0.7319401500409388,0.6086000000000001,0.8,True,1.284523257866513,10,0.5352180241110469,0.6923745464865669,,,,"[""league"", ""confidence_score""]"
WNBA,Jonquel Jones,Two Pointers Attempted,UNDER,Standard,6.0,-1.9,6.26,D,0.0,0.8,0.8,0.8,0.8,0.3777510185737451,0.5972666666666667,0.8,True,1.9078784028338913,10,0.4594188191204615,0.5873581517206954,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Lionel Messi,Shots,OVER,Goblin,4.5,1.7,6.25,C,1.0,0.0,1.0,1.0,1.0,0.7597616973290846,0.7073333333333333,0.8,True,2.5317977802344322,10,1.0,0.5859165940651796,,,,"[""league"", ""confidence_score""]"
WNBA,Odyssey Sims,Points,OVER,Goblin,5.5,9.45,6.17,A,1.0,0.0,1.0,1.0,1.0,0.9029735662589331,0.8192,0.8,True,6.299999999999999,10,0.8554225783848701,0.6721851035944091,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Jonquel Jones,Two Pointers Made,UNDER,Standard,3.5,-1.45,6.17,D,0.0,1.0,1.0,1.0,1.0,0.4006402329255996,0.6848666666666667,0.8,True,0.8306623862918076,10,0.2799368188971918,0.640239876799662,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Sabrina Ionescu,Rebounds,OVER,Goblin,2.5,2.65,6.07,C,1.0,0.0,1.0,1.0,1.0,0.7726542016885832,0.6202666666666666,0.8,True,2.3000000000000003,10,0.5131423604911344,0.7121433804682206,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Satou Sabally,Pts+Rebs,OVER,Goblin,9.5,18.54,6.06,A,1.0,0.0,1.0,1.0,1.0,0.9837278420915383,0.888,0.8,True,6.099180272790763,10,0.7058148466073415,0.7378510330802031,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Alyssa Thomas,FG Made,UNDER,Standard,7.0,-1.85,6.05,D,0.0,0.8,0.8,0.8,0.8,0.3758012822410144,0.5963333333333334,0.8,True,2.0518284528683193,10,0.6912785699658165,0.528710806292901,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
Tennis,Tamara Korpatsch,Total Games Won,OVER,Goblin,11.5,-0.75,6.0,D,0.6,0.2,0.6,0.6,0.6,0.5768654607012156,0.417,0.9,True,4.763139720814412,4,0.7520917079949571,0.6238799842466862,,,,"[""confidence_score""]"
Tennis,Elena-Gabriela Ruse,Total Games,OVER,Standard,21.5,3.5,6.0,D,0.6,0.2,0.6,0.6,0.6,0.6171987940345489,0.4683333333333333,0.9,True,4.847679857416329,4,0.5102820902543505,0.6984490553485045,,,,"[""confidence_score""]"
Tennis,Elena-Gabriela Ruse,Total Games,OVER,Goblin,20.5,4.5,6.0,D,0.6,0.2,0.6,0.6,0.6,0.6318654607012155,0.487,0.9,True,4.847679857416329,4,0.5102820902543505,0.7035823886818379,,,,"[""confidence_score""]"
Tennis,Elena-Gabriela Ruse,Total Games,OVER,Goblin,19.5,5.5,6.0,D,0.6,0.2,0.6,0.6,0.6,0.6465321273678822,0.5056666666666667,0.9,True,4.847679857416329,4,0.5102820902543505,0.7087157220151712,,,,"[""confidence_score""]"
Tennis,Elena-Gabriela Ruse,Total Games,OVER,Goblin,18.5,6.5,6.0,D,0.6,0.2,0.6,0.6,0.6,0.6611987940345488,0.5243333333333333,0.9,True,4.847679857416329,4,0.5102820902543505,0.7138490553485045,,,,"[""confidence_score""]"
Soccer,Scott McTominay,Shots,OVER,Goblin,1.5,2.7,5.95,A,0.8,0.2,0.8,0.8,0.8,0.7066578868538529,0.5828,0.8,True,3.0904725218262765,7,1.0,0.5673302603988486,,,,"[""league"", ""confidence_score""]"
WNBA,Odyssey Sims,Pts+Asts,OVER,Goblin,9.5,10.8,5.87,B,1.0,0.0,1.0,1.0,1.0,0.9069550251136055,0.8303999999999999,0.8,True,6.870953354520753,10,0.8464615716559024,0.6758188658757863,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Arike Ogunbowale,Blks+Stls,UNDER,Standard,1.5,-0.85,5.83,D,0.0,1.0,1.0,1.0,1.0,0.3897652300487783,0.5964666666666666,0.8,True,0.9433981132056605,10,0.31359614384820506,0.6280187945550211,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Satou Sabally,Rebounds,OVER,Goblin,3.5,2.8,5.83,A,1.0,0.0,1.0,1.0,1.0,0.8033652300487784,0.6602666666666667,0.8,True,2.4083189157584592,10,0.5373088927164108,0.7168506073379698,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Satou Sabally,Points,OVER,Goblin,7.5,12.9,5.82,B,1.0,0.0,1.0,1.0,1.0,0.9374339181347808,0.8347999999999999,0.8,True,5.403702434442518,10,0.7337220744913364,0.7146713527243392,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Satou Sabally,Points,OVER,Goblin,5.5,14.9,5.82,A,1.0,0.0,1.0,1.0,1.0,0.980767251468114,0.8861333333333333,0.8,True,5.403702434442518,10,0.7337220744913364,0.7298380193910058,,,,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Artem Dovbyk,Shots On Target,OVER,Goblin,0.5,0.5,5.79,A,0.2,0.0,0.2,0.2,0.2,0.5101532856464925,0.3741333333333333,0.8,False,0.0,1,0.0,0.7485536499762724,,,,"[""league"", ""confidence_score""]"
WNBA,Azzi Fudd,Points,OVER,Goblin,5.5,4.25,5.78,B,0.8,0.0,0.8,0.8,0.8,0.7803065352359975,0.5905333333333332,0.8,True,2.277608394786075,4,0.3092567691458618,0.7657930950461336,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Milan Iloski,Shots On Target,OVER,Goblin,0.5,0.5,5.77,A,0.8,0.2,0.8,0.8,0.8,0.6732408197019669,0.6261333333333333,0.8,True,0.7000000000000001,10,0.5794056789191571,0.6607828671658993,,,,"[""league"", ""confidence_score""]"
Soccer,Mario Hermoso,Shots,OVER,Goblin,0.5,1.5,5.75,B,0.8,0.2,0.8,0.8,0.8,0.6737754077970287,0.6164,0.8,True,1.5907898179514348,7,0.8372577989218077,0.5965069429985081,,,,"[""league"", ""confidence_score""]"
WNBA,Satou Sabally,Fantasy Score,OVER,Standard,20.0,12.64,5.75,A,1.0,0.0,1.0,1.0,1.0,0.9471620744636955,0.8439466666666667,0.8,True,6.9695408744048555,10,0.4940778884210483,0.7779872539570315,,,,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Wladimiro Falcone,Goalie Saves,OVER,Standard,2.0,2.0,5.67,D,0.8,0.0,0.8,0.8,0.8,0.7055717152453288,0.5919333333333333,0.8,True,1.4907119849998598,9,0.6211299937499415,0.6616676018983798,,,,"[""league"", ""confidence_score""]"
Soccer,Mike Maignan,Goalie Saves,OVER,Goblin,1.5,0.9,5.63,D,0.8,0.2,0.8,0.8,0.8,0.6231645822855942,0.5858,0.8,True,1.3333333333333333,9,0.5555555555555555,0.6492187149110692,,,,"[""league"", ""confidence_score""]"
Soccer,Alexis Saelemaekers,Shots,OVER,Goblin,0.5,0.7,5.62,B,1.0,0.0,1.0,1.0,1.0,0.7571622425745119,0.6974666666666666,0.8,True,0.5,8,0.2631578947368421,0.7692173112168686,,,,"[""league"", ""confidence_score""]"
WNBA,Satou Sabally,Pts+Rebs,OVER,Standard,13.5,14.54,5.61,A,1.0,0.0,1.0,1.0,1.0,0.9740796792094488,0.8794133333333333,0.8,True,6.099180272790763,10,0.7058148466073415,0.7344741760714717,,,,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Ylber Ramadani,Shots,OVER,Goblin,0.5,0.7,5.61,B,1.0,0.0,1.0,1.0,1.0,0.7570930125427822,0.7118666666666666,0.8,True,0.41573970964154905,9,0.2188103734955521,0.7802799610160858,,,,"[""league"", ""confidence_score""]"
Soccer,Kristian Thorstvedt,Shots,OVER,Goblin,0.5,1.3,5.57,A,1.0,0.0,1.0,1.0,1.0,0.7796138452274219,0.6598666666666667,0.8,True,1.2686114456365274,8,0.6676902345455407,0.6759422871932126,,,,"[""league"", ""confidence_score""]"
Soccer,Aleksey Miranchuk,Shots,OVER,Goblin,1.5,1.7,5.51,D,0.8,0.2,0.8,0.8,0.8,0.6340549608448729,0.5235333333333333,0.8,True,1.9000000000000001,10,1.0,0.5419192362957056,,,,"[""league"", ""confidence_score""]"
Soccer,Manuel Locatelli,Shots,OVER,Goblin,0.5,1.1,5.45,B,0.6,0.4,0.6,0.6,0.6,0.569821147753806,0.5417333333333333,0.8,True,1.1967032904743342,9,0.6298438370917548,0.6119764424408934,,,,"[""league"", ""confidence_score""]"
Soccer,Zion Suzuki,Goalie Saves,OVER,Goblin,2.5,1.3,5.42,D,1.0,0.0,1.0,1.0,1.0,0.7235344405205364,0.5904666666666667,0.8,True,1.178030178747903,7,0.4908459078116262,0.7005255772292813,,,,"[""league"", ""confidence_score""]"
Soccer,Ajani Fortune,Shots,OVER,Goblin,0.5,0.7,5.39,B,0.8,0.2,0.8,0.8,0.8,0.6595122915903376,0.5314666666666666,0.8,True,0.6871842709362769,6,0.36167593207172466,0.710410319038687,,,,"[""league"", ""confidence_score""]"
Soccer,Gift Orban,Shots,OVER,Goblin,1.5,2.5,5.35,A,0.8,0.0,0.8,0.8,0.8,0.7656127887621648,0.5442666666666667,0.8,True,1.224744871391589,4,0.6446025638903099,0.6768138350941802,,,,"[""league"", ""confidence_score""]"
Tennis,Katie Volynets,Total Games,OVER,Standard,19.5,4.17,5.33,D,0.4,0.2,0.4,0.4,0.4,0.5649549451160801,0.39924000000000004,0.9,True,5.436502143433363,3,0.5722633835193014,0.6646683849108028,,,,"[""confidence_score""]"
Tennis,Katie Volynets,Total Games,OVER,Goblin,25.5,-1.83,5.33,D,0.4,0.2,0.4,0.4,0.4,0.5306349451160801,0.35555999999999993,0.9,False,5.436502143433363,3,0.5722633835193014,0.6526563849108027,,,,"[""confidence_score""]"
Tennis,Katie Volynets,Total Games,OVER,Goblin,26.5,-2.83,5.33,D,0.4,0.2,0.4,0.4,0.4,0.5453016117827468,0.3742266666666666,0.9,False,5.436502143433363,3,0.5722633835193014,0.6577897182441361,,,,"[""confidence_score""]"
Tennis,Katie Volynets,Total Games,OVER,Goblin,18.5,5.17,5.33,D,0.4,0.2,0.4,0.4,0.4,0.5796216117827468,0.4179066666666667,0.9,False,5.436502143433363,3,0.5722633835193014,0.669801718244136,,,,"[""confidence_score""]"
Tennis,Katie Volynets,Total Games,OVER,Goblin,16.5,7.17,5.33,D,0.4,0.2,0.4,0.4,0.4,0.6089549451160802,0.45524000000000003,0.9,False,5.436502143433363,3,0.5722633835193014,0.6800683849108027,,,,"[""confidence_score""]"
Tennis,Katie Volynets,Total Games,OVER,Goblin,17.5,6.17,5.33,D,0.4,0.2,0.4,0.4,0.4,0.5942882784494136,0.43657333333333337,0.9,False,5.436502143433363,3,0.5722633835193014,0.6749350515774695,,,,"[""confidence_score""]"
Tennis,Lilli Tagger,Total Games Won,OVER,Goblin,11.5,-0.83,5.33,D,0.4,0.2,0.4,0.4,0.4,0.5159682784494135,0.3368933333333333,0.9,False,3.2998316455372216,3,0.521037837194404,0.6603294381586937,,,,"[""confidence_score""]"
Tennis,Lilli Tagger,Total Games,OVER,Goblin,20.5,0.5,5.33,D,0.4,0.2,0.4,0.4,0.4,0.5111282784494134,0.3307333333333333,0.9,False,1.632993161855452,3,0.171894017037416,0.7459213931979407,,,,"[""confidence_score""]"
Tennis,Lilli Tagger,Total Games Won,OVER,Goblin,10.5,0.17,5.33,D,0.4,0.2,0.4,0.4,0.4,0.5062882784494135,0.3245733333333333,0.9,False,3.2998316455372216,3,0.521037837194404,0.6569414381586938,,,,"[""confidence_score""]"
Tennis,Lilli Tagger,Total Games,OVER,Goblin,19.5,1.5,5.33,D,0.4,0.2,0.4,0.4,0.4,0.5257949451160802,0.3494,0.9,False,1.632993161855452,3,0.171894017037416,0.7510547265312741,,,,"[""confidence_score""]"
Soccer,Dusan Vlahovic,Shots On Target,OVER,Goblin,0.5,0.5,5.3,A,0.6,0.4,0.6,0.6,0.6,0.5738997192360277,0.5373333333333333,0.8,True,1.0954451150103321,5,0.9067244579731936,0.5441837872393113,,,,"[""league"", ""confidence_score""]"
Soccer,Gvidas Gineitis,Shots,OVER,Goblin,0.5,1.5,5.3,B,1.0,0.0,1.0,1.0,1.0,0.7665663859026944,0.6003999999999999,0.8,True,0.6959705453537527,8,0.36630028702829087,0.7467231633088705,,,,"[""league"", ""confidence_score""]"
WNBA,Jordin Canada,Assists,OVER,Goblin,4.5,2.0,5.3,C,1.0,0.0,1.0,1.0,1.0,0.7578997192360277,0.7201333333333333,0.8,True,1.9595917942265424,10,0.6520276757557377,0.6722579827936752,,,,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Walid Cheddira,Shots On Target,OVER,Goblin,0.5,0.9,5.29,A,1.0,0.0,1.0,1.0,1.0,0.7716897190760833,0.7008,0.8,True,0.9162456945817025,9,0.7583970838940941,0.6504921307031057,,,,"[""league"", ""confidence_score""]"
WNBA,Naz Hillmon,Rebounds,OVER,Goblin,3.5,2.4,5.26,B,0.6,0.4,0.6,0.6,0.6,0.5874582700312733,0.5732,0.8,True,2.4413111231467406,10,0.544669631489035,0.6394429866386869,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Paige Bueckers,3-PT Made,OVER,Goblin,0.5,1.05,5.26,A,1.0,0.0,1.0,1.0,1.0,0.7736582700312733,0.6551999999999999,0.8,True,1.2041594578792296,10,0.5235475903822738,0.7098934969153773,,,,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Matías Galarza,Shots,OVER,Goblin,0.5,1.3,5.23,B,0.6,0.4,0.6,0.6,0.6,0.5710913038892583,0.46826666666666666,0.8,True,1.547598697464902,9,0.8145256302446853,0.5662505488000691,,,,"[""league"", ""confidence_score""]"
WNBA,Satou Sabally,Points,OVER,Standard,9.5,10.9,5.23,A,1.0,0.0,1.0,1.0,1.0,0.9178913038892583,0.8042666666666667,0.8,True,5.403702434442518,10,0.7337220744913364,0.7078314377384064,,,,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Francisco Conceição,Shots On Target,OVER,Standard,0.5,1.1,5.22,D,0.8,0.2,0.8,0.8,0.8,0.6230796052521986,0.5823333333333334,0.8,True,1.0440306508910548,10,0.8641675544170585,0.5720359732340049,,,,"[""league"", ""confidence_score""]"
WNBA,Jovana Nogic,3-PT Made,OVER,Goblin,1.5,2.1,5.2,A,1.0,0.0,1.0,1.0,1.0,0.7885888066577185,0.6112,0.8,True,1.019803902718557,5,0.4433930011819813,0.7351578320347063,,,,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Sebastiano Esposito,Shots,OVER,Goblin,0.5,1.5,5.19,B,1.0,0.0,1.0,1.0,1.0,0.7657097056685801,0.6076,0.8,True,1.0532687216470449,8,0.5543519587616025,0.6994104072936024,,,,"[""league"", ""confidence_score""]"
Soccer,Santiago Pierotti,Shots,OVER,Goblin,0.5,0.7,5.19,B,1.0,0.0,1.0,1.0,1.0,0.7539763723352467,0.6974666666666666,0.8,True,0.5665577237325317,9,0.2981882756487009,0.7593446614051611,,,,"[""league"", ""confidence_score""]"
Soccer,Tasos Douvikas,Shots On Target,OVER,Goblin,0.5,0.3,5.14,A,0.8,0.2,0.8,0.8,0.8,0.6657104965688068,0.6224,0.8,True,0.5665577237325317,9,0.4689525179516281,0.6857605443111754,,,,"[""league"", ""confidence_score""]"
Soccer,Donyell Malen,Shots,OVER,Goblin,2.5,1.1,5.14,B,0.8,0.2,0.8,0.8,0.8,0.66344382990214,0.6161333333333333,0.8,True,1.3425606637327303,9,0.7066108756488054,0.6255526215535476,,,,"[""league"", ""confidence_score""]"
Tennis,Mirra Andreeva,Total Games,OVER,Standard,17.5,4.5,5.13,D,0.4,0.2,0.4,0.4,0.4,0.5682299103306075,0.4054,0.9,True,6.377042156569663,3,0.6712675954283857,0.6410635697586163,,,,"[""confidence_score""]"
Soccer,Ruslan Malinovskyi,Shots,OVER,Goblin,0.5,1.7,5.09,B,0.6,0.4,0.6,0.6,0.6,0.5758384003080167,0.5385333333333333,0.8,True,1.79843682124227,8,0.9465456953906684,0.5349070162601388,,,,"[""league"", ""confidence_score""]"
Soccer,Federico Bonazzoli,Shots On Target,OVER,Goblin,0.5,1.5,5.08,A,1.0,0.0,1.0,1.0,1.0,0.7788232289952226,0.6216,0.8,True,0.8314794192830981,9,0.6882341391957569,0.6705295953493888,,,,"[""league"", ""confidence_score""]"
Soccer,Jesper Karlström,Passes Attempted,OVER,Standard,32.5,3.0,5.08,D,0.6,0.4,0.6,0.6,0.6,0.5604232289952226,0.529,0.8,True,,0,0.5,0.6411481301483279,,,,"[""league"", ""confidence_score""]"
Soccer,Lassana Coulibaly,Shots,OVER,Goblin,0.5,0.5,5.06,B,0.8,0.2,0.8,0.8,0.8,0.6539921302579516,0.6121333333333333,0.8,True,0.82915619758885,8,0.4363979987309736,0.6897977459075397,,,,"[""league"", ""confidence_score""]"
Soccer,Dayne St. Clair,Passes Attempted,OVER,Standard,31.5,0.0,4.99,D,0.6,0.4,0.6,0.6,0.6,0.5156752927044129,0.473,0.8,True,,0,0.5,0.6254863524465446,,,,"[""league"", ""confidence_score""]"
Soccer,Arthur Atta,Passes Attempted,OVER,Standard,35.5,0.0,4.99,D,0.6,0.4,0.6,0.6,0.6,0.5156752927044129,0.473,0.8,True,,0,0.5,0.6254863524465446,,,,"[""league"", ""confidence_score""]"
Soccer,Jesper Karlström,Passes Attempted,OVER,Standard,35.5,0.0,4.99,D,0.6,0.4,0.6,0.6,0.6,0.5156752927044129,0.473,0.8,True,,0,0.5,0.6254863524465446,,,,"[""league"", ""confidence_score""]"
Soccer,Francisco Conceição,Shots,OVER,Goblin,2.5,0.7,4.98,B,0.8,0.2,0.8,0.8,0.8,0.6562575801032365,0.6302666666666666,0.8,True,1.2000000000000002,10,0.6315789473684211,0.6417954161940276,,,,"[""league"", ""confidence_score""]"
Soccer,Artem Dovbyk,Shots,OVER,Goblin,1.5,0.5,4.96,B,0.2,0.0,0.2,0.2,0.2,0.4899359671225471,0.36013333333333336,0.8,False,0.0,1,0.0,0.7414775884928916,,,,"[""league"", ""confidence_score""]"
Soccer,Youssouf Fofana,Shots,OVER,Goblin,0.5,0.7,4.96,B,0.6,0.4,0.6,0.6,0.6,0.5600880504558803,0.5342666666666667,0.8,True,1.1547005383792515,9,0.6077371254627639,0.6140965362938672,,,,"[""league"", ""confidence_score""]"
Soccer,Assane Diao,Shots On Target,OVER,Goblin,0.5,0.3,4.96,A,0.6,0.4,0.6,0.6,0.6,0.5682213837892137,0.5336,0.8,True,0.7071067811865476,8,0.5852881208881876,0.6225554541041779,,,,"[""league"", ""confidence_score""]"
WNBA,Flau'jae Johnson,Two Pointers Attempted,UNDER,Standard,9.5,-2.6,4.95,D,0.2,0.8,0.8,0.8,0.8,0.444869565754986,0.5259333333333333,0.8,True,1.632993161855452,6,0.39322620819914944,0.6273977959644578,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Satou Sabally,Pts+Rebs+Asts,OVER,Standard,16.0,15.19,4.95,A,1.0,0.0,1.0,1.0,1.0,0.9757362324216527,0.888,0.8,True,5.886425061104575,10,0.6403965217377844,0.7514085509131323,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Rhyne Howard,Rebounds,OVER,Goblin,2.5,1.4,4.95,C,0.8,0.2,0.8,0.8,0.8,0.650269565754986,0.6273333333333333,0.8,True,1.2489995996796797,10,0.2786585229704837,0.7279297172716241,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
