sport,player,prop_type,direction,pick_type,line,edge,rank_score,tier,hit_prob_over,hit_prob_under,hit_prob_selected,hit_prob_actionable,leg_prob_used,prop_quality_score,rank_read_score,data_completeness_score,pick_type_eligible,distribution_std,distribution_n,std_norm,confidence_score,calibration_bucket,calibration_actual_hit_rate,calibration_n,read_fields_missing
Tennis,Cameron Norrie,Total Games Won,OVER,Standard,12.5,3.0,7.8,D,0.4,0.0,0.4,0.4,0.4,0.5395126338668874,0.37739999999999996,0.8,True,,0,0.5,0.6338294218534106,,,,"[""surface"", ""confidence_score""]"
Tennis,Alex de Minaur,Total Games Won,OVER,Goblin,9.5,4.5,7.8,D,0.6,0.0,0.6,0.6,0.6,0.7225420456315933,0.487,0.8,True,,0,0.5,0.6978897159710578,,,,"[""surface"", ""confidence_score""]"
Tennis,Cameron Norrie,Total Games Won,OVER,Goblin,11.5,4.0,7.8,D,0.4,0.0,0.4,0.4,0.4,0.5541793005335541,0.3960666666666666,0.8,False,,0,0.5,0.6389627551867441,,,,"[""surface"", ""confidence_score""]"
Tennis,Cameron Norrie,Total Games Won,OVER,Goblin,9.5,6.0,7.8,D,0.4,0.0,0.4,0.4,0.4,0.5835126338668875,0.4334,0.8,False,,0,0.5,0.6492294218534107,,,,"[""surface"", ""confidence_score""]"
Tennis,Alex de Minaur,Total Games Won,OVER,Goblin,10.5,3.5,7.8,D,0.6,0.0,0.6,0.6,0.6,0.7078753789649266,0.4683333333333333,0.8,True,,0,0.5,0.6927563826377243,,,,"[""surface"", ""confidence_score""]"
WNBA,Jovana Nogic,Points,OVER,Goblin,7.5,13.17,7.11,A,0.6,0.0,0.6,0.6,0.6,0.9021615410375219,0.75224,0.8,True,4.642796092394707,3,0.6052618183242707,0.734441084782065,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Jovana Nogic,Points,OVER,Goblin,9.5,11.17,7.11,B,0.6,0.0,0.6,0.6,0.6,0.8588282077041884,0.7009066666666667,0.8,True,4.642796092394707,3,0.6052618183242707,0.7192744181153984,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Jovana Nogic,Points,OVER,Goblin,11.5,9.17,6.49,D,0.6,0.0,0.6,0.6,0.6,0.7856140738065573,0.6225733333333333,0.8,True,4.642796092394707,3,0.6052618183242707,0.6936494712512274,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
Tennis,Aliaksandra Sasnovich,Total Games,OVER,Goblin,16.5,0.25,6.2,D,0.6,0.2,0.6,0.6,0.6,0.5707122262393347,0.4076666666666667,0.8,True,,0,0.5,0.6447492791837672,,,,"[""surface"", ""confidence_score""]"
Tennis,Aliaksandra Sasnovich,Total Games,OVER,Goblin,15.5,1.25,6.2,D,0.6,0.2,0.6,0.6,0.6,0.5853788929060014,0.42633333333333334,0.8,True,,0,0.5,0.6498826125171006,,,,"[""surface"", ""confidence_score""]"
WNBA,Natasha Mack,Points,OVER,Goblin,5.5,4.15,6.11,A,1.0,0.0,1.0,1.0,1.0,0.8248909814200962,0.7902666666666667,0.8,True,2.1656407827707715,10,0.28232548919479844,0.7881304711983341,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Dominique Malonga,Rebounds,UNDER,Standard,8.5,-1.65,6.07,D,0.0,1.0,1.0,1.0,1.0,0.4029875350219166,0.6114,0.8,True,1.8466185312619388,10,0.512159830822071,0.5830056795521532,,,,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Natasha Mack,Rebounds,OVER,Goblin,5.5,3.25,6.06,B,0.8,0.2,0.8,0.8,0.8,0.7013945087582049,0.6778666666666666,0.8,True,3.269556544854363,10,0.9068118285000987,0.5887851209403471,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Jovana Nogic,Points,OVER,Standard,12.0,8.67,5.91,A,0.6,0.0,0.6,0.6,0.6,0.8299681215896415,0.6682400000000001,0.8,True,4.642796092394707,3,0.6052618183242707,0.7091733879753069,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Dominique Malonga,Points,UNDER,Standard,16.5,-4.7,5.73,D,0.4,0.6,0.6,0.6,0.6,0.5175757956654343,0.5051333333333333,0.8,True,5.535341001239218,10,0.7216191477681012,0.5707467415408767,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Kiki Rice,Points,OVER,Goblin,7.5,5.5,5.6,A,0.8,0.0,0.8,0.8,0.8,0.8114235583245282,0.6978666666666666,0.8,True,3.5355339059327378,4,0.4609126996030122,0.7387700705128317,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
Soccer,João Pedro,Shots On Target,OVER,Goblin,0.5,0.9,5.58,A,1.0,0.0,1.0,1.0,1.0,0.7738173085323398,0.7152,0.8,True,,0,0.5,0.715836057986319,,,,"[""league"", ""confidence_score""]"
WNBA,Dominique Malonga,Pts+Rebs,UNDER,Standard,25.5,-5.92,5.41,D,0.4,0.6,0.6,0.6,0.6,0.5332206258428194,0.5279066666666667,0.8,True,6.388270501473776,10,0.6615796911088548,0.5912322962677732,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Robert Sánchez,Goalie Saves,OVER,Goblin,1.5,1.7,5.21,C,0.8,0.2,0.8,0.8,0.8,0.6568009952359789,0.6041333333333333,0.8,True,,0,0.5,0.6748803483325927,,,,"[""league"", ""confidence_score""]"
WNBA,DeWanna Bonner,Rebounds,OVER,Goblin,4.5,2.15,5.14,B,0.8,0.2,0.8,0.8,0.8,0.6788438299021401,0.6501333333333333,0.8,True,2.794637722496424,10,0.7750930465235969,0.6138220788348498,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
Tennis,Alexander Bublik,Total Games,OVER,Goblin,17.5,0.83,5.13,D,0.4,0.2,0.4,0.4,0.4,0.5144032436639409,0.33689333333333327,0.8,False,,0,0.5,0.6250411352823794,,,,"[""surface"", ""confidence_score""]"
Tennis,Alexander Bublik,Total Games,OVER,Goblin,18.5,-0.17,5.13,D,0.4,0.2,0.4,0.4,0.4,0.5047232436639408,0.3245733333333333,0.8,False,,0,0.5,0.6216531352823793,,,,"[""surface"", ""confidence_score""]"
Tennis,Alexander Bublik,Total Games,OVER,Goblin,19.5,-1.17,5.13,D,0.4,0.2,0.4,0.4,0.4,0.5193899103306076,0.34324,0.8,False,,0,0.5,0.6267864686157127,,,,"[""surface"", ""confidence_score""]"
WNBA,Kiki Rice,Rebounds,UNDER,Standard,3.5,-1.25,5.11,D,0.2,0.6,0.6,0.6,0.6,0.4129013226837943,0.36273333333333335,0.8,True,1.7853571071357126,4,0.4951689688301436,0.5907232207317922,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Rayan Cherki,Shots,OVER,Goblin,1.5,1.9,4.99,C,0.8,0.2,0.8,0.8,0.8,0.6579419593710796,0.5378666666666666,0.8,True,,0,0.5,0.675279685779878,,,,"[""league"", ""confidence_score""]"
Soccer,João Pedro,Shots,OVER,Goblin,1.5,1.1,4.85,C,0.8,0.2,0.8,0.8,0.8,0.6450037620302642,0.6001333333333333,0.8,True,,0,0.5,0.6707513167105925,,,,"[""league"", ""confidence_score""]"
WNBA,DeWanna Bonner,3-PT Made,OVER,Goblin,0.5,0.8,4.7,A,0.6,0.4,0.6,0.6,0.6,0.5732555586249203,0.5501333333333334,0.8,True,1.1135528725660044,10,0.6139215715778622,0.6171590526242566,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Bernardo Silva,Shots,OVER,Goblin,0.5,0.9,4.55,B,0.8,0.2,0.8,0.8,0.8,0.65531322540767,0.5352,0.8,True,,0,0.5,0.6743596288926845,,,,"[""league"", ""confidence_score""]"
WNBA,Nyara Sabally,Points,OVER,Goblin,4.5,3.2,4.54,A,0.8,0.2,0.8,0.8,0.8,0.7029504265667305,0.6837333333333333,0.8,True,4.521061822182927,10,0.5893918330235043,0.6686846910424796,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Kiki Rice,Points,OVER,Goblin,9.5,3.5,4.49,B,0.8,0.0,0.8,0.8,0.8,0.7588655972999261,0.6465333333333333,0.8,True,3.5355339059327378,4,0.4609126996030122,0.7203747841542212,7,0.526066,1266.0,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Erling Haaland,Shots,OVER,Goblin,2.5,1.7,4.47,C,0.8,0.2,0.8,0.8,0.8,0.6502697124527076,0.5269333333333334,0.8,True,,0,0.5,0.6725943993584477,,,,"[""league"", ""confidence_score""]"
Soccer,Nico O'Reilly,Shots,OVER,Goblin,0.5,1.3,4.45,B,0.6,0.4,0.6,0.6,0.6,0.5642060398485629,0.4538666666666667,0.8,True,,0,0.5,0.6424721139469971,,,,"[""league"", ""confidence_score""]"
WNBA,Kiki Rice,3-PT Made,OVER,Goblin,0.5,0.75,4.44,A,0.6,0.2,0.6,0.6,0.6,0.6195404487737218,0.5204,0.8,True,1.0897247358851685,4,0.600784694578783,0.6366429834261069,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
Soccer,Moisés Caicedo,Shots,OVER,Goblin,0.5,0.7,4.39,B,0.8,0.2,0.8,0.8,0.8,0.6508082627328771,0.6014666666666666,0.8,True,,0,0.5,0.672782891956507,,,,"[""league"", ""confidence_score""]"
WNBA,Natasha Mack,Rebounds,OVER,Goblin,6.5,2.25,4.37,C,0.6,0.4,0.6,0.6,0.6,0.5613400731821854,0.5544,0.8,True,3.269556544854363,10,0.9068118285000987,0.5397660684887403,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Marina Mabrey,FG Attempted,UNDER,Standard,16.5,-3.25,4.34,D,0.4,0.6,0.6,0.6,0.6,0.4847023222903701,0.43606666666666666,0.8,True,4.695742752749559,10,0.9927125699233673,0.49146767032078775,4,0.458176,1853.0,"[""confidence_score"", ""calibration_bucket""]"
WNBA,Natasha Mack,Points,OVER,Goblin,7.5,2.15,4.25,C,1.0,0.0,1.0,1.0,1.0,0.7506402803166264,0.7157333333333333,0.8,True,2.1656407827707715,10,0.28232548919479844,0.7621427258121196,,,,"[""confidence_score"", ""calibration_bucket""]"
Tennis,Stefano Travaglia,Total Games,OVER,Standard,23.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Lukas Neumayer,Total Games,OVER,Standard,21.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Lola Radivojevic,Total Games,OVER,Standard,21.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Carole Monnet,Total Games Won,OVER,Standard,6.0,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Jil Teichmann,Double Faults,OVER,Standard,6.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Stefano Travaglia,Total Sets,OVER,Standard,2.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Federico Cina,Total Sets,OVER,Standard,2.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Vilius Gaubas,Total Sets,OVER,Standard,2.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Jil Teichmann,Total Games,OVER,Standard,29.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Jil Teichmann,Total Games,OVER,Standard,28.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Vilius Gaubas,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Jil Teichmann,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Edas Butvilas,Double Faults,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Edas Butvilas,Double Faults,OVER,Standard,4.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Edas Butvilas,Double Faults,OVER,Standard,3.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Edas Butvilas,Aces,OVER,Standard,5.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Marco Cecchinato,Total Games,OVER,Goblin,21.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Juan Carlos Prado Angelo,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,August Holmgren,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,August Holmgren,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Marco Cecchinato,Total Games,OVER,Goblin,20.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Lola Radivojevic,Total Games,OVER,Goblin,20.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Lola Radivojevic,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Lola Radivojevic,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Andrea Pellegrino,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Sloane Stephens,Total Games Won,OVER,Goblin,11.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Lukas Neumayer,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Lukas Neumayer,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Jil Teichmann,Total Games Won,OVER,Standard,13.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Jil Teichmann,Total Games Won,OVER,Standard,12.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Jil Teichmann,Total Games,OVER,Standard,27.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Jil Teichmann,Double Faults,OVER,Standard,7.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Sofia Costoulas,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Pedro Boscardin Dias,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Gonzalo Bueno,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Hanyu Guo,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Hanyu Guo,Total Games,OVER,Goblin,17.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Elena Pridankina,Total Games,OVER,Goblin,17.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Elena Pridankina,Total Games,OVER,Goblin,16.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Leyre Romero Gormaz,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Leyre Romero Gormaz,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Himeno Sakatsume,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Himeno Sakatsume,Total Games,OVER,Goblin,17.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Jay Clarke,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Jay Clarke,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Tamara Zidansek,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Stefano Travaglia,Total Tie Breaks,OVER,Standard,0.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,True,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Toby Samuel,Total Games,OVER,Goblin,20.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Toby Samuel,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Andrea Pellegrino,Total Games,OVER,Goblin,21.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Andrea Pellegrino,Total Games,OVER,Goblin,20.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Andrea Pellegrino,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Lloyd Harris,Total Games Won,OVER,Goblin,11.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Sofia Costoulas,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Sofia Costoulas,Total Games,OVER,Goblin,18.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Sofia Costoulas,Total Games,OVER,Goblin,17.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
Tennis,Facundo Diaz Acosta,Total Games,OVER,Goblin,19.5,0.0,4.2,D,0.4,0.6,0.4,0.4,0.4,0.4727059062229095,0.3142,0.8,False,,0,0.5,0.6104470671780183,,,,"[""surface"", ""confidence_score""]"
