player_id,player_name_pp,team_pp,nba_player_id,nba_player_name,resolver
4278402,Jordan Goodwin,PHX,1630692,Jordan Goodwin,espn_name_strict
4437244,Jalen Green,PHX,1630224,Jalen Green,espn_name_strict
4291678,Haywood Highsmith,PHX,1629312,Haywood Highsmith,espn_name_strict
4601023,Oso Ighodaro,PHX,1642345,Oso Ighodaro,espn_name_strict
4277957,Isaiah Livers,PHX,1630587,Isaiah Livers,espn_name_strict
5203685,Khaman Maluach,PHX,1642863,Khaman Maluach,espn_name_strict
2583632,Royce O'Neale,PHX,1626220,Royce O'Neale,espn_name_strict
4701232,Mark Williams,PHX,1631109,Mark Williams,espn_name_strict
4683021,Deni Avdija,POR,1630166,Deni Avdija,espn_name_strict
4431736,Toumani Camara,POR,1641739,Toumani Camara,espn_name_strict
5081727,Sidy Cissoko,POR,1631321,Sidy Cissoko,espn_name_strict
5105565,Donovan Clingan,POR,1642270,Donovan Clingan,espn_name_strict
4597259,Javonte Cooke,POR,1631451,Javonte Cooke,espn_name_strict
2991070,Jerami Grant,POR,203924,Jerami Grant,espn_name_strict
5217746,Yang Hansen,POR,1642905,Yang Hansen,espn_name_strict
4683678,Scoot Henderson,POR,1630703,Scoot Henderson,espn_name_strict
3995,Jrue Holiday,POR,201950,Jrue Holiday,espn_name_strict
6606,Damian Lillard,POR,203081,Damian Lillard,espn_name_strict
4433144,Caleb Love,POR,1631126,Caleb Love,espn_name_strict
4594326,Kris Murray,POR,1631200,Kris Murray,espn_name_strict
5099752,Rayan Rupert,POR,1641712,Rayan Rupert,espn_name_strict
4914336,Shaedon Sharpe,POR,1631101,Shaedon Sharpe,espn_name_strict
3907498,Matisse Thybulle,POR,1629680,Matisse Thybulle,espn_name_strict
4683935,Blake Wesley,POR,1631104,Blake Wesley,espn_name_strict
4066211,Robert Williams III,POR,1629057,Robert Williams III,espn_name_strict
4431679,Precious Achiuwa,SAC,1630173,Precious Achiuwa,espn_name_strict
4433174,Dylan Cardwell,SAC,1642928,Dylan Cardwell,espn_name_strict
4433188,Devin Carter,SAC,1642269,Devin Carter,espn_name_strict
4702384,Nique Clifford,SAC,1642363,Nique Clifford,espn_name_strict
3978,DeMar DeRozan,SAC,201942,DeMar DeRozan,espn_name_strict
3914285,Drew Eubanks,SAC,1629234,Drew Eubanks,espn_name_strict
4065732,De'Andre Hunter,SAC,1629631,De'Andre Hunter,espn_name_strict
3064440,Zach LaVine,SAC,203897,Zach LaVine,espn_name_strict
2528588,Doug McDermott,SAC,203926,Doug McDermott,espn_name_strict
4066262,Malik Monk,SAC,1628370,Malik Monk,espn_name_strict
4594327,Keegan Murray,SAC,1631099,Keegan Murray,espn_name_strict
4279318,Daeqwon Plowden,SAC,1631342,Daeqwon Plowden,espn_name_strict
4898371,Maxime Raynaud,SAC,1642875,Maxime Raynaud,espn_name_strict
3155942,Domantas Sabonis,SAC,1627734,Domantas Sabonis,espn_name_strict
4432117,Isaiah Stevens,SAC,1641815,Isaiah Stevens,espn_name_strict
3468,Russell Westbrook,SAC,201566,Russell Westbrook,espn_name_strict
6578,Harrison Barnes,SAS,203084,Harrison Barnes,espn_name_strict
6427,Bismack Biyombo,SAS,202687,Bismack Biyombo,espn_name_strict
5061568,Carter Bryant,SAS,1642868,Carter Bryant,espn_name_strict
4845367,Stephon Castle,SAS,1642264,Stephon Castle,espn_name_strict
4592479,Julian Champagnie,SAS,1630577,Julian Champagnie,espn_name_strict
4066259,De'Aaron Fox,SAS,1628368,De'Aaron Fox,espn_name_strict
5037871,Dylan Harper,SAS,1642844,Dylan Harper,espn_name_strict
4433618,Harrison Ingram,SAS,1631127,Harrison Ingram,espn_name_strict
4395723,Keldon Johnson,SAS,1629640,Keldon Johnson,espn_name_strict
4713010,David Jones Garcia,SAS,1642357,David Jones Garcia,espn_name_strict
3064560,Luke Kornet,SAS,1628436,Luke Kornet,espn_name_strict
3134916,Jordan McLaughlin,SAS,1629162,Jordan McLaughlin,espn_name_strict
2489663,Kelly Olynyk,SAS,203482,Kelly Olynyk,espn_name_strict
2488653,Mason Plumlee,SAS,203486,Mason Plumlee,espn_name_strict
4395630,Devin Vassell,SAS,1630170,Devin Vassell,espn_name_strict
4066317,Lindy Waters III,SAS,1630322,Lindy Waters III,espn_name_strict
5104157,Victor Wembanyama,SAS,1641705,Victor Wembanyama,espn_name_strict
4433134,Scottie Barnes,TOR,1630567,Scottie Barnes,espn_name_strict
4395625,RJ Barrett,TOR,1629628,RJ Barrett,espn_name_strict
4431893,Jamison Battle,TOR,1642419,Jamison Battle,espn_name_strict
5106258,Gradey Dick,TOR,1641711,Gradey Dick,espn_name_strict
4590360,Chucky Hepburn,TOR,1642935,Chucky Hepburn,espn_name_strict
3913176,Brandon Ingram,TOR,1627742,Brandon Ingram,espn_name_strict
4431684,Trayce Jackson-Davis,TOR,1631218,Trayce Jackson-Davis,espn_name_strict
4067017,A.J. Lawson,TOR,1630639,A.J. Lawson,espn_name_strict
4278580,Sandro Mamukelashvili,TOR,1630572,Sandro Mamukelashvili,espn_name_strict
4702656,Alijah Martin,TOR,1642918,Alijah Martin,espn_name_strict
5107897,Jonathan Mogbo,TOR,1642367,Jonathan Mogbo,espn_name_strict
5093267,Collin Murray-Boyles,TOR,1642867,Collin Murray-Boyles,espn_name_strict
3134908,Jakob Poeltl,TOR,1627751,Jakob Poeltl,espn_name_strict
4395724,Immanuel Quickley,TOR,1630193,Immanuel Quickley,espn_name_strict
4432241,Jamal Shead,TOR,1642347,Jamal Shead,espn_name_strict
4023,Garrett Temple,TOR,202066,Garrett Temple,espn_name_strict
4684272,Ja'Kobe Walter,TOR,1642266,Ja'Kobe Walter,espn_name_strict
4873138,Ace Bailey,UTA,1642846,Ace Bailey,espn_name_strict
4683766,Isaiah Collier,UTA,1642268,Isaiah Collier,espn_name_strict
4684793,Kyle Filipowski,UTA,1642271,Kyle Filipowski,espn_name_strict
4433627,Keyonte George,UTA,1641718,Keyonte George,espn_name_strict
4397449,Elijah Harkless,UTA,1641989,Elijah Harkless,espn_name_strict
4277961,Jaren Jackson Jr.,UTA,1628991,Jaren Jackson Jr.,espn_name_strict
4433136,Walker Kessler,UTA,1631117,Walker Kessler,espn_name_strict
3134932,John Konchar,UTA,1629723,John Konchar,espn_name_strict
3449,Kevin Love,UTA,201567,Kevin Love,espn_name_strict
4066336,Lauri Markkanen,UTA,1628374,Lauri Markkanen,espn_name_strict
3133602,Svi Mykhailiuk,UTA,1629004,Svi Mykhailiuk,espn_name_strict
5105839,Brice Sensabaugh,UTA,1641729,Brice Sensabaugh,espn_name_strict
4432827,Oscar Tshiebwe,UTA,1631131,Oscar Tshiebwe,espn_name_strict
4895758,Cody Williams,UTA,1642262,Cody Williams,espn_name_strict
4397227,Vince Williams Jr.,UTA,1631246,Vince Williams Jr.,espn_name_strict
4845374,Bub Carrington,WAS,1642267,Bub Carrington,espn_name_strict
4432907,Justin Champagnie,WAS,1630551,Justin Champagnie,espn_name_strict
4432173,Sharife Cooper,WAS,1630536,Sharife Cooper,espn_name_strict
5104155,Bilal Coulibaly,WAS,1641731,Bilal Coulibaly,espn_name_strict
6583,Anthony Davis,WAS,203076,Anthony Davis,espn_name_strict
5174563,Kyshawn George,WAS,1642273,Kyshawn George,espn_name_strict
2581184,Anthony Gill,WAS,1630264,Anthony Gill,espn_name_strict
4868423,Jaden Hardy,WAS,1630702,Jaden Hardy,espn_name_strict
5238230,Tre Johnson,WAS,1642848,Tre Johnson,espn_name_strict
5144126,Will Riley,WAS,1642860,Will Riley,espn_name_strict
3136776,D'Angelo Russell,WAS,1626156,D'Angelo Russell,espn_name_strict
5160992,Alex Sarr,WAS,1642259,Alex Sarr,espn_name_strict
4997537,Tristan Vukcevic,WAS,1641774,Tristan Vukcevic,espn_name_strict
4606840,Jamir Watkins,WAS,1642364,Jamir Watkins,espn_name_strict
5105592,Cam Whitmore,WAS,1641715,Cam Whitmore,espn_name_strict
4277905,Trae Young,WAS,1629027,Trae Young,espn_name_strict
5175647,Hugo Gonzalez,BOS,1642864,Hugo González,espn_name_strict
6478,Nikola Vucevic,BOS,202696,Nikola Vučević,espn_name_strict
5175643,Egor Demin,BKN,1642856,Egor Dëmin,espn_name_strict
4433249,Moussa Diabate,CHA,1631217,Moussa Diabaté,espn_name_strict
5211176,Tidjane Salaun,CHA,1642275,Tidjane Salaün,espn_name_strict
3032979,Dennis Schroder,CLE,203471,Dennis Schröder,espn_name_strict
3112335,Nikola Jokic,DEN,203999,Nikola Jokić,espn_name_strict
6477,Jonas Valanciunas,DEN,202685,Jonas Valančiūnas,espn_name_strict
3032978,Dario Saric,DET,203967,Dario Šarić,espn_name_strict
3102531,Kristaps Porzingis,GSW,204001,Kristaps Porziņģis,espn_name_strict
3037789,Bogdan Bogdanovic,LAC,203992,Bogdan Bogdanović,espn_name_strict
5108024,Yanic Konan Niederhauser,LAC,1642949,Yanic Konan Niederhäuser,espn_name_strict
3945274,Luka Doncic,LAL,1629029,Luka Dončić,espn_name_strict
4702972,Chris Manon,LAL,1643024,Chris Mañon,espn_name_strict
5214640,Kasparas Jakucionis,MIA,1642857,Kasparas Jakučionis,espn_name_strict
4997528,Nikola Jovic,MIA,1631107,Nikola Jović,espn_name_strict
4997538,Karlo Matkovic,NOP,1631255,Karlo Matković,espn_name_strict
5211983,Pacome Dadiet,NYK,1642359,Pacôme Dadiet,espn_name_strict
5159925,Nikola Topic,OKC,1642260,Nikola Topić,espn_name_strict
4578893,Vit Krejci,POR,1630249,Vít Krejčí,espn_name_strict
3102530,Jusuf Nurkic,UTA,203994,Jusuf Nurkić,espn_name_strict
4397885,Dalano Banton,BOS,1630625,Dalano Banton,espn_inactive_override_strict
5159895,Yuki Kawamura,CHI,1642530,Yuki Kawamura,espn_inactive_override_strict
2326307,Seth Curry,GSW,203552,Seth Curry,espn_inactive_override_strict
4897449,Malevy Leons,GSW,1642502,Malevy Leons,espn_inactive_override_strict
4397821,Nate Williams,GSW,78561,Nate Williams,espn_inactive_override_strict
4592965,Tristen Newton,HOU,1641803,Tristen Newton,espn_inactive_override_strict
4066399,Micah Potter,IND,1630695,Micah Potter,espn_inactive_override_strict
4278516,Ethan Thompson,IND,1630679,Ethan Thompson,espn_inactive_override_strict
4683749,TyTy Washington Jr.,LAC,1631102,TyTy Washington Jr.,espn_inactive_override_strict
4683736,Kobe Bufkin,LAL,1641723,Kobe Bufkin,espn_inactive_override_strict
4431695,Drew Timme,LAL,1631166,Drew Timme,espn_inactive_override_strict
4432645,Trevor Keels,MIA,1631211,Trevor Keels,espn_inactive_override_strict
4702159,Dillon Jones,NYK,1641794,Dillon Jones,espn_inactive_override_strict
4395676,Buddy Boeheim,OKC,1631205,Buddy Boeheim,espn_inactive_override_strict
4432179,MarJon Beauchamp,PHI,1630699,MarJon Beauchamp,espn_inactive_override_strict
3064230,Cameron Payne,PHI,1626166,Cameron Payne,espn_inactive_override_strict
4280245,Jamaree Bouyea,PHX,1631123,Jamaree Bouyea,espn_inactive_override_strict
4279532,Stanley Umude,SAS,1630649,Stanley Umude,espn_inactive_override_strict
3936296,Skal Labissiere,WAS,1627746,Skal Labissiere,espn_inactive_override_strict
4592216,Alondes Williams,WAS,1631214,Alondes Williams,espn_inactive_override_strict
