projection_id,player_name,team,prop_type,line_score,start_time,sport,league,pick_type,standard_line,goblin_line,demon_line,pp_projection_id,player_id,pp_game_id,player,line,pos,opp_team,pp_home_team,pp_away_team,image_url,tournament,prop_norm,unsupported_prop,espn_athlete_id,tour
12084490,Arthur Rinderknech,ARTHUR RINDERKNECH,Total Games,23.0,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Standard,23.0,,,12084490,203335,159242,Arthur Rinderknech,23.0,Player,,,,https://static.prizepicks.com/images/manual/Arthur%20Rinderknech.png,,match_total_games,0,3511,ATP
12084483,Arthur Rinderknech,ARTHUR RINDERKNECH,Fantasy Score,20.0,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Standard,20.0,,,12084483,203335,159242,Arthur Rinderknech,20.0,Player,,,,https://static.prizepicks.com/images/manual/Arthur%20Rinderknech.png,,fantasy_score,1,3511,ATP
12084497,Arthur Rinderknech,ARTHUR RINDERKNECH,Total Games Won,13.0,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Standard,13.0,,,12084497,203335,159242,Arthur Rinderknech,13.0,Player,,,,https://static.prizepicks.com/images/manual/Arthur%20Rinderknech.png,,games_won,0,3511,ATP
12056521,Daniil Medvedev,DANIIL MEDVEDEV,Total Games,29.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056521,201271,158994,Daniil Medvedev,29.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,match_total_games,0,2383,ATP
12056519,Daniil Medvedev,DANIIL MEDVEDEV,Total Games,28.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056519,201271,158994,Daniil Medvedev,28.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,match_total_games,0,2383,ATP
12056520,Daniil Medvedev,DANIIL MEDVEDEV,Total Games,27.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056520,201271,158994,Daniil Medvedev,27.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,match_total_games,0,2383,ATP
12056515,Daniil Medvedev,DANIIL MEDVEDEV,Total Games,22.0,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Standard,22.0,,,12056515,201271,158994,Daniil Medvedev,22.0,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,match_total_games,0,2383,ATP
12056518,Daniil Medvedev,DANIIL MEDVEDEV,Total Games,20.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12056518,201271,158994,Daniil Medvedev,20.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,match_total_games,0,2383,ATP
12056517,Daniil Medvedev,DANIIL MEDVEDEV,Total Games,19.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12056517,201271,158994,Daniil Medvedev,19.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,match_total_games,0,2383,ATP
12056516,Daniil Medvedev,DANIIL MEDVEDEV,Total Games,18.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12056516,201271,158994,Daniil Medvedev,18.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,match_total_games,0,2383,ATP
12056526,Daniil Medvedev,DANIIL MEDVEDEV,Total Games Won,15.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056526,201271,158994,Daniil Medvedev,15.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,games_won,0,2383,ATP
12056524,Daniil Medvedev,DANIIL MEDVEDEV,Total Games Won,14.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056524,201271,158994,Daniil Medvedev,14.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,games_won,0,2383,ATP
12056534,Martin Landaluce,MARTIN LANDALUCE,Total Games Won,14.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056534,202127,158994,Martin Landaluce,14.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,games_won,0,11640,ATP
12056525,Daniil Medvedev,DANIIL MEDVEDEV,Total Games Won,13.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056525,201271,158994,Daniil Medvedev,13.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,games_won,0,2383,ATP
12056533,Martin Landaluce,MARTIN LANDALUCE,Total Games Won,13.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056533,202127,158994,Martin Landaluce,13.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,games_won,0,11640,ATP
12056522,Daniil Medvedev,DANIIL MEDVEDEV,Total Games Won,12.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Standard,12.5,,,12056522,201271,158994,Daniil Medvedev,12.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,games_won,0,2383,ATP
12056535,Martin Landaluce,MARTIN LANDALUCE,Total Games Won,12.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056535,202127,158994,Martin Landaluce,12.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,games_won,0,11640,ATP
12056523,Daniil Medvedev,DANIIL MEDVEDEV,Total Games Won,11.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12056523,201271,158994,Daniil Medvedev,11.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,games_won,0,2383,ATP
12056529,Martin Landaluce,MARTIN LANDALUCE,Total Games Won,11.0,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Standard,11.0,,,12056529,202127,158994,Martin Landaluce,11.0,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,games_won,0,11640,ATP
12056531,Martin Landaluce,MARTIN LANDALUCE,Total Games Won,8.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12056531,202127,158994,Martin Landaluce,8.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,games_won,0,11640,ATP
12091072,Daniil Medvedev,DANIIL MEDVEDEV,Aces,8.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12091072,201271,158994,Daniil Medvedev,8.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,aces,0,2383,ATP
12056530,Martin Landaluce,MARTIN LANDALUCE,Total Games Won,7.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12056530,202127,158994,Martin Landaluce,7.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,games_won,0,11640,ATP
12056532,Martin Landaluce,MARTIN LANDALUCE,Total Games Won,6.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12056532,202127,158994,Martin Landaluce,6.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,games_won,0,11640,ATP
12069115,Daniil Medvedev,DANIIL MEDVEDEV,Aces,6.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12069115,201271,158994,Daniil Medvedev,6.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,aces,0,2383,ATP
12069121,Daniil Medvedev,DANIIL MEDVEDEV,Double Faults,6.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12069121,201271,158994,Daniil Medvedev,6.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,double_faults,0,2383,ATP
12069130,Martin Landaluce,MARTIN LANDALUCE,Double Faults,6.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12069130,202127,158994,Martin Landaluce,6.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,double_faults,0,11640,ATP
12069116,Daniil Medvedev,DANIIL MEDVEDEV,Aces,5.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12069116,201271,158994,Daniil Medvedev,5.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,aces,0,2383,ATP
12069120,Daniil Medvedev,DANIIL MEDVEDEV,Double Faults,5.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12069120,201271,158994,Daniil Medvedev,5.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,double_faults,0,2383,ATP
12069129,Martin Landaluce,MARTIN LANDALUCE,Double Faults,5.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12069129,202127,158994,Martin Landaluce,5.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,double_faults,0,11640,ATP
12069118,Daniil Medvedev,DANIIL MEDVEDEV,Aces,4.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Standard,4.5,,,12069118,201271,158994,Daniil Medvedev,4.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,aces,0,2383,ATP
12069122,Daniil Medvedev,DANIIL MEDVEDEV,Double Faults,4.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12069122,201271,158994,Daniil Medvedev,4.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,double_faults,0,2383,ATP
12069117,Daniil Medvedev,DANIIL MEDVEDEV,Aces,3.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12069117,201271,158994,Daniil Medvedev,3.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,aces,0,2383,ATP
12069124,Daniil Medvedev,DANIIL MEDVEDEV,Double Faults,3.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Standard,3.5,,,12069124,201271,158994,Daniil Medvedev,3.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,double_faults,0,2383,ATP
12069149,Martin Landaluce,MARTIN LANDALUCE,Aces,3.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12069149,202127,158994,Martin Landaluce,3.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,aces,0,11640,ATP
12057753,Daniil Medvedev,DANIIL MEDVEDEV,Total Sets,2.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12057753,201271,158994,Daniil Medvedev,2.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,total_sets,1,2383,ATP
12069123,Daniil Medvedev,DANIIL MEDVEDEV,Double Faults,2.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12069123,201271,158994,Daniil Medvedev,2.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,double_faults,0,2383,ATP
12069126,Martin Landaluce,MARTIN LANDALUCE,Aces,2.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12069126,202127,158994,Martin Landaluce,2.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,aces,0,11640,ATP
12069128,Martin Landaluce,MARTIN LANDALUCE,Break Points Won,2.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12069128,202127,158994,Martin Landaluce,2.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,break_points_won,0,11640,ATP
12077731,Martin Landaluce,MARTIN LANDALUCE,Double Faults,2.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12077731,202127,158994,Martin Landaluce,2.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,double_faults,0,11640,ATP
12091073,Daniil Medvedev,DANIIL MEDVEDEV,Aces,2.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12091073,201271,158994,Daniil Medvedev,2.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,aces,0,2383,ATP
12056528,Daniil Medvedev,DANIIL MEDVEDEV,Total Tie Breaks,1.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056528,201271,158994,Daniil Medvedev,1.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,total_tie_breaks,1,2383,ATP
12095486,Martin Landaluce,MARTIN LANDALUCE,Break Points Won,1.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12095486,202127,158994,Martin Landaluce,1.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,break_points_won,0,11640,ATP
12056527,Daniil Medvedev,DANIIL MEDVEDEV,Total Tie Breaks,0.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Demon,,,,12056527,201271,158994,Daniil Medvedev,0.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/mm58,,total_tie_breaks,1,2383,ATP
12069127,Martin Landaluce,MARTIN LANDALUCE,Aces,0.5,2026-05-14T13:00:00.000-04:00,Tennis,TENNIS,Goblin,,,,12069127,202127,158994,Martin Landaluce,0.5,Player,,,,https://static.flashscore.com/res/image/data/h643yEf5-lUgfnnam.png,,aces,0,11640,ATP
12085550,Iga Swiatek,IGA SWIATEK,Total Games,23.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085550,201377,159304,Iga Swiatek,23.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,match_total_games,0,3730,WTA
12085551,Iga Swiatek,IGA SWIATEK,Total Games,22.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085551,201377,159304,Iga Swiatek,22.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,match_total_games,0,3730,WTA
12085552,Iga Swiatek,IGA SWIATEK,Total Games,21.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085552,201377,159304,Iga Swiatek,21.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,match_total_games,0,3730,WTA
12085555,Iga Swiatek,IGA SWIATEK,Total Games,20.0,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Standard,20.0,,,12085555,201377,159304,Iga Swiatek,20.0,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,match_total_games,0,3730,WTA
12085648,Iga Swiatek,IGA SWIATEK,Total Games,19.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12085648,201377,159304,Iga Swiatek,19.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,match_total_games,0,3730,WTA
12085554,Iga Swiatek,IGA SWIATEK,Total Games,18.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12085554,201377,159304,Iga Swiatek,18.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,match_total_games,0,3730,WTA
12085553,Iga Swiatek,IGA SWIATEK,Total Games,17.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12085553,201377,159304,Iga Swiatek,17.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,match_total_games,0,3730,WTA
12085816,Iga Swiatek,IGA SWIATEK,Total Games Won,14.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085816,201377,159304,Iga Swiatek,14.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,games_won,0,3730,WTA
12085806,Elina Svitolina,ELINA SVITOLINA,Total Games Won,13.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085806,201368,159304,Elina Svitolina,13.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,games_won,0,1797,WTA
12085815,Iga Swiatek,IGA SWIATEK,Total Games Won,13.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085815,201377,159304,Iga Swiatek,13.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,games_won,0,3730,WTA
12085556,Iga Swiatek,IGA SWIATEK,Total Games Won,12.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085556,201377,159304,Iga Swiatek,12.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,games_won,0,3730,WTA
12085805,Elina Svitolina,ELINA SVITOLINA,Total Games Won,12.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085805,201368,159304,Elina Svitolina,12.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,games_won,0,1797,WTA
12085807,Elina Svitolina,ELINA SVITOLINA,Total Games Won,11.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085807,201368,159304,Elina Svitolina,11.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,games_won,0,1797,WTA
12085549,Elina Svitolina,ELINA SVITOLINA,Total Games Won,8.0,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Standard,8.0,,,12085549,201368,159304,Elina Svitolina,8.0,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,games_won,0,1797,WTA
12085804,Elina Svitolina,ELINA SVITOLINA,Total Games Won,7.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12085804,201368,159304,Elina Svitolina,7.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,games_won,0,1797,WTA
12085803,Elina Svitolina,ELINA SVITOLINA,Total Games Won,6.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12085803,201368,159304,Elina Svitolina,6.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,games_won,0,1797,WTA
12085801,Elina Svitolina,ELINA SVITOLINA,Double Faults,5.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085801,201368,159304,Elina Svitolina,5.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,double_faults,0,1797,WTA
12085802,Elina Svitolina,ELINA SVITOLINA,Total Games Won,5.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12085802,201368,159304,Elina Svitolina,5.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,games_won,0,1797,WTA
12085799,Elina Svitolina,ELINA SVITOLINA,Double Faults,4.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085799,201368,159304,Elina Svitolina,4.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,double_faults,0,1797,WTA
12085814,Iga Swiatek,IGA SWIATEK,Double Faults,4.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085814,201377,159304,Iga Swiatek,4.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,double_faults,0,3730,WTA
12091439,Elina Svitolina,ELINA SVITOLINA,Aces,4.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12091439,201368,159304,Elina Svitolina,4.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,aces,0,1797,WTA
12091440,Iga Swiatek,IGA SWIATEK,Aces,4.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12091440,201377,159304,Iga Swiatek,4.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,aces,0,3730,WTA
12095080,Iga Swiatek,IGA SWIATEK,Break Points Won,4.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Standard,4.5,,,12095080,201377,159304,Iga Swiatek,4.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,break_points_won,0,3730,WTA
12085797,Elina Svitolina,ELINA SVITOLINA,Aces,3.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085797,201368,159304,Elina Svitolina,3.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,aces,0,1797,WTA
12085800,Elina Svitolina,ELINA SVITOLINA,Double Faults,3.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085800,201368,159304,Elina Svitolina,3.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,double_faults,0,1797,WTA
12085809,Iga Swiatek,IGA SWIATEK,Aces,3.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085809,201377,159304,Iga Swiatek,3.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,aces,0,3730,WTA
12085812,Iga Swiatek,IGA SWIATEK,Double Faults,3.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085812,201377,159304,Iga Swiatek,3.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,double_faults,0,3730,WTA
12085557,Iga Swiatek,IGA SWIATEK,Total Sets,2.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085557,201377,159304,Iga Swiatek,2.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,total_sets,1,3730,WTA
12085798,Elina Svitolina,ELINA SVITOLINA,Double Faults,2.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Standard,2.5,,,12085798,201368,159304,Elina Svitolina,2.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,double_faults,0,1797,WTA
12085813,Iga Swiatek,IGA SWIATEK,Double Faults,2.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085813,201377,159304,Iga Swiatek,2.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,double_faults,0,3730,WTA
12095079,Elina Svitolina,ELINA SVITOLINA,Break Points Won,2.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Standard,2.5,,,12095079,201368,159304,Elina Svitolina,2.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,break_points_won,0,1797,WTA
12085795,Elina Svitolina,ELINA SVITOLINA,Aces,1.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12085795,201368,159304,Elina Svitolina,1.5,Player,,,,https://img0.aiscore.com/v2/team/ace5ba4786bfa2a8e57b8b8e2fdecbda.png!w80,,aces,0,1797,WTA
12085808,Iga Swiatek,IGA SWIATEK,Aces,1.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12085808,201377,159304,Iga Swiatek,1.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,aces,0,3730,WTA
12085811,Iga Swiatek,IGA SWIATEK,Double Faults,1.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12085811,201377,159304,Iga Swiatek,1.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,double_faults,0,3730,WTA
12085817,Iga Swiatek,IGA SWIATEK,Total Tie Breaks,0.5,2026-05-14T14:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12085817,201377,159304,Iga Swiatek,0.5,Player,,,,https://static.prizepicks.com/images/manual/igas.png,,total_tie_breaks,1,3730,WTA
12077761,Arevalo M / Pavic M,AREVALO M / PAVIC M,Total Games,20.5,2026-05-15T04:00:00.000-04:00,Tennis,TENNIS,Standard,20.5,,,12077761,268325,158965,Arevalo M / Pavic M,20.5,Player,,,,https://static.prizepicks.com/images/manual/M.%20Arevalo:M.%20Pavic.png,,match_total_games,0,,ATP
12077759,Arevalo M / Pavic M,AREVALO M / PAVIC M,Fantasy Score,16.5,2026-05-15T04:00:00.000-04:00,Tennis,TENNIS,Standard,16.5,,,12077759,268325,158965,Arevalo M / Pavic M,16.5,Player,,,,https://static.prizepicks.com/images/manual/M.%20Arevalo:M.%20Pavic.png,,fantasy_score,1,,ATP
12084448,Mihalikova T / Nicholls O,MIHALIKOVA T / NICHOLLS O,Total Games,19.5,2026-05-15T05:00:00.000-04:00,Tennis,TENNIS,Standard,19.5,,,12084448,268508,159283,Mihalikova T / Nicholls O,19.5,Player,,,,https://static.prizepicks.com/images/manual/Mihalikova_T___Nicholls_O.png,,match_total_games,0,,ATP
12084447,Mihalikova T / Nicholls O,MIHALIKOVA T / NICHOLLS O,Fantasy Score,15.0,2026-05-15T05:00:00.000-04:00,Tennis,TENNIS,Standard,15.0,,,12084447,268508,159283,Mihalikova T / Nicholls O,15.0,Player,,,,https://static.prizepicks.com/images/manual/Mihalikova_T___Nicholls_O.png,,fantasy_score,1,,ATP
12092355,Casper Ruud,CASPER RUUD,Total Games,27.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12092355,201260,159325,Casper Ruud,27.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,match_total_games,0,2989,ATP
12092356,Casper Ruud,CASPER RUUD,Total Games,26.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12092356,201260,159325,Casper Ruud,26.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,match_total_games,0,2989,ATP
12090284,Casper Ruud,CASPER RUUD,Total Games,23.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12090284,201260,159325,Casper Ruud,23.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,match_total_games,0,2989,ATP
12088952,Casper Ruud,CASPER RUUD,Total Games,22.0,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Standard,22.0,,,12088952,201260,159325,Casper Ruud,22.0,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,match_total_games,0,2989,ATP
12092325,Casper Ruud,CASPER RUUD,Total Games,20.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12092325,201260,159325,Casper Ruud,20.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,match_total_games,0,2989,ATP
12092354,Casper Ruud,CASPER RUUD,Total Games,19.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12092354,201260,159325,Casper Ruud,19.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,match_total_games,0,2989,ATP
12093893,Casper Ruud,CASPER RUUD,Total Games,18.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Goblin,,,,12093893,201260,159325,Casper Ruud,18.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,match_total_games,0,2989,ATP
12093939,Casper Ruud,CASPER RUUD,Aces,5.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12093939,201260,159325,Casper Ruud,5.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,aces,0,2989,ATP
12093940,Casper Ruud,CASPER RUUD,Aces,4.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12093940,201260,159325,Casper Ruud,4.5,Player,,,,https://www.atptour.com/-/media/alias/player-headshot/RH16,,aces,0,2989,ATP
12093945,Luciano Darderi,LUCIANO DARDERI,Aces,4.5,2026-05-15T07:30:00.000-04:00,Tennis,TENNIS,Demon,,,,12093945,202525,159325,Luciano Darderi,4.5,Player,,,,https://static.prizepicks.com/images/manual/Darderi.png,,aces,0,7833,ATP
