projection_id,pp_projection_id,player_id,pp_game_id,league,start_time,player,image_url,pos,team,opp_team,pp_home_team,pp_away_team,prop_type,line,pick_type
10795649,10795649,309300,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Rodrigo Auzmendi,,Attacker,SAN LORENZO,,,,Shots,4.5,Demon
10795537,10795537,198725,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexis Cuello,https://static.prizepicks.com/images/manual/Alexis Cuello.png,Attacker,SAN LORENZO,,,,Shots,3.5,Demon
10795568,10795568,274045,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gabriel Obredor,https://static.prizepicks.com/images/manual/Gabriel Obredor.png,Midfielder,RIESTRA,,,,Shots,3.5,Demon
10795598,10795598,199395,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Jonathan Herrera,https://static.prizepicks.com/images/manual/Jonathan Herrera .png,Attacker,RIESTRA,,,,Shots,3.5,Demon
10795612,10795612,297153,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Luciano Vietto,,Attacker,SAN LORENZO,,,,Shots,3.5,Demon
10795648,10795648,309300,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Rodrigo Auzmendi,,Attacker,SAN LORENZO,,,,Shots,3.5,Demon
10795519,10795519,274036,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Agustín Ladstatter,https://static.prizepicks.com/images/manual/Agustín Ladstatter.png,Defender,SAN LORENZO,,,,Shots,2.5,Demon
10795528,10795528,274037,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexander Díaz,https://static.prizepicks.com/images/manual/Alexander Díaz.png,Attacker,RIESTRA,,,,Shots,2.5,Demon
10795536,10795536,198725,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexis Cuello,https://static.prizepicks.com/images/manual/Alexis Cuello.png,Attacker,SAN LORENZO,,,,Shots,2.5,Demon
10795542,10795542,274038,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Antony Alonso,https://static.prizepicks.com/images/manual/Antony Alonso.png,Attacker,RIESTRA,,,,Shots,2.5,Demon
10795560,10795560,249021,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Facundo Gulli,https://static.prizepicks.com/images/manual/Facundo_Gulli.png,Midfielder,SAN LORENZO,,,,Shots,2.5,Demon
10795567,10795567,274045,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gabriel Obredor,https://static.prizepicks.com/images/manual/Gabriel Obredor.png,Midfielder,RIESTRA,,,,Shots,2.5,Demon
10795582,10795582,297066,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gregorio Rodríguez,,Midfielder,SAN LORENZO,,,,Shots,2.5,Demon
10795592,10795592,199398,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Jonatan Goitía,https://static.prizepicks.com/images/manual/Jonatan Goitía.png,Defender,RIESTRA,,,,Shots,2.5,Demon
10795599,10795599,199395,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Jonathan Herrera,https://static.prizepicks.com/images/manual/Jonathan Herrera .png,Attacker,RIESTRA,,,,Shots,2.5,Demon
10795602,10795602,199395,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Jonathan Herrera,https://static.prizepicks.com/images/manual/Jonathan Herrera .png,Attacker,RIESTRA,,,,Shots On Target,2.5,Demon
10795611,10795611,297153,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Luciano Vietto,,Attacker,SAN LORENZO,,,,Shots,2.5,Demon
10795629,10795629,275129,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Mauro Smarra,https://static.prizepicks.com/images/manual/Mauro Smarra.png,Midfielder,RIESTRA,,,,Shots,2.5,Demon
10795652,10795652,309300,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Rodrigo Auzmendi,,Attacker,SAN LORENZO,,,,Shots On Target,2.5,Demon
10803841,10803841,299040,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Mauricio Cardillo,,Midfielder,SAN LORENZO,,,,Shots,2.5,Demon
10804515,10804515,199397,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Pablo Monje,https://static.prizepicks.com/images/manual/Pablo Monje.png,Midfielder,RIESTRA,,,,Shots,2.5,Demon
10815449,10815449,274038,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Antony Alonso,https://static.prizepicks.com/images/manual/Antony Alonso.png,Attacker,RIESTRA,,,,Shots On Target,2.5,Demon
10795518,10795518,274036,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Agustín Ladstatter,https://static.prizepicks.com/images/manual/Agustín Ladstatter.png,Defender,SAN LORENZO,,,,Shots,1.5,Demon
10795532,10795532,274037,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexander Díaz,https://static.prizepicks.com/images/manual/Alexander Díaz.png,Attacker,RIESTRA,,,,Shots On Target,1.5,Demon
10795538,10795538,198725,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexis Cuello,https://static.prizepicks.com/images/manual/Alexis Cuello.png,Attacker,SAN LORENZO,,,,Shots On Target,1.5,Demon
10795545,10795545,274038,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Antony Alonso,https://static.prizepicks.com/images/manual/Antony Alonso.png,Attacker,RIESTRA,,,,Shots On Target,1.5,Demon
10795559,10795559,249021,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Facundo Gulli,https://static.prizepicks.com/images/manual/Facundo_Gulli.png,Midfielder,SAN LORENZO,,,,Shots,1.5,Demon
10795562,10795562,249021,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Facundo Gulli,https://static.prizepicks.com/images/manual/Facundo_Gulli.png,Midfielder,SAN LORENZO,,,,Shots On Target,1.5,Demon
10795570,10795570,274045,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gabriel Obredor,https://static.prizepicks.com/images/manual/Gabriel Obredor.png,Midfielder,RIESTRA,,,,Shots On Target,1.5,Demon
10795576,10795576,297115,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gonzalo Abrego,,Midfielder,SAN LORENZO,,,,Shots,1.5,Demon
10795581,10795581,297066,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gregorio Rodríguez,,Midfielder,SAN LORENZO,,,,Shots,1.5,Demon
10795587,10795587,245950,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Ignacio Perruzzi,https://static.prizepicks.com/images/manual/IgnacioPerruzziAmbrosini.png,Midfielder,SAN LORENZO,,,,Shots,1.5,Demon
10795600,10795600,199395,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Jonathan Herrera,https://static.prizepicks.com/images/manual/Jonathan Herrera .png,Attacker,RIESTRA,,,,Shots,1.5,Goblin
10795601,10795601,199395,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Jonathan Herrera,https://static.prizepicks.com/images/manual/Jonathan Herrera .png,Attacker,RIESTRA,,,,Shots On Target,1.5,Demon
10795605,10795605,274267,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Juan Randazzo,https://static.prizepicks.com/images/manual/Juan Randazzo.webp,Defender,RIESTRA,,,,Shots,1.5,Demon
10795614,10795614,297153,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Luciano Vietto,,Attacker,SAN LORENZO,,,,Shots On Target,1.5,Demon
10795623,10795623,299040,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Mauricio Cardillo,,Midfielder,SAN LORENZO,,,,Shots,1.5,Demon
10795628,10795628,275129,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Mauro Smarra,https://static.prizepicks.com/images/manual/Mauro Smarra.png,Midfielder,RIESTRA,,,,Shots,1.5,Demon
10795633,10795633,269238,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Miguel Barbieri,https://static.prizepicks.com/images/manual/Miguel Barbieri .png,Defender,RIESTRA,,,,Shots,1.5,Demon
10795635,10795635,206083,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Nicolás Tripichio,https://static.prizepicks.com/images/manual/Nicolás Tripichio.png,Defender,SAN LORENZO,,,,Shots,1.5,Demon
10795640,10795640,199397,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Pablo Monje,https://static.prizepicks.com/images/manual/Pablo Monje.png,Midfielder,RIESTRA,,,,Shots,1.5,Demon
10795644,10795644,194647,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Nicolás Sansotre,https://static.prizepicks.com/images/manual/Nicolás Sansotre.png,Defender,RIESTRA,,,,Shots,1.5,Demon
10795650,10795650,309300,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Rodrigo Auzmendi,,Attacker,SAN LORENZO,,,,Shots,1.5,Goblin
10795651,10795651,309300,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Rodrigo Auzmendi,,Attacker,SAN LORENZO,,,,Shots On Target,1.5,Demon
10795657,10795657,275135,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Teo Pagano,https://static.prizepicks.com/images/manual/Teo Pagano.png,Defender,SAN LORENZO,,,,Shots,1.5,Demon
10803275,10803275,275126,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Facundo Miño,https://static.prizepicks.com/images/manual/Facundo Miño.png,Defender,RIESTRA,,,,Shots,1.5,Demon
10803277,10803277,305730,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Mathías Ritis,,Defender,SAN LORENZO,,,,Shots,1.5,Demon
10804610,10804610,250654,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Diego Herazo,https://static.prizepicks.com/images/manual/Diego_Fernando_Herazo_Moreno.png,Attacker,SAN LORENZO,,,,Shots On Target,1.5,Demon
10804615,10804615,274046,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Nicolás Benegas,https://static.prizepicks.com/images/manual/Nicolás Benegas.png,Attacker,RIESTRA,,,,Shots On Target,1.5,Demon
10807187,10807187,297066,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gregorio Rodríguez,,Midfielder,SAN LORENZO,,,,Shots On Target,1.5,Demon
10795516,10795516,274036,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Agustín Ladstatter,https://static.prizepicks.com/images/manual/Agustín Ladstatter.png,Defender,SAN LORENZO,,,,Assists,0.5,Demon
10795517,10795517,274036,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Agustín Ladstatter,https://static.prizepicks.com/images/manual/Agustín Ladstatter.png,Defender,SAN LORENZO,,,,Goals,0.5,Demon
10795520,10795520,274036,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Agustín Ladstatter,https://static.prizepicks.com/images/manual/Agustín Ladstatter.png,Defender,SAN LORENZO,,,,Shots,0.5,Goblin
10795521,10795521,274036,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Agustín Ladstatter,https://static.prizepicks.com/images/manual/Agustín Ladstatter.png,Defender,SAN LORENZO,,,,Shots On Target,0.5,Demon
10795522,10795522,295752,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alejo Dramisino,,Midfielder,RIESTRA,,,,Assists,0.5,Demon
10795523,10795523,295752,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alejo Dramisino,,Midfielder,RIESTRA,,,,Goal + Assist,0.5,Demon
10795524,10795524,295752,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alejo Dramisino,,Midfielder,RIESTRA,,,,Goals,0.5,Demon
10795525,10795525,274037,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexander Díaz,https://static.prizepicks.com/images/manual/Alexander Díaz.png,Attacker,RIESTRA,,,,Assists,0.5,Demon
10795526,10795526,274037,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexander Díaz,https://static.prizepicks.com/images/manual/Alexander Díaz.png,Attacker,RIESTRA,,,,Goal + Assist,0.5,Demon
10795527,10795527,274037,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexander Díaz,https://static.prizepicks.com/images/manual/Alexander Díaz.png,Attacker,RIESTRA,,,,Goals,0.5,Demon
10795530,10795530,274037,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexander Díaz,https://static.prizepicks.com/images/manual/Alexander Díaz.png,Attacker,RIESTRA,,,,Shots,0.5,Goblin
10795531,10795531,274037,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexander Díaz,https://static.prizepicks.com/images/manual/Alexander Díaz.png,Attacker,RIESTRA,,,,Shots On Target,0.5,Demon
10795533,10795533,198725,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexis Cuello,https://static.prizepicks.com/images/manual/Alexis Cuello.png,Attacker,SAN LORENZO,,,,Assists,0.5,Demon
10795534,10795534,198725,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexis Cuello,https://static.prizepicks.com/images/manual/Alexis Cuello.png,Attacker,SAN LORENZO,,,,Goal + Assist,0.5,Demon
10795535,10795535,198725,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Alexis Cuello,https://static.prizepicks.com/images/manual/Alexis Cuello.png,Attacker,SAN LORENZO,,,,Goals,0.5,Demon
10795539,10795539,274038,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Antony Alonso,https://static.prizepicks.com/images/manual/Antony Alonso.png,Attacker,RIESTRA,,,,Assists,0.5,Demon
10795540,10795540,274038,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Antony Alonso,https://static.prizepicks.com/images/manual/Antony Alonso.png,Attacker,RIESTRA,,,,Goal + Assist,0.5,Demon
10795541,10795541,274038,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Antony Alonso,https://static.prizepicks.com/images/manual/Antony Alonso.png,Attacker,RIESTRA,,,,Goals,0.5,Demon
10795547,10795547,274041,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Branco Salinardi,https://static.prizepicks.com/images/manual/Branco Salinardi.png,Attacker,SAN LORENZO,,,,Goals,0.5,Demon
10795548,10795548,274908,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Manuel Insaurralde,,Midfielder,SAN LORENZO,,,,Goal + Assist,0.5,Demon
10795549,10795549,247081,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Cristian Paz,https://static.prizepicks.com/images/manual/Cristian_Paz.png,Defender,RIESTRA,,,,Shots,0.5,Demon
10795550,10795550,247081,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Cristian Paz,https://static.prizepicks.com/images/manual/Cristian_Paz.png,Defender,RIESTRA,,,,Shots On Target,0.5,Demon
10795551,10795551,250654,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Diego Herazo,https://static.prizepicks.com/images/manual/Diego_Fernando_Herazo_Moreno.png,Attacker,SAN LORENZO,,,,Goal + Assist,0.5,Demon
10795552,10795552,250654,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Diego Herazo,https://static.prizepicks.com/images/manual/Diego_Fernando_Herazo_Moreno.png,Attacker,SAN LORENZO,,,,Goals,0.5,Demon
10795553,10795553,275125,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Ezequiel Herrera,https://static.prizepicks.com/images/manual/Ezequiel Herrera.png,Defender,SAN LORENZO,,,,Shots,0.5,Demon
10795554,10795554,274042,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Ezequiel Cerutti,https://static.prizepicks.com/images/manual/Ezequiel Cerutti.png,Attacker,SAN LORENZO,,,,Assists,0.5,Demon
10795555,10795555,274042,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Ezequiel Cerutti,https://static.prizepicks.com/images/manual/Ezequiel Cerutti.png,Attacker,SAN LORENZO,,,,Goal + Assist,0.5,Demon
10795556,10795556,274043,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Fabricio López,,Defender,SAN LORENZO,,,,Goal + Assist,0.5,Demon
10795557,10795557,249021,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Facundo Gulli,https://static.prizepicks.com/images/manual/Facundo_Gulli.png,Midfielder,SAN LORENZO,,,,Assists,0.5,Demon
10795558,10795558,249021,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Facundo Gulli,https://static.prizepicks.com/images/manual/Facundo_Gulli.png,Midfielder,SAN LORENZO,,,,Goals,0.5,Demon
10795561,10795561,249021,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Facundo Gulli,https://static.prizepicks.com/images/manual/Facundo_Gulli.png,Midfielder,SAN LORENZO,,,,Shots,0.5,Goblin
10795563,10795563,275126,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Facundo Miño,https://static.prizepicks.com/images/manual/Facundo Miño.png,Defender,RIESTRA,,,,Shots,0.5,Demon
10795564,10795564,245949,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Francisco Perruzzi,https://static.prizepicks.com/images/manual/Francisco_Perruzzi.png,Midfielder,SAN LORENZO,,,,Goal + Assist,0.5,Demon
10795565,10795565,245949,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Francisco Perruzzi,https://static.prizepicks.com/images/manual/Francisco_Perruzzi.png,Midfielder,SAN LORENZO,,,,Goals,0.5,Demon
10795566,10795566,274045,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gabriel Obredor,https://static.prizepicks.com/images/manual/Gabriel Obredor.png,Midfielder,RIESTRA,,,,Assists,0.5,Demon
10795572,10795572,274046,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Nicolás Benegas,https://static.prizepicks.com/images/manual/Nicolás Benegas.png,Attacker,RIESTRA,,,,Assists,0.5,Demon
10795573,10795573,274046,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Nicolás Benegas,https://static.prizepicks.com/images/manual/Nicolás Benegas.png,Attacker,RIESTRA,,,,Goal + Assist,0.5,Demon
10795574,10795574,274046,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Nicolás Benegas,https://static.prizepicks.com/images/manual/Nicolás Benegas.png,Attacker,RIESTRA,,,,Goals,0.5,Demon
10795575,10795575,297115,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gonzalo Abrego,,Midfielder,SAN LORENZO,,,,Goal + Assist,0.5,Demon
10795577,10795577,297115,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gonzalo Abrego,,Midfielder,SAN LORENZO,,,,Shots,0.5,Goblin
10795578,10795578,297115,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gonzalo Abrego,,Midfielder,SAN LORENZO,,,,Shots On Target,0.5,Demon
10795579,10795579,301404,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gonzalo Flores,,Attacker,RIESTRA,,,,Goals,0.5,Demon
10795580,10795580,297066,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gregorio Rodríguez,,Midfielder,SAN LORENZO,,,,Goals,0.5,Demon
10795583,10795583,297066,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gregorio Rodríguez,,Midfielder,SAN LORENZO,,,,Shots,0.5,Goblin
10795584,10795584,297066,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Gregorio Rodríguez,,Midfielder,SAN LORENZO,,,,Shots On Target,0.5,Demon
10795585,10795585,305729,138791,SOCCER,2026-03-25T18:00:00.000-04:00,Guzmán Corujo,,Defender,SAN LORENZO,,,,Shots,0.5,Demon
