rank,tier,player,team,opp,is_home,player_role,position_group,prop_display,prop_type,line,direction,composite_hr,hit_rate,hr_L5,hr_L10,hr_L20,hr_season,sample_L5,hit_L5,sample_L10,hit_L10,sample_L20,sample_season,avg_L5,avg_L10,avg_L20,avg_season,gap_vs_line_L5,gap_vs_line_L10,projection,over_L5_raw,under_L5_raw,over_L10_raw,under_L10_raw,last1_raw,last2_raw,last3_raw,games_played,scoring_tier,pp_tier,def_tier,def_rank,opp_gaa,opp_saa,opp_pk_pct,pts_per_game,pp_pts_per_game,toi_avg_L10,toi_per_game_api,prop_score,edge,ml_prob,edge_score,blended_score,pick_type,game_start,game_script_mult,game_script_note
220,D,Mason McTavish,ANA,STL,1,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.1725,0.1725,0.2,0.1,0.25,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,AVERAGE,24,3.294,0.000,0.000,0.500,0.118,,15.42,0.01738,-0.3275,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, plus/minus: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
221,D,Jordan Kyrou,STL,ANA,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1342,0.1342,0.0,0.2,0.25,0.2667,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,SECONDARY,PP_REGULAR,WEAK,29,3.435,0.000,0.000,0.625,0.203,,15.88,0.01661,-0.3658,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,0.980,"STL -1.5 pt margin vs ANA, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
222,D,Philip Broberg,STL,ANA,0,SKATER,D,Goals,goals,0.5,OVER,0.1825,0.1825,0.2,0.2,0.15,0.1,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,NO_PP,WEAK,29,3.435,0.000,0.000,0.397,0.041,,23.45,0.01518,-0.3175,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,0.980,"STL -1.5 pt margin vs ANA, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
223,D,Troy Terry,ANA,STL,1,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP_OCC,AVERAGE,24,3.294,0.000,0.000,1.000,0.167,,18.32,0.01463,-0.3600,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
224,D,Jordan Kyrou,STL,ANA,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.1292,0.1292,0.2,0.1,0.05,0.0667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,WEAK,29,3.435,0.000,0.000,0.625,0.203,,15.88,0.01395,-0.3708,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,0.981,"STL -1.5 pt margin vs ANA, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
225,D,John Carlson,ANA,STL,1,SKATER,D,Blocked Shots,blocked_shots,1.5,OVER,0.0,0.0,0.0,0.0,0.0,0.0,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,ELITE,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,1.000,0.333,,25.23,0.01393,-0.5000,0.3855,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, blocked_shots: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
226,D,Tim Washe,ANA,STL,1,SKATER,F,Points,points,0.5,OVER,0.1967,0.1967,0.2,0.2,0.2,0.1667,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SHUTDOWN,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.156,0.000,,12.03,0.01352,-0.3033,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
227,D,Olen Zellweger,ANA,STL,1,SKATER,D,Plus/Minus,plus/minus,0.5,OVER,0.2175,0.2175,0.2,0.2,0.25,0.3,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.288,0.041,,17.13,0.01309,-0.2825,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, plus/minus: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
228,D,Chris Kreider,ANA,STL,1,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1542,0.1542,0.2,0.1,0.15,0.1667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,0.681,0.246,,17.13,0.01190,-0.3458,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
229,D,Adam Pelech,NYI,PHI,1,SKATER,D,Plus/Minus,plus/minus,0.5,OVER,0.2142,0.2142,0.2,0.2,0.25,0.2667,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.197,0.000,,21.03,0.01186,-0.2858,0.1818,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, plus/minus: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
230,D,Jacob Trouba,ANA,STL,1,SKATER,D,Points,points,0.5,OVER,0.17,0.17,0.0,0.2,0.4,0.4,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,DEPTH,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.446,0.014,,22.90,0.00907,-0.3300,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
231,D,Travis Konecny,PHI,NYI,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.1258,0.1258,0.2,0.1,0.05,0.0333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP_OCC,ELITE,5,2.826,0.000,0.000,0.930,0.197,,19.32,0.00904,-0.3742,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,0.981,"PHI -1.5 pt margin vs NYI, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
232,D,Mathew Barzal,NYI,PHI,1,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,0.000,0.000,0.907,0.253,,20.60,0.00798,-0.3600,0.0455,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
233,D,Mason McTavish,ANA,STL,1,SKATER,F,Assists,assists,0.5,OVER,0.1575,0.1575,0.2,0.1,0.15,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,AVERAGE,24,3.294,0.000,0.000,0.500,0.118,,15.42,0.00741,-0.3425,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
234,D,Casey Cizikas,NYI,PHI,1,SKATER,F,Points,points,0.5,OVER,0.1925,0.1925,0.2,0.2,0.15,0.2,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.227,0.000,,11.70,0.00638,-0.3075,0.2132,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
235,D,Troy Terry,ANA,STL,1,SKATER,F,Assists,assists,1.5,OVER,0.1408,0.1408,0.0,0.3,0.15,0.1333,5,0/5,10,3/10,20,30,,,,,,,,0,5,3,7,,,,,ELITE,PP_OCC,AVERAGE,24,3.294,0.000,0.000,1.000,0.167,,18.32,0.00399,-0.3592,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
236,D,Chris Kreider,ANA,STL,1,SKATER,F,Goals,goals,0.5,OVER,0.1717,0.1717,0.2,0.1,0.2,0.2667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,0.681,0.246,,17.13,0.00198,-0.3283,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
237,D,John Carlson,ANA,STL,1,SKATER,D,Goals,goals,0.5,OVER,0.0525,0.0525,0.0,0.1,0.05,0.1,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,ELITE,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,1.000,0.333,,25.23,0.00074,-0.4475,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
238,D,Jean-Gabriel Pageau,NYI,PHI,1,SKATER,F,Points,points,0.5,OVER,0.1517,0.1517,0.0,0.2,0.3,0.3667,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,DEPTH,NO_PP,SOLID,14,3.088,0.000,0.000,0.471,0.015,,15.57,-0.00016,-0.3483,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
239,D,Mason McTavish,ANA,STL,1,SKATER,F,Shots On Goal,shots_on_goal,2.5,OVER,0.1825,0.1825,0.2,0.1,0.25,0.3,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,AVERAGE,24,3.294,0.000,0.000,0.500,0.118,,15.42,-0.00027,-0.3175,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
240,D,Anders Lee,NYI,PHI,1,SKATER,F,Goals,goals,0.5,OVER,0.1725,0.1725,0.2,0.1,0.25,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,SOLID,14,3.088,0.000,0.000,0.539,0.105,,15.60,-0.00033,-0.3275,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
241,D,Philip Broberg,STL,ANA,0,SKATER,D,Power Play Points,power_play_points,0.5,OVER,0.1258,0.1258,0.2,0.1,0.05,0.0333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,NO_PP,WEAK,29,3.435,0.000,0.000,0.397,0.041,,23.45,-0.00037,-0.3742,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,0.981,"STL -1.5 pt margin vs ANA, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
242,D,Dalibor Dvorsky,STL,ANA,0,SKATER,F,Goals,goals,0.5,OVER,0.1892,0.1892,0.2,0.2,0.15,0.1667,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,PP_OCC,WEAK,29,3.435,0.000,0.000,0.286,0.111,,14.40,-0.00174,-0.3108,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,0.980,"STL -1.5 pt margin vs ANA, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
243,D,Jean-Gabriel Pageau,NYI,PHI,1,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.1483,0.1483,0.0,0.2,0.3,0.3333,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,DEPTH,NO_PP,SOLID,14,3.088,0.000,0.000,0.471,0.015,,15.57,-0.00242,-0.3517,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, plus/minus: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
244,D,Dalibor Dvorsky,STL,ANA,0,SKATER,F,Assists,assists,0.5,OVER,0.1508,0.1508,0.2,0.1,0.15,0.1333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,WEAK,29,3.435,0.000,0.000,0.286,0.111,,14.40,-0.00458,-0.3492,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,0.982,"STL -1.5 pt margin vs ANA, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
245,D,Kyle MacLean,NYI,PHI,1,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.165,0.165,0.2,0.1,0.2,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.125,0.000,,10.58,-0.00462,-0.3350,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, plus/minus: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
246,D,Marc Gatcomb,NYI,PHI,1,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.165,0.165,0.2,0.1,0.2,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.136,0.000,,10.13,-0.00462,-0.3350,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, plus/minus: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
247,D,Beckett Sennecke,ANA,STL,1,SKATER,F,Points,points,1.5,OVER,0.1575,0.1575,0.2,0.1,0.15,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_OCC,AVERAGE,24,3.294,0.000,0.000,0.760,0.160,,17.40,-0.00486,-0.3425,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
248,D,Ryan Poehling,ANA,STL,1,SKATER,F,Goals,goals,0.5,OVER,0.2108,0.2108,0.2,0.2,0.25,0.2333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,DEPTH,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.471,0.000,,15.03,-0.00497,-0.2892,0.1259,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
249,D,Mathew Barzal,NYI,PHI,1,SKATER,F,Goals,goals,0.5,OVER,0.0958,0.0958,0.0,0.1,0.25,0.2333,5,0/5,10,1/10,20,30,,,,,,,,0,5,1,9,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,0.000,0.000,0.907,0.253,,20.60,-0.00519,-0.4042,0.1818,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
250,D,Chris Kreider,ANA,STL,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.1292,0.1292,0.2,0.1,0.05,0.0667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,0.681,0.246,,17.13,-0.00573,-0.3708,0.0851,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
251,D,Trevor Zegras,PHI,NYI,0,SKATER,F,Goals,goals,0.5,OVER,0.1575,0.1575,0.2,0.1,0.15,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,ELITE,5,2.826,0.000,0.000,0.813,0.253,,18.87,-0.00577,-0.3425,0.2247,,,demon,2026-04-03T19:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs NYI, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
252,D,Jackson LaCombe,ANA,STL,1,SKATER,D,Blocked Shots,blocked_shots,1.5,OVER,0.0,0.0,0.0,0.0,0.0,0.0,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,SECONDARY,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,0.720,0.200,,24.30,-0.00602,-0.5000,0.3855,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, blocked_shots: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
253,D,Jordan Kyrou,STL,ANA,0,SKATER,F,Shots On Goal,shots_on_goal,4.5,OVER,0.1025,0.1025,0.0,0.2,0.15,0.1,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,SECONDARY,PP_REGULAR,WEAK,29,3.435,0.000,0.000,0.625,0.203,,15.88,-0.00652,-0.3975,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,0.980,"STL -1.5 pt margin vs ANA, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
254,D,Travis Sanheim,PHI,NYI,0,SKATER,D,Goals,goals,0.5,OVER,0.2208,0.2208,0.2,0.3,0.15,0.1333,5,1/5,10,3/10,20,30,,,,,,,,1,4,3,7,,,,,DEPTH,NO_PP,ELITE,5,2.826,0.000,0.000,0.440,0.040,,24.23,-0.00709,-0.2792,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs NYI, goals: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
255,D,Jacob Trouba,ANA,STL,1,SKATER,D,Assists,assists,0.5,OVER,0.145,0.145,0.0,0.2,0.3,0.3,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,DEPTH,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.446,0.014,,22.90,-0.00756,-0.3550,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
256,D,Mathew Barzal,NYI,PHI,1,SKATER,F,Points,points,1.5,OVER,0.1308,0.1308,0.0,0.2,0.25,0.2333,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,0.000,0.000,0.907,0.253,,20.60,-0.00931,-0.3692,0.0455,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
257,D,Trevor Zegras,PHI,NYI,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1783,0.1783,0.2,0.2,0.1,0.1333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_REGULAR,ELITE,5,2.826,0.000,0.000,0.813,0.253,,18.87,-0.00984,-0.3217,0.0455,,,demon,2026-04-03T19:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs NYI, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
258,D,Brayden Schenn,NYI,PHI,1,SKATER,F,Points,points,1.5,OVER,0.1583,0.1583,0.2,0.1,0.2,0.1333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_REGULAR,SOLID,14,3.088,0.000,0.000,0.769,0.231,,16.57,-0.01098,-0.3417,0.0455,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
259,D,Mason McTavish,ANA,STL,1,SKATER,F,Goals,goals,0.5,OVER,0.1575,0.1575,0.2,0.1,0.15,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,AVERAGE,24,3.294,0.000,0.000,0.500,0.118,,15.42,-0.01145,-0.3425,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
260,D,Travis Konecny,PHI,NYI,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1575,0.1575,0.2,0.1,0.15,0.2,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,ELITE,PP_OCC,ELITE,5,2.826,0.000,0.000,0.930,0.197,,19.32,-0.01199,-0.3425,0.0455,,,demon,2026-04-03T19:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs NYI, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
261,D,Beckett Sennecke,ANA,STL,1,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1267,0.1267,0.0,0.2,0.2,0.2667,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,SECONDARY,PP_OCC,AVERAGE,24,3.294,0.000,0.000,0.760,0.160,,17.40,-0.01523,-0.3733,0.0455,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, shots_on_goal: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
262,D,Marc Gatcomb,NYI,PHI,1,SKATER,F,Assists,assists,0.5,OVER,0.1475,0.1475,0.2,0.1,0.15,0.1,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.136,0.000,,10.13,-0.01625,-0.3525,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
263,D,Marc Gatcomb,NYI,PHI,1,SKATER,F,Points,points,0.5,OVER,0.1475,0.1475,0.2,0.1,0.15,0.1,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.136,0.000,,10.13,-0.01625,-0.3525,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
264,D,Christian Dvorak,PHI,NYI,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.14,0.14,0.2,0.1,0.1,0.1,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SECONDARY,PP_OCC,ELITE,5,2.826,0.000,0.000,0.635,0.054,,18.52,-0.01720,-0.3600,0.1818,,,demon,2026-04-03T19:00:00.000-04:00,0.981,"PHI -1.5 pt margin vs NYI, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
265,D,Jamie Drysdale,PHI,NYI,0,SKATER,D,Assists,assists,0.5,OVER,0.1542,0.1542,0.2,0.1,0.15,0.1667,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,DEPTH,PP_OCC,ELITE,5,2.826,0.000,0.000,0.417,0.097,,21.62,-0.01812,-0.3458,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,0.982,"PHI -1.5 pt margin vs NYI, assists: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
266,D,Mathew Barzal,NYI,PHI,1,SKATER,F,Assists,assists,1.5,OVER,0.1167,0.1167,0.0,0.2,0.2,0.1667,5,0/5,10,2/10,20,30,,,,,,,,0,5,2,8,,,,,ELITE,PP_REGULAR,SOLID,14,3.088,0.000,0.000,0.907,0.253,,20.60,-0.01869,-0.3833,0.0455,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
267,D,Casey Cizikas,NYI,PHI,1,SKATER,F,Plus/Minus,plus/minus,0.5,OVER,0.1433,0.1433,0.2,0.1,0.1,0.1333,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.227,0.000,,11.70,-0.01905,-0.3567,0.2388,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, plus/minus: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
268,D,Tim Washe,ANA,STL,1,SKATER,F,Assists,assists,0.5,OVER,0.1475,0.1475,0.2,0.1,0.15,0.1,5,1/5,10,1/10,20,30,,,,,,,,1,4,1,9,,,,,SHUTDOWN,NO_PP,AVERAGE,24,3.294,0.000,0.000,0.156,0.000,,12.03,-0.01919,-0.3525,0.1818,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, assists: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
269,D,Pavel Buchnevich,STL,ANA,0,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0217,0.0217,0.0,0.0,0.1,0.0667,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,SECONDARY,PP_OCC,WEAK,29,3.435,0.000,0.000,0.595,0.189,,18.15,-0.01973,-0.4783,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,0.981,"STL -1.5 pt margin vs ANA, power_play_points: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
270,D,Tyson Foerster,PHI,NYI,0,SKATER,F,Shots On Goal,shots_on_goal,3.5,OVER,0.1741,0.1741,0.2,0.2,0.1,0.0909,5,1/5,10,2/10,20,22,,,,,,,,1,4,2,8,,,,,SECONDARY,PP_OCC,ELITE,5,2.826,0.000,0.000,0.636,0.136,,17.40,-0.01986,-0.3259,0.0439,,,demon,2026-04-03T19:00:00.000-04:00,0.980,"PHI -1.5 pt margin vs NYI, shots_on_goal: 0.98x game script (pick; spread_risk 0.98, total_risk 1.00)"
271,D,Casey Cizikas,NYI,PHI,1,SKATER,F,Goals,goals,0.5,OVER,0.1858,0.1858,0.2,0.2,0.15,0.1333,5,1/5,10,2/10,20,30,,,,,,,,1,4,2,8,,,,,SHUTDOWN,NO_PP,SOLID,14,3.088,0.000,0.000,0.227,0.000,,11.70,-0.02032,-0.3142,0.2132,,,demon,2026-04-03T19:00:00.000-04:00,1.000,"NYI +1.5 pt margin vs PHI, goals: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
272,D,Leo Carlsson,ANA,STL,1,SKATER,F,Power Play Points,power_play_points,0.5,OVER,0.0108,0.0108,0.0,0.0,0.05,0.0333,5,0/5,10,0/10,20,30,,,,,,,,0,5,0,10,,,,,ELITE,PP_REGULAR,AVERAGE,24,3.294,0.000,0.000,1.000,0.270,,19.17,-0.02071,-0.4892,0.2388,,,demon,2026-04-03T22:00:00.000-04:00,1.000,"ANA +1.5 pt margin vs STL, power_play_points: 1.00x game script (pick; spread_risk 1.00, total_risk 1.00)"
