espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,def_tier,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes
189800,Nehuén Paz,Defender,HURACÁN,BARRACAS,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10756275,10756275,275781,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Nehuén Paz.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
189800,Nehuén Paz,Defender,HURACÁN,BARRACAS,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756277,10756277,275781,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Nehuén Paz.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
,Nicolás Demartini,Defender,BARRACAS,HURACÁN,SOCCER,0.5,Shots,shots,Demon,10756278,10756278,204738,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Nicolás_Demartini.png,,,,,UNRESOLVED_SINGLE,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,
357496,Nicolás Capraro,Defender,BARRACAS,HURACÁN,SOCCER,0.5,Shots,shots,Demon,10756279,10756279,192284,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Nicolás_Capraro.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
357496,Nicolás Capraro,Defender,BARRACAS,HURACÁN,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756280,10756280,192284,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Nicolás_Capraro.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
240421,Norberto Briasco,Attacker,BARRACAS,HURACÁN,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10756281,10756281,295519,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Norberto Briasco.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
240421,Norberto Briasco,Attacker,BARRACAS,HURACÁN,SOCCER,0.5,Goals,goals,Demon,10756282,10756282,295519,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Norberto Briasco.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
240421,Norberto Briasco,Attacker,BARRACAS,HURACÁN,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756283,10756283,295519,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Norberto Briasco.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
116588,Fernando Tobio,Defender,BARRACAS,HURACÁN,SOCCER,0.5,Shots,shots,Demon,10756284,10756284,249202,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Fernando_Tobio.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
116588,Fernando Tobio,Defender,BARRACAS,HURACÁN,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756285,10756285,249202,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Fernando_Tobio.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
206618,Rafael Barrios,Defender,BARRACAS,HURACÁN,SOCCER,0.5,Shots,shots,Demon,10756286,10756286,273733,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Rafael_Barrios.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
292094,Rodrigo Insúa,Midfielder,BARRACAS,HURACÁN,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10756287,10756287,192282,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Rodrigo%20Ins%C3%BAa.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
292094,Rodrigo Insúa,Midfielder,BARRACAS,HURACÁN,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756289,10756289,192282,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Rodrigo%20Ins%C3%BAa.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
217154,Rodrigo Bogarín,Midfielder,BARRACAS,HURACÁN,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10756290,10756290,295958,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Rodrigo Bogarín.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
217154,Rodrigo Bogarín,Midfielder,BARRACAS,HURACÁN,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756291,10756291,295958,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Rodrigo Bogarín.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
308728,Alejandro Martínez,Midfielder,HURACÁN,BARRACAS,SOCCER,0.5,Assists,assists,Demon,10756292,10756292,296761,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alejandro Martínez.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
308728,Alejandro Martínez,Midfielder,HURACÁN,BARRACAS,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10756293,10756293,296761,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alejandro Martínez.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
308728,Alejandro Martínez,Midfielder,HURACÁN,BARRACAS,SOCCER,0.5,Goals,goals,Demon,10756294,10756294,296761,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alejandro Martínez.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
308728,Alejandro Martínez,Midfielder,HURACÁN,BARRACAS,SOCCER,0.5,Shots,shots,Goblin,10756296,10756296,296761,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alejandro Martínez.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
308728,Alejandro Martínez,Midfielder,HURACÁN,BARRACAS,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756297,10756297,296761,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Alejandro Martínez.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
403467,Tomás Lavezzi,Attacker,BARRACAS,HURACÁN,SOCCER,0.5,Goals,goals,Demon,10756298,10756298,246852,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tomás_Pablo_Lavezzi.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
315615,Tomás Porra,Midfielder,BARRACAS,HURACÁN,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10756299,10756299,273279,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tomás Porra.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
315615,Tomás Porra,Midfielder,BARRACAS,HURACÁN,SOCCER,0.5,Shots,shots,Goblin,10756301,10756301,273279,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tomás Porra.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
315615,Tomás Porra,Midfielder,BARRACAS,HURACÁN,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756302,10756302,273279,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Tomás Porra.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
395798,Valentino Gandín,Attacker,BARRACAS,HURACÁN,SOCCER,0.5,Goals,goals,Demon,10756303,10756303,277456,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Valentino_Gandín.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
313285,Wilfredo Rivera,Attacker,BARRACAS,HURACÁN,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10756304,10756304,295521,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Wilfredo Rivera.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
313285,Wilfredo Rivera,Attacker,BARRACAS,HURACÁN,SOCCER,0.5,Goals,goals,Demon,10756305,10756305,295521,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Wilfredo Rivera.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
313285,Wilfredo Rivera,Attacker,BARRACAS,HURACÁN,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756306,10756306,295521,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Wilfredo Rivera.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
147009,Yeison Gordillo,Midfielder,BARRACAS,HURACÁN,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756308,10756308,299253,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Yeison_Gordillo.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
192234,Óscar Romero,Midfielder,HURACÁN,BARRACAS,SOCCER,0.5,Assists,assists,Demon,10756309,10756309,302620,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Óscar Romero.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
192234,Óscar Romero,Midfielder,HURACÁN,BARRACAS,SOCCER,0.5,Goal + Assist,goal_assist,Demon,10756310,10756310,302620,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Óscar Romero.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
192234,Óscar Romero,Midfielder,HURACÁN,BARRACAS,SOCCER,0.5,Goals,goals,Demon,10756311,10756311,302620,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Óscar Romero.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
192234,Óscar Romero,Midfielder,HURACÁN,BARRACAS,SOCCER,0.5,Shots On Target,shots_on_target,Demon,10756312,10756312,302620,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Óscar Romero.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
334106,Óscar Cortés,Attacker,HURACÁN,BARRACAS,SOCCER,0.5,Goals,goals,Demon,10756313,10756313,295026,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Óscar_Cortés.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
241547,Lucas Blondel,Defender,HURACÁN,BARRACAS,SOCCER,0.5,Goals,goals,Demon,10758139,10758139,307262,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lucas_Blondel.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
318201,Manuel Duarte,Midfielder,BARRACAS,HURACÁN,SOCCER,0.5,Goals,goals,Demon,10758140,10758140,204735,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Manuel Duarte.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
289737,César Ibáñez,Defender,HURACÁN,BARRACAS,SOCCER,0.5,Goals,goals,Demon,10779924,10779924,236567,138609,2026-03-23T20:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/César_Ibáñez.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,4.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,
252705,Jhonatan Candia,Attacker,BARRACAS,HURACÁN,SOCCER,0.5,Shots Assisted,shots_assisted,Standard,10794451,10794451,203395,138609,2026-03-23T20:15:00.000-04:00,,,0.5,0,https://static.prizepicks.com/images/manual/Jhonatan_Candia.png,,,,,OK,,12.0,,,,,,,,,,,Above Avg,2026-03-23T13:40:37.414479+00:00,10.0,9.0,0.9,0.0,3.0,0.0,3.0,0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,
