espn_player_id,player,pos,team,opp_team,league,line,prop_type,prop_norm,pick_type,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,TEAM_NAME,OVERALL_DEF_RANK,OPP_PPG,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_wins,opp_gp,def_rank,def_tier,updated_at,gp,goals_conceded,goals_conceded_pg,clean_sheets,wins,draws,losses,opp_team_1,opp_team_2,TEAM_NAME_DEF_1,OVERALL_DEF_RANK_DEF_1,OPP_PPG_DEF_1,opp_gaa_DEF_1,opp_saa_DEF_1,opp_pk_pct_DEF_1,opp_gf_per_game_DEF_1,opp_sf_per_game_DEF_1,opp_pp_pct_DEF_1,opp_wins_DEF_1,opp_gp_DEF_1,def_rank_DEF_1,def_tier_DEF_1,updated_at_DEF_1,gp_DEF_1,goals_conceded_DEF_1,goals_conceded_pg_DEF_1,clean_sheets_DEF_1,wins_DEF_1,draws_DEF_1,losses_DEF_1,TEAM_NAME_DEF_2,OVERALL_DEF_RANK_DEF_2,OPP_PPG_DEF_2,opp_gaa_DEF_2,opp_saa_DEF_2,opp_pk_pct_DEF_2,opp_gf_per_game_DEF_2,opp_sf_per_game_DEF_2,opp_pp_pct_DEF_2,opp_wins_DEF_2,opp_gp_DEF_2,def_rank_DEF_2,def_tier_DEF_2,updated_at_DEF_2,gp_DEF_2,goals_conceded_DEF_2,goals_conceded_pg_DEF_2,clean_sheets_DEF_2,wins_DEF_2,draws_DEF_2,losses_DEF_2,is_combo_player,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,avg_minutes,avg_passes,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10
238472,Elliot Anderson,Midfielder,NOTTM FOREST,,SOCCER,2.5,Shots,shots,Demon,10718891,10718891,210772,138028,2026-03-22T10:15:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/exzca2akgjl00jfd2hzh33h7t.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
201304,Morato,Defender,NOTTM FOREST,,SOCCER,2.5,Tackles,tackles,Demon,10718897,10718897,229291,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bocgbpxctelmsucqoba2dujca.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
322658,Igor Jesus,Attacker,NOTTM FOREST,,SOCCER,2.5,Fouls,fouls,Demon,10718906,10718906,252417,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Igor_Jesus_Maciel_da_Cruz.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
322658,Igor Jesus,Attacker,NOTTM FOREST,,SOCCER,2.5,Shots On Target,shots_on_target,Demon,10718914,10718914,252417,138028,2026-03-22T10:15:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Igor_Jesus_Maciel_da_Cruz.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
,Jair Cunha,Defender,NOTTM FOREST,,SOCCER,2.5,Tackles,tackles,Demon,10718922,10718922,252418,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Jair_Paula_da_Cunha_Filho.png,,,,,UNRESOLVED_SINGLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_ID,,,MISSING_STAT_VALUES,,,,,,,,,,,,
298518,James McAtee,Midfielder,NOTTM FOREST,,SOCCER,2.5,Shots,shots,Demon,10718927,10718927,254377,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/JamesJohnMcAtee.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
362560,James Wilson,Attacker,SPURS,,SOCCER,2.5,Shots,shots,Demon,10718935,10718935,303350,138028,2026-03-22T10:15:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
282564,Lorenzo Lucca,Attacker,NOTTM FOREST,,SOCCER,2.5,Shots,shots,Demon,10718959,10718959,296174,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Lorenzo_Lucca.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
303765,Luca Netz,Defender,NOTTM FOREST,,SOCCER,2.5,Tackles,tackles,Demon,10718968,10718968,298375,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Luca_Netz.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
325042,Mathys Tel,Attacker,SPURS,,SOCCER,2.5,Tackles,tackles,Demon,10718979,10718979,270893,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/cv1d56d42wujfuc4kt6bn53x0.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
179497,Matz Sels,Goalkeeper,NOTTM FOREST,,SOCCER,2.5,Goalie Saves,saves,Goblin,10718980,10718980,186783,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Matz Sels.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
296512,Micky van de Ven,Defender,SPURS,,SOCCER,2.5,Tackles,tackles,Demon,10718989,10718989,270894,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/dodddfi0l5i36vlgbaybhzeqy.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
338894,Murillo,Defender,NOTTM FOREST,,SOCCER,2.5,Tackles,tackles,Demon,10719004,10719004,170514,138028,2026-03-22T10:15:00.000-04:00,,,1.5,1,https://static.prizepicks.com/images/players/soccer/4txq9os03xwnktfi0n2qdmok.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
291638,Neco Williams,Defender,NOTTM FOREST,,SOCCER,2.5,Fouls,fouls,Demon,10719006,10719006,151222,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/3mgjcyaseuexxlssgatjgsand.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
254118,Nicolás Domínguez,Midfielder,NOTTM FOREST,,SOCCER,2.5,Shots,shots,Demon,10719017,10719017,173279,138028,2026-03-22T10:15:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/38de1wbyp2ruksgffna791n8p.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
238990,Nikola Milenkovic,Defender,NOTTM FOREST,,SOCCER,2.5,Tackles,tackles,Demon,10719025,10719025,206591,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/bhi4ivjgojkot4d7za72gu2nd.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
322771,Omari Hutchinson,Attacker,NOTTM FOREST,,SOCCER,2.5,Shots,shots,Demon,10719030,10719030,254010,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/OmariElijahGiraud-Hutchinson.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
322771,Omari Hutchinson,Attacker,NOTTM FOREST,,SOCCER,2.5,Tackles,tackles,Demon,10719033,10719033,254010,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/OmariElijahGiraud-Hutchinson.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
297337,Pape Matar Sarr,Midfielder,SPURS,,SOCCER,2.5,Fouls,fouls,Demon,10719035,10719035,270896,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/btf0dch35aww78bzillh2jgx6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
297337,Pape Matar Sarr,Midfielder,SPURS,,SOCCER,2.5,Shots,shots,Demon,10719040,10719040,270896,138028,2026-03-22T10:15:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/btf0dch35aww78bzillh2jgx6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
297337,Pape Matar Sarr,Midfielder,SPURS,,SOCCER,2.5,Tackles,tackles,Demon,10719043,10719043,270896,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/btf0dch35aww78bzillh2jgx6.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
268533,Pedro Porro,Defender,SPURS,,SOCCER,2.5,Shots,shots,Demon,10719050,10719050,270897,138028,2026-03-22T10:15:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/77yaqzy45dxtzicao00jxrlgq.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
268533,Pedro Porro,Defender,SPURS,,SOCCER,2.5,Tackles,tackles,Demon,10719052,10719052,270897,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/77yaqzy45dxtzicao00jxrlgq.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
252971,Randal Muani,Attacker,SPURS,,SOCCER,2.5,Tackles,tackles,Demon,10719066,10719066,270898,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Randal Muani.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
156799,Richarlison,Attacker,SPURS,,SOCCER,2.5,Shots On Target,shots_on_target,Demon,10719075,10719075,270899,138028,2026-03-22T10:15:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/c5zmr0m17riujelm4up44etih.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
241253,Ryan Yates,Midfielder,NOTTM FOREST,,SOCCER,2.5,Shots,shots,Demon,10719081,10719081,148294,138028,2026-03-22T10:15:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/ece7xph4emgawvh7mr56319ex.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
151855,Stefan Ortega,Goalkeeper,NOTTM FOREST,,SOCCER,2.5,Goalie Saves,saves,Goblin,10719083,10719083,298376,138028,2026-03-22T10:15:00.000-04:00,,,3.0,1,https://static.prizepicks.com/images/manual/Stefan_Ortega.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
194686,Taiwo Awoniyi,Attacker,NOTTM FOREST,,SOCCER,2.5,Shots,shots,Demon,10719091,10719091,148292,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/55eiicx10oqok1601fqyovt1x.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
206227,Ola Aina,Defender,NOTTM FOREST,,SOCCER,2.5,Tackles,tackles,Demon,10719101,10719101,184775,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/OlaAina.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
332962,Xavi Simons,Midfielder,SPURS,,SOCCER,2.5,Fouls,fouls,Demon,10719105,10719105,271464,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/exhxdmdq49xj4dnguq03qnlgq.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
348303,Zach Abbott,Defender,NOTTM FOREST,,SOCCER,2.5,Tackles,tackles,Demon,10719116,10719116,253518,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Zach_MacFarlane_Abbott.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
224144,João Palhinha,Midfielder,SPURS,,SOCCER,2.5,Shots,shots,Demon,10731952,10731952,270888,138028,2026-03-22T10:15:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/ecp0v1dxqfjbgy3urnkz5d3o5.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
96970,Cristian Romero,Defender,SPURS,,SOCCER,2.5,Tackles,tackles,Demon,10734871,10734871,270883,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/2w7i4jfw5wgh3j2wuworoumeh.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
290076,Destiny Udogie,Defender,SPURS,,SOCCER,2.5,Tackles,tackles,Demon,10734874,10734874,270887,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/c33x61zuxixolkkalsigc3q0a.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
291638,Neco Williams,Defender,NOTTM FOREST,,SOCCER,2.5,Shots,shots,Demon,10735807,10735807,151222,138028,2026-03-22T10:15:00.000-04:00,,,,2,https://static.prizepicks.com/images/players/soccer/3mgjcyaseuexxlssgatjgsand.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
266696,Conor Gallagher,Midfielder,SPURS,,SOCCER,2.5,Fouls,fouls,Demon,10749648,10749648,292763,138028,2026-03-22T10:15:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
252971,Randal Muani,Attacker,SPURS,,SOCCER,2.5,Fouls,fouls,Demon,10752661,10752661,270898,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Randal Muani.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
324393,Antonín Kinsky,Goalkeeper,SPURS,,SOCCER,1.5,Goalie Saves,saves,Goblin,10718812,10718812,270878,138028,2026-03-22T10:15:00.000-04:00,,,2.5,1,https://static.prizepicks.com/images/players/soccer/5qc2hwkixcdpfbq6qmfpxvey2.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
328050,Archie Gray,Midfielder,SPURS,,SOCCER,1.5,Shots,shots,Demon,10718820,10718820,270879,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/4stnvxbf7enogqej29n3ll0d0.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
261419,Callum Hudson-Odoi,Attacker,NOTTM FOREST,,SOCCER,1.5,Fouls,fouls,Demon,10718824,10718824,161853,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/7y6f63pj7horkzhdzbge02rqh.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
261419,Callum Hudson-Odoi,Attacker,NOTTM FOREST,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10718829,10718829,161853,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/7y6f63pj7horkzhdzbge02rqh.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
261419,Callum Hudson-Odoi,Attacker,NOTTM FOREST,,SOCCER,1.5,Tackles,tackles,Demon,10718830,10718830,161853,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/soccer/7y6f63pj7horkzhdzbge02rqh.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
372016,Callum Olusesi,Midfielder,SPURS,,SOCCER,1.5,Shots,shots,Demon,10718834,10718834,270882,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Callum Olusesi.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
266696,Conor Gallagher,Midfielder,SPURS,,SOCCER,1.5,Shots,shots,Demon,10718841,10718841,292763,138028,2026-03-22T10:15:00.000-04:00,,,,1,,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
96970,Cristian Romero,Defender,SPURS,,SOCCER,1.5,Shots,shots,Demon,10718848,10718848,270883,138028,2026-03-22T10:15:00.000-04:00,,,0.5,1,https://static.prizepicks.com/images/players/soccer/2w7i4jfw5wgh3j2wuworoumeh.webp,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
275842,Dan Ndoye,Attacker,NOTTM FOREST,,SOCCER,1.5,Fouls,fouls,Demon,10718851,10718851,252414,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/Dan_Assane_Ndoye.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
275842,Dan Ndoye,Attacker,NOTTM FOREST,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10718857,10718857,252414,138028,2026-03-22T10:15:00.000-04:00,,,,2,https://static.prizepicks.com/images/manual/Dan_Assane_Ndoye.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
297157,Dilane Bakwa,Attacker,NOTTM FOREST,,SOCCER,1.5,Fouls,fouls,Demon,10718860,10718860,261234,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/DilaneBakwa.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
297157,Dilane Bakwa,Attacker,NOTTM FOREST,,SOCCER,1.5,Shots,shots,Goblin,10718863,10718863,261234,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/DilaneBakwa.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
297157,Dilane Bakwa,Attacker,NOTTM FOREST,,SOCCER,1.5,Shots On Target,shots_on_target,Demon,10718866,10718866,261234,138028,2026-03-22T10:15:00.000-04:00,,,,1,https://static.prizepicks.com/images/manual/DilaneBakwa.png,,,,,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,NO_DATA,,,MISSING_STAT_VALUES,,,,,,,,,,,,
