player_norm,espn_athlete_id
agustin ladstatter,396010
facundo gulli,406931
gregorio rodriguez,302046
luciano vietto,168277
santiago ascacibar,233734
williams alarcon,274298
agustin marchesin,195663
ayrton costa,286902
gonzalo abrego,309129
ignacio perruzzi,402849
lautaro blanco,290542
lautaro lollo,341457
mathias ritis,338975
mauricio cardillo,339799
milton delgado,382978
nicolas tripichio,195337
diego herazo,223044
milton gimenez,310767
edinson cavani,95469
agustin martegani,288697
alan velasco,286516
branco salinardi,399292
carlos palacios,202025
dylan gorosito,371485
ezequiel herrera,338915
ezequiel cerutti,147573
francisco perruzzi,318143
gaston hernandez,217521
gonzalo gelini,418278
guzman corujo,254142
iker zufiaurre,382977
jhohan romana,235956
juan ramirez,82010
kevin zenon,290593
lucas janson,176813
malcom braida,259166
marco pellegrino,303633
matias hernandez,341929
nicolas orsini,193531
exequiel zeballos,297051
tomas belmonte,256199
angel romero,193634
daniel herrera,40945
fabricio lopez,354334
juan barinaga,285026
maximiliano zelaya,276296
agustin heredia,269801
ander herrera,131481
lionel messi,45843
sam surridge,227627
dayne clair,231059
brian schwake,296695
hany mukhtar,174548
german berterame,228394
tadeo allende,315801
cristian espinoza,73200
sebastian villa,141790
tomas porra,315615
marcelo mino,256553
nicolas bolcato,414351
kevin ortiz,335515
junior arias,128193
axel werner,176808
luis ingolotti,268218
mile svilar,238798
pierluigi gollini,206587
donyell malen,259481
lukasz skorupski,179358
federico ravaglia,245626
riccardo orsolini,234426
santiago castro,250284
diogo costa,238903
alexander nubel,205750
fabian bredlow,201123
matias soule,323974
benja dominguez,331231
bryan zaragoza,311571
federico bernardeschi,180956
jens odgaard,238407
jonathan rowe,118279
lorenzo pellegrini,204320
nicolo cambiaghi,287790
robinio vaz,377894
stephan shaarawy,130036
thijs dallinga,266280
bryan cristante,169213
charalampos lykogiannis,170670
daniele ghilardi,340705
devyne rensch,297300
gianluca mancini,212597
jan ziolkowski,364223
jhon lucumi,227697
joao mario,139008
kostas tsimikas,226177
manu kone,285226
lewis ferguson,202429
mario hermoso,222529
martin vitik,309110
zeki celik,271873
nadir zortea,291560
neil aynaoui,323807
niccolo pisilli,360235
nikola moro,228333
evan ndicka,242593
simon sohm,275015
tommaso pobega,276654
torbjørn heggem,272867
eivind helland,361818
angelino,214319
lorenzo venturino,389431
nicolo casale,250707
remo freuler,152600
juan miranda,261616
antonio arena,404546
edoardo morucci,418042
evan ferguson,289645
lorenzo silvestri,68070
mattia rocca,384836
paulo dybala,164839
deniz undav,273300
badredine bouanani,345115
borja sainz,292268
ermedin demirovic,269136
tiago tomas,304019
maximilian mittelstadt,216225
bilal khannouss,336595
chris fuhrich,268951
deniz gul,350513
gabri veiga,307381
jamie leweling,290811
nikolas nartey,259878
oskar pietuszewski,375383
terem moffi,289769
victor froholdt,373520
william gomes,376664
alan varela,307601
alberto costa,346111
ameen dakhil,323847
angelo stiller,290232
atakan karazor,241742
pablo rosario,223776
dominik prpic,345752
finn jeltsch,372026
jakub kiwior,304965
josha vagnoman,266839
chema andres,387489
lorenz assignon,308461
luca jaquez,332574
ramon hendriks,289322
seko fofana,184118
zaidu sanusi,289513
pepe,256909
jan bednarek,221788
luuk jong,127420
rodrigo mora,387204
samu aghehowa,364815
thiago silva,96254
christopher olivier,393123
dan-axel zagadou,258870
jeremy arevalo,367725
lauri penna,418044
lazar jovanovic,252323
maximilian herwerth,376559
noah darvich,372032
nehuen perez,268437
yann karamoh,225555
luciano rodriguez,222158
roger martinez,252617
amadou kone,417538
victor hugo,419153
aboubacar bah,265944
loreintz rosier,414190
miguel carvalho,402948
morlaye sylla,389282
lazaro,417354
noah atubolu,321064
florian muller,122292
derry scherhant,346619
igor matanovic,310883
cyriaque irie,390031
niklas beste,231190
johan manzambi,386992
lucas holer,238525
maximilian philipp,202802
vincenzo grifo,179571
yuito suzuki,303031
anthony jung,169753
jordy makengo,367558
lukas kubler,171701
matthias ginter,170209
nicolas hofler,149570
patrick osterhage,291203
philipp treu,364596
christian gunter,174618
max rosenfelder,367557
philipp lienhart,219316
maximilian eggestein,214203
rouven tarnutzer,419274
berke ozer,257267
emiliano martinez,109962
alvaro valles,283892
matz sels,179497
abde ezzalzouli,300912
antony,315294
sergi altimira,331426
jeff chabot,258909
morgan rogers,265653
matias fernandez-pardo,359651
arnaud bodart,255780
marco bizot,132233
olivier giroud,88965
emiliano buendia,214375
felix correia,288900
gaetan perrin,231778
hakon haraldsson,318779
ollie watkins,198825
soriba diaoune,400352
tammy abraham,236209
jadon sancho,259836
ross barkley,152469
leon bailey,224809
ayyoub bouaddi,373927
harvey elliott,280806
benjamin andre,123683
calvin verdonk,217381
ezri konsa,231859
aissa mandi,150451
chancel mbemba,174322
douglas luiz,320074
john mcginn,162843
lamare bogarde,310607
lucas digne,160115
matty cash,234698
nabil bentaleb,179187
nathan ngoy,318577
ngal'ayel mukau,345988
noah edjouma,367360
romain perraud,250853
thomas meunier,166473
tiago santos,346844
george hemmings,366248
amadou onana,304799
ian maatsen,281125
maxima goffi,408359
pau torres,251100
tyrone mings,181312
victor lindelof,204679
brian madjo,401451
matah yondjio,417256
lilian baret,375316
marius broholm,323173
mohamed kone,385004
osame sahraoui,283626
saad boussadia,417255
younes lachaab,393322
youri tielemans,193297
cucho hernandez,336809
pau lopez,203061
pablo garcia,399278
aitor ruibal,268601
cedric bakambu,147193
chimy avila,217588
nelson deossa,322908
rodrigo riquelme,70224
giovani celso,207343
ivan corralejo,371605
valentin gomez,336480
hector bellerin,178978
marc bartra,145078
marc roca,242008
pablo fornals,227714
ricardo rodriguez,304336
alvaro fidalgo,283827
junior firpo,269655
diego llorente,181530
natan,301526
angel ortiz,395941
dani perez,353854
rodrigo marina,418014
moussa niakhate,213181
javi rodriguez,376147
carl starfelt,195790
borja iglesias,214995
dominik greif,221278
endrick,346612
iago aspas,92800
ivan villar,242580
remy descamps,222175
abner vinicius,257335
fer lopez,354334
ferran jutgla,279904
khalis merah,408345
pablo duran,138448
pavel sulc,305545
roman yaremchuk,219543
remi himbert,403842
williot swedberg,322652
corentin tolisso,192060
afonso moreira,361258
ilaix moriba,297829
mathys carvalho,402948
adam karabec,306895
carlos dominguez,312376
clinton mata,214649
tanner tessmann,303308
hugo sotelo,319114
hugo alvarez,188391
javi rueda,331586
manu fernandez,399230
matias vecino,145600
miguel roman,353736
mihailo ristic,221334
nicolas tagliafico,145190
noah nartey,365562
ruben kluivert,301354
sergio carreira,298343
tyler morton,298522
yoel lago,384643
alvaro nunez,367430
oscar mingueza,276546
orel mangala,228424
marcos alonso,146127
hans hateboer,193448
joseph aidoo,219309
adil hamdani,415054
ainsley maitland-niles,214402
andres antanon,414292
ernest nuamah,333310
fallou fall,355253
franco cervi,204014
hugo gonzalez,163150
malick fofana,340645
rachid ghezzal,173214
igor jesus,322658
nikola milenkovic,238990
callum hudson-odoi,261419
dilane bakwa,297157
lorenzo lucca,282564
morgan gibbs-white,243396
dan ndoye,275842
elliot anderson,238472
james mcatee,298518
nicolas dominguez,254118
omari hutchinson,322771
stefan ortega,151855
neco williams,291638
adam gabriel,382965
morato,201304
ibrahim sangare,213718
murillo,338894
paulinho,189480
ryan yates,241253
ola aina,206227
zach abbott,348303
nicolo savona,388024
taiwo awoniyi,194686
victor jensen,263618
aaron bott,366239
archie whitehall,374133
jimmy sinclair,366249
moritz nicolas,238536
donovan leon,164165
antonio sivera,200910
luiz junior,307648
ricardo gutierrez,276399
luis cardenas,190907
roberto piccoli,285438
albert gudmundsson,224044
moise kean,248633
rolando mandragora,210392
giovanni fabbian,323118
jacopo fazzini,333938
jack harrison,199850
niccolo fortini,384300
jean silva,206172
nicolo fagioli,276254
robin gosens,198087
cher ndour,360061
fabiano parisi,308082
marco brescianini,276237
luca ranieri,262481
pietro comuzzo,367168
dodo,400316
eddy kouadio,390673
manor solomon,257256
abdelhamid sabiri,252293
gabriele bertolini,419203
lapo deli,418182
marin pongracic,255650
piergiorgio bonanno,418183
riccardo braschi,408385
juan gutierrez,284845
aaron molinas,303319
agustin hausch,301971
facundo altamira,206740
mateo aguiar,384512
diego barrera,266508
ezequiel naya,322987
abiel osorio,336840
santiago moyano,195760
damian fernandez,383014
emiliano amor,214198
fernando martinez,317313
leonardo marchi,278508
lucas souto,292176
matias vera,218440
alan laprida,407279
alejandro maciel,262493
ayrton portillo,310786
cesar perez,192087
david fernandez,366575
david barbona,186887
elias pereyra,269817
horacio tijanovich,222156
joaquin flores,360999
juan cardozo,335363
julian lopez,106758
tomas escalante,302157
lucas varaldo,297758
marco iacobellis,292018
michael santos,131758
ruben botta,123409
ever banega,113734
juan pignani,334989
facundo mansilla,309577
facundo noguera,176701
bautista gerez,399244
jean-philippe mateta,241187
jørgen larsen,233073
brennan johnson,291307
evann guessand,288924
ismaila sarr,241012
justin devenny,291468
yeremy pino,297370
daichi kamada,219362
daniel munoz,146679
jefferson lerma,197399
rio cardines,363444
adam wharton,333419
kaden rodney,345213
mathias gonzalez,376424
nathaniel clyne,127865
will hughes,168421
christantus uche,386256
enzo cabrera,339197
borna sosa,228319
chadi riad,307870
chris richards,272585
jaydee canvot,386252
maxence lacroix,265918
tyrick mitchell,300853
ben casey,409952
dean benamar,403867
joel drakes-thomas,408511
zach marsh,357338
angel garcia,356080
phillip tietz,234376
lee jae-sung,134103
nelson weiper,351280
sheraldo becker,195027
paul nebel,307282
silvan widmer,175905
danny costa,154603
dominik kohr,172997
kaishu sano,357030
phillipp mwene,239574
stefan posch,238906
abdoulaye sylla,340239
andreas hanche-olsen,218646
anthony caci,241297
armindo sieb,308843
benedict hollerbach,307515
daniel gleiber,392851
fabio fell,307031
kacper potulski,375371
kasey bos,366388
nadiem amiri,210818
nikolas veratschnig,334198
sota kawasaki,333646
stefan bell,144620
william bøving,303116
razvan marin,297360
nicolas guerra,258808
ronaldo martinez,252617
alex luna,70912
giovanni baroni,402605
matias fonseca,298852
emiliano chiavassa,402606
gaston lodico,269808
jhon cordoba,176058
mateo caceres,307620
augusto schott,276302
franco jara,70182
gabriel baez,192847
jose palomino,139390
juan mendez,131717
juan sforza,297055
matias galarza,297328
matias catalan,173449
santiago fernandez,358648
timoteo chamorro,402177
valentin depietri,292245
agustin bravo,302030
alex vigo,276021
bruno barticciotto,301553
diego sosa,76156
diego valoyes,215986
facundo suarez,292010
fernando alarcon,157910
franco moyano,264514
hernan fuente,268229
jonas acevedo,264953
ignacio alastra,402602
ignacio rossi,399859
jeremias lazaro,379598
joaquin medina,406775
jonathan galvan,157500
juan rodriguez,264801
leonel mosevich,229641
lorenzo albarracin,402480
luca rafaelli,418050
martin rio,318333
matias gomez,354980
matias gallardo,361003
rodrigo guth,266669
valentin davila,396616
rick,288678
gustavo abregu,242672
lucas zelarayan,172267
martin garnerone,288428
franco vazquez,118787
gabriel alanis,206678
javier ferreira,188914
lautaro gutierrez,382906
lucas passerini,204908
mateo bajamich,278611
mauro valiente,280382
nicolas talpone,233925
emiliano rigoni,178062
francisco metilli,234997
julian mavilla,379769
nicolas fernandez,319601
tobias ostchega,292036
francisco romero,47057
adrian sporle,205532
fernando bersano,263092
gonzalo maffini,292106
juan antonini,283928
alexis maldonado,235794
matias valenti,379092
santiago longo,290766
tomas olmos,361311
adrian sanchez,3494
agustin morales,292121
alcides benitez,268135
alejandro cabrera,287690
facundo cobos,233928
federico ricca,192410
francisco galvan,309481
gonzalo zelarayan,382902
jeremias lucco,366938
ezequiel forclaz,335372
juan velazquez,325528
lisandro lopez,189456
lucas gonzalez,276229
mauricio tevez,207175
mauro molina,268845
ramiro hernandes,382886
ramon abila,200301
bryan reyna,264165
leonardo morales,234348
sergio ojeda,200271
siro rosane,309482
tobias leiva,376916
brenner,338644
johan rojas,334065
jose lopez,397289
vitor roque,329383
adson,315293
andreas pereira,372149
andres gomez,330924
claudio spinelli,250733
jhon arias,239566
marino hinestroza,285203
ramon sosa,301653
agustin giay,315619
allan,379266
bruno fuchs,257050
cauan barros,357720
tche tche,198302
felipe anderson,152812
hugo moura,269924
joaquin piquerez,254007
khellven,288669
lucas evangelista,186776
thiago mendes,201717
alan saldivia,317383
carlos cuesta,235940
gustavo gomez,118395
jose rodriguez,251543
lucas piton,287862
luighi hanri,376480
cuiabano,334756
mauricio,289046
murilo,172285
robert renan,318152
arthur,216254
david,219005
jefte,318136
joao vitor,417751
larson,387989
facundo colidio,275941
fausto vera,272319
giuliano galoppo,270889
ian subiabre,371489
jordy caicedo,217079
juan quintero,177780
juan bisanz,318418
sebastian driussi,195334
cristian jaime,412315
leonardo gil,139679
maximiliano salas,233392
alejandro martinez,308728
oscar cortes,334106
anibal moreno,286406
cesar ibanez,289737
fabio pereyra,278504
facundo waller,241479
gonzalo montiel,228262
ignacio campo,392883
lucas carrizo,240430
lucas quarta,219086
marcos acuna,157557
matias vina,254032
nehuen paz,189800
agustin ruberto,371483
eric ramirez,217572
fabricio bustos,242711
federico vera,288431
german pezzella,138341
kevin castano,307756
lautaro rivero,382912
leonardo sequeira,216663
luciano gimenez,335536
maximiliano meza,172539
paulo diaz,184465
kendry paez,358746
santiago lencina,388441
tomas galvan,307332
oscar romero,192234
joaquin freitas,414769
lautaro mora,402644
cristian pavon,24388
fernando,374766
tiago volpi,145092
andre henrique,361901
francis amuzu,269079
henry mosquera,333314
isidro pitta,287035
jose enamorado,286714
miguel monsalve,307659
caue santos,265874
erick noriega,303030
fabian balbuena,199101
gustavo marques,334375
ignacio sosa,317370
jose herrera,335360
juan nardoni,290594
leonel perez,359439
tete,402684
matheus fernandes,225538
mathias villasanti,238449
vinicinho,383987
walter kannemann,146109
pedro henrique,202485
dodi,213879
gabriel,155156
guzman rodriguez,302225
jeferson forneck,417484
joao neto,291053
lucas barbosa,248584
marcos rocha,185994
martin braithwaite,187100
roger,417485
tiaguinho,397420
viery,364156
willian,178487
ben sheaf,229106
liberato cacace,266554
edwuin cetre,264844
fabricio perez,316649
guido carrillo,154738
alexis castro,234873
joaquin burgos,383022
tiago palacios,302051
walter bou,202801
dylan aquino,363516
facundo farias,298592
thomas martis,402608
brian aguirre,309131
eduardo salvio,124364
franco watson,292118
matias sepulveda,179904
ramiro carrera,189810
mikel amondarain,365160
agustin cardozo,246213
agustin medina,382831
eric meza,276020
eros mancuso,318082
gaston benedetti,301955
ezequiel piovi,240401
nicolas morgantini,276009
santiago arzamendia,250467
santiago nunez,331043
adolfo gaich,276024
marcelino moreno,199651
franco basualdo,383026
gabriel neves,254141
jose sosa,102240
leandro pirez,154748
lucas besozzi,309456
lucas alario,158918
luciano romero,193659
valente pierani,376472
carlos izquierdoz,142720
gonzalo perez,131563
joaquin pereyra,233943
ramiro mori,151953
raul loaiza,197573
sasha marcich,292050
tomas guidara,255944
jose canale,227682
emerson,159051
mason greenwood,276221
kevin danois,323722
danny namaso,243748
pierre-emerick aubameyang,122260
amine gouiri,259743
ethan nwaneri,349733
igor paixao,289114
theo percin,312151
timothy weah,266027
hamed traore,257058
bilal nadir,324567
geronimo rulli,167192
himad abdelli,277525
jeffrey lange,228707
lassine sinayoko,271137
ryan rodin,409263
arthur vermeeren,345805
assane diousse,214305
benjamin pavard,215378
bryan okoh,321097
clement akpa,344520
cj egan-riley,307115
elisha owusu,266057
facundo medina,249663
francisco sierralta,218620
fredrik oppegard,310134
geoffrey kondogbia,152270
gideon mensah,264484
josue casimir,304212
lamine sy,335320
lasso coulibaly,323175
leonardo balerdi,271555
naouirou ahamada,297775
pierre-emile højbjerg,159543
quinten timber,282230
romain faivre,268591
sinaly diomande,302862
sekou mara,305797
tochukwu nnadi,343114
marvin senaya,309638
tadjidine mmadi,411418
tidiane devernois,409262
anis doubal,418016
ange lago,414466
lamfia dioubate,416458
mamoudou cissokho,415461
mathis clement,414465
yvan zaddy,414184
lawrence thomas,227706
luca ramirez,364850
mamadou sylla,389282
mahamadou doumbia,137393
nico elvedi,212237
franck honorat,196029
haris tabakovic,184869
mathias lage,233835
philipp sander,275805
arkadiusz pyrka,305716
hugo bolin,330239
ben voll,307489
jan olschowsky,304631
shuto machino,271352
adam dzwigala,280065
james sands,258855
lars ritzka,253675
alejo sarco,371484
abdoulie ceesay,387129
andreas hountondji,317322
danel sinani,259453
florian neuhaus,238527
kevin stoger,175006
martijn kaars,250459
ricky-jade jones,294291
rocco reitz,307364
taichi hara,271135
wael mohya,408539
tim kleindienst,185906
jan urbich,386420
connor metcalfe,260643
eric smith,204115
fabio chiarodia,323061
fin stevens,306889
giovanni reyna,290230
hauke wahl,207317
jackson irvine,178071
jannik robatsch,349211
jens castrop,304793
joel fujita,297567
joe scally,272135
kevin diks,206863
louis oppie,364803
lukas ullrich,346617
marvin friedrich,202642
mathias rasmussen,173141
tomoya ando,399042
yannik engelhardt,337079
david nemeth,283952
kota takai,328492
robin hack,258876
romeo aigbekaen,397578
saul coco,274258
gvidas gineitis,338266
emanuele valeri,261274
giovanni simeone,189974
valentino lazaro,303001
alieu njie,367743
che adams,213725
duvan zapata,193644
edoardo corvi,290792
sandro kulenovic,245538
zakaria aboukhlal,277865
zion suzuki,265958
alberto paleari,241414
franco israel,271445
jacob ondrejka,303648
mateo pellegrino,312757
nesta elphege,361749
niels nkounkou,298030
nikola vlasic,206378
oliver sørensen,297751
gabriel strefezza,255247
gaetano oristanio,297786
abdoulaye ndiaye,288540
adrien tameze,159324
adrian bernabe,276653
alessandro circati,332081
ardian ismajli,239120
benjamin cremaschi,356358
cesare casadei,336394
christian ordonez,339198
cristiano biraghi,152044
emirhan ilkhan,330707
enzo ebosse,242601
franco carboni,308939
guillermo maripan,200562
hans caviglia,286764
ivan ilic,260004
mandela keita,316609
lautaro valenti,281590
luca marianucci,367690
marcus pedersen,129285
matteo prati,107960
nahuel estevez,223645
rafa obrador,304217
sascha britschgi,396009
mariano troilo,366526
saba sazonov,314403
daniel mikolajewski,290667
pontus almqvist,253569
sergiu perciun,389461
renato veiga,337011
carles alena,233802
lucas boye,207236
tajon buchanan,284769
nahuel tenaglia,262491
nicolas pepe,210397
alberto moleiro,307390
pape gueye,255889
toni martinez,181757
arnau tenas,290043
georges mikautadze,300002
raul fernandez,113097
tani oluwaseyi,294039
santiago mourino,318098
abde rebbach,345991
alfon gonzalez,12425
ayoze perez,192133
calebe,304469
gerard moreno,156172
mariano diaz,112988
pablo ibanez,106326
aitor manas,379231
hugo lopez,194253
angel perez,374621
antonio blanco,265997
sergi cardona,289072
alexander freeman,248276
alfonso pedraza,218439
dani parejo,121020
denis suarez,163068
jon guridi,254320
jonny,176312
rafa marin,297360
ville koski,149306
victor parada,354373
willy kambwala,325553
santi comesana,240623
carlos protesoni,253754
pau navarro,368878
thomas partey,189972
jean valou,395479
alassane diatta,396751
carlos macia,415438
diego morcillo,354409
izei hernandez,415206
lander pinillos,403705
mackenzie arnold,169037
ezequiel unsain,200935
kevin rosero,313008
edgar guerra,308096
raul martinez,362604
iker moreno,338844
emiliano gomez,271439
juan vargas,235122
tomas badaloni,271226
israel tello,371509
javier ruiz,365552
julian carranza,262566
ricardo monreal,259971
agustin almendra,269799
agustin oliveros,303329
cristian calderon,228730
danny leyva,280765
emilio lara,292414
franco rossano,386254
kevin gutierrez,171453
lorenzo faravelli,154517
alexis pena,224736
emilio martinez,310751
arath moreno,359681
bryan casas,313106
daniel marquez,200832
kevin armenta,387793
luis ibarra,112498
rogelio cortez,347034
benny diaz,269139
santiago mele,203067
sebastian jurado,239573
sergio canales,125383
uros djurdjevic,195220
ettson ayon,329123
iker fimbres,365476
israel larios,358485
luca orellano,276305
lucas ocampos,159263
madson,287807
roberto rosa,261137
jairo torres,249278
oscar estupinan,219158
raymundo fulgencio,276665
cesar bustos,364682
denzell garcia,337308
eder lopez,259983
gerardo arteaga,245848
homer martinez,241474
javier aquino,129167
jesus corona,117977
luis reyes,215559
alejandro mayorga,256207
rodolfo pizarro,176489
erick aguirre,194666
carlos salcedo,184299
diego ochoa,372152
fidel ambriz,298860
francisco nevarez,269521
jesus murillo,197050
stefan medina,146989
gustavo sanchez,138385
moises mosquera,307520
ricardo chavez,202106
oliver torres,173233
anthony martial,181140
cristian reyes,379211
joaquin moxica,371491
jorge rodriguez,79608
jose garcia,92561
kenneth martinez,265942
leonardo silva,358342
omar galvez,417642
victor guzman,219470
paulo gazzaniga,164469
unai simon,222375
gorka guruzeta,231905
maroan sannadi,393762
urko izeta,354205
fran beltran,242383
inaki williams,214412
mikel jauregizar,377792
abel ruiz,261613
alex berenguer,209579
azzedine ounahi,291552
joel roca,333232
nico serrano,323971
oihan sancet,291616
robert navarro,276996
unai gomez,362376
viktor tsygankov,212231
vladyslav vanat,314176
claudio echeverri,361355
selton sanchez,414350
thomas lemar,190291
inigo galarreta,157708
adama boiro,379707
alejandro frances,297825
alex moreno,30377
axel witsel,164895
daley blind,126489
dani vivian,274016
ivan martin,330545
mikel vesga,222373
yuri berchiche,133768
inigo lekue,222369
papa ba,395234
cristhian stuani,113737
andoni gorosabel,245839
arnau martinez,308728
aymeric laporte,159317
aitor paredes,308254
hugo rincon,362572
david lopez,371688
lancinet kourouma,384393
adrian perez,411759
alejandro rego,403371
asier hierro,414464
bryan gil,284429
eder garcia,415364
endika bujan,374635
ibon sanchez,411758
javier sarasa,411877
jesus areso,300876
nico williams,312146
yann sommer,93197
ange-yoan bonny,309185
marcus thuram,217331
luis henrique,286369
matteo lavelli,402778
andy diouf,319167
davide frattesi,250850
denzel dumfries,213248
federico dimarco,194748
henrikh mkhitaryan,147625
nicolo barella,204441
piotr zielinski,177782
alessandro bastoni,249280
carlos augusto,271769
francesco acerbi,148842
lautaro martinez,219713
manuel akanji,214562
matteo darmian,91873
petar sucic,341494
yann bisseck,266660
matteo spinacce,402511
stefan vrij,141443
issiaka kamate,357109
iwo kaczmarski,322311
luka topalovic,364026
matteo cocchi,387835
sergej levak,387841
simone cinquegrano,412248
thomas berenbruch,387830
sven ulreich,113733
kamil grabara,259474
oliver baumann,138213
aleksandar pavlovic,359370
tim lemperle,303792
fisnik asllani,331057
alexander prass,320939
andrej kramaric,139520
bazoumana toure,359108
ihlas bebou,189541
luca philipp,304795
max moerstedt,372035
muhammed damar,346928
vinicius souza,257039
dzenan pejcinovic,345905
grischa promel,218714
kento shiogai,362959
mohammed amoura,315384
wouter burger,274860
bernardo,340560
sael kumbedi,331084
aaron zehnter,323708
adam daghim,338854
albian hajdari,307567
christian eriksen,144130
denis vavro,191176
jonas adjetey,341627
kevin akpoguma,177652
konstantinos koulierakis,336104
leon avdullahu,362590
lovro majer,237549
luis engelns,383188
mattias svanberg,220120
maximilian arnold,169037
moritz jenz,264245
ozan kabak,266565
valentin gendrey,277301
vladimir coufal,191209
yannick gerhardt,189529
pharell hensel,414502
adam hlozek,292169
jan burger,403548
jonas wind,271215
kelven frees,409506
robin hranac,322510
yannick eduardo,357092
jeanuel belocian,333927
bence dardai,366562
cleiton,239368
jenson seelt,310132
kevin paredes,183529
patrick wimmer,300095
cole campbell,379024
martin dubravka,126703
djordje petrovic,289824
david brooks,72487
junior kroupi,361809
enes unal,218122
evanilson,102368
remy rees-dottin,398123
amine adli,291613
armando broja,291535
ashley barnes,105405
jacob larsen,233073
jaidon anthony,307657
lyle foster,264751
marcus edwards,225552
marcus tavernier,243364
zian flemming,261598
adrien truffert,305684
lesley ugochukwu,309563
rayan,357719
tyler adams,222776
ryan christie,93435
adam smith,122268
alex jimenez,367861
alex scott,314790
alex toth,360149
axel tuanzebe,229524
bafode diakite,282675
hannibal mejbri,300007
hjalmar ekdal,290413
james hill,279155
james ward-prowse,163111
joe worrall,232291
josh laurent,190936
kyle walker,129358
loum tchaouna,324541
lucas pires,285790
marcos senesi,233945
quilindschy hartman,346210
veljko milosavljevic,377736
bashir humphreys,325541
florentino,256607
matai akinmboni,337023
maxime esteve,318316
enock agyei,299600
george brierley,411241
kian mcmahon-brown,403872
malcom dacosta,415281
owen bevan,348298
yvon mvogo,199381
robin risser,344517
bamba dieng,313889
rayan fofana,401045
abdallah sima,308246
allan saint-maximin,193281
anthony bermont,379227
dermane karim,323058
florian sotoca,215687
florian thauvin,156898
jean-victor makengo,225557
mohamed bamba,345529
odsonne edouard,222180
pablo pagis,334359
sambou soumano,314409
wesley said,186189
abdoulaye faye,21990
adrien thomasson,173266
amadou haidara,228557
andrija bulatovic,387061
darlin yongwa,296511
arthur masuaku,165892
malang sarr,240438
mamadou sangare,228547
matthieu udol,233199
nidal celik,387044
noah cadiou,315215
panos katseris,364754
saud abdulhamid,286011
theo bris,325992
bamo meite,324960
fode sylla,358915
montassar talbi,265099
nathaniel adjei,345563
isaak toure,306535
alpha diallo,378981
arthur avom,355870
bandiougou fadiga,307263
daniel semedo,417372
erawan garnier,417648
arsene kouassi,381626
laurent abergel,181133
mamadou kone,416429
oscar lenne,398737
ruben aguilar,181946
trevan sanusi,362517
lucas leaudais,409480
stevan siba,409479
reggie walsh,400749
inigo martinez,178579
joshua king,409541
haroune camara,386832
andrii lunin,257237
inaki pena,282680
lucas cepeda,320648
matias dituro,173749
rafa mir,230974
alvaro rodriguez,353151
andre silva,270578
adria pedrosa,277292
aleix febas,240235
david affengruber,313230
federico redondo,318181
german valera,297358
gonzalo villar,273424
grady diangana,242739
john donald,311996
josan,214330
leo petrot,231780
marc aguado,301406
martim neto,340677
pedro bigas,167297
victor chust,265995
yago santiago,340196
hector fort,363039
joan martinez,388339
jorge cestero,415478
lamini fati,419888
manuel angel,364812
kristijan kahlina,221408
liel abada,312976
pep biel,268604
rocco novo,297047
tyler miller,219661
archie goodwin,314343
wilfried zaha,146324
idan toklomati,340698
kerwin vargas,340596
mateo silvetti,387661
telasco segovia,315594
tyger smalls,383890
daniel pinter,399970
ashley westwood,7567
brandt bronico,246371
david ruiz,229289
david schnegg,271242
djibril diani,282755
facundo mura,285473
harry toffolo,172833
ian fray,316269
luca torre,225609
david ayala,290715
micael,314952
nathan byrne,156506
noah allen,316344
rodrigo paul,174466
sergio reguilon,231241
santiago morales,199032
andrew privett,319014
maximiliano falcon,310279
morrison agyemang,419242
tim ream,146290
yannick bright,329025
gonzalo lujan,315617
israel boatwright,359239
jack neeley,360934
tyler hall,364401
alexander shaw,406938
aron john,381698
brian romero,345889
henry kessler,294222
nimfasha berchimas,355456
anders dreyer,250454
duran ferree,336963
jonathan sirois,303555
lewis morgan,181028
michael collodi,379566
pablo sisniega,286424
petar musa,277128
alex mighten,291999
amahl pellegrino,207638
anderson julio,199822
bryce duke,302238
david vazquez,365854
logan farrington,348870
louicius deedson,291608
marcus ingvartsen,186324
sam sarver,348652
bernard kamungo,318373
lalas abubakar,251801
anibal godoy,116825
christian cappis,283864
herman johansson,312876
hirving lozano,200161
ian pilcher,399756
jeppe tverskov,214371
joaquin valiente,359922
kaick,380441
kieran sargeant,380677
luca bombino,381072
nolan norris,356357
onni valakari,277212
osaze urhoghide,268731
oscar verhoeven,365859
patrickson delgado,297142
ramiro,157285
shaq moore,219275
willy kumado,329734
christopher mcvey,257114
emmanuel boateng,191693
manu duah,400713
sebastien ibeagha,233460
pedro soma,371488
andres reyes,182014
anisse saidi,399457
bryan zamble,419201
caleb swann,417400
daniel baran,398754
diego garcia,114255
jaidyn contreras,417398
nicholas simmonds,365850
osvald søe,418058
ran binyamin,362657
ricky louis,419187
brad stuver,183780
mason stajduhar,231193
morgan guilavogui,305777
zavier gozo,374519
aiden hezarkhani,399190
cj fodrey,318486
christian ramirez,235061
dominik marczuk,364658
facundo torres,67518
myrto uzuni,275500
pablo ruiz,228390
tyler wolff,303508
sergi solans,418187
alexandros katranis,243168
besard sabovic,225834
dani pereira,316077
deandre yedlin,183778
ilie sanchez,150185
jayden nelson,280612
jon gallagher,231047
joseph rosales,286669
juan sanabria,287497
kobi henry,304126
luca moisa,380794
lukas engel,311520
mikkel desler,213250
