prop_cat,n,hits,hr,sport,dimension,lift_pp,pick_type_norm,direction,tier,def_tier,player_tier_bucket,l5_side_bucket,l10_side_bucket,l10_streak,consistency_grade,minutes_tier,usage_tier,game_total_bucket,h2h_bucket,confidence_tier,on_ticket_flag,hit_rate_bin,edge_bin,ml_prob_bin,top3_weak_overperformer,top3_elite_fader,injury_boost_candidate,team_star_out,usage_vacuum,stack_70_eligible,pick_dir_def,tier_dir_player
,332,190,0.572289156626506,TENNIS,pick_dir_def,31.44119405546627,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=(missing),
,4032,1643,0.40749007936507936,TENNIS,pick_dir_def,14.961286329323602,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=(missing),
,2330,649,0.27854077253218884,TENNIS,pick_dir_def,2.066355646034551,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=(missing),
,6223,849,0.13642937489956614,TENNIS,pick_dir_def,-12.144784117227719,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=(missing),
,115,78,0.6782608695652174,TENNIS,tier_dir_player,42.038365349337404,,,,,,,,,,,,,,,,,,,,,,,,,,D | UNDER | mid/other
,64,34,0.53125,TENNIS,tier_dir_player,27.337278392815666,,,,,,,,,,,,,,,,,,,,,,,,,,C | OVER | mid/other
,182,95,0.521978021978022,TENNIS,tier_dir_player,26.410080590617866,,,,,,,,,,,,,,,,,,,,,,,,,,A | UNDER | mid/other
,63,24,0.38095238095238093,TENNIS,tier_dir_player,12.30751648805376,,,,,,,,,,,,,,,,,,,,,,,,,,B | OVER | mid/other
,12435,3069,0.24680337756332932,TENNIS,tier_dir_player,-1.1073838508514011,,,,,,,,,,,,,,,,,,,,,,,,,,D | OVER | mid/other
fg attempted,404,214,0.5297029702970297,WNBA,prop_cat,10.97590988825165,,,,,,,,,,,,,,,,,,,,,,,,,,
turnovers,387,203,0.524547803617571,WNBA,prop_cat,10.46039322030578,,,,,,,,,,,,,,,,,,,,,,,,,,
blks+stls,369,191,0.5176151761517616,WNBA,prop_cat,9.767130473724833,,,,,,,,,,,,,,,,,,,,,,,,,,
fg made,384,192,0.5,WNBA,prop_cat,8.005612858548677,,,,,,,,,,,,,,,,,,,,,,,,,,
free throws attempted,320,160,0.5,WNBA,prop_cat,8.005612858548677,,,,,,,,,,,,,,,,,,,,,,,,,,
free throws made,385,189,0.4909090909090909,WNBA,prop_cat,7.0965219494577685,,,,,,,,,,,,,,,,,,,,,,,,,,
fantasy score,989,481,0.4863498483316481,WNBA,prop_cat,6.64059769171349,,,,,,,,,,,,,,,,,,,,,,,,,,
stocks,328,155,0.4725609756097561,WNBA,prop_cat,5.2617104195242845,,,,,,,,,,,,,,,,,,,,,,,,,,
points,12789,5379,0.42059582453671124,WNBA,prop_cat,0.06519531221980124,,,,,,,,,,,,,,,,,,,,,,,,,,
rebounds,4804,1983,0.41278101582014987,WNBA,prop_cat,-0.716285559436336,,,,,,,,,,,,,,,,,,,,,,,,,,
rebs+asts,1435,555,0.3867595818815331,WNBA,prop_cat,-3.318428953298014,,,,,,,,,,,,,,,,,,,,,,,,,,
threes,2044,780,0.3816046966731898,WNBA,prop_cat,-3.8339174741323423,,,,,,,,,,,,,,,,,,,,,,,,,,
assists,2539,968,0.38125246159905474,WNBA,prop_cat,-3.869140981545849,,,,,,,,,,,,,,,,,,,,,,,,,,
double-double,245,72,0.2938775510204082,WNBA,prop_cat,-12.606632039410503,,,,,,,,,,,,,,,,,,,,,,,,,,
,6569,4155,0.6325163647434922,WNBA,pick_type_norm,21.257249332897892,Goblin,,,,,,,,,,,,,,,,,,,,,,,,,
,8590,4341,0.5053550640279395,WNBA,pick_type_norm,8.541119261342628,Standard,,,,,,,,,,,,,,,,,,,,,,,,,
,12278,3026,0.24645707769995112,WNBA,pick_type_norm,-17.34867937145621,Demon,,,,,,,,,,,,,,,,,,,,,,,,,
,4238,2246,0.5299669655497876,WNBA,direction,11.002309413527438,,UNDER,,,,,,,,,,,,,,,,,,,,,,,,
,23199,9276,0.3998448208974525,WNBA,direction,-2.0099050517060735,,OVER,,,,,,,,,,,,,,,,,,,,,,,,
,7300,4088,0.56,WNBA,tier,14.005612858548682,,,A,,,,,,,,,,,,,,,,,,,,,,,
,7626,2900,0.38027799632835035,WNBA,tier,-3.9665875086162874,,,B,,,,,,,,,,,,,,,,,,,,,,,
,7286,2673,0.3668679659621191,WNBA,tier,-5.30759054523941,,,D,,,,,,,,,,,,,,,,,,,,,,,
,5225,1861,0.35617224880382775,WNBA,tier,-6.3771622610685474,,,C,,,,,,,,,,,,,,,,,,,,,,,
,5189,2421,0.46656388514164576,WNBA,def_tier,4.662001372713254,,,,Below Avg,,,,,,,,,,,,,,,,,,,,,,
,3245,1443,0.44468412942989216,WNBA,def_tier,2.4740258015378935,,,,,,,,,,,,,,,,,,,,,,,,,,
,4837,2071,0.4281579491420302,WNBA,def_tier,0.8214077727516977,,,,Weak,,,,,,,,,,,,,,,,,,,,,,
,5100,2174,0.42627450980392156,WNBA,def_tier,0.6330638389408338,,,,Elite,,,,,,,,,,,,,,,,,,,,,,
,4993,1939,0.38834368115361506,WNBA,def_tier,-3.1600190260898167,,,,Above Avg,,,,,,,,,,,,,,,,,,,,,,
,4073,1474,0.36189540878959,WNBA,def_tier,-5.804846262492324,,,,Avg,,,,,,,,,,,,,,,,,,,,,,
,11565,4908,0.4243839169909209,WNBA,player_tier_bucket,0.44400455764076474,,,,,mid/other,,,,,,,,,,,,,,,,,,,,,
,14431,6119,0.4240177395883861,WNBA,player_tier_bucket,0.40738681738728966,,,,,top3,,,,,,,,,,,,,,,,,,,,,
,1441,495,0.3435114503816794,WNBA,player_tier_bucket,-7.643242103283382,,,,,bottom3,,,,,,,,,,,,,,,,,,,,,
,4319,2472,0.5723547117388285,WNBA,l5_side_bucket,15.241084032431523,,,,,,4-5 hot,,,,,,,,,,,,,,,,,,,,
,6094,3189,0.5233016081391533,WNBA,l5_side_bucket,10.335773672464004,,,,,,3 warm,,,,,,,,,,,,,,,,,,,,
,2659,1180,0.4437758555848063,WNBA,l5_side_bucket,2.3831984170293086,,,,,,(missing),,,,,,,,,,,,,,,,,,,,
,14365,4681,0.3258614688478942,WNBA,l5_side_bucket,-9.408240256661903,,,,,,0-2 cold,,,,,,,,,,,,,,,,,,,,
,14471,7690,0.5314076428719507,WNBA,l10_side_bucket,11.146377145743752,,,,,,,4-5 hot,,,,,,,,,,,,,,,,,,,
,2798,1225,0.4378127233738385,WNBA,l10_side_bucket,1.786885195932525,,,,,,,(missing),,,,,,,,,,,,,,,,,,,
,2971,1000,0.3365870077415012,WNBA,l10_side_bucket,-8.335686367301204,,,,,,,3 warm,,,,,,,,,,,,,,,,,,,
,7197,1607,0.2232874808948173,WNBA,l10_side_bucket,-19.665639051969595,,,,,,,0-2 cold,,,,,,,,,,,,,,,,,,,
,3116,1935,0.6209884467265725,WNBA,l10_streak,20.104457531205927,,,,,,,,HOT,,,,,,,,,,,,,,,,,,
,9276,4642,0.5004312203536007,WNBA,l10_streak,8.048734893908744,,,,,,,,NEUTRAL,,,,,,,,,,,,,,,,,,
,7563,3159,0.41769139230464103,WNBA,l10_streak,-0.22524791098721964,,,,,,,,,,,,,,,,,,,,,,,,,,
,7482,1786,0.23870622828120824,WNBA,l10_streak,-18.123764313330497,,,,,,,,COLD,,,,,,,,,,,,,,,,,,
,6786,2885,0.42513999410551134,WNBA,consistency_grade,0.5196122690998117,,,,,,,,,?,,,,,,,,,,,,,,,,,
,20651,8637,0.4182364050167062,WNBA,consistency_grade,-0.17074663978070004,,,,,,,,,,,,,,,,,,,,,,,,,,
,507,253,0.4990138067061144,WNBA,minutes_tier,7.9069935291601166,,,,,,,,,,HIGH,,,,,,,,,,,,,,,,
,2694,1202,0.4461766889383816,WNBA,minutes_tier,2.623281752386836,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,
,1930,814,0.42176165803108806,WNBA,minutes_tier,0.18177866165748346,,,,,,,,,,MED,,,,,,,,,,,,,,,,
,22202,9230,0.4157283127646158,WNBA,minutes_tier,-0.4215558649897422,,,,,,,,,,LOW,,,,,,,,,,,,,,,,
,104,23,0.22115384615384615,WNBA,minutes_tier,-19.879002526066706,,,,,,,,,,0,,,,,,,,,,,,,,,,
,3543,1604,0.45272368049675416,WNBA,usage_tier,3.2779809082240927,,,,,,,,,,,medium,,,,,,,,,,,,,,,
,877,385,0.43899657924743446,WNBA,usage_tier,1.9052707832921234,,,,,,,,,,,high,,,,,,,,,,,,,,,
,21419,8915,0.4162192445959195,WNBA,usage_tier,-0.37246268185937015,,,,,,,,,,,,,,,,,,,,,,,,,,
,1598,618,0.3867334167709637,WNBA,usage_tier,-3.3210454643549547,,,,,,,,,,,low,,,,,,,,,,,,,,,
,27437,11522,0.4199438714145132,WNBA,game_total_bucket,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,27437,11522,0.4199438714145132,WNBA,h2h_bucket,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,3937,2288,0.5811531623063246,WNBA,confidence_tier,16.12092908918114,,,,,,,,,,,,,,HIGH,,,,,,,,,,,,
,5011,2765,0.551786070644582,WNBA,confidence_tier,13.184219923006873,,,,,,,,,,,,,,MED,,,,,,,,,,,,
,5070,2077,0.4096646942800789,WNBA,confidence_tier,-1.0279177134434325,,,,,,,,,,,,,,,,,,,,,,,,,,
,13419,4392,0.3272971160295104,WNBA,confidence_tier,-9.264675538500283,,,,,,,,,,,,,,LOW,,,,,,,,,,,,
,368,257,0.6983695652173914,WNBA,on_ticket_flag,27.842569380287813,,,,,,,,,,,,,,,True,,,,,,,,,,,
,27069,11265,0.4161587055303114,WNBA,on_ticket_flag,-0.3785165884201802,,,,,,,,,,,,,,,False,,,,,,,,,,,
,3413,2036,0.59654263111632,WNBA,hit_rate_bin,17.65987597018068,,,,,,,,,,,,,,,,70+,,,,,,,,,,
,390,226,0.5794871794871795,WNBA,hit_rate_bin,15.954330807266631,,,,,,,,,,,,,,,,65-70,,,,,,,,,,
,507,280,0.5522682445759369,WNBA,hit_rate_bin,13.23243731614237,,,,,,,,,,,,,,,,60-65,,,,,,,,,,
,4180,2173,0.5198564593301436,WNBA,hit_rate_bin,9.991258791563034,,,,,,,,,,,,,,,,55-60,,,,,,,,,,
,482,242,0.5020746887966805,WNBA,hit_rate_bin,8.213081738216726,,,,,,,,,,,,,,,,50-55,,,,,,,,,,
,2659,1180,0.4437758555848063,WNBA,hit_rate_bin,2.3831984170293086,,,,,,,,,,,,,,,,,,,,,,,,,,
,15806,5385,0.3406934075667468,WNBA,hit_rate_bin,-7.925046384776641,,,,,,,,,,,,,,,,<50,,,,,,,,,,
,3743,2244,0.5995191023243388,WNBA,edge_bin,17.95752309098256,,,,,,,,,,,,,,,,,2+,,,,,,,,,
,955,556,0.5821989528795811,WNBA,edge_bin,16.22550814650679,,,,,,,,,,,,,,,,,1.5-2,,,,,,,,,
,1420,783,0.5514084507042254,WNBA,edge_bin,13.146457928971216,,,,,,,,,,,,,,,,,1-1.5,,,,,,,,,
,1904,1029,0.5404411764705882,WNBA,edge_bin,12.049730505607497,,,,,,,,,,,,,,,,,0.5-1,,,,,,,,,
,2477,1196,0.48284214775938633,WNBA,edge_bin,6.2898276344873105,,,,,,,,,,,,,,,,,0-0.5,,,,,,,,,
,16938,5714,0.3373479749675286,WNBA,edge_bin,-8.259589644698462,,,,,,,,,,,,,,,,,<0,,,,,,,,,
,3506,1955,0.5576155162578437,WNBA,ml_prob_bin,13.767164484333044,,,,,,,,,,,,,,,,,,70-80,,,,,,,,
,6230,3053,0.49004815409309793,WNBA,ml_prob_bin,7.010428267858471,,,,,,,,,,,,,,,,,,80+,,,,,,,,
,2689,1083,0.40275195239866124,WNBA,ml_prob_bin,-1.7191919015851986,,,,,,,,,,,,,,,,,,60-70,,,,,,,,
,11012,4070,0.369596803487105,WNBA,ml_prob_bin,-5.034706792740823,,,,,,,,,,,,,,,,,,<50,,,,,,,,
,4000,1361,0.34025,WNBA,ml_prob_bin,-7.969387141451323,,,,,,,,,,,,,,,,,,50-60,,,,,,,,
,6493,2798,0.43092561219775144,WNBA,top3_weak_overperformer,1.0981740783238214,,,,,,,,,,,,,,,,,,,yes,,,,,,,
,20944,8724,0.41653934300993123,WNBA,top3_weak_overperformer,-0.3404528404581997,,,,,,,,,,,,,,,,,,,no,,,,,,,
,21348,9012,0.42214727374929734,WNBA,top3_elite_fader,0.22034023347841103,,,,,,,,,,,,,,,,,,,,no,,,,,,
,6089,2510,0.4122187551322056,WNBA,top3_elite_fader,-0.7725116282307598,,,,,,,,,,,,,,,,,,,,yes,,,,,,
,27437,11522,0.4199438714145132,WNBA,injury_boost_candidate,0.0,,,,,,,,,,,,,,,,,,,,,no,,,,,
,27437,11522,0.4199438714145132,WNBA,team_star_out,0.0,,,,,,,,,,,,,,,,,,,,,,no,,,,
,27437,11522,0.4199438714145132,WNBA,usage_vacuum,0.0,,,,,,,,,,,,,,,,,,,,,,,no,,,
,972,610,0.6275720164609053,WNBA,stack_70_eligible,20.76281450463921,,,,,,,,,,,,,,,,,,,,,,,,yes,,
,26465,10912,0.4123181560551672,WNBA,stack_70_eligible,-0.762571535934603,,,,,,,,,,,,,,,,,,,,,,,,no,,
,1320,901,0.6825757575757576,WNBA,pick_dir_def,26.263188616124438,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Below Avg,
,603,400,0.6633499170812603,WNBA,pick_dir_def,24.340604566674713,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=(missing),
,1199,781,0.6513761467889908,WNBA,pick_dir_def,23.143227537447757,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Weak,
,1213,759,0.6257213520197856,WNBA,pick_dir_def,20.57774806052724,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Elite,
,1248,777,0.6225961538461539,WNBA,pick_dir_def,20.265228243164064,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Above Avg,
,480,290,0.6041666666666666,WNBA,pick_dir_def,18.42227952521534,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=Avg,
,731,423,0.5786593707250342,WNBA,pick_dir_def,15.871549931052092,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=Elite,
,803,458,0.5703611457036114,WNBA,pick_dir_def,15.041727428909818,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=Below Avg,
,986,537,0.5446247464503042,WNBA,pick_dir_def,12.4680875035791,,,,,,,,,,,,,,,,,,,,,,,,,Goblin | OVER | def=Avg,
,769,409,0.5318595578673602,WNBA,pick_dir_def,11.191568645284693,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=Weak,
,554,292,0.5270758122743683,WNBA,pick_dir_def,10.713194085985506,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=(missing),
,1002,506,0.5049900199600799,WNBA,pick_dir_def,8.504614854556664,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=(missing),
,604,300,0.4966887417218543,WNBA,pick_dir_def,7.674487030734106,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=Weak,
,656,323,0.4923780487804878,WNBA,pick_dir_def,7.243417736597458,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=Below Avg,
,600,295,0.49166666666666664,WNBA,pick_dir_def,7.172279525215341,,,,,,,,,,,,,,,,,,,,,,,,,Standard | UNDER | def=Above Avg,
,841,397,0.47205707491082044,WNBA,pick_dir_def,5.211320349630721,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=Elite,
,818,354,0.43276283618581907,WNBA,pick_dir_def,1.281896477130584,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=Above Avg,
,732,294,0.4016393442622951,WNBA,pick_dir_def,-1.8304527152218142,,,,,,,,,,,,,,,,,,,,,,,,,Standard | OVER | def=Avg,
,2410,739,0.3066390041493776,WNBA,pick_dir_def,-11.330486726513561,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=Below Avg,
,2315,595,0.2570194384449244,WNBA,pick_dir_def,-16.29244329695888,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=Elite,
,2265,581,0.2565121412803532,WNBA,pick_dir_def,-16.343173013416003,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=Weak,
,1086,245,0.22559852670349909,WNBA,pick_dir_def,-19.434534471101415,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=(missing),
,2327,513,0.2204555221314998,WNBA,pick_dir_def,-19.94883492830134,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=Above Avg,
,1875,353,0.18826666666666667,WNBA,pick_dir_def,-23.167720474784655,,,,,,,,,,,,,,,,,,,,,,,,,Demon | OVER | def=Avg,
,2459,1490,0.6059373729158194,WNBA,tier_dir_player,18.59935015013062,,,,,,,,,,,,,,,,,,,,,,,,,,A | OVER | top3
,1652,913,0.5526634382566586,WNBA,tier_dir_player,13.271956684214542,,,,,,,,,,,,,,,,,,,,,,,,,,A | UNDER | mid/other
,946,514,0.5433403805496829,WNBA,tier_dir_player,12.33965091351697,,,,,,,,,,,,,,,,,,,,,,,,,,A | UNDER | top3
,249,134,0.5381526104417671,WNBA,tier_dir_player,11.820873902725387,,,,,,,,,,,,,,,,,,,,,,,,,,A | OVER | bottom3
,269,144,0.5353159851301115,WNBA,tier_dir_player,11.537211371559824,,,,,,,,,,,,,,,,,,,,,,,,,,B | UNDER | mid/other
,546,286,0.5238095238095238,WNBA,tier_dir_player,10.386565239501062,,,,,,,,,,,,,,,,,,,,,,,,,,D | UNDER | mid/other
,1930,1007,0.5217616580310881,WNBA,tier_dir_player,10.181778661657487,,,,,,,,,,,,,,,,,,,,,,,,,,A | OVER | mid/other
,64,30,0.46875,WNBA,tier_dir_player,4.880612858548678,,,,,,,,,,,,,,,,,,,,,,,,,,A | UNDER | bottom3
,239,111,0.46443514644351463,WNBA,tier_dir_player,4.449127502900141,,,,,,,,,,,,,,,,,,,,,,,,,,B | UNDER | top3
,406,180,0.4433497536945813,WNBA,tier_dir_player,2.3405882280068067,,,,,,,,,,,,,,,,,,,,,,,,,,D | UNDER | top3
,4150,1657,0.39927710843373493,WNBA,tier_dir_player,-2.0666762980778297,,,,,,,,,,,,,,,,,,,,,,,,,,B | OVER | top3
,2874,1086,0.3778705636743215,WNBA,tier_dir_player,-4.207330774019175,,,,,,,,,,,,,,,,,,,,,,,,,,D | OVER | mid/other
,3112,1134,0.3643958868894602,WNBA,tier_dir_player,-5.554798452505305,,,,,,,,,,,,,,,,,,,,,,,,,,C | OVER | top3
,1748,611,0.34954233409610985,WNBA,tier_dir_player,-7.040153731840338,,,,,,,,,,,,,,,,,,,,,,,,,,C | OVER | mid/other
,2517,842,0.33452522844656335,WNBA,tier_dir_player,-8.541864296794987,,,,,,,,,,,,,,,,,,,,,,,,,,B | OVER | mid/other
,3088,1018,0.32966321243523317,WNBA,tier_dir_player,-9.028065897928006,,,,,,,,,,,,,,,,,,,,,,,,,,D | OVER | top3
,433,140,0.3233256351039261,WNBA,tier_dir_player,-9.661823631058713,,,,,,,,,,,,,,,,,,,,,,,,,,B | OVER | bottom3
,304,81,0.26644736842105265,WNBA,tier_dir_player,-15.349650299346058,,,,,,,,,,,,,,,,,,,,,,,,,,C | OVER | bottom3
,335,76,0.22686567164179106,WNBA,tier_dir_player,-19.307819977272217,,,,,,,,,,,,,,,,,,,,,,,,,,D | OVER | bottom3
