team_id,opp_team_id,player_norm,espn_athlete_id,game_date,event_id,MIN,PTS,REB,AST,STL,BLK,TO,3PM
130,97,ashley sofilkanich,5176903,20260328,401856580,17.0,6.0,4.0,0.0,1.0,2.0,5.0,0.0
130,97,syla swords,5240185,20260328,401856580,37.0,16.0,4.0,2.0,1.0,0.0,3.0,2.0
130,97,mila holloway,5240184,20260328,401856580,29.0,5.0,4.0,7.0,1.0,0.0,1.0,0.0
130,97,olivia olson,5240183,20260328,401856580,33.0,19.0,5.0,3.0,2.0,1.0,1.0,1.0
130,97,brooke quarles daniels,5109820,20260328,401856580,30.0,7.0,9.0,2.0,2.0,0.0,3.0,0.0
130,97,ciara byars,5311556,20260328,401856580,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
130,97,jessica fields,5311555,20260328,401856580,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
130,97,ally vantimmeren,4711798,20260328,401856580,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
130,97,alyssa crockett,4698726,20260328,401856580,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,97,mckenzie mathurin,5311557,20260328,401856580,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,97,te yala delfosse,5240186,20260328,401856580,22.0,10.0,8.0,2.0,0.0,2.0,2.0,1.0
130,97,kendall dudley,5239705,20260328,401856580,24.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0
130,97,aaiyanna dunbar,5240187,20260328,401856580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,97,macy brown,5175688,20260328,401856580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2628,tabitha amanze,4698733,20260328,401856582,17.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0
258,2628,sa myah smith,4565520,20260328,401856582,28.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0
258,2628,kymora johnson,5174436,20260328,401856582,40.0,18.0,6.0,8.0,2.0,0.0,4.0,4.0
258,2628,paris clark,5105715,20260328,401856582,37.0,20.0,1.0,3.0,2.0,1.0,1.0,2.0
258,2628,romi levy,4703785,20260328,401856582,25.0,5.0,4.0,3.0,1.0,1.0,3.0,1.0
258,2628,adeang ring,5239477,20260328,401856582,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2628,breona hurd,5238318,20260328,401856582,10.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0
258,2628,caitlin weimar,4704495,20260328,401856582,27.0,6.0,2.0,2.0,0.0,3.0,0.0,0.0
258,2628,gabby white,5312434,20260328,401856582,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
258,2628,jillian brown,4683032,20260328,401856582,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
258,2628,danelle arigbabu,4704396,20260328,401856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2628,raiane dias dos santos,5238279,20260328,401856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2628,olivia mcghee,5174434,20260328,401856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,258,marta suarez,4704594,20260328,401856582,40.0,33.0,10.0,3.0,1.0,0.0,4.0,4.0
2628,258,clara silva,5239079,20260328,401856582,35.0,8.0,8.0,0.0,1.0,3.0,2.0,0.0
2628,258,donovyn hunter,5175915,20260328,401856582,40.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0
2628,258,taylor bigby,4433798,20260328,401856582,36.0,8.0,1.0,2.0,1.0,1.0,0.0,2.0
2628,258,olivia miles,4433791,20260328,401856582,40.0,28.0,10.0,8.0,2.0,0.0,3.0,1.0
2628,258,kennedy basham,5105728,20260328,401856582,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
2628,258,veronica sheffey,5108583,20260328,401856582,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2628,258,aaliyah roberson,5106167,20260328,401856582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
