PLAYER_NAME,PLAYER_NORM,TEAM,season_avg,games,avg_min,category,team_slate,team_def_key,rank_on_team,leader_side,PLAYER_NAME_split,n_games,n_elite,n_weak,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,overperform_vs_weak,fades_vs_elite
Aaliyah Edwards,aaliyah edwards,CON,0.2,20,20.6,fg3m,CON,CON,3,bottom,Aaliyah Edwards,17.0,6.0,5.0,0.08943305854387623,0.06636904761904762,0.01849673202614378,0.17161067490014859,-0.14478225697205527,0.2,0.16666666666666666,-0.047872315592903836,False,False
Kennedy Burke,kennedy burke,CON,1.28125,32,23.5625,fg3m,CON,CON,1,top,Kennedy Burke,29.0,8.0,9.0,0.16392176069363273,0.09958670556496646,0.41407563025210087,0.019196395277225813,0.23328204141787523,0.6666666666666666,0.375,0.3144889246871344,False,False
Diamond Miller,diamond miller,CON,1.0606060606060606,33,22.454545454545453,fg3m,CON,CON,2,top,Diamond Miller,30.0,8.0,9.0,0.36783822139399086,-0.3427961682037769,0.33841671162834114,0.8255204294457592,0.21359698699434201,0.6666666666666666,0.25,0.681212879832118,True,True
Leila Lacan,leila lacan,CON,1.0454545454545454,22,28.863636363636363,fg3m,CON,CON,3,top,Leila Lacan,19.0,3.0,6.0,-0.01748325837253651,0.5038850038850039,0.22288359788359788,-0.3181138508034793,-0.005971484494472044,0.3333333333333333,0.6666666666666666,-0.281001406001406,False,False
Hailey Van Lith,hailey van lith,CON,9.916666666666666,12,15.583333333333334,pra,CON,CON,1,bottom,Hailey Van Lith,11.0,5.0,2.0,-4.788390145208326,-7.75436507936508,-2.166666666666666,-2.3917832167832165,0.5419563637862829,0.0,0.0,5.587698412698414,False,True
Charlisse Leger-Walker,charlisse leger walker,CON,11.606060606060606,33,22.727272727272727,pra,CON,CON,2,bottom,Charlisse Leger-Walker,30.0,8.0,9.0,1.4941260382236634,2.269580510069641,2.1796337501678953,0.5423410242032092,-0.01277771469485123,0.7777777777777778,0.875,-0.08994675990174583,False,False
Saniya Rivers,saniya rivers,CON,11.827586206896552,29,22.103448275862068,pra,CON,CON,3,bottom,Saniya Rivers,26.0,7.0,7.0,0.2050770130875384,-3.946918161203875,2.0849859943977593,1.5304606256599012,0.41530032983611426,0.5714285714285714,0.14285714285714285,6.031904155601634,True,True
Aneesah Morrow,aneesah morrow,CON,22.904761904761905,21,23.761904761904763,pra,CON,CON,1,top,Aneesah Morrow,18.0,5.0,6.0,-0.08979615132220885,-0.7222222222222221,4.0726774322169055,-3.2058977437128697,0.2118387099348614,0.6666666666666666,0.6,4.794899654439128,True,True
Brittney Griner,brittney griner,CON,21.473684210526315,19,24.894736842105264,pra,CON,CON,2,top,Brittney Griner,16.0,3.0,6.0,2.164921342954431,6.865079365079364,-0.2472222222222218,2.218119532195163,-0.4168449818304436,0.5,0.6666666666666666,-7.112301587301586,False,False
Leila Lacan,leila lacan,CON,18.59090909090909,22,28.863636363636363,pra,CON,CON,3,top,Leila Lacan,19.0,3.0,6.0,1.4610630929821904,2.2684537684537673,3.1329365079365075,0.21572184136812655,0.11631415041251275,0.5,0.3333333333333333,0.8644827394827401,False,False
Charlisse Leger-Walker,charlisse leger walker,CON,6.2727272727272725,33,22.727272727272727,pts,CON,CON,1,bottom,Charlisse Leger-Walker,30.0,8.0,9.0,0.25521452208189305,0.9922017143484532,0.3208610786704093,-0.24376367387419362,-0.1264956799851281,0.5555555555555556,0.625,-0.6713406356780438,False,False
Saniya Rivers,saniya rivers,CON,6.482758620689655,29,22.103448275862068,pts,CON,CON,2,bottom,Saniya Rivers,26.0,7.0,7.0,0.7426805250130554,-1.6649659863945576,1.8459774212715392,1.5035511338500467,0.374414348087429,0.7142857142857143,0.14285714285714285,3.5109434076660966,True,True
Hailey Van Lith,hailey van lith,CON,6.916666666666667,12,15.583333333333334,pts,CON,CON,3,bottom,Hailey Van Lith,11.0,5.0,2.0,-3.2355056559602016,-6.417063492063493,-0.7999999999999998,-0.4763111888111886,0.7070356776952574,0.5,0.0,5.617063492063493,False,True
Brittney Griner,brittney griner,CON,13.368421052631579,19,24.894736842105264,pts,CON,CON,1,top,Brittney Griner,16.0,3.0,6.0,0.9886627567693747,5.0317460317460325,0.2018518518518523,-0.06967787114845946,-0.27932097767912695,0.5,0.6666666666666666,-4.82989417989418,False,False
Aneesah Morrow,aneesah morrow,CON,12.238095238095237,21,23.761904761904763,pts,CON,CON,2,top,Aneesah Morrow,18.0,5.0,6.0,-1.0351144063863367,-1.7702380952380952,1.2834795321637424,-2.4973922902494334,0.21470966585479995,0.5,0.4,3.053717627401838,False,True
Leila Lacan,leila lacan,CON,12.136363636363637,22,28.863636363636363,pts,CON,CON,3,top,Leila Lacan,19.0,3.0,6.0,0.8149272764333051,-0.5489510489510488,3.0178571428571423,-0.09766714580569094,0.24040334934990357,0.6666666666666666,0.6666666666666666,3.566808191808191,True,True
Hailey Van Lith,hailey van lith,CON,1.0833333333333333,12,15.583333333333334,reb,CON,CON,1,bottom,Hailey Van Lith,11.0,5.0,2.0,-0.006605011150465675,-0.02301587301587298,0.41666666666666663,-0.1977272727272727,-0.00546535598818619,0.5,0.4,0.4396825396825396,False,False
Charlisse Leger-Walker,charlisse leger walker,CON,2.0,33,22.727272727272727,reb,CON,CON,2,bottom,Charlisse Leger-Walker,30.0,8.0,9.0,0.36049511758445746,0.6005170101637493,0.4600869183154512,0.1438411677988209,-0.011911395508620495,0.6666666666666666,0.75,-0.14043009184829808,False,False
Leila Lacan,leila lacan,CON,2.0454545454545454,22,28.863636363636363,reb,CON,CON,3,bottom,Leila Lacan,19.0,3.0,6.0,0.5858344462283682,2.3175990675990676,0.09722222222222221,0.35947239422084626,-0.32482415633928086,0.3333333333333333,1.0,-2.2203768453768453,False,False
Aneesah Morrow,aneesah morrow,CON,9.095238095238095,21,23.761904761904763,reb,CON,CON,1,top,Aneesah Morrow,18.0,5.0,6.0,0.06269458287002155,0.7785714285714285,1.0074162679425838,-1.2584074655503226,0.03606052129916212,0.5,0.6,0.2288448393711553,False,False
Olivia Nelson-Ododa,olivia nelson ododa,CON,5.896551724137931,29,20.79310344827586,reb,CON,CON,2,top,Olivia Nelson-Ododa,26.0,6.0,8.0,1.7394377436993171,-0.2942982456140351,1.3824537962037962,2.994295036686341,0.025747132490704143,0.75,0.3333333333333333,1.6767520418178312,True,False
Brittney Griner,brittney griner,CON,5.578947368421052,19,24.894736842105264,reb,CON,CON,3,top,Brittney Griner,16.0,3.0,6.0,0.6239026904468081,1.6825396825396826,-1.05,1.6049748570756974,-0.5395953043925849,0.16666666666666666,0.6666666666666666,-2.7325396825396826,False,False
Brittney Griner,brittney griner,CON,0.47368421052631576,19,24.894736842105264,stl,CON,CON,1,bottom,Brittney Griner,16.0,3.0,6.0,-0.04618650854864091,1.5793650793650793,-0.2564814814814815,-0.5625986408549434,-0.5096422513990451,0.3333333333333333,1.0,-1.8358465608465608,False,False
Hailey Van Lith,hailey van lith,CON,0.6666666666666666,12,15.583333333333334,stl,CON,CON,2,bottom,Hailey Van Lith,11.0,5.0,2.0,-0.18262646444464628,-0.17142857142857143,-0.85,0.13706293706293707,-0.13782106531582552,0.0,0.4,-0.6785714285714286,False,False
Aaliyah Edwards,aaliyah edwards,CON,0.7,20,20.6,stl,CON,CON,3,bottom,Aaliyah Edwards,17.0,6.0,5.0,-0.342630487139684,0.06547619047619048,-0.872642390289449,-0.30906057879742094,-0.4967513769521019,0.0,0.3333333333333333,-0.9381185807656395,False,False
Leila Lacan,leila lacan,CON,1.8636363636363635,22,28.863636363636363,stl,CON,CON,1,top,Leila Lacan,19.0,3.0,6.0,0.14034004780908807,0.16841491841491849,0.05621693121693124,0.18239145658263306,-0.04066065501219455,0.5,0.3333333333333333,-0.11219798719798724,False,False
Aneesah Morrow,aneesah morrow,CON,1.0952380952380953,21,23.761904761904763,stl,CON,CON,2,top,Aneesah Morrow,18.0,5.0,6.0,-0.17444591871836454,-1.107936507936508,0.585672514619883,-0.15919701213818863,0.8087608819307097,0.6666666666666666,0.0,1.693609022556391,True,True
Kennedy Burke,kennedy burke,CON,0.96875,32,23.5625,stl,CON,CON,3,top,Kennedy Burke,29.0,8.0,9.0,0.23128495870125063,0.20783730158730163,0.1933448631978044,0.27537180173813475,0.08103685035276746,0.5555555555555556,0.375,-0.014492438389497236,False,False
Hailey Van Lith,hailey van lith,CON,0.9166666666666666,12,15.583333333333334,stocks,CON,CON,1,bottom,Hailey Van Lith,11.0,5.0,2.0,-0.09881734427188972,-0.373015873015873,-0.03333333333333338,0.2111888111888112,0.2500284904517875,0.5,0.4,0.33968253968253964,False,True
Aaliyah Edwards,aaliyah edwards,CON,1.0,20,20.6,stocks,CON,CON,2,bottom,Aaliyah Edwards,17.0,6.0,5.0,-0.4202400960095369,0.21289682539682542,-1.0589449112978524,-0.5211230046756362,-0.5654888331730925,0.0,0.5,-1.271841736694678,False,False
Charlisse Leger-Walker,charlisse leger walker,CON,1.0,33,22.727272727272727,stocks,CON,CON,3,bottom,Charlisse Leger-Walker,30.0,8.0,9.0,0.1429435200772894,0.5560074738063869,0.12656777374830105,-0.09991262706670175,-0.03807055300817799,0.3333333333333333,0.75,-0.42943970005808585,False,False
Leila Lacan,leila lacan,CON,2.1363636363636362,22,28.863636363636363,stocks,CON,CON,1,top,Leila Lacan,19.0,3.0,6.0,0.3062304464496089,0.08469308469308467,0.6038359788359788,0.19412833554474423,0.15686412175442946,0.6666666666666666,0.3333333333333333,0.5191428941428942,True,False
Brittney Griner,brittney griner,CON,2.1052631578947367,19,24.894736842105264,stocks,CON,CON,2,top,Brittney Griner,16.0,3.0,6.0,0.6059569260396467,2.388888888888889,0.26851851851851855,0.13107614840808113,-0.5529717887627437,0.5,1.0,-2.1203703703703702,False,False
Kennedy Burke,kennedy burke,CON,1.8125,32,23.5625,stocks,CON,CON,3,top,Kennedy Burke,29.0,8.0,9.0,0.26341313033483493,0.21009591254156473,0.27589106083688125,0.28959949432048054,0.14735894417686682,0.5555555555555556,0.625,0.06579514829531652,False,False
Awak Kuier,awak kuier,DAL,0.8846153846153846,26,17.26923076923077,ast,DAL,DAL,1,bottom,Awak Kuier,23.0,7.0,7.0,-0.2568200620418427,-0.7853601953601954,-0.40450889738046253,0.2691358024691358,0.031034720146092966,0.14285714285714285,0.14285714285714285,0.3808512979797329,False,True
Alanna Smith,alanna smith,DAL,1.12,25,16.76,ast,DAL,DAL,2,bottom,Alanna Smith,22.0,7.0,9.0,-0.9868191804952229,-0.4522577146800749,-1.3122013788680453,-1.1224009263869945,-0.20824610240093305,0.0,0.42857142857142855,-0.8599436641879704,False,True
Azzi Fudd,azzi fudd,DAL,1.8387096774193548,31,30.903225806451612,ast,DAL,DAL,3,bottom,Azzi Fudd,28.0,7.0,11.0,0.5039955324057849,-0.18253968253968253,0.6869223102146713,0.7833507272778373,0.21586702936349142,0.8181818181818182,0.42857142857142855,0.8694619927543539,True,False
Paige Bueckers,paige bueckers,DAL,5.90625,32,32.625,ast,DAL,DAL,1,top,Paige Bueckers,29.0,10.0,10.0,0.02578656213723092,-0.07539416676513451,0.027550145827822715,0.13625005681697921,0.06272510074248802,0.4,0.5,0.10294431259295722,False,False
Jessica Shepard,jessica shepard,DAL,5.25,32,32.6875,ast,DAL,DAL,2,top,Jessica Shepard,29.0,8.0,11.0,0.0018050069136751755,-1.9621189089435056,-0.4163476091087046,2.032912017224038,0.13331540711600603,0.45454545454545453,0.125,1.545771299834801,False,True
Arike Ogunbowale,arike ogunbowale,DAL,3.0,32,29.71875,ast,DAL,DAL,3,top,Arike Ogunbowale,29.0,8.0,11.0,0.28610570174064764,-0.6839060903517735,0.9408866788393055,0.3418560606060607,0.2701781310356606,0.5454545454545454,0.375,1.624792769191079,False,True
Arike Ogunbowale,arike ogunbowale,DAL,0.0625,32,29.71875,blk,DAL,DAL,1,bottom,Arike Ogunbowale,29.0,8.0,11.0,0.004148265369392258,0.06286779910475357,0.03466038448011577,-0.07639069264069263,-0.04192021859830703,0.09090909090909091,0.125,-0.0282074146246378,False,False
Jessica Shepard,jessica shepard,DAL,0.0625,32,32.6875,blk,DAL,DAL,2,bottom,Jessica Shepard,29.0,8.0,11.0,0.06206385127792056,-0.008064516129032258,0.16948798328108675,0.0,0.19610746759612607,0.09090909090909091,0.0,0.177552499410119,False,False
Odyssey Sims,odyssey sims,DAL,0.08695652173913043,23,16.391304347826086,blk,DAL,DAL,3,bottom,Odyssey Sims,20.0,6.0,8.0,0.03290640946600698,-0.031024531024531024,0.1561377401837928,-0.06747109100050276,0.23195859770242236,0.125,0.0,0.18716227120832385,False,False
Awak Kuier,awak kuier,DAL,1.2692307692307692,26,17.26923076923077,blk,DAL,DAL,1,top,Awak Kuier,23.0,7.0,7.0,0.17830044580290386,-0.031436896436896414,-0.06386957529007027,0.529783950617284,-0.07024121159257181,0.2857142857142857,0.5714285714285714,-0.03243267885317386,False,False
Azzi Fudd,azzi fudd,DAL,0.8064516129032258,31,30.903225806451612,blk,DAL,DAL,2,top,Azzi Fudd,28.0,7.0,11.0,0.11752927618196664,0.31245275888133023,-0.27214047707778116,0.4097195668781346,-0.3201157361786505,0.36363636363636365,0.5714285714285714,-0.5845932359591114,False,False
Alanna Smith,alanna smith,DAL,0.48,25,16.76,blk,DAL,DAL,3,top,Alanna Smith,22.0,7.0,9.0,0.06725387579824736,-0.03258404811199841,0.36966891133557805,-0.2698910996124618,0.24137049686116496,0.4444444444444444,0.42857142857142855,0.40225295944757644,False,False
Jessica Shepard,jessica shepard,DAL,0.0,32,32.6875,fg3m,DAL,DAL,1,bottom,Jessica Shepard,29.0,8.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Odyssey Sims,odyssey sims,DAL,0.4782608695652174,23,16.391304347826086,fg3m,DAL,DAL,2,bottom,Odyssey Sims,20.0,6.0,8.0,-0.23188512618272678,-0.04083694083694084,-0.32729966488190165,-0.29571392659627954,-0.22514619675642075,0.125,0.3333333333333333,-0.2864627240449608,False,False
Awak Kuier,awak kuier,DAL,0.6153846153846154,26,17.26923076923077,fg3m,DAL,DAL,3,bottom,Awak Kuier,23.0,7.0,7.0,-0.10931955568223838,-0.23993284493284492,-0.3174742665945097,0.15416666666666665,-0.06427627563194245,0.2857142857142857,0.2857142857142857,-0.0775414216616648,False,False
Azzi Fudd,azzi fudd,DAL,1.967741935483871,31,30.903225806451612,fg3m,DAL,DAL,1,top,Azzi Fudd,28.0,7.0,11.0,0.632273205742351,0.36673280423280424,0.6437651511442964,0.805510346856894,-0.03598316160108867,0.6363636363636364,0.7142857142857143,0.2770323469114922,False,False
Arike Ogunbowale,arike ogunbowale,DAL,1.8125,32,29.71875,fg3m,DAL,DAL,2,top,Arike Ogunbowale,29.0,8.0,11.0,-0.037736977653968606,-1.1106880686517784,0.4560415338703466,0.27746753246753236,0.270633681120282,0.6363636363636364,0.125,1.5667296025221251,True,True
Paige Bueckers,paige bueckers,DAL,1.78125,32,32.625,fg3m,DAL,DAL,3,top,Paige Bueckers,29.0,10.0,10.0,-0.18054378540564645,-0.2546653078104691,0.24303033882162742,-0.5688244540972589,0.19456237904253768,0.7,0.4,0.49769564663209653,False,False
Odyssey Sims,odyssey sims,DAL,9.608695652173912,23,16.391304347826086,pra,DAL,DAL,1,bottom,Odyssey Sims,20.0,6.0,8.0,-2.3530408929305984,2.755591630591631,-3.7018961940836936,-5.663199681582035,-0.28095131000489765,0.25,0.6666666666666666,-6.457487824675324,False,False
Awak Kuier,awak kuier,DAL,10.076923076923077,26,17.26923076923077,pra,DAL,DAL,2,bottom,Awak Kuier,23.0,7.0,7.0,-0.959213276023646,-1.4471778221778224,-2.7705943704713003,0.8291666666666667,-0.03372080054755924,0.14285714285714285,0.2857142857142857,-1.3234165482934779,False,True
Alanna Smith,alanna smith,DAL,10.96,25,16.76,pra,DAL,DAL,3,bottom,Alanna Smith,22.0,7.0,9.0,-0.505945304659649,0.387101942226166,0.2444965528298858,-2.6734965455940682,0.04118988206575248,0.3333333333333333,0.5714285714285714,-0.1426053893962802,False,False
Jessica Shepard,jessica shepard,DAL,31.3125,32,32.6875,pra,DAL,DAL,1,top,Jessica Shepard,29.0,8.0,11.0,3.0464145785719827,-4.397057411674346,2.9444355924557213,9.113369055496932,0.2798483234874319,0.5454545454545454,0.25,7.341493004130068,False,True
Paige Bueckers,paige bueckers,DAL,29.78125,32,32.625,pra,DAL,DAL,2,top,Paige Bueckers,29.0,10.0,10.0,1.66579103537642,-0.5936376974280198,1.7244124950132207,4.11113245000713,0.12953117071208728,0.6,0.4,2.31805019244124,True,True
Arike Ogunbowale,arike ogunbowale,DAL,20.5,32,29.71875,pra,DAL,DAL,3,top,Arike Ogunbowale,29.0,8.0,11.0,0.36972733384597734,-6.174769346324138,5.6948699966317236,-0.2523322510822513,0.3188690650934205,0.7272727272727273,0.25,11.86963934295586,True,True
Alanna Smith,alanna smith,DAL,5.88,25,16.76,pts,DAL,DAL,1,bottom,Alanna Smith,22.0,7.0,9.0,0.4810500339245182,0.27405599921127877,1.692516434183101,-1.0946565259645757,0.1650787628574356,0.3333333333333333,0.5714285714285714,1.4184604349718222,False,False
Awak Kuier,awak kuier,DAL,5.884615384615385,26,17.26923076923077,pts,DAL,DAL,2,bottom,Awak Kuier,23.0,7.0,7.0,-0.7278186955751085,-0.7015922965922968,-1.5588596079163932,-0.10185185185185179,0.002937259398565909,0.14285714285714285,0.14285714285714285,-0.8572673113240964,False,True
Odyssey Sims,odyssey sims,DAL,6.0,23,16.391304347826086,pts,DAL,DAL,3,bottom,Odyssey Sims,20.0,6.0,8.0,-2.0419749993298755,1.0162698412698412,-3.16979510803524,-3.596459694989106,-0.2370707778206756,0.375,0.5,-4.186064949305081,False,False
Paige Bueckers,paige bueckers,DAL,19.75,32,32.625,pts,DAL,DAL,1,top,Paige Bueckers,29.0,10.0,10.0,1.0803574691776228,-0.4370054452715742,1.3416211165321872,2.4760233215049925,0.10992122273607156,0.7,0.4,1.7786265618037613,True,True
Jessica Shepard,jessica shepard,DAL,14.46875,32,32.6875,pts,DAL,DAL,2,top,Jessica Shepard,29.0,8.0,11.0,1.6954982039336188,-2.5841853878648235,1.7483888382419979,5.061065379633154,0.26399772379838327,0.7272727272727273,0.375,4.332574226106821,True,True
Arike Ogunbowale,arike ogunbowale,DAL,14.40625,32,29.71875,pts,DAL,DAL,3,top,Arike Ogunbowale,29.0,8.0,11.0,-0.17217527835247642,-5.518493802607892,4.25820025877062,-0.7685335497835503,0.32898420666791395,0.5454545454545454,0.25,9.77669406137851,False,True
Odyssey Sims,odyssey sims,DAL,1.0869565217391304,23,16.391304347826086,reb,DAL,DAL,1,bottom,Odyssey Sims,20.0,6.0,8.0,-0.03458700011718592,0.49682539682539684,-0.24214964494569755,-0.28924920395508635,-0.21142228701631074,0.5,0.5,-0.7389750417710944,False,False
Azzi Fudd,azzi fudd,DAL,1.6774193548387097,31,30.903225806451612,reb,DAL,DAL,2,bottom,Azzi Fudd,28.0,7.0,11.0,0.4728444128635643,0.3844954648526077,0.6988961514204872,0.28603176405861824,0.09630006576535133,0.6363636363636364,0.5714285714285714,0.3144006865678795,False,False
Arike Ogunbowale,arike ogunbowale,DAL,3.09375,32,29.71875,reb,DAL,DAL,3,bottom,Arike Ogunbowale,29.0,8.0,11.0,0.25579691045780645,0.027630546635527664,0.4957830590217985,0.17434523809523816,0.046719790541496886,0.36363636363636365,0.5,0.4681525123862708,False,False
Jessica Shepard,jessica shepard,DAL,11.59375,32,32.6875,reb,DAL,DAL,1,top,Jessica Shepard,29.0,8.0,11.0,1.3491113677246886,0.149246885133982,1.6123943633224274,2.0193916586397402,0.20485007303340766,0.6363636363636364,0.375,1.4631474781884455,True,False
Paige Bueckers,paige bueckers,DAL,4.125,32,32.625,reb,DAL,DAL,2,top,Paige Bueckers,29.0,10.0,10.0,0.5596470040615663,-0.08123808539131123,0.35524123265321095,1.4988590716851584,0.0473457277723891,0.5,0.3,0.43647931804452217,False,False
Alanna Smith,alanna smith,DAL,3.96,25,16.76,reb,DAL,DAL,3,top,Alanna Smith,22.0,7.0,9.0,-0.0001761580889444952,0.565303657694962,-0.13581850248516897,-0.4564390932424988,-0.10361618812087921,0.3333333333333333,0.5714285714285714,-0.701122160180131,False,False
Awak Kuier,awak kuier,DAL,0.46153846153846156,26,17.26923076923077,stl,DAL,DAL,1,bottom,Awak Kuier,23.0,7.0,7.0,-0.2851814438358651,-0.26848262848262844,-0.0038595758669600472,-0.5169753086419753,0.10776491653582626,0.42857142857142855,0.2857142857142857,0.2646230526156684,False,False
Odyssey Sims,odyssey sims,DAL,0.5217391304347826,23,16.391304347826086,stl,DAL,DAL,2,bottom,Odyssey Sims,20.0,6.0,8.0,-0.2791100744370868,0.07932900432900432,-0.3069262882585251,-0.600460868107927,-0.10430773336386362,0.25,0.5,-0.3862552925875294,False,False
Alanna Smith,alanna smith,DAL,0.56,25,16.76,stl,DAL,DAL,3,bottom,Alanna Smith,22.0,7.0,9.0,-0.2358917649933968,-0.22844572611653355,-0.08875460958794291,-0.4652845434579181,0.10552233422502498,0.3333333333333333,0.42857142857142855,0.13969111652859062,False,False
Azzi Fudd,azzi fudd,DAL,1.6129032258064515,31,30.903225806451612,stl,DAL,DAL,1,top,Azzi Fudd,28.0,7.0,11.0,0.5520237580635731,1.57010582010582,0.3676684971520807,0.042157101636641305,-0.29695764544240905,0.7272727272727273,1.0,-1.2024373229537393,False,False
Arike Ogunbowale,arike ogunbowale,DAL,0.90625,32,29.71875,stl,DAL,DAL,2,top,Arike Ogunbowale,29.0,8.0,11.0,0.22367372403397368,0.474903146742568,0.09113312165420083,0.16848484848484852,-0.09897551360599188,0.45454545454545453,0.75,-0.38377002508836716,False,False
Paige Bueckers,paige bueckers,DAL,0.75,32,32.625,stl,DAL,DAL,3,top,Paige Bueckers,29.0,10.0,10.0,0.022734603919837105,0.39648272874079327,-0.43592669543939966,0.11708257562903773,-0.2952716284208514,0.2,0.8,-0.8324094241801929,False,False
Odyssey Sims,odyssey sims,DAL,0.6086956521739131,23,16.391304347826086,stocks,DAL,DAL,1,bottom,Odyssey Sims,20.0,6.0,8.0,-0.24620366497107993,0.048304473304473294,-0.1507885480747323,-0.6679319591084297,0.031232128751881173,0.375,0.5,-0.1990930213792056,False,False
Jessica Shepard,jessica shepard,DAL,0.78125,32,32.6875,stocks,DAL,DAL,2,bottom,Jessica Shepard,29.0,8.0,11.0,0.12334940875132903,-0.16545592251237412,0.4782898465995315,-0.03604080787073109,0.44395949084093184,0.9090909090909091,0.5,0.6437457691119056,True,False
Arike Ogunbowale,arike ogunbowale,DAL,0.96875,32,29.71875,stocks,DAL,DAL,3,bottom,Arike Ogunbowale,29.0,8.0,11.0,0.22782198940336595,0.5377709458473215,0.12579350613431659,0.09209415584415584,-0.10610420127287372,0.45454545454545453,0.875,-0.41197743971300493,False,False
Azzi Fudd,azzi fudd,DAL,2.4193548387096775,31,30.903225806451612,stocks,DAL,DAL,1,top,Azzi Fudd,28.0,7.0,11.0,0.6695530342455395,1.8825585789871506,0.09552802007429953,0.4518766685147758,-0.4484296552144347,0.6363636363636364,0.8571428571428571,-1.787030558912851,False,False
Awak Kuier,awak kuier,DAL,1.7307692307692308,26,17.26923076923077,stocks,DAL,DAL,2,top,Awak Kuier,23.0,7.0,7.0,-0.10688099803296128,-0.29991952491952495,-0.06772915115703035,0.012808641975308621,-0.0070184505951001765,0.42857142857142855,0.42857142857142855,0.2321903737624946,False,False
Paige Bueckers,paige bueckers,DAL,1.15625,32,32.625,stocks,DAL,DAL,3,top,Paige Bueckers,29.0,10.0,10.0,0.19156821370729418,0.526856463429044,-0.4688957922496943,0.552874609524226,-0.3682685623919045,0.3,0.6,-0.9957522556787384,False,False
Kayla Thornton,kayla thornton,GS,0.71875,32,24.40625,ast,GSV,GS,1,bottom,Kayla Thornton,29.0,6.0,11.0,0.21830480649796166,0.2782679738562091,0.06436072912087103,0.32943862708117094,-0.12422337940473535,0.5454545454545454,0.6666666666666666,-0.21390724473533806,False,False
Janelle Salaun,janelle salaun,GS,1.1290322580645162,31,22.225806451612904,ast,GSV,GS,2,bottom,Janelle Salaun,28.0,6.0,11.0,-0.05621420429193993,-0.48708051136456715,-0.14308649263194717,0.2656760697240457,0.1207850591665416,0.36363636363636365,0.16666666666666666,0.34399401873262,False,True
Kiah Stokes,kiah stokes,GS,1.15625,32,22.21875,ast,GSV,GS,3,bottom,Kiah Stokes,29.0,6.0,11.0,-0.03288441017055197,-0.372004357298475,-0.08741532042314194,0.1866622311249504,0.049997170331849965,0.2727272727272727,0.16666666666666666,0.28458903687533305,False,True
Veronica Burton,veronica burton,GS,5.5,32,27.96875,ast,GSV,GS,1,top,Veronica Burton,29.0,6.0,11.0,-0.1125213548824498,-0.47369281045751627,1.1470858634146346,-1.0865755772005772,0.19673302213932214,0.8181818181818182,0.3333333333333333,1.6207786738721508,True,True
Tiffany Hayes,tiffany hayes,GS,2.4642857142857144,28,16.892857142857142,ast,GSV,GS,2,top,Tiffany Hayes,25.0,6.0,11.0,0.31478030552527797,0.2722347097347097,0.6938802936959424,-0.1745729813664596,0.12264677170348856,0.5454545454545454,0.6666666666666666,0.4216455839612327,False,False
Kaitlyn Chen,kaitlyn chen,GS,2.2580645161290325,31,15.516129032258064,ast,GSV,GS,3,top,Kaitlyn Chen,28.0,5.0,11.0,0.40014636266122505,0.2096904024767802,0.6591280436734982,0.24210313847682655,0.10557781943530727,0.5454545454545454,0.6,0.44943764119671803,False,False
Kaitlyn Chen,kaitlyn chen,GS,0.0,31,15.516129032258064,blk,GSV,GS,1,bottom,Kaitlyn Chen,28.0,5.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,False,False
Kate Martin,kate martin,GS,0.0,1,23.0,blk,GSV,GS,2,bottom,,,,,,,,,,,,,False,False
Cecilia Zandalasini,cecilia zandalasini,GS,0.1111111111111111,27,18.333333333333332,blk,GSV,GS,3,bottom,Cecilia Zandalasini,24.0,6.0,10.0,0.03731527685769509,0.27884615384615385,-0.11424347107850945,0.04561555403660668,-0.44061681024656646,0.0,0.3333333333333333,-0.3930896249246633,False,False
Kiah Stokes,kiah stokes,GS,1.8125,32,22.21875,blk,GSV,GS,1,top,Kiah Stokes,29.0,6.0,11.0,0.17423578732197284,1.00119825708061,-0.054781488621679954,-0.029312944608997266,-0.3526182824377026,0.5454545454545454,0.6666666666666666,-1.05597974570229,False,False
Ashlon Jackson,ashlon jackson,GS,1.0,1,26.0,blk,GSV,GS,2,top,,,,,,,,,,,,,False,False
Veronica Burton,veronica burton,GS,0.46875,32,27.96875,blk,GSV,GS,3,top,Veronica Burton,29.0,6.0,11.0,-0.04025496904376858,-0.18986928104575163,-0.20839478312450035,0.1886803498645604,-0.014482957027577563,0.18181818181818182,0.5,-0.01852550207874873,False,False
Ashlon Jackson,ashlon jackson,GS,0.0,1,26.0,fg3m,GSV,GS,1,bottom,,,,,,,,,,,,,False,False
Kaitlyn Chen,kaitlyn chen,GS,0.4838709677419355,31,15.516129032258064,fg3m,GSV,GS,2,bottom,Kaitlyn Chen,28.0,5.0,11.0,-0.12263034085948313,-0.04906088751289987,-0.11822727777273231,-0.15732042091674772,-0.0242816173851718,0.2727272727272727,0.6,-0.06916639025983244,False,False
Kiah Stokes,kiah stokes,GS,0.53125,32,22.21875,fg3m,GSV,GS,3,bottom,Kiah Stokes,29.0,6.0,11.0,0.19785398666708523,0.282843137254902,0.4703735553404268,-0.0944501932440529,0.07572976455276516,0.7272727272727273,0.5,0.18753041808552479,False,False
