file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-08\graded_nba_2026-05-08.xlsx,ok,1076,92,92,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-08\graded_nhl_2026-05-08.xlsx,ok,455,1,1,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-08\graded_mlb_2026-05-08.xlsx,ok,3541,191,191,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-08\graded_soccer_2026-05-08.xlsx,ok,1672,760,760,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-08\graded_nba1h_2026-05-08.xlsx,ok,66,3,3,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-08\graded_nba1q_2026-05-08.xlsx,ok,160,2,2,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-08\graded_tennis_2026-05-08.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-08\graded_wnba_2026-05-08.xlsx,ok,240,17,17,0
