file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-27\graded_nba_2026-04-27.xlsx,ok,1730,204,204,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-27\graded_nhl_2026-04-27.xlsx,ok,518,314,314,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-27\graded_mlb_2026-04-27.xlsx,ok,2927,276,276,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-27\graded_soccer_2026-04-27.xlsx,ok,856,418,418,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-27\graded_nba1h_2026-04-27.xlsx,ok,118,64,64,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-27\graded_nba1q_2026-04-27.xlsx,ok,237,77,77,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-27\graded_tennis_2026-04-27.xlsx,ok,0,0,0,0
