file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-03\graded_nba_2026-06-03.xlsx,ok,1264,25,25,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-03\graded_nhl_2026-06-03.xlsx,ok,249,224,224,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-03\graded_mlb_2026-06-03.xlsx,ok,7311,1323,1323,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-03\graded_soccer_2026-06-03.xlsx,ok,451,451,451,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-03\graded_nba1h_2026-06-03.xlsx,ok,60,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-03\graded_nba1q_2026-06-03.xlsx,ok,152,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-03\graded_tennis_2026-06-03.xlsx,ok,660,568,568,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-03\graded_wnba_2026-06-03.xlsx,ok,683,40,40,0
