file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-10\graded_nba_2026-05-10.xlsx,ok,1054,96,96,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-10\graded_nhl_2026-05-10.xlsx,ok,434,5,5,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-10\graded_mlb_2026-05-10.xlsx,ok,3637,319,319,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-10\graded_soccer_2026-05-10.xlsx,ok,8128,3733,3733,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-10\graded_nba1h_2026-05-10.xlsx,ok,66,1,1,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-10\graded_nba1q_2026-05-10.xlsx,ok,174,13,13,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-10\graded_tennis_2026-05-10.xlsx,ok,160,4,4,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-10\graded_wnba_2026-05-10.xlsx,ok,875,4,4,0
