file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-07\graded_nba_2026-05-07.xlsx,ok,1356,78,78,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-07\graded_nhl_2026-05-07.xlsx,ok,244,3,3,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-07\graded_mlb_2026-05-07.xlsx,ok,995,19,19,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-07\graded_soccer_2026-05-07.xlsx,ok,10,2,2,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-07\graded_nba1h_2026-05-07.xlsx,ok,50,1,1,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-07\graded_nba1q_2026-05-07.xlsx,ok,166,8,8,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-07\graded_tennis_2026-05-07.xlsx,ok,0,0,0,0
