file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-20\graded_nba_2026-05-20.xlsx,ok,860,87,87,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-20\graded_nhl_2026-05-20.xlsx,ok,273,18,18,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-20\graded_mlb_2026-05-20.xlsx,ok,7462,3732,3732,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-20\graded_soccer_2026-05-20.xlsx,ok,585,319,319,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-20\graded_nba1h_2026-05-20.xlsx,ok,30,3,3,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-20\graded_nba1q_2026-05-20.xlsx,ok,85,11,11,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-20\graded_tennis_2026-05-20.xlsx,ok,491,30,30,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-20\graded_wnba_2026-05-20.xlsx,ok,706,209,209,0
