file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-19\graded_nba_2026-05-19.xlsx,ok,617,13,13,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-19\graded_nhl_2026-05-19.xlsx,ok,235,18,18,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-19\graded_mlb_2026-05-19.xlsx,ok,7462,3547,3547,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-19\graded_soccer_2026-05-19.xlsx,ok,783,386,386,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-19\graded_nba1h_2026-05-19.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-19\graded_tennis_2026-05-19.xlsx,ok,1178,122,122,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-19\graded_wnba_2026-05-19.xlsx,ok,399,99,99,0
