file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-22\graded_nba_2026-04-22.xlsx,ok,1198,145,145,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-22\graded_nhl_2026-04-22.xlsx,ok,518,316,316,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-22\graded_mlb_2026-04-22.xlsx,ok,2927,399,399,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-22\graded_soccer_2026-04-22.xlsx,ok,5920,3080,3080,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-22\graded_nba1h_2026-04-22.xlsx,ok,71,37,37,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-22\graded_nba1q_2026-04-22.xlsx,ok,152,43,43,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-22\graded_tennis_2026-04-22.xlsx,ok,0,0,0,0
