file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-26\graded_nba_2026-05-26.xlsx,ok,724,71,71,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-26\graded_nhl_2026-05-26.xlsx,ok,297,10,10,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-26\graded_mlb_2026-05-26.xlsx,ok,960,12,12,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-26\graded_soccer_2026-05-26.xlsx,ok,37,27,27,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-26\graded_nba1h_2026-05-26.xlsx,ok,29,3,3,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-26\graded_nba1q_2026-05-26.xlsx,ok,72,10,10,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-26\graded_tennis_2026-05-26.xlsx,ok,1183,163,163,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-26\graded_wnba_2026-05-26.xlsx,ok,936,620,620,0
