file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-02\graded_nba_2026-06-02.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-02\graded_nhl_2026-06-02.xlsx,ok,247,222,222,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-02\graded_mlb_2026-06-02.xlsx,ok,7730,1197,1197,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-02\graded_soccer_2026-06-02.xlsx,ok,451,451,451,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-02\graded_nba1h_2026-06-02.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-02\graded_tennis_2026-06-02.xlsx,ok,422,71,71,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-02\graded_wnba_2026-06-02.xlsx,ok,1301,79,79,0
