file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-24\graded_nba_2026-05-24.xlsx,ok,772,73,73,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-24\graded_nhl_2026-05-24.xlsx,ok,228,3,3,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-24\graded_mlb_2026-05-24.xlsx,ok,7462,3752,3481,271
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-24\graded_soccer_2026-05-24.xlsx,ok,3680,1791,1791,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-24\graded_nba1h_2026-05-24.xlsx,ok,33,3,3,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-24\graded_nba1q_2026-05-24.xlsx,ok,72,12,12,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-24\graded_tennis_2026-05-24.xlsx,ok,996,60,60,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-24\graded_wnba_2026-05-24.xlsx,ok,828,82,82,0
