file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-09\graded_nba_2026-05-09.xlsx,ok,1097,75,75,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-09\graded_nhl_2026-05-09.xlsx,ok,446,8,8,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-09\graded_mlb_2026-05-09.xlsx,ok,3737,1020,766,254
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-09\graded_soccer_2026-05-09.xlsx,ok,6306,2926,2926,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-09\graded_nba1h_2026-05-09.xlsx,ok,55,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-09\graded_nba1q_2026-05-09.xlsx,ok,162,9,9,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-09\graded_tennis_2026-05-09.xlsx,ok,550,514,514,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-09\graded_wnba_2026-05-09.xlsx,ok,0,0,0,0
