file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-21\graded_nba_2026-04-21.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-21\graded_nhl_2026-04-21.xlsx,ok,518,407,407,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-21\graded_mlb_2026-04-21.xlsx,ok,2927,286,286,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-21\graded_soccer_2026-04-21.xlsx,ok,321,141,141,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-21\graded_nba1h_2026-04-21.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-21\graded_nba1q_2026-04-21.xlsx,ok,256,67,67,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-21\graded_tennis_2026-04-21.xlsx,ok,0,0,0,0
