file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-27\graded_nba_2026-05-27.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-27\graded_nhl_2026-05-27.xlsx,ok,270,2,2,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-27\graded_mlb_2026-05-27.xlsx,ok,4793,708,708,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-27\graded_soccer_2026-05-27.xlsx,ok,249,230,230,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-27\graded_nba1h_2026-05-27.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-27\graded_tennis_2026-05-27.xlsx,ok,1077,131,131,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-27\graded_wnba_2026-05-27.xlsx,ok,1894,587,587,0
