file,player,team,line,result,reason
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Kyle Leahy,STL,16.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,José Fermín,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,3.0,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Victor Scott II,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Victor Scott II,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,José Fermín,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Alec Burleson,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jordan Walker,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ivan Herrera,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Alec Burleson,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ivan Herrera,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jordan Walker,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,José Fermín,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Masyn Winn,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Thomas Saggese,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Pedro Pagés,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Victor Scott II,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Chris Paddack,CIN,10.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Tyler Stephenson,CIN,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ke'Bryan Hayes,CIN,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Matt McLain,CIN,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Elly De La Cruz,CIN,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Tyler Stephenson,CIN,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ke'Bryan Hayes,CIN,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Matt McLain,CIN,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Elly De La Cruz,CIN,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Sal Stewart,CIN,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ke'Bryan Hayes,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Matt McLain,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathaniel Lowe,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Spencer Steer,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Tyler Stephenson,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Will Benson,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,JJ Bleday,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Blake Dunn,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Dane Myers,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jose Trevino,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jose Trevino,CIN,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ke'Bryan Hayes,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ke'Bryan Hayes,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ivan Herrera,STL,8.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Alec Burleson,STL,7.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Masyn Winn,STL,7.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jordan Walker,STL,7.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ivan Herrera,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Alec Burleson,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jordan Walker,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Masyn Winn,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Sal Stewart,CIN,8.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,JJ Bleday,CIN,7.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathaniel Lowe,CIN,7.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,JJ Bleday,CIN,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Sal Stewart,CIN,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Spencer Steer,CIN,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathaniel Lowe,CIN,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Will Benson,CIN,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Elly De La Cruz,CIN,4.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Sal Stewart,CIN,4.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Elly De La Cruz,CIN,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Sal Stewart,CIN,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jose Trevino,CIN,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jose Trevino,CIN,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Chris Paddack,CIN,23.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Elly De La Cruz,CIN,11.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Spencer Steer,CIN,8.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Will Benson,CIN,8.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Elly De La Cruz,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Sal Stewart,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jose Trevino,CIN,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Kyle Leahy,STL,31.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,José Fermín,STL,6.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,5.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Victor Scott II,STL,4.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Alec Burleson,STL,4.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ivan Herrera,STL,4.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jordan Walker,STL,4.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Masyn Winn,STL,4.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,4.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Pedro Pagés,STL,4.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Alec Burleson,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ivan Herrera,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jordan Walker,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,José Fermín,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Kyle Leahy,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Masyn Winn,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Thomas Saggese,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Pedro Pagés,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Victor Scott II,STL,3.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ivan Herrera,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Alec Burleson,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jordan Walker,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,José Fermín,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Masyn Winn,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Thomas Saggese,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Pedro Pagés,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Victor Scott II,STL,2.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Alec Burleson,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ivan Herrera,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jordan Walker,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,José Fermín,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Masyn Winn,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Thomas Saggese,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Pedro Pagés,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Thomas Saggese,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Pedro Pagés,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Victor Scott II,STL,1.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Alec Burleson,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ivan Herrera,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Jordan Walker,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,José Fermín,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Masyn Winn,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Nathan Church,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Thomas Saggese,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Pedro Pagés,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Victor Scott II,STL,0.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Ke'Bryan Hayes,CIN,7.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Tyler Stephenson,CIN,6.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-22\graded_mlb_2026-05-22.xlsx,Matt McLain,CIN,6.5,VOID,POSTPONED · makeup 2026-05-23 · Rain
