file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-06\graded_nba_2026-05-06.xlsx,ok,1216,94,94,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-06\graded_nhl_2026-05-06.xlsx,ok,484,15,15,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-06\graded_mlb_2026-05-06.xlsx,ok,3737,106,106,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-06\graded_soccer_2026-05-06.xlsx,ok,258,100,100,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-06\graded_nba1h_2026-05-06.xlsx,ok,83,47,47,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-06\graded_nba1q_2026-05-06.xlsx,ok,198,71,71,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-06\graded_tennis_2026-05-06.xlsx,ok,0,0,0,0
