file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-23\graded_nba_2026-04-23.xlsx,ok,1790,206,206,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-23\graded_nhl_2026-04-23.xlsx,ok,518,385,385,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-23\graded_mlb_2026-04-23.xlsx,ok,2927,479,479,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-23\graded_soccer_2026-04-23.xlsx,ok,1585,1056,1056,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-23\graded_nba1h_2026-04-23.xlsx,ok,109,58,58,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-23\graded_nba1q_2026-04-23.xlsx,ok,225,84,84,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-23\graded_tennis_2026-04-23.xlsx,ok,0,0,0,0
