file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_nba_2026-05-05.xlsx,ok,1297,70,70,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_nhl_2026-05-05.xlsx,ok,243,2,2,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_mlb_2026-05-05.xlsx,ok,3742,540,258,282
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_soccer_2026-05-05.xlsx,ok,455,235,235,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_nba1h_2026-05-05.xlsx,ok,55,28,28,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_nba1q_2026-05-05.xlsx,ok,192,57,57,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-05\graded_tennis_2026-05-05.xlsx,ok,5,2,2,0
