file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-23\graded_nba_2026-05-23.xlsx,ok,702,27,27,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-23\graded_nhl_2026-05-23.xlsx,ok,280,2,2,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-23\graded_mlb_2026-05-23.xlsx,ok,3775,566,455,111
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-23\graded_soccer_2026-05-23.xlsx,ok,4848,2337,2337,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-23\graded_nba1h_2026-05-23.xlsx,ok,41,1,1,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-23\graded_nba1q_2026-05-23.xlsx,ok,83,3,3,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-23\graded_tennis_2026-05-23.xlsx,ok,127,127,127,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-23\graded_wnba_2026-05-23.xlsx,ok,817,111,111,0
