file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-16\graded_nba_2026-05-16.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-16\graded_nhl_2026-05-16.xlsx,ok,264,3,3,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-16\graded_mlb_2026-05-16.xlsx,ok,7462,3204,3204,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-16\graded_soccer_2026-05-16.xlsx,ok,7466,3844,3844,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-16\graded_nba1h_2026-05-16.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-16\graded_tennis_2026-05-17.xlsx,ok,169,169,169,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-16\graded_wnba_2026-05-16.xlsx,ok,496,496,496,0
