file,player,team,line,result,reason
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Ceddanne Rafaela,BOS,5.0,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Wilyer Abreu,BOS,5.0,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Caleb Durbin,BOS,1.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,1.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Trent Grisham,NYY,2.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Mickey Gasper,BOS,2.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Mickey Gasper,BOS,5.0,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,0.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Jarren Duran,BOS,6.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Anthony Volpe,NYY,4.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Masataka Yoshida,BOS,2.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Amed Rosario,NYY,4.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,0.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,José Caballero,NYY,3.0,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Isiah Kiner-Falefa,BOS,1.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,6.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Jazz Chisholm Jr.,NYY,6.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Trent Grisham,NYY,7.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,7.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,3.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,2.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Anthony Volpe,NYY,7.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Ranger Suarez,BOS,4.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Isiah Kiner-Falefa,BOS,7.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Ranger Suarez,BOS,5.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,3.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,2.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Trent Grisham,NYY,4.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Mickey Gasper,BOS,4.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Caleb Durbin,BOS,3.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Jazz Chisholm Jr.,NYY,4.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Willson Contreras,BOS,5.0,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,4.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Marcelo Mayer,BOS,3.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,3.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Cody Bellinger,NYY,8.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Ranger Suarez,BOS,1.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Jarren Duran,BOS,11.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Willson Contreras,BOS,9.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Mickey Gasper,BOS,8.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Masataka Yoshida,BOS,9.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Paul Goldschmidt,NYY,9.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Wilyer Abreu,BOS,9.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Ben Rice,NYY,10.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Ceddanne Rafaela,BOS,9.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,4.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,1.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,0.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,0.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,93.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,5.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,2.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,1.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Caleb Durbin,BOS,6.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,38.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,5.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,6.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Amed Rosario,NYY,8.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Marcelo Mayer,BOS,7.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,José Caballero,NYY,6.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,4.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,3.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,2.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,0.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,0.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,3.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,7.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,1.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,0.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Austin Wells,NYY,0.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,2.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-06\graded_mlb_2026-06-06.xlsx,Will Warren,NYY,1.5,VOID,POSTPONED · makeup 2026-08-29 · Rain
