file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-17\graded_nba_2026-05-17.xlsx,ok,710,38,38,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-17\graded_nhl_2026-05-17.xlsx,ok,216,15,15,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-17\graded_mlb_2026-05-17.xlsx,ok,4288,172,172,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-17\graded_soccer_2026-05-17.xlsx,ok,9618,4393,4393,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-17\graded_nba1h_2026-05-17.xlsx,ok,34,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-17\graded_nba1q_2026-05-17.xlsx,ok,76,3,3,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-17\graded_tennis_2026-05-18.xlsx,ok,975,530,530,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-17\graded_wnba_2026-05-17.xlsx,ok,1210,171,171,0
