file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-03\graded_nba_2026-05-03.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-03\graded_nhl_2026-05-03.xlsx,ok,518,518,518,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-03\graded_mlb_2026-05-03.xlsx,ok,2927,102,102,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-03\graded_soccer_2026-05-03.xlsx,ok,6129,2969,2969,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-03\graded_nba1h_2026-05-03.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-03\graded_nba1q_2026-05-03.xlsx,ok,141,33,33,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-05-03\graded_tennis_2026-05-03.xlsx,ok,18,18,18,0
