file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-29\graded_nba_2026-04-29.xlsx,ok,1566,136,136,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-29\graded_nhl_2026-04-29.xlsx,ok,518,307,307,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-29\graded_mlb_2026-04-29.xlsx,ok,2927,361,303,58
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-29\graded_soccer_2026-04-29.xlsx,ok,768,562,562,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-29\graded_nba1h_2026-04-29.xlsx,ok,115,55,55,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-29\graded_nba1q_2026-04-29.xlsx,ok,227,66,66,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-29\graded_tennis_2026-04-29.xlsx,ok,0,0,0,0
