file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-07\graded_nba_2026-06-07.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-07\graded_nhl_2026-06-07.xlsx,ok,249,224,224,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-07\graded_mlb_2026-06-07.xlsx,ok,8020,1415,1415,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-07\graded_soccer_2026-06-07.xlsx,ok,451,451,451,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-07\graded_nba1h_2026-06-07.xlsx,ok,0,0,0,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-07\graded_tennis_2026-06-07.xlsx,ok,40,40,40,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-06-07\graded_wnba_2026-06-07.xlsx,ok,839,54,54,0
