file,status,rows,void_rows,acceptable_void_rows,unacceptable_void_rows
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-28\graded_nba_2026-04-28.xlsx,ok,1943,139,139,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-28\graded_nhl_2026-04-28.xlsx,ok,518,410,410,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-28\graded_mlb_2026-04-28.xlsx,ok,2927,151,151,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-28\graded_soccer_2026-04-28.xlsx,ok,1046,760,760,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-28\graded_nba1h_2026-04-28.xlsx,ok,75,15,15,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-28\graded_nba1q_2026-04-28.xlsx,ok,252,69,69,0
H:\halek\ProfileFromC\Desktop\PropORACLE\outputs\2026-04-28\graded_tennis_2026-04-28.xlsx,ok,0,0,0,0
